,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe
67,113002,Aglientu,113002,1,49,15,5,32,113002,148.35810613502662,0.21569431447767018,0.19531536582085104,0.33028191904393245,0.28539088897732856,0.1011067099114079,0.09631577394447711,0.033702236637135966,0.033146762309740625,0.006740447327427193,0.006717832080050923,2.351749822920676,2.3391224107528097,1.5222577998765843,0.9545090703572009,0.08131003191931713,1.7460644732852337,0.0,1.0101687860523934,1.4724509520007567,13.699182246283018,2
68,113003,Alà dei Sardi,113003,2,62,16,5,40,113003,197.50978299256667,0.20252161383573294,0.1844206969200168,0.31390850144538607,0.27300628403468,0.08100864553429317,0.07789453634413969,0.025315201729466618,0.02500007920007516,0.010126080691786646,0.010075155430361993,2.1886299019907565,2.22316260236778,1.2196623016421726,0.7169728801343916,0.12215093513400746,1.576073107051166,0.0,0.9462661879058472,1.25165951837168,12.055048548485273,1
69,113004,Arzachena,113004,47,76,127,21,132,113004,231.31976895622665,0.5706386470798298,0.4514823182265295,0.32854952407626564,0.284087763713557,0.5490235468116544,0.4376247626178724,0.09078342112633657,0.0868961730530529,0.2031819425208485,0.18496966622253486,6.747089324090158,2.326853244142433,8.266072322818701,2.5711527646109857,2.4509842491573863,4.889825912433783,0.0,1.7732264407638394,5.555691239520195,33.33169860495334,4
70,113005,Badesi,113005,1,4,16,4,16,113005,31.47092621117994,0.5084057549699968,0.41105330167587734,0.1271014387424992,0.11964923876450366,0.5084057549699968,0.41105330167587734,0.1271014387424992,0.11964923876450366,0.0317753596856248,0.031280968641558035,5.976448229592222,0.9001577339205152,7.654532787026226,3.599745543341346,0.3833062384113471,4.127172915105377,0.0,1.6345544186040881,4.565127704606358,29.763841409980667,4
71,113006,Berchidda,113006,5,58,13,6,9,113006,202.26160569546892,0.04449682859509514,0.043535265719873956,0.2867573398350576,0.25212536370003624,0.06427319685958187,0.06229212192699946,0.029664552396730097,0.029233071912452193,0.024720460330608412,0.024419853766390574,0.23178056835028038,2.0308726617481634,0.9676941849678596,0.840154457273182,0.29820297094572823,0.926634638621247,0.0,0.6557747703250176,0.4081434406135094,4.581068735170098,1
72,113007,Bortigiadas,113007,5,9,2,4,7,113007,75.66751039869477,0.09250998167002923,0.08847778448594275,0.1189414050043233,0.11238306424501966,0.026431423334294067,0.026088148946423077,0.052862846668588134,0.051512974591246236,0.06607855833573517,0.06398701752716,0.8263360772066309,0.8423667478298495,0.39795024848226546,1.4971726408944137,0.7971058041798962,0.8423690363680565,0.0,0.6110522632433266,0.29869598137324804,3.43041472303772,1
73,113008,Buddusò,113008,1,217,12,6,13,113008,176.69470754137177,0.07357322797546806,0.07099255023980677,1.2281069592828129,0.8011523277721764,0.06791374890043206,0.06570697782025826,0.03395687445021603,0.03339306772150023,0.0056594790750360046,0.005643524391827907,0.5918388507615076,8.69769837711826,1.022506162777213,0.9617208796165609,0.06827030935549662,2.7075626449414933,0.0,1.3103746917021684,2.721282374764959,21.423103652808212,3
74,113009,Budoni,113009,8,63,82,13,87,113009,56.18989713420163,1.5483210405638008,0.9354347268545058,1.1211979948910282,0.7519810210093314,1.4593370727153065,0.8998918309912468,0.2313583164060852,0.20811788235039144,0.14237434855759087,0.13310885835738265,18.85390622175451,7.940547773043158,21.971709331027164,6.552491274981033,1.7174621005648292,13.190270577296213,0.0,2.652556559157613,16.336633342134537,55.955759614557564,5
75,113010,Calangianus,113010,9,34,8,5,14,113010,126.98896656236809,0.110245798347561,0.10458143076279305,0.26773979598693387,0.23723562674475082,0.06299759905574914,0.061092840707917886,0.039373499409843214,0.038618127221228156,0.07087229893771779,0.06847354900424098,1.045961884602271,1.8961866240098904,0.948488845301568,1.11512961952762,0.8549327083045088,1.2302957042030616,0.0,0.8021341794626976,0.8025503066353045,8.346712754857466,1
76,113011,Golfo Aranci,113011,17,45,38,3,72,113011,37.24732744879181,1.933024593482222,1.0760341750546776,1.208140370926389,0.7921507001832466,1.0202074243378394,0.7032001914570994,0.0805426913950926,0.07746340696177699,0.45640858457219136,0.375973531679819,23.617759499777783,8.556291016927359,15.360194299182202,2.281116541769376,5.505657826122383,13.18917272787926,0.0,2.6524791898163125,16.335207412382648,55.95376899844965,5
77,113012,La Maddalena,113012,30,201,69,14,157,113012,52.98135394009157,2.963306679129549,1.3770786968133666,3.7937875318792313,1.5673208154387346,1.302344973630184,0.8339281572954331,0.2642439076930808,0.2344742420563825,0.5662369450566017,0.4486758920340111,36.37592784463959,26.868359803471126,19.60804377845674,7.4838714532600425,6.830517596229403,23.357109537562955,0.0,3.1928237797080303,29.541721337146935,69.85615754650732,5
78,113013,Loiri Porto San Paolo,113013,3,166,38,10,24,113013,118.43815648763331,0.20263739922789117,0.18451697778262827,1.4015753446595807,0.8761249156299974,0.32084254877749435,0.278269827503375,0.084432249678288,0.08105657785184435,0.025329674903486397,0.025014194929409733,2.190063693323838,9.92623607293421,4.830590104620914,2.3912759564386716,0.3055519277671636,4.493942733397404,0.0,1.7036461641381244,5.041502686386717,31.541485361352855,4
79,113014,Luogosanto,113014,0,26,9,6,19,113014,134.8124223146581,0.14093656707430988,0.13184947518405318,0.19286056547010824,0.17635425905971275,0.06675942650888361,0.06462547970864337,0.04450628433925575,0.043544318596915925,0.0,0.0,1.4260111929458845,1.3658769821474344,1.005126739931326,1.2604994899034798,0.0,1.159372874892411,0.0,0.7698178438425474,0.7104329626346267,7.515253973469839,1
80,113015,Luras,113015,0,24,5,3,15,113015,88.1996355814196,0.1700687298889469,0.15706249057915966,0.27210996782231506,0.24067691387161122,0.05668957662964897,0.055140980339022455,0.03401374597778938,0.033448069980261376,0.0,0.0,1.7867600039916869,1.9271370523850542,0.8535155606566489,0.9633315854429518,0.0,1.3330151142415423,0.0,0.8471614714758913,0.9359662930254647,9.505208500988129,1
81,113016,Monti,113016,5,20,14,5,9,113016,123.71733387698623,0.07274647551772186,0.07022215941938009,0.16165883448382634,0.14984901332695127,0.11316118413867844,0.10720388133967852,0.040414708620956585,0.039619391959704854,0.040414708620956585,0.039619391959704854,0.5816010264002045,1.1449001015008606,1.7037493886341708,1.1446185714582489,0.48752272488036524,1.0219002692288846,0.0,0.7040377965474891,0.5318781668141096,5.822815863950186,1
82,113017,Olbia,113017,104,366,221,75,155,113017,385.4808572330966,0.4020951938121093,0.33796768488949763,0.9494634899047226,0.6675542013373291,0.5733099214998462,0.45318163041599996,0.19456219055424642,0.17777975051738595,0.26979290423522173,0.2388538196422229,4.659985432671053,6.724289763898024,8.631726821241399,5.510357595316445,3.254512436542454,5.957418317975814,0.0,1.9398084742089732,6.942322001852995,37.617645382997104,5
83,113018,Oschiri,113018,3,82,12,5,21,113018,215.50351296709331,0.09744620730710145,0.09298585092278391,0.3805042380563009,0.3224488223263521,0.0556835470326294,0.054188469003015924,0.02320147793026225,0.022936415701177378,0.01392088675815735,0.013824881176636054,0.8874622469647138,2.694806888613016,0.8383688270490415,0.6571083506584064,0.16792768961270388,1.2229731832125077,0.0,0.7988455715770917,0.7930395300405848,8.262100998835145,1
84,113019,Padru,113019,1,106,14,5,8,113019,158.05587921596506,0.05061501058792584,0.049375717069319466,0.6706488902900174,0.5132121080198087,0.08857626852887023,0.08487066678848762,0.031634381617453654,0.031144322908460465,0.00632687632349073,0.006306945663192259,0.3075431162159875,4.749669172217742,1.3336000723412123,0.8959436287302334,0.07632112392887173,1.6884238990898963,0.0,0.9889551107817547,1.3975851203192342,13.153380989711092,2
85,113020,Palau,113020,6,20,59,9,62,113020,44.721588316510186,1.3863550543242003,0.8697671199496033,0.44721130784651625,0.3696384686715983,1.319273358147223,0.8412539289232817,0.20124508853093231,0.1833585926621085,0.13416339235395486,0.12589527989453247,16.848252287387513,3.1672396586345233,19.86291672796674,5.699629506367882,1.6184133166229786,10.835654704085712,0.0,2.4711165607502723,13.278366173576787,51.287536034261706,5
86,113021,San Teodoro,113021,8,370,78,7,57,113021,104.97102321910633,0.5430069961404848,0.43373310748641863,3.5247822556487605,1.5095694556954544,0.7430622052448738,0.5556434545097088,0.06668506970146304,0.06455577383386404,0.07621150823024346,0.07344701140965583,6.404921621437026,24.963210796032584,11.187509105168484,1.8886433138776324,0.9193396025224454,10.77501146380684,0.0,2.4659796134737135,13.199600361772859,51.15536882406734,5
87,113022,Santa Teresa Gallura,113022,10,129,66,8,147,113022,103.28608551492361,1.4232313991487289,0.8851019383676104,1.248958166599905,0.8104670719148536,0.6390018526790212,0.4940874301326347,0.07745477002169954,0.07460156533671124,0.09681846252712442,0.0924136822088337,17.304898696918077,8.84537078518664,9.620781402426736,2.1936609526585396,1.1679213405357967,9.772809862809789,0.0,2.3770253543373654,11.897901733356585,48.8666873110981,5
88,113023,Sant'Antonio di Gallura,113023,6,6,11,5,10,113023,81.3029246967963,0.12299680530919505,0.11600083096970852,0.07379808318551703,0.07120197392885592,0.13529648584011456,0.12689383782560615,0.06149840265459752,0.059681497359850746,0.07379808318551703,0.07120197392885592,1.2038598968547314,0.5226527408752326,2.037017434811892,1.7417474032453746,0.890226450547636,1.2495093967791757,0.0,0.8107121465649487,0.827505801865264,8.567413089123512,1
89,113024,Telti,113024,2,19,8,5,7,113024,83.35826773533101,0.0839748736409152,0.08063472345076164,0.2279317998824841,0.20533129062770325,0.09597128416104594,0.09164098759959514,0.059982052600653715,0.058251976471819004,0.023992821040261486,0.02370951588987139,0.7206442995915701,1.6142584576584855,1.4449390748283124,1.6988015923809658,0.28942545647972007,1.1925085037628718,0.0,0.7850463238258342,0.7534708131124932,7.907063662480324,1
90,113025,Tempio Pausania,113025,9,81,46,15,56,113025,210.55595037891655,0.26596256196617757,0.23583275137807425,0.3846958485582211,0.3254805115937459,0.21846924732936013,0.19759535562705782,0.07123997195522613,0.0688168298174037,0.04274398317313568,0.04185568392543946,2.974230571439763,2.724492710018468,3.289262563005836,2.017646488433017,0.5156207692662156,2.5854539117292874,0.0,1.2768850801871174,2.5626827772569873,20.56145795427527,3
91,113026,Trinità d'Agultu e Vignola,113026,3,32,39,5,36,113026,134.0923428416265,0.26847170567016493,0.23781279446366604,0.23864151615125773,0.21401522757082342,0.29084434780934537,0.2552965374456988,0.03728773689863402,0.036609361250059036,0.022372642139180412,0.02212604581205128,3.0053017491520375,1.6901068038519693,4.3789386222806925,1.0560570049413682,0.26988123459612745,2.38530162436556,0.0,1.2194430085586438,2.3027171598836516,19.083545500401286,2
92,114001,Aritzo,114001,0,23,8,6,24,114001,75.18265061652284,0.3192225839763827,0.2770426115651565,0.30592164297736674,0.2669090313340643,0.10640752799212756,0.10111830538731706,0.07980564599409568,0.07678106752897584,0.0,0.0,3.6337590018795796,2.166598078072492,1.6020666639586296,2.260242066045666,0.0,2.2912268627805727,0.0,1.1912604018851223,2.180529180936164,18.358442379907572,2
93,114002,Atzara,114002,0,12,4,4,7,114002,35.95196611149787,0.19470423337324289,0.1778986512960863,0.3337786857827021,0.2880160310184372,0.11125956192756736,0.10549411246818564,0.11125956192756736,0.10549411246818564,0.0,0.0,2.0918258739040034,2.3638872100718515,1.675118655364155,3.151074576065778,0.0,2.026204482171862,0.0,1.1073091881563903,1.8363077498440878,16.198482949996837,2
94,114003,Austis,114003,0,7,7,5,20,114003,50.7483233222858,0.3941016902762801,0.3322502582259803,0.13793559159669805,0.12921573620847945,0.13793559159669805,0.12921573620847945,0.09852542256907003,0.09396875555977628,0.0,0.0,4.561000440894474,0.9768873648253397,2.0767516851517414,2.7904204256677865,0.0,2.446435374355193,0.0,1.2373404720739583,2.382120064880291,19.544024788006347,2
95,114004,Belvì,114004,2,5,6,2,7,114004,18.285673268885528,0.3828133586916395,0.32412008962876415,0.2734381133511711,0.24172041853702864,0.32812573602140527,0.28376872731131375,0.10937524534046843,0.1037970148335906,0.10937524534046843,0.1037970148335906,4.421215000872017,1.9365432438601466,4.940245424230459,3.09770727901735,1.3193938410629453,3.3951448720316306,0.0,1.4805004935134727,3.614341057804593,25.8002271459935,3
96,114005,Birori,114005,3,5,2,2,20,114005,17.26884417031595,1.158155103071619,0.7692537377803284,0.28953877576790477,0.2542846162771572,0.11581551030716192,0.10958553694852506,0.11581551030716192,0.10958553694852506,0.17372326546074288,0.16018097425068403,14.02241125323962,2.050571345658652,1.7437127967693078,3.280107378820787,2.0956241586910584,5.769687294432634,0.0,1.9124548959656154,6.698489607637871,36.91387212416784,4
97,114006,Bitti,114006,0,55,13,8,37,114006,215.6328818949574,0.17158793072210593,0.15836003438381718,0.2550631402625899,0.2271858822844,0.060287651334793975,0.05854024049378679,0.037100093129103985,0.03642844641115993,0.0,0.0,1.8055725411105086,1.8064080203731996,0.9076880017265332,1.0507425897011915,0.0,1.3324227562269377,0.0,0.846907536889585,0.9351969152731491,9.49867508259057,1
98,114007,Bolotana,114007,5,17,11,5,23,114007,108.41473908120939,0.21214827610083134,0.19239422018138067,0.15680524755278838,0.14566210867831603,0.10146221900474542,0.09663858708485841,0.046119190456702465,0.04508730796243749,0.046119190456702465,0.04508730796243749,2.3078385920070317,1.1105260310225498,1.5276103278219035,1.3061799453377378,0.5563359026438514,1.5270657329871735,0.0,0.9270588403301793,1.188006824604361,11.560867586984317,1
99,114008,Borore,114008,6,14,8,6,14,114008,42.63997445662444,0.32833040306441824,0.2839228175975464,0.32833040306441824,0.2839228175975464,0.18761737317966756,0.1719490926146033,0.14071302988475068,0.13165353169599764,0.14071302988475068,0.13165353169599764,3.7465427635293764,2.32530138544256,2.8247582179793613,3.9852507353901334,1.6974216095180197,3.037769590275647,0.0,1.3956924579049514,3.1501680674313595,23.618222763820548,3
100,114009,Bortigali,114009,5,3,6,5,24,114009,67.3199285947395,0.35650661700011677,0.30491273109987777,0.044563327125014596,0.04359892930539575,0.08912665425002919,0.08537614044802178,0.07427221187502432,0.07164342009409293,0.07427221187502432,0.07164342009409293,4.095453887696525,0.3156063688789602,1.3418866534960046,2.1035250767922653,0.89594586604115,1.9810384373508534,0.0,1.0922717087258063,1.7776443247048697,15.811587465636942,2
101,114010,Desulo,114010,0,41,22,8,24,114010,74.49121899077481,0.3221856257040474,0.2792861443592646,0.550400443911081,0.43851324847468043,0.29533682356204344,0.2587707567472581,0.1073952085680158,0.10201059865727174,0.0,0.0,3.6704508804447062,3.8980456967414367,4.446577122844041,3.0416290109992468,0.0,3.421206464537466,0.0,1.4864126146216632,3.648190873236379,25.95233860658147,3
102,114011,Dorgali,114011,27,317,77,18,140,114011,226.45482549730198,0.6182248476823382,0.4813297754104938,1.3998376908235801,0.8754011062434598,0.340023666225286,0.2926872751690137,0.07948605184487206,0.07648504994888035,0.11922907776730808,0.11264012488162736,7.336357803700494,9.913929661969645,5.119380093641763,2.2511905743731258,1.4382606447383857,6.184770425960719,0.0,1.9719635671709301,7.237615809842401,38.44495559303479,5
103,114012,Dualchi,114012,0,7,3,3,20,114012,23.22395426241343,0.8611797876457583,0.6212105810786239,0.3014129256760154,0.26345054016098585,0.12917696814686375,0.12148902057818789,0.12917696814686375,0.12148902057818789,0.0,0.0,10.34491251648247,2.1346664430805777,1.944882268429797,3.6585283375988666,0.0,4.574896070040675,0.0,1.7182736750272452,5.146648045533452,31.917832869361128,4
104,114013,Fonni,114013,0,35,16,5,29,114013,111.94351978999953,0.2590592117739603,0.2303647847537236,0.31265766938236583,0.27205383732195587,0.14292922028908153,0.1335944583887818,0.04466538134033798,0.043696624895151956,0.0,0.0,2.8887451445622245,2.214303960274479,2.151935520461277,1.2650054083751425,0.0,2.040337448785814,0.0,1.1119685121478358,1.8546641995230067,16.318361512144268,2
105,114014,Gadoni,114014,0,12,3,4,11,114014,43.69127964282208,0.25176648726989526,0.22455574351716512,0.2746543497489767,0.24267504362052317,0.06866358743724417,0.06640888414009483,0.09155144991632555,0.08760003278776902,0.0,0.0,2.7984380255588865,1.9451568725538264,1.0337956960071089,2.592904746659921,0.0,1.9215154770065328,0.0,1.0721024806216435,1.700333576286193,15.292658524616792,2
106,114015,Galtellì,114015,3,183,9,5,23,114015,56.244926306838096,0.4089257735804647,0.34282755131630493,3.253626807183698,1.4477719854224045,0.16001443314018185,0.14843244740309344,0.08889690730010102,0.08516517216022532,0.05333814438006062,0.051964306369704984,4.744569730303416,23.042833840072152,2.409169669885465,2.51772323772576,0.6434181607521388,8.107913614820234,0.0,2.2091436636176733,9.73546938410934,44.54730198152957,5
107,114016,Gavoi,114016,0,22,9,7,27,114016,38.141564860052725,0.7078891518758383,0.5352581938902048,0.5767985681951275,0.4553965688112678,0.23596305062527942,0.2118504642725381,0.1835268171529951,0.16849880890656335,0.0,0.0,8.446687007092232,4.0850024768564195,3.552648430670344,5.197815608276142,0.0,5.045458748717264,0.0,1.7993073701397362,5.757833252988539,34.002728204696034,4
108,114017,Irgoli,114017,0,12,7,5,11,114017,75.19243369027471,0.1462913149654142,0.13653178752931155,0.15959052541681548,0.14806694747042456,0.09309447315980904,0.08901264018906148,0.06649605225700646,0.06437855733498776,0.0,0.0,1.492319999039586,1.1302519242557576,1.4016259456676379,1.8832899936475225,0.0,1.2930776689564711,0.0,0.8298948755029334,0.8840939774172,9.060960643955838,1
109,114018,Lei,114018,2,4,2,3,15,114018,18.96885514913117,0.7907699163745813,0.5826456482568485,0.21087197769988833,0.1913407427975422,0.10543598884994416,0.10023981719656845,0.15815398327491625,0.14682734377772808,0.10543598884994416,0.10023981719656845,9.47301441854231,1.4934373951362596,1.5874392169932405,4.47921048013439,1.271874580778901,4.331820547843455,0.0,1.6736927460568212,4.830932052333174,30.77082148445137,4
110,114019,Loculi,114019,1,7,4,2,6,114019,38.20541572359382,0.15704579799388727,0.14587003082821287,0.18322009765953515,0.16823961812172908,0.10469719866259151,0.09957126905743904,0.05234859933129576,0.051024427610848855,0.02617429966564788,0.025837615035199733,1.6254946963876538,1.29760126674912,1.5763160271856078,1.482608214410275,0.3157406382540401,1.381277227027643,0.0,0.867636993749877,0.9986510123031419,10.032018006815518,1
111,114020,Lodè,114020,1,10,5,5,13,114020,122.98404304222674,0.10570477013458104,0.10048293268785378,0.08131136164198542,0.0781745283052419,0.04065568082099271,0.039850976823278705,0.04065568082099271,0.039850976823278705,0.008131136164198543,0.008098256588494616,0.989729515616097,0.5758632770941826,0.6121099904573803,1.1514433455263582,0.098085914618912,0.7458317653406956,0.0,0.5572310984455353,0.1733095988706167,2.04566366024299,1
112,114021,Lodine,114021,1,6,2,2,3,114021,7.802612715117049,0.3844865956486213,0.32532938185476057,0.7689731912972426,0.5703992603410747,0.2563243970990809,0.22819031264312853,0.2563243970990809,0.22819031264312853,0.12816219854954045,0.12058993577901161,4.441934995012851,5.446021478372937,3.8592078915893335,7.259576407914789,1.546020901685557,4.709465997770731,0.0,1.7421254987640813,5.3214327297507,32.53151037696,4
113,114022,Lula,114022,1,28,10,5,14,114022,148.35236546663245,0.09436991419694547,0.09017877682565754,0.18873982839389095,0.17289377828471753,0.06740708156924677,0.06523241930571169,0.033703540784623384,0.03314802393675317,0.006740708156924676,0.006718091163178296,0.8493679561639095,1.3366931004753717,1.0148778036157362,0.9545460062027125,0.08131317830615699,0.9432724414521856,0.0,0.6643733774738012,0.42975326951754134,4.80230011194478,1
114,114023,Macomer,114023,13,18,12,18,65,114023,122.65793583308199,0.5299290221910687,0.4252213436034694,0.1467495753759883,0.13693148421034781,0.09783305025065886,0.09333828257468395,0.1467495753759883,0.13693148421034781,0.10598580443821376,0.10073706797095018,6.242974718175542,1.0393097555085158,1.4729697362348824,4.156216760198742,1.2785070075096951,3.178597016357549,0.0,1.42997554817655,3.333080235194645,24.50028367550546,3
115,114024,Mamoiada,114024,3,21,23,5,27,114024,49.11879757035108,0.5496877231436473,0.43805344169397975,0.4275348957783924,0.3559491076281537,0.46825250490014403,0.38407292146374555,0.10179402280437913,0.09693978110473306,0.06107641368262748,0.05928387747452859,6.487650265329596,3.0278873847801577,7.049987369983317,2.882993171078293,0.7367649214977859,4.619389867602105,0.0,1.7262230935284384,5.204438329645075,32.12236143650539,4
116,114025,Meana Sardo,114025,5,16,8,5,8,114025,73.56228691826887,0.10875137703220637,0.10323449660904906,0.21750275406441275,0.19680183803727544,0.10875137703220637,0.10323449660904906,0.06796961064512898,0.06575928568104115,0.06796961064512898,0.06575928568104115,1.027456196708586,1.5403978755641514,1.6373555432636682,1.9250238661589405,0.8199175726232525,1.3915527737425135,0.0,0.8719428511088344,1.011997294180628,10.142802315859372,1
117,114026,Noragugume,114026,0,3,1,1,7,114026,26.67688918064447,0.26239941068836764,0.23301420429089703,0.11245689029501471,0.1065709840108301,0.03748563009833824,0.03680012251917128,0.03748563009833824,0.03680012251917128,0.0,0.0,2.9301074283959365,0.796442121609598,0.5643818580436809,1.0616617028168662,0.0,1.3502683859524467,0.0,0.854529528423244,0.9583755169774465,9.694779364549177,1
118,114027,Nuoro,114027,17,102,70,58,104,114027,192.3948655801143,0.5405549658844394,0.43214271896620915,0.5301596780789695,0.42537209471621806,0.36383507319144964,0.31030063802805846,0.3014633463586297,0.26348928244248604,0.08835994634649491,0.0846719267596259,6.374557689821477,3.7546965569951753,5.477883500705833,8.537994127145849,1.0658862400108642,5.333905889409367,0.0,1.8459170900031252,6.1324796784541995,35.20193783458575,4
119,114028,Oliena,114028,1,161,23,7,45,114028,166.00060152510463,0.271083355039497,0.23986957230669612,0.9698760035857559,0.6779705984266889,0.1385537147979651,0.12975878573190255,0.04216852189503286,0.04130365952027392,0.006024074556433266,0.0060060023618159755,3.0376422729521337,6.868855256157841,2.0860581185747846,1.1942897756528712,0.07266842550268793,3.2321284285382568,0.0,1.4427050411036317,3.4026089265712005,24.82779756201908,3
120,114029,Ollolai,114029,2,60,4,5,7,114029,27.057605219378452,0.25870730034107575,0.23008524220402107,2.217491145780649,1.1686019085902322,0.14783274305204328,0.13787559307740563,0.1847909288150541,0.16956632764154667,0.07391637152602164,0.07131212669182192,2.8843873620036726,15.704714474701523,2.2257627251970598,5.233617565884204,0.8916533630765682,6.1108553435061825,0.0,1.96162253805717,7.141612010452514,38.178893884607064,5
121,114030,Olzai,114030,0,19,3,4,3,114030,69.68412329643749,0.04305141340787122,0.042150468579260865,0.2726589515831844,0.24110837447709044,0.04305141340787122,0.042150468579260865,0.05740188454382829,0.05581484706070027,0.0,0.0,0.21388173215413672,1.9310250648499991,0.6481800259672871,1.6257265071929379,0.0,0.9204157671311389,0.0,0.6525417079779249,0.4000661271459224,4.497886096183399,1
122,114031,Onanì,114031,0,11,3,2,13,114031,72.26457061594832,0.1798945166240424,0.16542504179031917,0.15221843714342048,0.14168915987482422,0.041514119220932864,0.040675538248154494,0.027676079480621906,0.027300019597740408,0.0,0.0,1.9084344881290047,1.0780413250674545,0.6250345980444286,0.7838372622151689,0.0,1.0846231866467262,0.0,0.734588113088976,0.6133451446076443,6.608837189547277,1
123,114032,Onifai,114032,1,11,2,2,5,114032,43.39186391359781,0.1152289749515263,0.10905974252979087,0.25350374489335786,0.2259426261612959,0.04609158998061052,0.0450609239323468,0.04609158998061052,0.0450609239323468,0.02304579499030526,0.02278425135396716,1.1076694566267045,1.795364071416037,0.6939527793771206,1.3053982493019647,0.27800147901801103,1.1435422960145405,0.0,0.7624597390816698,0.6898715877656793,7.325939167183848,1
124,114033,Oniferi,114033,3,8,3,4,13,114033,35.74135748078607,0.3637242935439308,0.3102194081571851,0.2238303344885728,0.20198555886819114,0.0839363754332148,0.0805992070450777,0.1119151672442864,0.10608390446889615,0.0839363754332148,0.0805992070450777,4.184831674312006,1.5852110618833966,1.2637420632966707,3.1696425194376197,1.0125246937092396,2.481199527710352,0.0,1.2473769262645786,2.4272731066389985,19.802250165687553,2
125,114034,Orani,114034,0,26,12,5,11,114034,129.9487142672605,0.08464877903583351,0.08125622863058284,0.20007893226651557,0.18238733151951286,0.09234412258454565,0.08832595825143195,0.038476717743560686,0.03775494496241031,0.0,0.0,0.7289893912869928,1.416998895182778,1.3903287032112528,1.0897311201991358,0.0,1.0144719498539132,0.0,0.7003571014291728,0.5222299751406794,5.728116195222077,1
126,114035,Orgosolo,114035,1,256,24,6,77,114035,222.52666682634444,0.34602594420779836,0.29715650607971567,1.150423918405148,0.7656649940550869,0.10785224235048262,0.1024232241531384,0.026963060587620654,0.026605962030434083,0.004493843431270109,0.004483776265787017,3.9656698317427628,8.147531591184688,1.6238182144000068,0.7636432612046894,0.05420924385095018,3.6713149037648005,0.0,1.5414405960244408,3.973041494083186,27.368139546922176,3
127,114036,Orosei,114036,3,109,88,10,84,114036,90.98119288949331,0.9232677362455256,0.6540256853320762,1.198049800604313,0.7875705129605695,0.9672328665429315,0.6766279190509862,0.10991282574351495,0.10428147687397664,0.032973847723054485,0.03244187299520015,11.113758749429696,8.484827585789594,14.562611884830364,3.112932540660335,0.39776360241770947,8.8745731395832,0.0,2.2899630834815774,10.731236753522232,46.62668428348204,5
128,114037,Orotelli,114037,2,6,4,5,12,114037,61.46686509501438,0.1952271354891878,0.17833623886123698,0.0976135677445939,0.09313833919642367,0.06507571182972927,0.06304588755448222,0.08134463978716158,0.07820530356044365,0.03253785591486463,0.0320197095052549,2.0983010648405886,0.6913187514650048,0.9797768120644691,2.3038291890761355,0.39250423221297126,1.383100171314039,0.0,0.8684022330342329,1.0010187236248163,10.05170665376854,1
129,114038,Ortueri,114038,0,4,0,4,1,114038,38.79057531528078,0.025779457816034756,0.025452770247107934,0.10311783126413902,0.09814056254765653,0.0,0.0,0.10311783126413902,0.09814056254765653,0.0,0.0,0.0,0.7303010432917171,0.0,2.9204858513375043,0.0,0.6206481385235549,0.0,0.48282615473979357,0.010716209311137946,0.13131778421438023,1
130,114039,Orune,114039,0,163,1,5,7,114039,128.24875125358255,0.05458142813538279,0.05314393761911795,1.2709675408667707,0.8202059701400666,0.007797346876483256,0.007767104671575239,0.03898673438241628,0.03824594435744635,0.0,0.0,0.3566599779972685,9.00124556253836,0.11739648250319251,1.1041757255546256,0.0,2.5464150393676026,0.0,1.2659372451817639,2.511977563298471,20.279783891368574,2
131,114040,Osidda,114040,0,58,2,2,7,114040,26.000231441378357,0.26922837266978217,0.23840913524364998,2.2307493735496235,1.1727141145206836,0.07692239219136633,0.07410733633121715,0.07692239219136633,0.07410733633121715,0.0,0.0,3.0146716926816803,15.798611887527041,1.1581398662964615,2.1785830374037936,0.0,5.412469908556126,0.0,1.8582445178630511,6.234521698607096,35.519107091228406,4
132,114041,Ottana,114041,0,5,10,6,8,114041,45.34185665424343,0.176437415454872,0.1624907322368771,0.110273384659295,0.10460627748507888,0.22054676931859,0.19929892991889692,0.13232806159115398,0.12427574485436034,0.0,0.0,1.865624582651727,0.780978099294051,3.3205416349417276,3.747773075463058,0.0,1.981206187926835,0.0,1.0923279796729306,1.7778622057124975,15.813035246526255,2
133,114042,Ovodda,114042,1,30,7,5,20,114042,40.84525274049525,0.4896529867758997,0.3985431980518913,0.7344794801638496,0.5507073569534497,0.17137854537156488,0.15818129913238696,0.12241324669397492,0.11548105185155784,0.024482649338794984,0.024187752817725453,5.744229328685933,5.201730137885051,2.5802672013752503,3.4669673576656193,0.29533425639373795,4.08933330264131,0.0,1.6271468401842166,4.515980136297469,29.573253708503167,4
