comune,anno,mese,letti_totali,superficie_kmq,densita_ricettiva,copertura_sufficiente
Tonara,2025,1,319,52.217,6.11,True
Tonara,2025,2,319,52.217,6.11,True
Tonara,2025,3,319,52.217,6.11,True
Tonara,2025,4,319,52.217,6.11,True
Tonara,2025,5,319,52.217,6.11,True
Tonara,2025,6,319,52.217,6.11,True
Tonara,2025,7,319,52.217,6.11,True
Tonara,2025,8,319,52.217,6.11,True
Tonara,2025,9,319,52.217,6.11,True
Tonara,2025,10,319,52.217,6.11,True
Tonara,2025,11,319,52.217,6.11,True
Tonara,2025,12,319,52.217,6.11,True
Torpè,2025,1,548,92.36,5.93,True
Torpè,2025,2,548,92.36,5.93,True
Torpè,2025,3,548,92.36,5.93,True
Torpè,2025,4,548,92.36,5.93,True
Torpè,2025,5,548,92.36,5.93,True
Torpè,2025,6,548,92.36,5.93,True
Torpè,2025,7,548,92.36,5.93,True
Torpè,2025,8,548,92.36,5.93,True
Torpè,2025,9,548,92.36,5.93,True
Torpè,2025,10,548,92.36,5.93,True
Torpè,2025,11,548,92.36,5.93,True
Torpè,2025,12,548,92.36,5.93,True
Torralba,2025,1,10,36.339,0.28,True
Torralba,2025,2,10,36.339,0.28,True
Torralba,2025,3,10,36.339,0.28,True
Torralba,2025,4,10,36.339,0.28,True
Torralba,2025,5,10,36.339,0.28,True
Torralba,2025,6,10,36.339,0.28,True
Torralba,2025,7,10,36.339,0.28,True
Torralba,2025,8,10,36.339,0.28,True
Torralba,2025,9,10,36.339,0.28,True
Torralba,2025,10,10,36.339,0.28,True
Torralba,2025,11,10,36.339,0.28,True
Torralba,2025,12,10,36.339,0.28,True
Tortolì,2025,1,9512,40.416,235.35,True
Tortolì,2025,2,9512,40.416,235.35,True
Tortolì,2025,3,9512,40.416,235.35,True
Tortolì,2025,4,9512,40.416,235.35,True
Tortolì,2025,5,9512,40.416,235.35,True
Tortolì,2025,6,9512,40.416,235.35,True
Tortolì,2025,7,9512,40.416,235.35,True
Tortolì,2025,8,9512,40.416,235.35,True
Tortolì,2025,9,9512,40.416,235.35,True
Tortolì,2025,10,9512,40.416,235.35,True
Tortolì,2025,11,9512,40.416,235.35,True
Tortolì,2025,12,9512,40.416,235.35,True
Tramatza,2025,1,53,16.948,3.13,True
Tramatza,2025,2,53,16.948,3.13,True
Tramatza,2025,3,53,16.948,3.13,True
Tramatza,2025,4,53,16.948,3.13,True
Tramatza,2025,5,53,16.948,3.13,True
Tramatza,2025,6,53,16.948,3.13,True
Tramatza,2025,7,53,16.948,3.13,True
Tramatza,2025,8,53,16.948,3.13,True
Tramatza,2025,9,53,16.948,3.13,True
Tramatza,2025,10,53,16.948,3.13,True
Tramatza,2025,11,53,16.948,3.13,True
Tramatza,2025,12,53,16.948,3.13,True
Tratalias,2025,1,108,30.975,3.49,True
Tratalias,2025,2,108,30.975,3.49,True
Tratalias,2025,3,108,30.975,3.49,True
Tratalias,2025,4,108,30.975,3.49,True
Tratalias,2025,5,108,30.975,3.49,True
Tratalias,2025,6,108,30.975,3.49,True
Tratalias,2025,7,108,30.975,3.49,True
Tratalias,2025,8,108,30.975,3.49,True
Tratalias,2025,9,108,30.975,3.49,True
Tratalias,2025,10,108,30.975,3.49,True
Tratalias,2025,11,108,30.975,3.49,True
Tratalias,2025,12,108,30.975,3.49,True
Tresnuraghes,2025,1,842,31.4,26.82,True
Tresnuraghes,2025,2,842,31.4,26.82,True
Tresnuraghes,2025,3,842,31.4,26.82,True
Tresnuraghes,2025,4,842,31.4,26.82,True
Tresnuraghes,2025,5,842,31.4,26.82,True
Tresnuraghes,2025,6,842,31.4,26.82,True
Tresnuraghes,2025,7,842,31.4,26.82,True
Tresnuraghes,2025,8,842,31.4,26.82,True
Tresnuraghes,2025,9,842,31.4,26.82,True
Tresnuraghes,2025,10,842,31.4,26.82,True
Tresnuraghes,2025,11,842,31.4,26.82,True
Tresnuraghes,2025,12,842,31.4,26.82,True
Triei,2025,1,131,32.849,3.99,True
Triei,2025,2,131,32.849,3.99,True
Triei,2025,3,131,32.849,3.99,True
Triei,2025,4,131,32.849,3.99,True
Triei,2025,5,131,32.849,3.99,True
Triei,2025,6,131,32.849,3.99,True
Triei,2025,7,131,32.849,3.99,True
Triei,2025,8,131,32.849,3.99,True
Triei,2025,9,131,32.849,3.99,True
Triei,2025,10,131,32.849,3.99,True
Triei,2025,11,131,32.849,3.99,True
Triei,2025,12,131,32.849,3.99,True
Trinità D'Agultu E Vignola,2025,1,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,2,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,3,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,4,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,5,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,6,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,7,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,8,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,9,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,10,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,11,9228,134.092,68.82,True
Trinità D'Agultu E Vignola,2025,12,9228,134.092,68.82,True
Tuili,2025,1,70,24.449,2.86,True
Tuili,2025,2,70,24.449,2.86,True
Tuili,2025,3,70,24.449,2.86,True
Tuili,2025,4,70,24.449,2.86,True
Tuili,2025,5,70,24.449,2.86,True
Tuili,2025,6,70,24.449,2.86,True
Tuili,2025,7,70,24.449,2.86,True
Tuili,2025,8,70,24.449,2.86,True
Tuili,2025,9,70,24.449,2.86,True
Tuili,2025,10,70,24.449,2.86,True
Tuili,2025,11,70,24.449,2.86,True
Tuili,2025,12,70,24.449,2.86,True
Tula,2025,1,50,66.278,0.75,True
Tula,2025,2,50,66.278,0.75,True
Tula,2025,3,50,66.278,0.75,True
Tula,2025,4,50,66.278,0.75,True
Tula,2025,5,50,66.278,0.75,True
Tula,2025,6,50,66.278,0.75,True
Tula,2025,7,50,66.278,0.75,True
Tula,2025,8,50,66.278,0.75,True
Tula,2025,9,50,66.278,0.75,True
Tula,2025,10,50,66.278,0.75,True
Tula,2025,11,50,66.278,0.75,True
