comune,scalo,distanza_km,correlazione,n_mesi_validi,peso_distanza,peso_correlazione,punteggio,probabilita
Gesico,Aeroporto_Alghero,131.4,,0,0.07222276341632078,0.5,0.03611138170816039,0.0449243782064265
Gesico,Porto_Cagliari,44.0,,0,0.4147829116815814,0.5,0.2073914558407907,0.25800541984987674
Gesico,Porto_Olbia,148.7,,0,0.0510985069703856,0.5,0.0255492534851928,0.03178455855654195
Gesico,Porto_Porto Torres,160.5,,0,0.04035661327203115,0.5,0.020178306636015574,0.025102830077442326
Gesico,Porto_Golfo Aranci,157.5,,0,0.04285212686704019,0.5,0.021426063433520093,0.026655102397946346
Gesico,Porto_Arbatax,63.3,,0,0.28195719791700274,0.5,0.14097859895850137,0.17538447987972267
Gesico,Porto_Porto Vesme,78.0,,0,0.21013607120076472,0.5,0.10506803560038236,0.13070992981836574
Gesturi,Aeroporto_Cagliari,55.0,0.722,11,0.33287108369807955,0.722,0.24033292243001342,0.24190255964661803
Gesturi,Aeroporto_Olbia,134.0,0.83,11,0.06856315415427791,0.83,0.05690741794805066,0.05727908571711441
Gesturi,Aeroporto_Alghero,116.1,0.744,11,0.09807723484935806,0.744,0.07296946272792239,0.07344603324192155
Gesturi,Porto_Cagliari,58.2,0.843,11,0.3122347407080105,0.843,0.26321388641685284,0.26493296138947686
Gesturi,Porto_Olbia,137.0,0.798,11,0.06457034689316847,0.798,0.05152713682074844,0.05186366546110764
Gesturi,Porto_Porto Torres,145.1,0.841,11,0.05491328358940692,0.841,0.04618207149869122,0.04648369100812547
Gesturi,Porto_Golfo Aranci,146.2,0.805,11,0.053718383445935165,0.805,0.04324329867397781,0.04352572477807177
Gesturi,Porto_Arbatax,62.9,0.771,11,0.28422190223921745,0.771,0.21913508662643666,0.22056627875756424
Gesturi,Porto_Porto Vesme,82.6,-0.261,11,0.1916661926473913,0.0,0.0,0.0
Giba,Aeroporto_Cagliari,44.5,0.683,12,0.4106557527523455,0.683,0.280477879129852,0.3669534265480808
Giba,Aeroporto_Olbia,217.3,0.838,12,0.012958543223112882,0.838,0.010859259220968594,0.014207332119277105
Giba,Aeroporto_Alghero,176.5,0.706,12,0.02930491586704076,0.706,0.020689270602130775,0.027068083813902192
Giba,Porto_Cagliari,45.8,0.899,12,0.40011630965630496,0.899,0.35970456238101817,0.4706068875028225
Giba,Porto_Olbia,220.1,0.877,12,0.012252809761580503,0.877,0.010745714160906101,0.014058779409926898
Giba,Porto_Porto Torres,210.1,0.898,12,0.014965615638006283,0.898,0.013439122842929642,0.017582606486875495
Giba,Porto_Golfo Aranci,229.6,0.885,12,0.010132572948809395,0.885,0.008967327059696314,0.011732088825477226
Giba,Porto_Arbatax,135.8,0.899,12,0.06613878114551125,0.899,0.05945876424981462,0.07779079529363779
Giba,Porto_Porto Vesme,24.3,-0.179,12,0.6150818073135287,0.0,0.0,0.0
Goni,Aeroporto_Cagliari,40.8,,0,0.4421969092798987,0.5,0.22109845463994934,0.27492964355473654
Goni,Aeroporto_Olbia,147.2,,0,0.05265468818588921,0.5,0.026327344092944606,0.032737304016906166
Goni,Aeroporto_Alghero,144.8,,0,0.055243753709895024,0.5,0.027621876854947512,0.03434701870897385
Goni,Porto_Cagliari,42.2,,0,0.42998713041923975,0.5,0.21499356520961987,0.2673383870814392
Goni,Porto_Olbia,151.0,,0,0.04880121836201296,0.5,0.02440060918100648,0.030341463921930198
Goni,Porto_Porto Torres,172.4,,0,0.03180919118444552,0.5,0.01590459559222276,0.019776912526018004
Goni,Porto_Golfo Aranci,159.1,,0,0.04150256692682124,0.5,0.02075128346341062,0.025803631125280342
Goni,Porto_Arbatax,54.2,,0,0.3382398566878317,0.5,0.16911992834391584,0.2102958236108548
Goni,Porto_Porto Vesme,89.2,,0,0.16796494198768974,0.5,0.08398247099384487,0.10442981545386101
Gonnesa,Aeroporto_Cagliari,52.3,0.799,12,0.3513403033459978,0.799,0.28072090237345226,0.36966767365333286
Gonnesa,Aeroporto_Olbia,202.5,0.922,12,0.017422374639493515,0.922,0.01606342941761302,0.021153147248735422
Gonnesa,Aeroporto_Alghero,153.2,0.819,12,0.04670051904103463,0.819,0.03824772509460736,0.050366564935895634
Gonnesa,Porto_Cagliari,55.4,0.934,12,0.33021873855489337,0.934,0.3084243018102704,0.4061489300738954
Gonnesa,Porto_Olbia,204.9,0.935,12,0.01660585392002353,0.935,0.015526473415222002,0.02044605606108308
Gonnesa,Porto_Porto Torres,187.2,0.951,12,0.02365927649848091,0.951,0.022499971950055344,0.0296291163847042
Gonnesa,Porto_Golfo Aranci,214.7,0.939,12,0.01365021508953807,0.939,0.012817551969076246,0.016878809444818905
Gonnesa,Porto_Arbatax,131.5,0.903,12,0.0720784622387661,0.903,0.06508685140160579,0.08570970219753461
Gonnesa,Porto_Porto Vesme,10.1,-0.24,12,0.8170949279422367,0.0,0.0,0.0
Gonnosfanadiga,Aeroporto_Cagliari,45.8,0.738,12,0.40011630965630496,0.738,0.29528583652635304,0.32535889238505755
Gonnosfanadiga,Aeroporto_Olbia,170.9,0.877,12,0.032777925277406125,0.877,0.02874624046828517,0.031673869187291946
Gonnosfanadiga,Aeroporto_Alghero,128.7,0.76,12,0.07623001471101583,0.76,0.05793481118037203,0.06383511724749129
Gonnosfanadiga,Porto_Cagliari,50.0,0.898,12,0.36787944117144233,0.898,0.33035573817195524,0.3640004489517157
Gonnosfanadiga,Porto_Olbia,173.4,0.895,12,0.031179326997954438,0.895,0.027905497663169222,0.030747501871232687
Gonnosfanadiga,Porto_Porto Torres,161.8,0.909,12,0.039320864408710104,0.909,0.035742665747517485,0.03938283757630809
Gonnosfanadiga,Porto_Golfo Aranci,183.2,0.892,12,0.02562978826135045,0.892,0.0228617711291246,0.025190102647774066
Gonnosfanadiga,Porto_Arbatax,103.4,0.86,12,0.1264384058083441,0.86,0.10873702899517591,0.11981123013312875
Gonnosfanadiga,Porto_Porto Vesme,41.6,-0.218,12,0.43517805926635666,0.0,0.0,0.0
Guamaggiore,Aeroporto_Cagliari,37.2,,0,0.4752092716861444,0.5,0.2376046358430722,0.2871274314145982
Guamaggiore,Aeroporto_Olbia,149.6,,0,0.050186962358001734,0.5,0.025093481179000867,0.03032359520516972
Guamaggiore,Aeroporto_Alghero,133.7,,0,0.06897576968795878,0.5,0.03448788484397939,0.04167602940505916
Guamaggiore,Porto_Cagliari,40.2,,0,0.44753523810441237,0.5,0.22376761905220618,0.27040643152541244
Guamaggiore,Porto_Olbia,152.8,,0,0.04707562160306615,0.5,0.023537810801533075,0.02844368390619525
Guamaggiore,Porto_Porto Torres,163.3,,0,0.038158757240699226,0.5,0.019079378620349613,0.023056002071717624
Guamaggiore,Porto_Golfo Aranci,161.7,,0,0.03939958483171039,0.5,0.019699792415855195,0.02380572574139952
Guamaggiore,Porto_Arbatax,67.1,,0,0.26132250058554946,0.5,0.13066125029277473,0.15789434852088632
Guamaggiore,Porto_Porto Vesme,74.1,,0,0.22718286797905665,0.5,0.11359143398952833,0.13726675220956178
Guasila,Aeroporto_Cagliari,34.7,0.144,6,0.4995737720535449,0.144,0.07193862317571047,0.14248491328356958
Guasila,Aeroporto_Olbia,152.8,0.262,6,0.04707562160306615,0.262,0.012333812860003332,0.024428911455824428
Guasila,Aeroporto_Alghero,134.4,0.13,6,0.06801683710293688,0.13,0.008842188823381794,0.017513241873690622
Guasila,Porto_Cagliari,38.0,0.445,6,0.46766642700990924,0.445,0.2081115600194096,0.4121952335708031
Guasila,Porto_Olbia,156.0,0.444,6,0.04415716841969286,0.444,0.01960578277834363,0.0388321062554337
Guasila,Porto_Porto Torres,164.4,0.408,6,0.03732843165240367,0.408,0.015230000114180695,0.030165231829325456
Guasila,Porto_Golfo Aranci,164.9,0.482,6,0.03695700755157944,0.482,0.01781327763986129,0.03528178894406146
Guasila,Porto_Arbatax,71.1,0.626,6,0.24123107196915192,0.626,0.1510106510526891,0.2990985727872918
Guasila,Porto_Porto Vesme,70.2,-0.025,6,0.2456125462338122,0.0,0.0,0.0
Guspini,Aeroporto_Cagliari,55.0,0.757,12,0.33287108369807955,0.757,0.2519834103594462,0.2840244121459054
Guspini,Aeroporto_Olbia,161.8,0.897,12,0.039320864408710104,0.897,0.03527081537461296,0.039755683076084965
Guspini,Aeroporto_Alghero,117.1,0.774,12,0.09613517548093582,0.774,0.07440862582224433,0.08387006977007258
Guspini,Porto_Cagliari,59.2,0.95,12,0.3060520786022706,0.95,0.29074947467215706,0.32771978324959006
Guspini,Porto_Olbia,164.0,0.933,12,0.03762825680717622,0.933,0.03510716360109541,0.03957122212802631
Guspini,Porto_Porto Torres,150.2,0.949,12,0.04958831786040803,0.949,0.047059313649527215,0.0530431502464015
Guspini,Porto_Golfo Aranci,174.0,0.935,12,0.030807411032751076,0.935,0.028804929315622257,0.032467625960390024
Guspini,Porto_Arbatax,100.5,0.924,12,0.13398867466880499,0.924,0.12380553539397582,0.13954805342352913
Guspini,Porto_Porto Vesme,50.7,-0.217,12,0.36276501352395324,0.0,0.0,0.0
Iglesias,Aeroporto_Cagliari,45.5,0.798,12,0.40252422403363597,0.798,0.32121433077884154,0.3669249409125758
Iglesias,Aeroporto_Olbia,193.0,0.905,12,0.021067999523041434,0.905,0.019066539568352497,0.02177981563762116
Iglesias,Aeroporto_Alghero,147.2,0.815,12,0.05265468818588921,0.815,0.042913570871499704,0.04902041393419008
Iglesias,Porto_Cagliari,49.0,0.941,12,0.37531109885139957,0.941,0.35316774401916695,0.40342550499616875
Iglesias,Porto_Olbia,195.5,0.913,12,0.020040501061684014,0.913,0.018296977469317507,0.02090074051344376
Iglesias,Porto_Porto Torres,180.9,0.943,12,0.026836295446704527,0.943,0.025306626606242368,0.028907902239845358
Iglesias,Porto_Golfo Aranci,205.3,0.927,12,0.01647353706178545,0.927,0.015270968856275114,0.017444113815471222
Iglesias,Porto_Arbatax,121.4,0.909,12,0.08821308243864363,0.909,0.08018569193672706,0.09159656795068381
Iglesias,Porto_Porto Vesme,20.2,-0.229,12,0.6676441212689289,0.0,0.0,0.0
Isili,Aeroporto_Cagliari,57.8,0.63,12,0.3147426368427819,0.63,0.1982878612109526,0.32095559494717124
Isili,Aeroporto_Olbia,128.5,0.565,12,0.07653554542391151,0.565,0.043242583164510004,0.06999394174640089
Isili,Aeroporto_Alghero,119.6,0.608,12,0.09144660764700575,0.608,0.055599537449379496,0.08999533562908511
Isili,Porto_Cagliari,60.5,0.439,12,0.2981972794298874,0.439,0.13090860566972057,0.21189319991570427
Isili,Porto_Olbia,131.8,0.477,12,0.07164728628671672,0.477,0.03417575555876388,0.055318060778630655
Isili,Porto_Porto Torres,147.2,0.446,12,0.05265468818588921,0.446,0.023483990930906588,0.03801200050740559
Isili,Porto_Golfo Aranci,140.7,0.455,12,0.0599646534211983,0.455,0.027283917306645228,0.0441626928555526
Isili,Porto_Arbatax,52.4,0.293,12,0.35063832495169295,0.293,0.10273702921084603,0.16629371123425407
Isili,Porto_Porto Vesme,91.5,0.013,12,0.16041356777517274,0.013,0.0020853763810772456,0.003375462385795587
Las Plassas,Aeroporto_Cagliari,47.5,,5,0.38674102345450123,0.5,0.19337051172725062,0.2543228948747666
Las Plassas,Aeroporto_Olbia,142.2,,5,0.05819243008338615,0.5,0.029096215041693074,0.0382676426369476
Las Plassas,Aeroporto_Alghero,121.4,,5,0.08821308243864363,0.5,0.04410654121932182,0.058009378708337736
Las Plassas,Porto_Cagliari,50.9,,5,0.36131685172433853,0.5,0.18065842586216926,0.23760382820722734
Las Plassas,Porto_Olbia,145.2,,5,0.054803566775614154,0.5,0.027401783387807077,0.036039108619353666
Las Plassas,Porto_Porto Torres,151.3,,5,0.04850928771955963,0.5,0.024254643859779816,0.03189995819670985
Las Plassas,Porto_Golfo Aranci,154.4,,5,0.045593049378039235,0.5,0.022796524689019618,0.02998222479843872
Las Plassas,Porto_Arbatax,68.4,,5,0.2546156820248037,0.5,0.12730784101240186,0.1674365878092044
Las Plassas,Porto_Porto Vesme,75.1,,5,0.22268434579109514,0.5,0.11134217289554757,0.14643837614901395
Lunamatrona,Aeroporto_Cagliari,44.8,0.888,8,0.4081991952779227,0.888,0.36248088540679535,0.32353276920737273
Lunamatrona,Aeroporto_Olbia,148.3,0.919,8,0.051508934547512424,0.919,0.04733671084916392,0.04225044067913099
Lunamatrona,Aeroporto_Alghero,122.3,0.911,8,0.08663945211544613,0.911,0.07892854087717142,0.07044776822046978
Lunamatrona,Porto_Cagliari,48.5,0.699,8,0.37908303810339883,0.699,0.26497904363427577,0.23650737796203622
Lunamatrona,Porto_Olbia,151.2,0.829,8,0.048606403378285624,0.829,0.04029470840059878,0.03596509255548434
Lunamatrona,Porto_Porto Torres,153.0,0.825,8,0.046887695219988486,0.825,0.0386823485564905,0.03452597875300702
Lunamatrona,Porto_Golfo Aranci,160.6,0.792,8,0.04027598070493171,0.792,0.03189857671830592,0.028471114684752063
Lunamatrona,Porto_Arbatax,76.1,0.578,8,0.21827490031061417,0.578,0.12616289237953499,0.11260684793614635
Lunamatrona,Porto_Porto Vesme,67.5,,8,0.2592402606458915,0.5,0.12962013032294575,0.1156926100016004
Mandas,Aeroporto_Cagliari,44.6,0.883,12,0.40983526201107895,0.883,0.3618845363557827,0.3449983281778803
Mandas,Aeroporto_Olbia,141.5,0.87,12,0.05901285366944784,0.87,0.05134118269241962,0.04894550724363068
Mandas,Aeroporto_Alghero,130.6,0.885,12,0.07338762164662144,0.885,0.06494804515725998,0.061917448099100346
Mandas,Porto_Cagliari,47.2,0.746,12,0.3890684448772363,0.746,0.29024505987841825,0.2767016834383257
Mandas,Porto_Olbia,144.9,0.74,12,0.05513337661636114,0.74,0.04079869869610724,0.038894955235533775
Mandas,Porto_Porto Torres,159.2,0.781,12,0.04141964474279236,0.781,0.03234874254412084,0.030839289815374354
Mandas,Porto_Golfo Aranci,153.6,0.733,12,0.046328405328162174,0.733,0.03395872110554287,0.03237414377096519
Mandas,Porto_Arbatax,58.7,0.561,12,0.30912795312868036,0.561,0.1734207817051897,0.16532864421918958
Mandas,Porto_Porto Vesme,82.7,-0.185,12,0.19128324333905458,0.0,0.0,0.0
Masainas,Aeroporto_Cagliari,44.8,0.73,9,0.4081991952779227,0.73,0.2979854125528836,0.27778971568888394
Masainas,Aeroporto_Olbia,219.6,0.921,9,0.012375952546934922,0.921,0.011398252295727064,0.010625745862704815
Masainas,Aeroporto_Alghero,179.5,0.759,9,0.027598330423249287,0.759,0.020947132791246208,0.019527459457583014
Masainas,Porto_Cagliari,45.9,0.907,9,0.3993168767363899,0.907,0.36218040719990563,0.33763395154885545
Masainas,Porto_Olbia,222.4,0.944,9,0.011701947477049383,0.944,0.011046638418334618,0.010297962303783858
Masainas,Porto_Porto Torres,213.1,0.955,9,0.014094086031128132,0.955,0.013459852159727365,0.01254762262565961
Masainas,Porto_Golfo Aranci,231.8,0.937,9,0.009696405782747483,0.937,0.009085532218434392,0.008469768336036158
Masainas,Porto_Arbatax,137.1,0.866,9,0.06444133525402518,0.866,0.055806196329985805,0.05202398090354031
Masainas,Porto_Porto Vesme,27.1,,9,0.5815839205891371,0.5,0.29079196029456855,0.27108379327295273
Monastir,Aeroporto_Cagliari,14.7,0.793,12,0.7452764914432887,0.793,0.5910042577145279,0.37931389753115485
Monastir,Aeroporto_Olbia,171.8,0.896,12,0.03219320092902043,0.896,0.028845108032402304,0.01851314979487462
Monastir,Aeroporto_Alghero,152.9,0.801,12,0.04698156444836709,0.801,0.03763223312314204,0.0241528361808097
Monastir,Porto_Cagliari,18.1,0.937,12,0.6962823678417709,0.937,0.6524165786677394,0.41872909042211504
Monastir,Porto_Olbia,175.2,0.91,12,0.030076835145913042,0.91,0.02736991998278087,0.017566355721246183
Monastir,Porto_Porto Torres,183.6,0.935,12,0.025425567925775903,0.935,0.023772906010600472,0.015257747328917456
Monastir,Porto_Golfo Aranci,183.9,0.928,12,0.025273471264494796,0.928,0.023453781333451173,0.015052929134280453
Monastir,Porto_Arbatax,83.6,0.924,12,0.18787094775072993,0.924,0.17359275572167446,0.11141399388660175
Monastir,Porto_Porto Vesme,61.8,-0.168,12,0.2905440729744046,0.0,0.0,0.0
Muravera,Aeroporto_Cagliari,46.0,0.817,12,0.39851904108451414,0.817,0.325590056566048,0.3123973989677569
Muravera,Aeroporto_Olbia,171.6,0.949,12,0.03232223162208177,0.949,0.030673797809355596,0.02943091921531613
Muravera,Aeroporto_Alghero,180.4,0.839,12,0.027106004699864013,0.839,0.022741937943185908,0.021820452184160052
Muravera,Porto_Cagliari,44.0,0.905,12,0.4147829116815814,0.905,0.37537853507183117,0.3601684867823307
Muravera,Porto_Olbia,175.9,0.954,12,0.029658693276583766,0.954,0.02829439338586091,0.027147926421150968
Muravera,Porto_Porto Torres,207.1,0.953,12,0.01589103762598583,0.953,0.015144158857564495,0.014530529238376642
Muravera,Porto_Golfo Aranci,182.9,0.939,12,0.0257840292511653,0.939,0.024211203466844217,0.023230184203696543
Muravera,Porto_Arbatax,67.3,0.846,12,0.2602792983785572,0.846,0.22019628642825936,0.21127410298721203
Muravera,Porto_Porto Vesme,105.1,-0.239,12,0.12221176014613884,0.0,0.0,0.0
Musei,Aeroporto_Cagliari,31.8,0.315,12,0.5294058177086945,0.315,0.1667628325782388,0.21698178305858273
Musei,Aeroporto_Olbia,190.0,0.389,12,0.0223707718561656,0.389,0.008702230252048419,0.0113228194045572
Musei,Aeroporto_Alghero,152.1,0.32,12,0.047739315321240997,0.32,0.01527658090279712,0.01987696965852665
Musei,Porto_Cagliari,35.3,0.484,12,0.4936147126538418,0.484,0.23890952092445944,0.3108547212733394
Musei,Porto_Olbia,192.8,0.407,12,0.021152440290080007,0.407,0.008609043198062561,0.011201570006119804
Musei,Porto_Porto Torres,185.2,0.425,12,0.024624829889215695,0.425,0.01046555270291667,0.01361714868393735
Musei,Porto_Golfo Aranci,202.3,0.435,12,0.017492203703073247,0.435,0.007609108610836863,0.009900515170796188
Musei,Porto_Arbatax,112.2,0.45,12,0.1060335208953481,0.45,0.04771508440290664,0.06208400236711065
Musei,Porto_Porto Vesme,29.9,0.481,12,0.5499103577216016,0.481,0.26450688206409034,0.34416047037703007
Narcao,Aeroporto_Cagliari,33.1,0.524,9,0.5158186648365941,0.524,0.2702889803743753,0.25538872093836773
Narcao,Aeroporto_Olbia,201.6,0.6,9,0.017738816818724773,0.6,0.010643290091234863,0.010056555909943308
Narcao,Aeroporto_Alghero,163.6,0.556,9,0.037930490183228215,0.556,0.02108935254187489,0.019926756775757774
Narcao,Porto_Cagliari,35.6,0.734,9,0.49066189169924007,0.734,0.3601458285072422,0.3402920177003013
Narcao,Porto_Olbia,204.4,0.635,9,0.016772745526495048,0.635,0.010650693409324355,0.010063551104253325
Narcao,Porto_Porto Torres,196.9,0.708,9,0.01948715009724957,0.708,0.013796902268852695,0.01303631845617042
Narcao,Porto_Golfo Aranci,213.8,0.698,9,0.013898143623924953,0.698,0.009700904249499617,0.009166121107836931
Narcao,Porto_Arbatax,121.0,0.755,9,0.08892161745938634,0.755,0.06713582118183668,0.06343481512649098
Narcao,Porto_Porto Vesme,26.4,,9,0.5897833576128504,0.5,0.2948916788064252,0.278635142880878
Nuragus,Aeroporto_Cagliari,58.1,,5,0.3128598350754292,0.5,0.1564299175377146,0.21580287858814826
Nuragus,Aeroporto_Olbia,130.0,,5,0.07427357821433388,0.5,0.03713678910716694,0.05123205405331379
Nuragus,Aeroporto_Alghero,114.9,,5,0.1004595620616821,0.5,0.05022978103084105,0.06929448987719661
Nuragus,Porto_Cagliari,61.2,,5,0.29405160495167837,0.5,0.14702580247583918,0.20282943250525565
Nuragus,Porto_Olbia,133.0,,5,0.06994822174465536,0.5,0.03497411087232768,0.048248531490082076
Nuragus,Porto_Porto Torres,143.4,,5,0.05681243790649613,0.5,0.028406218953248064,0.03918779678726223
Nuragus,Porto_Golfo Aranci,142.2,,5,0.05819243008338615,0.5,0.029096215041693074,0.04013968082865793
Nuragus,Porto_Arbatax,59.0,,5,0.30727873860113125,0.5,0.15363936930056563,0.21195317802002872
Nuragus,Porto_Porto Vesme,86.9,,5,0.17587179269317632,0.5,0.08793589634658816,0.12131195785005462
Nurallao,Aeroporto_Cagliari,61.7,0.712,12,0.2911257425960852,0.712,0.20728152872841266,0.19668910948207474
Nurallao,Aeroporto_Olbia,125.3,0.782,12,0.08159396321149798,0.782,0.06380647923139142,0.06054586559737489
Nurallao,Aeroporto_Alghero,114.5,0.721,12,0.1012664618538834,0.721,0.07301311899664993,0.06928203127436382
Nurallao,Porto_Cagliari,64.6,0.89,12,0.2747207916982948,0.89,0.24450150461148235,0.2320070847801882
Nurallao,Porto_Olbia,128.5,0.799,12,0.07653554542391151,0.799,0.061151900793705305,0.05802694038410657
Nurallao,Porto_Porto Torres,142.1,0.845,12,0.05830893140604179,0.845,0.049271047038105316,0.04675321734949153
Nurallao,Porto_Golfo Aranci,137.5,0.841,12,0.06392786120670757,0.841,0.053763331274841064,0.05101593864204634
Nurallao,Porto_Arbatax,53.8,0.883,12,0.34095662813770167,0.883,0.3010647026455906,0.28567981249035396
Nurallao,Porto_Porto Vesme,92.4,-0.071,12,0.15755195533034191,0.0,0.0,0.0
Nuraminis,Aeroporto_Cagliari,21.3,0.214,12,0.6531163421206756,0.214,0.13976689721382457,0.7575429094532634
Nuraminis,Aeroporto_Olbia,166.3,0.086,12,0.03593656421494168,0.086,0.0030905445224849843,0.016750891205493168
Nuraminis,Aeroporto_Alghero,146.1,0.173,12,0.05382592772125428,0.173,0.00931188549577699,0.05047084088999013
Nuraminis,Porto_Cagliari,24.9,0.052,12,0.6077449349024902,0.052,0.03160273661492949,0.17128826295208674
Nuraminis,Porto_Olbia,169.6,-0.043,12,0.03364132691820462,0.0,0.0,0.0
Nuraminis,Porto_Porto Torres,176.8,0.025,12,0.02912961280692771,0.025,0.0007282403201731929,0.003947095499166663
Nuraminis,Porto_Golfo Aranci,178.4,-0.024,12,0.02821222173692798,0.0,0.0,0.0
Nuraminis,Porto_Arbatax,80.9,-0.072,12,0.19829489254317698,0.0,0.0,0.0
Nuraminis,Porto_Porto Vesme,61.9,-0.122,12,0.2899635655294032,0.0,0.0,0.0
Nurri,Aeroporto_Cagliari,52.7,0.696,12,0.348540793887764,0.696,0.2425843925458837,0.2799902037387551
Nurri,Aeroporto_Olbia,133.3,0.678,12,0.0695297889678155,0.678,0.047141196920178915,0.05441023303951068
Nurri,Aeroporto_Alghero,129.3,0.692,12,0.07532072120700355,0.692,0.05212193907524645,0.0601589912186
Nurri,Porto_Cagliari,54.9,0.634,12,0.33353749205169325,0.634,0.2114627699607735,0.24406971702962985
Nurri,Porto_Olbia,136.9,0.596,12,0.06469961681378547,0.596,0.03856097162101614,0.044506961833871976
Nurri,Porto_Porto Torres,156.5,0.671,12,0.04371779725275094,0.671,0.029334641956595884,0.03385795883994139
Nurri,Porto_Golfo Aranci,145.4,0.64,12,0.054584790353058625,0.64,0.034934265825957524,0.040321028502374075
Nurri,Porto_Arbatax,48.8,0.558,12,0.37681534974292086,0.558,0.21026296515654985,0.24268490579731702
Nurri,Porto_Porto Vesme,92.7,-0.189,12,0.156609473870183,0.0,0.0,0.0
Nuxis,Aeroporto_Cagliari,27.7,0.398,7,0.5746466205894657,0.398,0.22870935499460737,0.2902508394114772
Nuxis,Aeroporto_Olbia,203.6,0.483,7,0.017043267862488373,0.483,0.008231898377581884,0.010446950952659788
Nuxis,Aeroporto_Alghero,169.7,0.43,7,0.03357411150218937,0.43,0.014436867945941428,0.018321563802586694
Nuxis,Porto_Cagliari,29.4,0.424,7,0.5554370486980182,0.424,0.23550530864795974,0.2988754593031014
Nuxis,Porto_Olbia,206.6,0.364,7,0.016050745209267785,0.364,0.005842471256173474,0.00741457290359532
Nuxis,Porto_Porto Torres,202.7,0.432,7,0.01735282433427969,0.432,0.007496420112408826,0.00951356900227822
Nuxis,Porto_Golfo Aranci,215.8,0.347,7,0.013353189617689292,0.347,0.004633556797338184,0.005880361780216094
Nuxis,Porto_Arbatax,119.3,0.324,7,0.09199693662884734,0.324,0.02980700746774654,0.037827525411287144
Nuxis,Porto_Porto Vesme,34.0,,7,0.5066169923655895,0.5,0.2533084961827948,0.32146915743279814
Orroli,Aeroporto_Cagliari,47.9,0.737,12,0.3836594380436134,0.737,0.28275700583814306,0.2850670059177262
Orroli,Aeroporto_Olbia,138.9,0.687,12,0.062162708551887165,0.687,0.04270578077514649,0.043054668176527866
Orroli,Aeroporto_Alghero,136.7,0.73,12,0.06495893356879505,0.73,0.047420021505220386,0.047807422175015275
Orroli,Porto_Cagliari,49.8,0.75,12,0.369353905899632,0.75,0.277015429424724,0.27927852335627873
Orroli,Porto_Olbia,142.6,0.63,12,0.05772874784464333,0.63,0.0363691111421253,0.03666623074623077
Orroli,Porto_Porto Torres,163.8,0.681,12,0.037779071262229125,0.681,0.025727547529578034,0.025937730250478765
Orroli,Porto_Golfo Aranci,150.8,0.667,12,0.0489968141662752,0.667,0.03268087504890556,0.03294786339014946
Orroli,Porto_Arbatax,49.4,0.664,12,0.3723205880531552,0.664,0.24722087046729507,0.24924055598759293
Orroli,Porto_Porto Vesme,92.1,-0.174,12,0.15850010867790837,0.0,0.0,0.0
Ortacesus,Aeroporto_Cagliari,30.4,,0,0.5444386582392171,0.5,0.27221932911960856,0.309893665079035
Ortacesus,Aeroporto_Olbia,155.8,,0,0.04433415082220017,0.5,0.022167075411100086,0.025234931940526704
Ortacesus,Aeroporto_Alghero,140.7,,0,0.0599646534211983,0.5,0.02998232671059915,0.03413179050140911
Ortacesus,Porto_Cagliari,33.2,,0,0.5147880584568362,0.5,0.2573940292284181,0.2930165882967386
Ortacesus,Porto_Olbia,159.2,,0,0.04141964474279236,0.5,0.02070982237139618,0.02357599946544524
Ortacesus,Porto_Porto Torres,170.4,,0,0.03310734890311644,0.5,0.01655367445155822,0.01884465318061444
Ortacesus,Porto_Golfo Aranci,167.9,,0,0.03480479897948277,0.5,0.017402399489741385,0.019810839210010468
Ortacesus,Porto_Arbatax,70.0,,0,0.2465969639416065,0.5,0.12329848197080324,0.14036262083294226
Ortacesus,Porto_Porto Vesme,71.9,,0,0.23740208837106502,0.5,0.11870104418553251,0.13512891149327816
Pabillonis,Aeroporto_Cagliari,49.4,0.555,12,0.3723205880531552,0.555,0.20663792636950115,0.29637059937100196
Pabillonis,Aeroporto_Olbia,157.7,0.601,12,0.04268106071995433,0.601,0.025651317492692553,0.03679042116581763
Pabillonis,Aeroporto_Alghero,119.3,0.541,12,0.09199693662884734,0.541,0.049770342716206416,0.07138315100649104
Pabillonis,Porto_Cagliari,53.5,0.697,12,0.34300851741870664,0.697,0.2390769366408385,0.34289627394599287
Pabillonis,Porto_Olbia,160.1,0.567,12,0.040680761040495,0.567,0.02306599150996066,0.03308241545489328
Pabillonis,Porto_Porto Torres,151.7,0.637,12,0.048122761583816676,0.637,0.030654199128891224,0.0439658078683103
Pabillonis,Porto_Golfo Aranci,169.9,0.605,12,0.0334400832913066,0.605,0.02023125039124049,0.02901668589993041
Pabillonis,Porto_Arbatax,92.3,0.647,12,0.15786737455508765,0.647,0.10214019133714171,0.14649464528756242
Pabillonis,Porto_Porto Vesme,54.9,-0.177,12,0.33353749205169325,0.0,0.0,0.0
Pauli Arbarei,Aeroporto_Cagliari,46.7,0.631,12,0.39297864775542996,0.631,0.2479695267336763,0.3245532076345096
Pauli Arbarei,Aeroporto_Olbia,144.9,0.592,12,0.05513337661636114,0.592,0.032638958956885795,0.04271927669033925
Pauli Arbarei,Aeroporto_Alghero,120.9,0.635,12,0.08909963865616147,0.635,0.056578270546662535,0.07405207982694684
Pauli Arbarei,Porto_Cagliari,50.4,0.618,12,0.36494814645449375,0.618,0.22553795450887715,0.2951937987839905
