comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Bono,2025,6,931.0,94.0,2.71,0,True
Bono,2025,7,931.0,94.0,2.71,0,True
Bono,2025,8,931.0,94.0,2.71,0,True
Bono,2025,9,931.0,94.0,2.71,0,True
Bono,2025,10,931.0,94.0,2.71,0,True
Bono,2025,11,931.0,94.0,2.71,0,True
Bono,2025,12,931.0,94.0,2.71,0,True
Bonorva,2025,1,849.99,148.0,1.57,0,True
Bonorva,2025,2,849.99,148.0,1.57,0,True
Bonorva,2025,3,849.99,148.0,1.57,0,True
Bonorva,2025,4,849.99,148.0,1.57,0,True
Bonorva,2025,5,849.99,148.0,1.57,0,True
Bonorva,2025,6,849.99,148.0,1.57,0,True
Bonorva,2025,7,849.99,148.0,1.57,0,True
Bonorva,2025,8,849.99,148.0,1.57,0,True
Bonorva,2025,9,849.99,148.0,1.57,0,True
Bonorva,2025,10,849.99,148.0,1.57,0,True
Bonorva,2025,11,849.99,148.0,1.57,0,True
Bonorva,2025,12,849.99,148.0,1.57,0,True
Boroneddu,2025,1,46.0,4.0,3.15,0,True
Boroneddu,2025,2,46.0,4.0,3.15,0,True
Boroneddu,2025,3,46.0,4.0,3.15,0,True
Boroneddu,2025,4,46.0,4.0,3.15,0,True
Boroneddu,2025,5,46.0,4.0,3.15,0,True
Boroneddu,2025,6,46.0,4.0,3.15,0,True
Boroneddu,2025,7,46.0,4.0,3.15,0,True
Boroneddu,2025,8,46.0,4.0,3.15,0,True
Boroneddu,2025,9,46.0,4.0,3.15,0,True
Boroneddu,2025,10,46.0,4.0,3.15,0,True
Boroneddu,2025,11,46.0,4.0,3.15,0,True
Boroneddu,2025,12,46.0,4.0,3.15,0,True
Borore,2025,1,0.0,17.0,0.0,0,True
Borore,2025,2,0.0,17.0,0.0,0,True
Borore,2025,3,0.0,17.0,0.0,0,True
Borore,2025,4,0.0,17.0,0.0,0,True
Borore,2025,5,0.0,17.0,0.0,0,True
Borore,2025,6,0.0,17.0,0.0,0,True
Borore,2025,7,0.0,17.0,0.0,0,True
Borore,2025,8,0.0,17.0,0.0,0,True
Borore,2025,9,0.0,17.0,0.0,0,True
Borore,2025,10,0.0,17.0,0.0,0,True
Borore,2025,11,0.0,17.0,0.0,0,True
Borore,2025,12,0.0,17.0,0.0,0,True
Bortigali,2025,1,369.01,12.0,8.42,0,True
Bortigali,2025,2,369.01,12.0,8.42,0,True
Bortigali,2025,3,369.01,12.0,8.42,0,True
Bortigali,2025,4,369.01,12.0,8.42,0,True
Bortigali,2025,5,369.01,12.0,8.42,0,True
Bortigali,2025,6,369.01,12.0,8.42,0,True
Bortigali,2025,7,369.01,12.0,8.42,0,True
Bortigali,2025,8,369.01,12.0,8.42,0,True
Bortigali,2025,9,369.01,12.0,8.42,0,True
Bortigali,2025,10,369.01,12.0,8.42,0,True
Bortigali,2025,11,369.01,12.0,8.42,0,True
Bortigali,2025,12,369.01,12.0,8.42,0,True
Bortigiadas,2025,1,2500.99,75.0,9.14,0,True
Bortigiadas,2025,2,2500.99,75.0,9.14,0,True
Bortigiadas,2025,3,2500.99,75.0,9.14,0,True
Bortigiadas,2025,4,2500.99,75.0,9.14,0,True
Bortigiadas,2025,5,2500.99,75.0,9.14,0,True
Bortigiadas,2025,6,2500.99,75.0,9.14,0,True
Bortigiadas,2025,7,2500.99,75.0,9.14,0,True
Bortigiadas,2025,8,2500.99,75.0,9.14,0,True
Bortigiadas,2025,9,2500.99,75.0,9.14,0,True
Bortigiadas,2025,10,2500.99,75.0,9.14,0,True
Bortigiadas,2025,11,2500.99,75.0,9.14,0,True
Bortigiadas,2025,12,2500.99,75.0,9.14,0,True
Borutta,2025,1,0.0,28.0,0.0,0,True
Borutta,2025,2,0.0,28.0,0.0,0,True
Borutta,2025,3,0.0,28.0,0.0,0,True
Borutta,2025,4,0.0,28.0,0.0,0,True
Borutta,2025,5,0.0,28.0,0.0,0,True
Borutta,2025,6,0.0,28.0,0.0,0,True
Borutta,2025,7,0.0,28.0,0.0,0,True
Borutta,2025,8,0.0,28.0,0.0,0,True
Borutta,2025,9,0.0,28.0,0.0,0,True
Borutta,2025,10,0.0,28.0,0.0,0,True
Borutta,2025,11,0.0,28.0,0.0,0,True
Borutta,2025,12,0.0,28.0,0.0,0,True
Bosa,2025,1,122405.0,2946.0,11.38,0,True
Bosa,2025,2,122405.0,2946.0,11.38,0,True
Bosa,2025,3,122405.0,2946.0,11.38,0,True
Bosa,2025,4,122405.0,2946.0,11.38,0,True
Bosa,2025,5,122405.0,2946.0,11.38,0,True
Bosa,2025,6,122405.0,2946.0,11.38,0,True
Bosa,2025,7,122405.0,2946.0,11.38,0,True
Bosa,2025,8,122405.0,2946.0,11.38,0,True
Bosa,2025,9,122405.0,2946.0,11.38,0,True
Bosa,2025,10,122405.0,2946.0,11.38,0,True
Bosa,2025,11,122405.0,2946.0,11.38,0,True
Bosa,2025,12,122405.0,2946.0,11.38,0,True
Bottidda,2025,1,432.99,9.0,13.18,0,True
Bottidda,2025,2,432.99,9.0,13.18,0,True
Bottidda,2025,3,432.99,9.0,13.18,0,True
Bottidda,2025,4,432.99,9.0,13.18,0,True
Bottidda,2025,5,432.99,9.0,13.18,0,True
Bottidda,2025,6,432.99,9.0,13.18,0,True
Bottidda,2025,7,432.99,9.0,13.18,0,True
Bottidda,2025,8,432.99,9.0,13.18,0,True
Bottidda,2025,9,432.99,9.0,13.18,0,True
Bottidda,2025,10,432.99,9.0,13.18,0,True
Bottidda,2025,11,432.99,9.0,13.18,0,True
Bottidda,2025,12,432.99,9.0,13.18,0,True
Buddusò,2025,1,212.0,107.0,0.54,0,True
Buddusò,2025,2,212.0,107.0,0.54,0,True
Buddusò,2025,3,212.0,107.0,0.54,0,True
Buddusò,2025,4,212.0,107.0,0.54,0,True
Buddusò,2025,5,212.0,107.0,0.54,0,True
Buddusò,2025,6,212.0,107.0,0.54,0,True
Buddusò,2025,7,212.0,107.0,0.54,0,True
Buddusò,2025,8,212.0,107.0,0.54,0,True
Buddusò,2025,9,212.0,107.0,0.54,0,True
Buddusò,2025,10,212.0,107.0,0.54,0,True
Buddusò,2025,11,212.0,107.0,0.54,0,True
Buddusò,2025,12,212.0,107.0,0.54,0,True
Budoni,2025,1,924377.0,15415.0,16.43,0,True
Budoni,2025,2,924377.0,15415.0,16.43,0,True
Budoni,2025,3,924377.0,15415.0,16.43,0,True
Budoni,2025,4,924377.0,15415.0,16.43,0,True
Budoni,2025,5,924377.0,15415.0,16.43,0,True
Budoni,2025,6,924377.0,15415.0,16.43,0,True
Budoni,2025,7,924377.0,15415.0,16.43,0,True
Budoni,2025,8,924377.0,15415.0,16.43,0,True
Budoni,2025,9,924377.0,15415.0,16.43,0,True
Budoni,2025,10,924377.0,15415.0,16.43,0,True
Budoni,2025,11,924377.0,15415.0,16.43,0,True
Budoni,2025,12,924377.0,15415.0,16.43,0,True
Buggerru,2025,1,26810.0,700.0,10.49,0,True
Buggerru,2025,2,26810.0,700.0,10.49,0,True
Buggerru,2025,3,26810.0,700.0,10.49,0,True
Buggerru,2025,4,26810.0,700.0,10.49,0,True
Buggerru,2025,5,26810.0,700.0,10.49,0,True
Buggerru,2025,6,26810.0,700.0,10.49,0,True
Buggerru,2025,7,26810.0,700.0,10.49,0,True
Buggerru,2025,8,26810.0,700.0,10.49,0,True
Buggerru,2025,9,26810.0,700.0,10.49,0,True
Buggerru,2025,10,26810.0,700.0,10.49,0,True
Buggerru,2025,11,26810.0,700.0,10.49,0,True
Buggerru,2025,12,26810.0,700.0,10.49,0,True
Bultei,2025,1,94.0,37.0,0.7,0,True
Bultei,2025,2,94.0,37.0,0.7,0,True
Bultei,2025,3,94.0,37.0,0.7,0,True
Bultei,2025,4,94.0,37.0,0.7,0,True
Bultei,2025,5,94.0,37.0,0.7,0,True
Bultei,2025,6,94.0,37.0,0.7,0,True
Bultei,2025,7,94.0,37.0,0.7,0,True
Bultei,2025,8,94.0,37.0,0.7,0,True
Bultei,2025,9,94.0,37.0,0.7,0,True
Bultei,2025,10,94.0,37.0,0.7,0,True
Bultei,2025,11,94.0,37.0,0.7,0,True
Bultei,2025,12,94.0,37.0,0.7,0,True
Bulzi,2025,1,0.0,6.0,0.0,0,True
Bulzi,2025,2,0.0,6.0,0.0,0,True
Bulzi,2025,3,0.0,6.0,0.0,0,True
Bulzi,2025,4,0.0,6.0,0.0,0,True
Bulzi,2025,5,0.0,6.0,0.0,0,True
Bulzi,2025,6,0.0,6.0,0.0,0,True
Bulzi,2025,7,0.0,6.0,0.0,0,True
Bulzi,2025,8,0.0,6.0,0.0,0,True
Bulzi,2025,9,0.0,6.0,0.0,0,True
Bulzi,2025,10,0.0,6.0,0.0,0,True
Bulzi,2025,11,0.0,6.0,0.0,0,True
Bulzi,2025,12,0.0,6.0,0.0,0,True
Burcei,2025,1,458.0,19.0,6.6,0,True
Burcei,2025,2,458.0,19.0,6.6,0,True
Burcei,2025,3,458.0,19.0,6.6,0,True
Burcei,2025,4,458.0,19.0,6.6,0,True
Burcei,2025,5,458.0,19.0,6.6,0,True
Burcei,2025,6,458.0,19.0,6.6,0,True
Burcei,2025,7,458.0,19.0,6.6,0,True
Burcei,2025,8,458.0,19.0,6.6,0,True
Burcei,2025,9,458.0,19.0,6.6,0,True
Burcei,2025,10,458.0,19.0,6.6,0,True
Burcei,2025,11,458.0,19.0,6.6,0,True
Burcei,2025,12,458.0,19.0,6.6,0,True
Burgos,2025,1,169.99,17.0,2.74,0,True
Burgos,2025,2,169.99,17.0,2.74,0,True
Burgos,2025,3,169.99,17.0,2.74,0,True
Burgos,2025,4,169.99,17.0,2.74,0,True
Burgos,2025,5,169.99,17.0,2.74,0,True
Burgos,2025,6,169.99,17.0,2.74,0,True
Burgos,2025,7,169.99,17.0,2.74,0,True
Burgos,2025,8,169.99,17.0,2.74,0,True
Burgos,2025,9,169.99,17.0,2.74,0,True
Burgos,2025,10,169.99,17.0,2.74,0,True
Burgos,2025,11,169.99,17.0,2.74,0,True
Burgos,2025,12,169.99,17.0,2.74,0,True
Busachi,2025,1,89.0,16.0,1.52,0,True
Busachi,2025,2,89.0,16.0,1.52,0,True
Busachi,2025,3,89.0,16.0,1.52,0,True
Busachi,2025,4,89.0,16.0,1.52,0,True
Busachi,2025,5,89.0,16.0,1.52,0,True
Busachi,2025,6,89.0,16.0,1.52,0,True
Busachi,2025,7,89.0,16.0,1.52,0,True
Busachi,2025,8,89.0,16.0,1.52,0,True
Busachi,2025,9,89.0,16.0,1.52,0,True
Busachi,2025,10,89.0,16.0,1.52,0,True
Busachi,2025,11,89.0,16.0,1.52,0,True
Busachi,2025,12,89.0,16.0,1.52,0,True
Cabras,2025,1,119880.0,3528.0,9.31,0,True
Cabras,2025,2,119880.0,3528.0,9.31,0,True
Cabras,2025,3,119880.0,3528.0,9.31,0,True
Cabras,2025,4,119880.0,3528.0,9.31,0,True
Cabras,2025,5,119880.0,3528.0,9.31,0,True
Cabras,2025,6,119880.0,3528.0,9.31,0,True
Cabras,2025,7,119880.0,3528.0,9.31,0,True
Cabras,2025,8,119880.0,3528.0,9.31,0,True
Cabras,2025,9,119880.0,3528.0,9.31,0,True
Cabras,2025,10,119880.0,3528.0,9.31,0,True
Cabras,2025,11,119880.0,3528.0,9.31,0,True
Cabras,2025,12,119880.0,3528.0,9.31,0,True
Cagliari,2025,1,1123435.0,17215.0,17.88,0,True
Cagliari,2025,2,1123435.0,17215.0,17.88,0,True
Cagliari,2025,3,1123435.0,17215.0,17.88,0,True
Cagliari,2025,4,1123435.0,17215.0,17.88,0,True
Cagliari,2025,5,1123435.0,17215.0,17.88,0,True
Cagliari,2025,6,1123435.0,17215.0,17.88,0,True
Cagliari,2025,7,1123435.0,17215.0,17.88,0,True
Cagliari,2025,8,1123435.0,17215.0,17.88,0,True
Cagliari,2025,9,1123435.0,17215.0,17.88,0,True
Cagliari,2025,10,1123435.0,17215.0,17.88,0,True
Cagliari,2025,11,1123435.0,17215.0,17.88,0,True
Cagliari,2025,12,1123435.0,17215.0,17.88,0,True
Calangianus,2025,1,3458.01,156.0,6.07,0,True
Calangianus,2025,2,3458.01,156.0,6.07,0,True
Calangianus,2025,3,3458.01,156.0,6.07,0,True
Calangianus,2025,4,3458.01,156.0,6.07,0,True
Calangianus,2025,5,3458.01,156.0,6.07,0,True
Calangianus,2025,6,3458.01,156.0,6.07,0,True
Calangianus,2025,7,3458.01,156.0,6.07,0,True
Calangianus,2025,8,3458.01,156.0,6.07,0,True
Calangianus,2025,9,3458.01,156.0,6.07,0,True
Calangianus,2025,10,3458.01,156.0,6.07,0,True
Calangianus,2025,11,3458.01,156.0,6.07,0,True
Calangianus,2025,12,3458.01,156.0,6.07,0,True
Calasetta,2025,1,73116.0,3222.0,6.22,0,True
Calasetta,2025,2,73116.0,3222.0,6.22,0,True
Calasetta,2025,3,73116.0,3222.0,6.22,0,True
Calasetta,2025,4,73116.0,3222.0,6.22,0,True
Calasetta,2025,5,73116.0,3222.0,6.22,0,True
Calasetta,2025,6,73116.0,3222.0,6.22,0,True
Calasetta,2025,7,73116.0,3222.0,6.22,0,True
Calasetta,2025,8,73116.0,3222.0,6.22,0,True
Calasetta,2025,9,73116.0,3222.0,6.22,0,True
Calasetta,2025,10,73116.0,3222.0,6.22,0,True
Calasetta,2025,11,73116.0,3222.0,6.22,0,True
Calasetta,2025,12,73116.0,3222.0,6.22,0,True
Capoterra,2025,1,78392.0,1712.0,12.55,0,True
Capoterra,2025,2,78392.0,1712.0,12.55,0,True
Capoterra,2025,3,78392.0,1712.0,12.55,0,True
Capoterra,2025,4,78392.0,1712.0,12.55,0,True
Capoterra,2025,5,78392.0,1712.0,12.55,0,True
Capoterra,2025,6,78392.0,1712.0,12.55,0,True
Capoterra,2025,7,78392.0,1712.0,12.55,0,True
Capoterra,2025,8,78392.0,1712.0,12.55,0,True
Capoterra,2025,9,78392.0,1712.0,12.55,0,True
Capoterra,2025,10,78392.0,1712.0,12.55,0,True
Capoterra,2025,11,78392.0,1712.0,12.55,0,True
Capoterra,2025,12,78392.0,1712.0,12.55,0,True
Carbonia,2025,1,43522.0,895.0,13.32,0,True
Carbonia,2025,2,43522.0,895.0,13.32,0,True
Carbonia,2025,3,43522.0,895.0,13.32,0,True
Carbonia,2025,4,43522.0,895.0,13.32,0,True
Carbonia,2025,5,43522.0,895.0,13.32,0,True
Carbonia,2025,6,43522.0,895.0,13.32,0,True
Carbonia,2025,7,43522.0,895.0,13.32,0,True
Carbonia,2025,8,43522.0,895.0,13.32,0,True
Carbonia,2025,9,43522.0,895.0,13.32,0,True
Carbonia,2025,10,43522.0,895.0,13.32,0,True
Carbonia,2025,11,43522.0,895.0,13.32,0,True
Carbonia,2025,12,43522.0,895.0,13.32,0,True
Cardedu,2025,1,162655.99,2081.0,21.41,1,True
Cardedu,2025,2,162655.99,2081.0,21.41,1,True
Cardedu,2025,3,162655.99,2081.0,21.41,1,True
Cardedu,2025,4,162655.99,2081.0,21.41,1,True
Cardedu,2025,5,162655.99,2081.0,21.41,1,True
Cardedu,2025,6,162655.99,2081.0,21.41,1,True
Cardedu,2025,7,162655.99,2081.0,21.41,1,True
Cardedu,2025,8,162655.99,2081.0,21.41,1,True
Cardedu,2025,9,162655.99,2081.0,21.41,1,True
Cardedu,2025,10,162655.99,2081.0,21.41,1,True
Cardedu,2025,11,162655.99,2081.0,21.41,1,True
Cardedu,2025,12,162655.99,2081.0,21.41,1,True
Carloforte,2025,1,58614.0,2713.0,5.92,0,True
Carloforte,2025,2,58614.0,2713.0,5.92,0,True
Carloforte,2025,3,58614.0,2713.0,5.92,0,True
Carloforte,2025,4,58614.0,2713.0,5.92,0,True
Carloforte,2025,5,58614.0,2713.0,5.92,0,True
Carloforte,2025,6,58614.0,2713.0,5.92,0,True
Carloforte,2025,7,58614.0,2713.0,5.92,0,True
Carloforte,2025,8,58614.0,2713.0,5.92,0,True
Carloforte,2025,9,58614.0,2713.0,5.92,0,True
Carloforte,2025,10,58614.0,2713.0,5.92,0,True
Carloforte,2025,11,58614.0,2713.0,5.92,0,True
Carloforte,2025,12,58614.0,2713.0,5.92,0,True
Castelsardo,2025,1,273490.0,7111.0,10.54,0,True
Castelsardo,2025,2,273490.0,7111.0,10.54,0,True
Castelsardo,2025,3,273490.0,7111.0,10.54,0,True
Castelsardo,2025,4,273490.0,7111.0,10.54,0,True
Castelsardo,2025,5,273490.0,7111.0,10.54,0,True
Castelsardo,2025,6,273490.0,7111.0,10.54,0,True
Castelsardo,2025,7,273490.0,7111.0,10.54,0,True
Castelsardo,2025,8,273490.0,7111.0,10.54,0,True
Castelsardo,2025,9,273490.0,7111.0,10.54,0,True
Castelsardo,2025,10,273490.0,7111.0,10.54,0,True
Castelsardo,2025,11,273490.0,7111.0,10.54,0,True
Castelsardo,2025,12,273490.0,7111.0,10.54,0,True
Castiadas,2025,1,382205.0,5047.0,20.75,0,True
Castiadas,2025,2,382205.0,5047.0,20.75,0,True
Castiadas,2025,3,382205.0,5047.0,20.75,0,True
Castiadas,2025,4,382205.0,5047.0,20.75,0,True
Castiadas,2025,5,382205.0,5047.0,20.75,0,True
Castiadas,2025,6,382205.0,5047.0,20.75,0,True
Castiadas,2025,7,382205.0,5047.0,20.75,0,True
Castiadas,2025,8,382205.0,5047.0,20.75,0,True
Castiadas,2025,9,382205.0,5047.0,20.75,0,True
Castiadas,2025,10,382205.0,5047.0,20.75,0,True
Castiadas,2025,11,382205.0,5047.0,20.75,0,True
Castiadas,2025,12,382205.0,5047.0,20.75,0,True
Cheremule,2025,1,761.0,19.0,10.97,0,True
Cheremule,2025,2,761.0,19.0,10.97,0,True
Cheremule,2025,3,761.0,19.0,10.97,0,True
Cheremule,2025,4,761.0,19.0,10.97,0,True
Cheremule,2025,5,761.0,19.0,10.97,0,True
Cheremule,2025,6,761.0,19.0,10.97,0,True
Cheremule,2025,7,761.0,19.0,10.97,0,True
Cheremule,2025,8,761.0,19.0,10.97,0,True
Cheremule,2025,9,761.0,19.0,10.97,0,True
Cheremule,2025,10,761.0,19.0,10.97,0,True
Cheremule,2025,11,761.0,19.0,10.97,0,True
Cheremule,2025,12,761.0,19.0,10.97,0,True
Chiaramonti,2025,1,1113.01,56.0,5.45,0,True
Chiaramonti,2025,2,1113.01,56.0,5.45,0,True
Chiaramonti,2025,3,1113.01,56.0,5.45,0,True
Chiaramonti,2025,4,1113.01,56.0,5.45,0,True
Chiaramonti,2025,5,1113.01,56.0,5.45,0,True
Chiaramonti,2025,6,1113.01,56.0,5.45,0,True
Chiaramonti,2025,7,1113.01,56.0,5.45,0,True
Chiaramonti,2025,8,1113.01,56.0,5.45,0,True
Chiaramonti,2025,9,1113.01,56.0,5.45,0,True
Chiaramonti,2025,10,1113.01,56.0,5.45,0,True
Chiaramonti,2025,11,1113.01,56.0,5.45,0,True
Chiaramonti,2025,12,1113.01,56.0,5.45,0,True
Codrongianos,2025,1,896.0,64.0,3.84,0,True
Codrongianos,2025,2,896.0,64.0,3.84,0,True
Codrongianos,2025,3,896.0,64.0,3.84,0,True
Codrongianos,2025,4,896.0,64.0,3.84,0,True
Codrongianos,2025,5,896.0,64.0,3.84,0,True
Codrongianos,2025,6,896.0,64.0,3.84,0,True
Codrongianos,2025,7,896.0,64.0,3.84,0,True
Codrongianos,2025,8,896.0,64.0,3.84,0,True
Codrongianos,2025,9,896.0,64.0,3.84,0,True
Codrongianos,2025,10,896.0,64.0,3.84,0,True
Codrongianos,2025,11,896.0,64.0,3.84,0,True
Codrongianos,2025,12,896.0,64.0,3.84,0,True
Collinas,2025,1,368.01,29.0,3.48,0,True
Collinas,2025,2,368.01,29.0,3.48,0,True
Collinas,2025,3,368.01,29.0,3.48,0,True
Collinas,2025,4,368.01,29.0,3.48,0,True
Collinas,2025,5,368.01,29.0,3.48,0,True
Collinas,2025,6,368.01,29.0,3.48,0,True
Collinas,2025,7,368.01,29.0,3.48,0,True
Collinas,2025,8,368.01,29.0,3.48,0,True
Collinas,2025,9,368.01,29.0,3.48,0,True
Collinas,2025,10,368.01,29.0,3.48,0,True
Collinas,2025,11,368.01,29.0,3.48,0,True
Collinas,2025,12,368.01,29.0,3.48,0,True
Cossoine,2025,1,523.0,32.0,4.48,0,True
Cossoine,2025,2,523.0,32.0,4.48,0,True
Cossoine,2025,3,523.0,32.0,4.48,0,True
Cossoine,2025,4,523.0,32.0,4.48,0,True
Cossoine,2025,5,523.0,32.0,4.48,0,True
Cossoine,2025,6,523.0,32.0,4.48,0,True
Cossoine,2025,7,523.0,32.0,4.48,0,True
Cossoine,2025,8,523.0,32.0,4.48,0,True
Cossoine,2025,9,523.0,32.0,4.48,0,True
Cossoine,2025,10,523.0,32.0,4.48,0,True
Cossoine,2025,11,523.0,32.0,4.48,0,True
Cossoine,2025,12,523.0,32.0,4.48,0,True
Cuglieri,2025,1,143739.0,2506.0,15.71,0,True
Cuglieri,2025,2,143739.0,2506.0,15.71,0,True
Cuglieri,2025,3,143739.0,2506.0,15.71,0,True
Cuglieri,2025,4,143739.0,2506.0,15.71,0,True
Cuglieri,2025,5,143739.0,2506.0,15.71,0,True
Cuglieri,2025,6,143739.0,2506.0,15.71,0,True
Cuglieri,2025,7,143739.0,2506.0,15.71,0,True
Cuglieri,2025,8,143739.0,2506.0,15.71,0,True
Cuglieri,2025,9,143739.0,2506.0,15.71,0,True
Cuglieri,2025,10,143739.0,2506.0,15.71,0,True
Cuglieri,2025,11,143739.0,2506.0,15.71,0,True
Cuglieri,2025,12,143739.0,2506.0,15.71,0,True
Decimomannu,2025,1,2981.0,141.0,5.79,0,True
Decimomannu,2025,2,2981.0,141.0,5.79,0,True
Decimomannu,2025,3,2981.0,141.0,5.79,0,True
Decimomannu,2025,4,2981.0,141.0,5.79,0,True
Decimomannu,2025,5,2981.0,141.0,5.79,0,True
Decimomannu,2025,6,2981.0,141.0,5.79,0,True
Decimomannu,2025,7,2981.0,141.0,5.79,0,True
Decimomannu,2025,8,2981.0,141.0,5.79,0,True
Decimomannu,2025,9,2981.0,141.0,5.79,0,True
Decimomannu,2025,10,2981.0,141.0,5.79,0,True
Decimomannu,2025,11,2981.0,141.0,5.79,0,True
Decimomannu,2025,12,2981.0,141.0,5.79,0,True
Decimoputzu,2025,1,0.0,9.0,0.0,0,True
Decimoputzu,2025,2,0.0,9.0,0.0,0,True
Decimoputzu,2025,3,0.0,9.0,0.0,0,True
Decimoputzu,2025,4,0.0,9.0,0.0,0,True
Decimoputzu,2025,5,0.0,9.0,0.0,0,True
Decimoputzu,2025,6,0.0,9.0,0.0,0,True
Decimoputzu,2025,7,0.0,9.0,0.0,0,True
Decimoputzu,2025,8,0.0,9.0,0.0,0,True
Decimoputzu,2025,9,0.0,9.0,0.0,0,True
Decimoputzu,2025,10,0.0,9.0,0.0,0,True
Decimoputzu,2025,11,0.0,9.0,0.0,0,True
Decimoputzu,2025,12,0.0,9.0,0.0,0,True
Desulo,2025,1,679.0,104.0,1.79,0,True
Desulo,2025,2,679.0,104.0,1.79,0,True
Desulo,2025,3,679.0,104.0,1.79,0,True
Desulo,2025,4,679.0,104.0,1.79,0,True
Desulo,2025,5,679.0,104.0,1.79,0,True
Desulo,2025,6,679.0,104.0,1.79,0,True
Desulo,2025,7,679.0,104.0,1.79,0,True
Desulo,2025,8,679.0,104.0,1.79,0,True
Desulo,2025,9,679.0,104.0,1.79,0,True
Desulo,2025,10,679.0,104.0,1.79,0,True
Desulo,2025,11,679.0,104.0,1.79,0,True
Desulo,2025,12,679.0,104.0,1.79,0,True
Dolianova,2025,1,2715.0,244.0,3.05,0,True
Dolianova,2025,2,2715.0,244.0,3.05,0,True
Dolianova,2025,3,2715.0,244.0,3.05,0,True
Dolianova,2025,4,2715.0,244.0,3.05,0,True
Dolianova,2025,5,2715.0,244.0,3.05,0,True
Dolianova,2025,6,2715.0,244.0,3.05,0,True
Dolianova,2025,7,2715.0,244.0,3.05,0,True
Dolianova,2025,8,2715.0,244.0,3.05,0,True
Dolianova,2025,9,2715.0,244.0,3.05,0,True
Dolianova,2025,10,2715.0,244.0,3.05,0,True
Dolianova,2025,11,2715.0,244.0,3.05,0,True
Dolianova,2025,12,2715.0,244.0,3.05,0,True
Domus De Maria,2025,1,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,2,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,3,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,4,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,5,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,6,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,7,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,8,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,9,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,10,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,11,259035.0,5071.0,13.99,0,True
Domus De Maria,2025,12,259035.0,5071.0,13.99,0,True
Domusnovas,2025,1,1628.0,210.0,2.12,0,True
Domusnovas,2025,2,1628.0,210.0,2.12,0,True
Domusnovas,2025,3,1628.0,210.0,2.12,0,True
Domusnovas,2025,4,1628.0,210.0,2.12,0,True
Domusnovas,2025,5,1628.0,210.0,2.12,0,True
Domusnovas,2025,6,1628.0,210.0,2.12,0,True
Domusnovas,2025,7,1628.0,210.0,2.12,0,True
Domusnovas,2025,8,1628.0,210.0,2.12,0,True
Domusnovas,2025,9,1628.0,210.0,2.12,0,True
Domusnovas,2025,10,1628.0,210.0,2.12,0,True
Domusnovas,2025,11,1628.0,210.0,2.12,0,True
Domusnovas,2025,12,1628.0,210.0,2.12,0,True
Donori,2025,1,322.99,31.0,2.85,0,True
Donori,2025,2,322.99,31.0,2.85,0,True
Donori,2025,3,322.99,31.0,2.85,0,True
Donori,2025,4,322.99,31.0,2.85,0,True
Donori,2025,5,322.99,31.0,2.85,0,True
Donori,2025,6,322.99,31.0,2.85,0,True
Donori,2025,7,322.99,31.0,2.85,0,True
Donori,2025,8,322.99,31.0,2.85,0,True
Donori,2025,9,322.99,31.0,2.85,0,True
Donori,2025,10,322.99,31.0,2.85,0,True
Donori,2025,11,322.99,31.0,2.85,0,True
Donori,2025,12,322.99,31.0,2.85,0,True
Dorgali,2025,1,525765.0,8096.0,17.79,0,True
Dorgali,2025,2,525765.0,8096.0,17.79,0,True
Dorgali,2025,3,525765.0,8096.0,17.79,0,True
Dorgali,2025,4,525765.0,8096.0,17.79,0,True
Dorgali,2025,5,525765.0,8096.0,17.79,0,True
Dorgali,2025,6,525765.0,8096.0,17.79,0,True
Dorgali,2025,7,525765.0,8096.0,17.79,0,True
Dorgali,2025,8,525765.0,8096.0,17.79,0,True
Dorgali,2025,9,525765.0,8096.0,17.79,0,True
Dorgali,2025,10,525765.0,8096.0,17.79,0,True
Dorgali,2025,11,525765.0,8096.0,17.79,0,True
Dorgali,2025,12,525765.0,8096.0,17.79,0,True
Dualchi,2025,1,146.99,6.0,6.71,0,True
Dualchi,2025,2,146.99,6.0,6.71,0,True
Dualchi,2025,3,146.99,6.0,6.71,0,True
Dualchi,2025,4,146.99,6.0,6.71,0,True
Dualchi,2025,5,146.99,6.0,6.71,0,True
Dualchi,2025,6,146.99,6.0,6.71,0,True
Dualchi,2025,7,146.99,6.0,6.71,0,True
Dualchi,2025,8,146.99,6.0,6.71,0,True
Dualchi,2025,9,146.99,6.0,6.71,0,True
Dualchi,2025,10,146.99,6.0,6.71,0,True
Dualchi,2025,11,146.99,6.0,6.71,0,True
Dualchi,2025,12,146.99,6.0,6.71,0,True
Elini,2025,1,150.99,18.0,2.3,0,True
Elini,2025,2,150.99,18.0,2.3,0,True
