,comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
7543,Tuili,2023,8,159.01,45.0,0.97,0,True
7544,Tuili,2023,9,159.01,45.0,0.97,0,True
7545,Tuili,2023,10,159.01,45.0,0.97,0,True
7546,Tuili,2023,11,159.01,45.0,0.97,0,True
7547,Tuili,2023,12,159.01,45.0,0.97,0,True
7548,Tula,2023,1,1591.99,50.0,8.72,0,True
7549,Tula,2023,2,1591.99,50.0,8.72,0,True
7550,Tula,2023,3,1591.99,50.0,8.72,0,True
7551,Tula,2023,4,1591.99,50.0,8.72,0,True
7552,Tula,2023,5,1591.99,50.0,8.72,0,True
7553,Tula,2023,6,1591.99,50.0,8.72,0,True
7554,Tula,2023,7,1591.99,50.0,8.72,0,True
7555,Tula,2023,8,1591.99,50.0,8.72,0,True
7556,Tula,2023,9,1591.99,50.0,8.72,0,True
7557,Tula,2023,10,1591.99,50.0,8.72,0,True
7558,Tula,2023,11,1591.99,50.0,8.72,0,True
7559,Tula,2023,12,1591.99,50.0,8.72,0,True
7560,Turri,2023,1,2210.0,21.0,28.83,0,True
7561,Turri,2023,2,2210.0,21.0,28.83,0,True
7562,Turri,2023,3,2210.0,21.0,28.83,0,True
7563,Turri,2023,4,2210.0,21.0,28.83,0,True
7564,Turri,2023,5,2210.0,21.0,28.83,0,True
7565,Turri,2023,6,2210.0,21.0,28.83,0,True
7566,Turri,2023,7,2210.0,21.0,28.83,0,True
7567,Turri,2023,8,2210.0,21.0,28.83,0,True
7568,Turri,2023,9,2210.0,21.0,28.83,0,True
7569,Turri,2023,10,2210.0,21.0,28.83,0,True
7570,Turri,2023,11,2210.0,21.0,28.83,0,True
7571,Turri,2023,12,2210.0,21.0,28.83,0,True
7572,Ulassai,2023,1,5937.0,189.0,8.61,0,True
7573,Ulassai,2023,2,5937.0,189.0,8.61,0,True
7574,Ulassai,2023,3,5937.0,189.0,8.61,0,True
7575,Ulassai,2023,4,5937.0,189.0,8.61,0,True
7576,Ulassai,2023,5,5937.0,189.0,8.61,0,True
7577,Ulassai,2023,6,5937.0,189.0,8.61,0,True
7578,Ulassai,2023,7,5937.0,189.0,8.61,0,True
7579,Ulassai,2023,8,5937.0,189.0,8.61,0,True
7580,Ulassai,2023,9,5937.0,189.0,8.61,0,True
7581,Ulassai,2023,10,5937.0,189.0,8.61,0,True
7582,Ulassai,2023,11,5937.0,189.0,8.61,0,True
7583,Ulassai,2023,12,5937.0,189.0,8.61,0,True
7584,Ulà Tirso,2023,1,103.0,0.0,,0,False
7585,Ulà Tirso,2023,2,103.0,0.0,,0,False
7586,Ulà Tirso,2023,3,103.0,0.0,,0,False
7587,Ulà Tirso,2023,4,103.0,0.0,,0,False
7588,Ulà Tirso,2023,5,103.0,0.0,,0,False
7589,Ulà Tirso,2023,6,103.0,0.0,,0,False
7590,Ulà Tirso,2023,7,103.0,0.0,,0,False
7591,Ulà Tirso,2023,8,103.0,0.0,,0,False
7592,Ulà Tirso,2023,9,103.0,0.0,,0,False
7593,Ulà Tirso,2023,10,103.0,0.0,,0,False
7594,Ulà Tirso,2023,11,103.0,0.0,,0,False
7595,Ulà Tirso,2023,12,103.0,0.0,,0,False
7596,Uras,2023,1,712.0,38.0,5.13,0,True
7597,Uras,2023,2,712.0,38.0,5.13,0,True
7598,Uras,2023,3,712.0,38.0,5.13,0,True
7599,Uras,2023,4,712.0,38.0,5.13,0,True
7600,Uras,2023,5,712.0,38.0,5.13,0,True
7601,Uras,2023,6,712.0,38.0,5.13,0,True
7602,Uras,2023,7,712.0,38.0,5.13,0,True
7603,Uras,2023,8,712.0,38.0,5.13,0,True
7604,Uras,2023,9,712.0,38.0,5.13,0,True
7605,Uras,2023,10,712.0,38.0,5.13,0,True
7606,Uras,2023,11,712.0,38.0,5.13,0,True
7607,Uras,2023,12,712.0,38.0,5.13,0,True
7608,Uri,2023,1,2056.01,69.0,8.16,0,True
7609,Uri,2023,2,2056.01,69.0,8.16,0,True
7610,Uri,2023,3,2056.01,69.0,8.16,0,True
7611,Uri,2023,4,2056.01,69.0,8.16,0,True
7612,Uri,2023,5,2056.01,69.0,8.16,0,True
7613,Uri,2023,6,2056.01,69.0,8.16,0,True
7614,Uri,2023,7,2056.01,69.0,8.16,0,True
7615,Uri,2023,8,2056.01,69.0,8.16,0,True
7616,Uri,2023,9,2056.01,69.0,8.16,0,True
7617,Uri,2023,10,2056.01,69.0,8.16,0,True
7618,Uri,2023,11,2056.01,69.0,8.16,0,True
7619,Uri,2023,12,2056.01,69.0,8.16,0,True
7620,Urzulei,2023,1,3265.0,150.0,5.96,0,True
7621,Urzulei,2023,2,3265.0,150.0,5.96,0,True
7622,Urzulei,2023,3,3265.0,150.0,5.96,0,True
7623,Urzulei,2023,4,3265.0,150.0,5.96,0,True
7624,Urzulei,2023,5,3265.0,150.0,5.96,0,True
7625,Urzulei,2023,6,3265.0,150.0,5.96,0,True
7626,Urzulei,2023,7,3265.0,150.0,5.96,0,True
7627,Urzulei,2023,8,3265.0,150.0,5.96,0,True
7628,Urzulei,2023,9,3265.0,150.0,5.96,0,True
7629,Urzulei,2023,10,3265.0,150.0,5.96,0,True
7630,Urzulei,2023,11,3265.0,150.0,5.96,0,True
7631,Urzulei,2023,12,3265.0,150.0,5.96,0,True
7632,Usini,2023,1,337.02,18.0,5.13,0,True
7633,Usini,2023,2,337.02,18.0,5.13,0,True
7634,Usini,2023,3,337.02,18.0,5.13,0,True
7635,Usini,2023,4,337.02,18.0,5.13,0,True
7636,Usini,2023,5,337.02,18.0,5.13,0,True
7637,Usini,2023,6,337.02,18.0,5.13,0,True
7638,Usini,2023,7,337.02,18.0,5.13,0,True
7639,Usini,2023,8,337.02,18.0,5.13,0,True
7640,Usini,2023,9,337.02,18.0,5.13,0,True
7641,Usini,2023,10,337.02,18.0,5.13,0,True
7642,Usini,2023,11,337.02,18.0,5.13,0,True
7643,Usini,2023,12,337.02,18.0,5.13,0,True
7644,Ussana,2023,1,833.0,17.0,13.42,0,True
7645,Ussana,2023,2,833.0,17.0,13.42,0,True
7646,Ussana,2023,3,833.0,17.0,13.42,0,True
7647,Ussana,2023,4,833.0,17.0,13.42,0,True
7648,Ussana,2023,5,833.0,17.0,13.42,0,True
7649,Ussana,2023,6,833.0,17.0,13.42,0,True
7650,Ussana,2023,7,833.0,17.0,13.42,0,True
7651,Ussana,2023,8,833.0,17.0,13.42,0,True
7652,Ussana,2023,9,833.0,17.0,13.42,0,True
7653,Ussana,2023,10,833.0,17.0,13.42,0,True
7654,Ussana,2023,11,833.0,17.0,13.42,0,True
7655,Ussana,2023,12,833.0,17.0,13.42,0,True
7656,Ussassai,2023,1,415.0,43.0,2.64,0,True
7657,Ussassai,2023,2,415.0,43.0,2.64,0,True
7658,Ussassai,2023,3,415.0,43.0,2.64,0,True
7659,Ussassai,2023,4,415.0,43.0,2.64,0,True
7660,Ussassai,2023,5,415.0,43.0,2.64,0,True
7661,Ussassai,2023,6,415.0,43.0,2.64,0,True
7662,Ussassai,2023,7,415.0,43.0,2.64,0,True
7663,Ussassai,2023,8,415.0,43.0,2.64,0,True
7664,Ussassai,2023,9,415.0,43.0,2.64,0,True
7665,Ussassai,2023,10,415.0,43.0,2.64,0,True
7666,Ussassai,2023,11,415.0,43.0,2.64,0,True
7667,Ussassai,2023,12,415.0,43.0,2.64,0,True
7668,Uta,2023,1,1228.01,64.0,5.26,0,True
7669,Uta,2023,2,1228.01,64.0,5.26,0,True
7670,Uta,2023,3,1228.01,64.0,5.26,0,True
7671,Uta,2023,4,1228.01,64.0,5.26,0,True
7672,Uta,2023,5,1228.01,64.0,5.26,0,True
7673,Uta,2023,6,1228.01,64.0,5.26,0,True
7674,Uta,2023,7,1228.01,64.0,5.26,0,True
7675,Uta,2023,8,1228.01,64.0,5.26,0,True
7676,Uta,2023,9,1228.01,64.0,5.26,0,True
7677,Uta,2023,10,1228.01,64.0,5.26,0,True
7678,Uta,2023,11,1228.01,64.0,5.26,0,True
7679,Uta,2023,12,1228.01,64.0,5.26,0,True
7680,Valledoria,2023,1,177962.0,4625.0,10.54,0,True
7681,Valledoria,2023,2,177962.0,4625.0,10.54,0,True
7682,Valledoria,2023,3,177962.0,4625.0,10.54,0,True
7683,Valledoria,2023,4,177962.0,4625.0,10.54,0,True
7684,Valledoria,2023,5,177962.0,4625.0,10.54,0,True
7685,Valledoria,2023,6,177962.0,4625.0,10.54,0,True
7686,Valledoria,2023,7,177962.0,4625.0,10.54,0,True
7687,Valledoria,2023,8,177962.0,4625.0,10.54,0,True
7688,Valledoria,2023,9,177962.0,4625.0,10.54,0,True
7689,Valledoria,2023,10,177962.0,4625.0,10.54,0,True
7690,Valledoria,2023,11,177962.0,4625.0,10.54,0,True
7691,Valledoria,2023,12,177962.0,4625.0,10.54,0,True
7692,Vallermosa,2023,1,702.98,34.0,5.66,0,True
7693,Vallermosa,2023,2,702.98,34.0,5.66,0,True
7694,Vallermosa,2023,3,702.98,34.0,5.66,0,True
7695,Vallermosa,2023,4,702.98,34.0,5.66,0,True
7696,Vallermosa,2023,5,702.98,34.0,5.66,0,True
7697,Vallermosa,2023,6,702.98,34.0,5.66,0,True
7698,Vallermosa,2023,7,702.98,34.0,5.66,0,True
7699,Vallermosa,2023,8,702.98,34.0,5.66,0,True
7700,Vallermosa,2023,9,702.98,34.0,5.66,0,True
7701,Vallermosa,2023,10,702.98,34.0,5.66,0,True
7702,Vallermosa,2023,11,702.98,34.0,5.66,0,True
7703,Vallermosa,2023,12,702.98,34.0,5.66,0,True
7704,Viddalba,2023,1,6736.0,304.0,6.07,0,True
7705,Viddalba,2023,2,6736.0,304.0,6.07,0,True
7706,Viddalba,2023,3,6736.0,304.0,6.07,0,True
7707,Viddalba,2023,4,6736.0,304.0,6.07,0,True
7708,Viddalba,2023,5,6736.0,304.0,6.07,0,True
7709,Viddalba,2023,6,6736.0,304.0,6.07,0,True
7710,Viddalba,2023,7,6736.0,304.0,6.07,0,True
7711,Viddalba,2023,8,6736.0,304.0,6.07,0,True
7712,Viddalba,2023,9,6736.0,304.0,6.07,0,True
7713,Viddalba,2023,10,6736.0,304.0,6.07,0,True
7714,Viddalba,2023,11,6736.0,304.0,6.07,0,True
7715,Viddalba,2023,12,6736.0,304.0,6.07,0,True
7716,Villa San Pietro,2023,1,4901.01,190.0,7.07,0,True
7717,Villa San Pietro,2023,2,4901.01,190.0,7.07,0,True
7718,Villa San Pietro,2023,3,4901.01,190.0,7.07,0,True
7719,Villa San Pietro,2023,4,4901.01,190.0,7.07,0,True
7720,Villa San Pietro,2023,5,4901.01,190.0,7.07,0,True
7721,Villa San Pietro,2023,6,4901.01,190.0,7.07,0,True
7722,Villa San Pietro,2023,7,4901.01,190.0,7.07,0,True
7723,Villa San Pietro,2023,8,4901.01,190.0,7.07,0,True
7724,Villa San Pietro,2023,9,4901.01,190.0,7.07,0,True
7725,Villa San Pietro,2023,10,4901.01,190.0,7.07,0,True
7726,Villa San Pietro,2023,11,4901.01,190.0,7.07,0,True
7727,Villa San Pietro,2023,12,4901.01,190.0,7.07,0,True
7728,Villa Sant'Antonio,2023,1,0.0,10.0,0.0,0,True
7729,Villa Sant'Antonio,2023,2,0.0,10.0,0.0,0,True
7730,Villa Sant'Antonio,2023,3,0.0,10.0,0.0,0,True
7731,Villa Sant'Antonio,2023,4,0.0,10.0,0.0,0,True
7732,Villa Sant'Antonio,2023,5,0.0,10.0,0.0,0,True
7733,Villa Sant'Antonio,2023,6,0.0,10.0,0.0,0,True
7734,Villa Sant'Antonio,2023,7,0.0,10.0,0.0,0,True
7735,Villa Sant'Antonio,2023,8,0.0,10.0,0.0,0,True
7736,Villa Sant'Antonio,2023,9,0.0,10.0,0.0,0,True
7737,Villa Sant'Antonio,2023,10,0.0,10.0,0.0,0,True
7738,Villa Sant'Antonio,2023,11,0.0,10.0,0.0,0,True
7739,Villa Sant'Antonio,2023,12,0.0,10.0,0.0,0,True
7740,Villacidro,2023,1,1939.0,90.0,5.9,0,True
7741,Villacidro,2023,2,1939.0,90.0,5.9,0,True
7742,Villacidro,2023,3,1939.0,90.0,5.9,0,True
7743,Villacidro,2023,4,1939.0,90.0,5.9,0,True
7744,Villacidro,2023,5,1939.0,90.0,5.9,0,True
7745,Villacidro,2023,6,1939.0,90.0,5.9,0,True
7746,Villacidro,2023,7,1939.0,90.0,5.9,0,True
7747,Villacidro,2023,8,1939.0,90.0,5.9,0,True
7748,Villacidro,2023,9,1939.0,90.0,5.9,0,True
7749,Villacidro,2023,10,1939.0,90.0,5.9,0,True
7750,Villacidro,2023,11,1939.0,90.0,5.9,0,True
7751,Villacidro,2023,12,1939.0,90.0,5.9,0,True
7752,Villagrande Strisaili,2023,1,3515.99,141.0,6.83,0,True
7753,Villagrande Strisaili,2023,2,3515.99,141.0,6.83,0,True
7754,Villagrande Strisaili,2023,3,3515.99,141.0,6.83,0,True
7755,Villagrande Strisaili,2023,4,3515.99,141.0,6.83,0,True
7756,Villagrande Strisaili,2023,5,3515.99,141.0,6.83,0,True
7757,Villagrande Strisaili,2023,6,3515.99,141.0,6.83,0,True
7758,Villagrande Strisaili,2023,7,3515.99,141.0,6.83,0,True
7759,Villagrande Strisaili,2023,8,3515.99,141.0,6.83,0,True
7760,Villagrande Strisaili,2023,9,3515.99,141.0,6.83,0,True
7761,Villagrande Strisaili,2023,10,3515.99,141.0,6.83,0,True
7762,Villagrande Strisaili,2023,11,3515.99,141.0,6.83,0,True
7763,Villagrande Strisaili,2023,12,3515.99,141.0,6.83,0,True
7764,Villamar,2023,1,143.0,12.0,3.26,0,True
7765,Villamar,2023,2,143.0,12.0,3.26,0,True
7766,Villamar,2023,3,143.0,12.0,3.26,0,True
7767,Villamar,2023,4,143.0,12.0,3.26,0,True
7768,Villamar,2023,5,143.0,12.0,3.26,0,True
7769,Villamar,2023,6,143.0,12.0,3.26,0,True
7770,Villamar,2023,7,143.0,12.0,3.26,0,True
7771,Villamar,2023,8,143.0,12.0,3.26,0,True
7772,Villamar,2023,9,143.0,12.0,3.26,0,True
7773,Villamar,2023,10,143.0,12.0,3.26,0,True
7774,Villamar,2023,11,143.0,12.0,3.26,0,True
7775,Villamar,2023,12,143.0,12.0,3.26,0,True
7776,Villamassargia,2023,1,964.0,77.0,3.43,0,True
7777,Villamassargia,2023,2,964.0,77.0,3.43,0,True
7778,Villamassargia,2023,3,964.0,77.0,3.43,0,True
7779,Villamassargia,2023,4,964.0,77.0,3.43,0,True
7780,Villamassargia,2023,5,964.0,77.0,3.43,0,True
7781,Villamassargia,2023,6,964.0,77.0,3.43,0,True
7782,Villamassargia,2023,7,964.0,77.0,3.43,0,True
7783,Villamassargia,2023,8,964.0,77.0,3.43,0,True
7784,Villamassargia,2023,9,964.0,77.0,3.43,0,True
7785,Villamassargia,2023,10,964.0,77.0,3.43,0,True
7786,Villamassargia,2023,11,964.0,77.0,3.43,0,True
7787,Villamassargia,2023,12,964.0,77.0,3.43,0,True
7788,Villanova Monteleone,2023,1,2787.99,117.0,6.53,0,True
7789,Villanova Monteleone,2023,2,2787.99,117.0,6.53,0,True
7790,Villanova Monteleone,2023,3,2787.99,117.0,6.53,0,True
7791,Villanova Monteleone,2023,4,2787.99,117.0,6.53,0,True
7792,Villanova Monteleone,2023,5,2787.99,117.0,6.53,0,True
7793,Villanova Monteleone,2023,6,2787.99,117.0,6.53,0,True
7794,Villanova Monteleone,2023,7,2787.99,117.0,6.53,0,True
7795,Villanova Monteleone,2023,8,2787.99,117.0,6.53,0,True
7796,Villanova Monteleone,2023,9,2787.99,117.0,6.53,0,True
7797,Villanova Monteleone,2023,10,2787.99,117.0,6.53,0,True
7798,Villanova Monteleone,2023,11,2787.99,117.0,6.53,0,True
7799,Villanova Monteleone,2023,12,2787.99,117.0,6.53,0,True
7800,Villanova Truschedu,2023,1,0.0,2.0,0.0,0,True
7801,Villanova Truschedu,2023,2,0.0,2.0,0.0,0,True
7802,Villanova Truschedu,2023,3,0.0,2.0,0.0,0,True
7803,Villanova Truschedu,2023,4,0.0,2.0,0.0,0,True
7804,Villanova Truschedu,2023,5,0.0,2.0,0.0,0,True
7805,Villanova Truschedu,2023,6,0.0,2.0,0.0,0,True
7806,Villanova Truschedu,2023,7,0.0,2.0,0.0,0,True
7807,Villanova Truschedu,2023,8,0.0,2.0,0.0,0,True
7808,Villanova Truschedu,2023,9,0.0,2.0,0.0,0,True
7809,Villanova Truschedu,2023,10,0.0,2.0,0.0,0,True
7810,Villanova Truschedu,2023,11,0.0,2.0,0.0,0,True
7811,Villanova Truschedu,2023,12,0.0,2.0,0.0,0,True
7812,Villanova Tulo,2023,1,48.0,3.0,4.38,0,True
7813,Villanova Tulo,2023,2,48.0,3.0,4.38,0,True
7814,Villanova Tulo,2023,3,48.0,3.0,4.38,0,True
7815,Villanova Tulo,2023,4,48.0,3.0,4.38,0,True
7816,Villanova Tulo,2023,5,48.0,3.0,4.38,0,True
7817,Villanova Tulo,2023,6,48.0,3.0,4.38,0,True
7818,Villanova Tulo,2023,7,48.0,3.0,4.38,0,True
7819,Villanova Tulo,2023,8,48.0,3.0,4.38,0,True
7820,Villanova Tulo,2023,9,48.0,3.0,4.38,0,True
7821,Villanova Tulo,2023,10,48.0,3.0,4.38,0,True
7822,Villanova Tulo,2023,11,48.0,3.0,4.38,0,True
7823,Villanova Tulo,2023,12,48.0,3.0,4.38,0,True
7824,Villanovaforru,2023,1,10.0,79.0,0.03,0,True
7825,Villanovaforru,2023,2,10.0,79.0,0.03,0,True
7826,Villanovaforru,2023,3,10.0,79.0,0.03,0,True
7827,Villanovaforru,2023,4,10.0,79.0,0.03,0,True
7828,Villanovaforru,2023,5,10.0,79.0,0.03,0,True
7829,Villanovaforru,2023,6,10.0,79.0,0.03,0,True
7830,Villanovaforru,2023,7,10.0,79.0,0.03,0,True
7831,Villanovaforru,2023,8,10.0,79.0,0.03,0,True
7832,Villanovaforru,2023,9,10.0,79.0,0.03,0,True
7833,Villanovaforru,2023,10,10.0,79.0,0.03,0,True
7834,Villanovaforru,2023,11,10.0,79.0,0.03,0,True
7835,Villanovaforru,2023,12,10.0,79.0,0.03,0,True
7836,Villanovafranca,2023,1,1285.0,16.0,22.0,0,True
7837,Villanovafranca,2023,2,1285.0,16.0,22.0,0,True
7838,Villanovafranca,2023,3,1285.0,16.0,22.0,0,True
7839,Villanovafranca,2023,4,1285.0,16.0,22.0,0,True
7840,Villanovafranca,2023,5,1285.0,16.0,22.0,0,True
7841,Villanovafranca,2023,6,1285.0,16.0,22.0,0,True
7842,Villanovafranca,2023,7,1285.0,16.0,22.0,0,True
7843,Villanovafranca,2023,8,1285.0,16.0,22.0,0,True
7844,Villanovafranca,2023,9,1285.0,16.0,22.0,0,True
7845,Villanovafranca,2023,10,1285.0,16.0,22.0,0,True
7846,Villanovafranca,2023,11,1285.0,16.0,22.0,0,True
7847,Villanovafranca,2023,12,1285.0,16.0,22.0,0,True
7848,Villaperuccio,2023,1,164.99,14.0,3.23,0,True
7849,Villaperuccio,2023,2,164.99,14.0,3.23,0,True
7850,Villaperuccio,2023,3,164.99,14.0,3.23,0,True
7851,Villaperuccio,2023,4,164.99,14.0,3.23,0,True
7852,Villaperuccio,2023,5,164.99,14.0,3.23,0,True
7853,Villaperuccio,2023,6,164.99,14.0,3.23,0,True
7854,Villaperuccio,2023,7,164.99,14.0,3.23,0,True
7855,Villaperuccio,2023,8,164.99,14.0,3.23,0,True
7856,Villaperuccio,2023,9,164.99,14.0,3.23,0,True
7857,Villaperuccio,2023,10,164.99,14.0,3.23,0,True
7858,Villaperuccio,2023,11,164.99,14.0,3.23,0,True
7859,Villaperuccio,2023,12,164.99,14.0,3.23,0,True
7860,Villaputzu,2023,1,12463.0,785.0,4.35,1,True
7861,Villaputzu,2023,2,12463.0,785.0,4.35,1,True
7862,Villaputzu,2023,3,12463.0,785.0,4.35,1,True
7863,Villaputzu,2023,4,12463.0,785.0,4.35,1,True
7864,Villaputzu,2023,5,12463.0,785.0,4.35,1,True
7865,Villaputzu,2023,6,12463.0,785.0,4.35,1,True
7866,Villaputzu,2023,7,12463.0,785.0,4.35,1,True
7867,Villaputzu,2023,8,12463.0,785.0,4.35,1,True
7868,Villaputzu,2023,9,12463.0,785.0,4.35,1,True
7869,Villaputzu,2023,10,12463.0,785.0,4.35,1,True
7870,Villaputzu,2023,11,12463.0,785.0,4.35,1,True
7871,Villaputzu,2023,12,12463.0,785.0,4.35,1,True
7872,Villasalto,2023,1,0.0,4.0,0.0,0,True
7873,Villasalto,2023,2,0.0,4.0,0.0,0,True
7874,Villasalto,2023,3,0.0,4.0,0.0,0,True
7875,Villasalto,2023,4,0.0,4.0,0.0,0,True
7876,Villasalto,2023,5,0.0,4.0,0.0,0,True
7877,Villasalto,2023,6,0.0,4.0,0.0,0,True
7878,Villasalto,2023,7,0.0,4.0,0.0,0,True
7879,Villasalto,2023,8,0.0,4.0,0.0,0,True
7880,Villasalto,2023,9,0.0,4.0,0.0,0,True
7881,Villasalto,2023,10,0.0,4.0,0.0,0,True
7882,Villasalto,2023,11,0.0,4.0,0.0,0,True
7883,Villasalto,2023,12,0.0,4.0,0.0,0,True
7884,Villasimius,2023,1,737623.0,11915.0,16.96,0,True
7885,Villasimius,2023,2,737623.0,11915.0,16.96,0,True
7886,Villasimius,2023,3,737623.0,11915.0,16.96,0,True
7887,Villasimius,2023,4,737623.0,11915.0,16.96,0,True
7888,Villasimius,2023,5,737623.0,11915.0,16.96,0,True
7889,Villasimius,2023,6,737623.0,11915.0,16.96,0,True
7890,Villasimius,2023,7,737623.0,11915.0,16.96,0,True
7891,Villasimius,2023,8,737623.0,11915.0,16.96,0,True
7892,Villasimius,2023,9,737623.0,11915.0,16.96,0,True
7893,Villasimius,2023,10,737623.0,11915.0,16.96,0,True
7894,Villasimius,2023,11,737623.0,11915.0,16.96,0,True
7895,Villasimius,2023,12,737623.0,11915.0,16.96,0,True
7896,Villasor,2023,1,516.0,32.0,4.42,0,True
7897,Villasor,2023,2,516.0,32.0,4.42,0,True
7898,Villasor,2023,3,516.0,32.0,4.42,0,True
7899,Villasor,2023,4,516.0,32.0,4.42,0,True
7900,Villasor,2023,5,516.0,32.0,4.42,0,True
7901,Villasor,2023,6,516.0,32.0,4.42,0,True
7902,Villasor,2023,7,516.0,32.0,4.42,0,True
7903,Villasor,2023,8,516.0,32.0,4.42,0,True
7904,Villasor,2023,9,516.0,32.0,4.42,0,True
7905,Villasor,2023,10,516.0,32.0,4.42,0,True
7906,Villasor,2023,11,516.0,32.0,4.42,0,True
7907,Villasor,2023,12,516.0,32.0,4.42,0,True
7908,Villaspeciosa,2023,1,140.0,8.0,4.79,0,True
7909,Villaspeciosa,2023,2,140.0,8.0,4.79,0,True
7910,Villaspeciosa,2023,3,140.0,8.0,4.79,0,True
7911,Villaspeciosa,2023,4,140.0,8.0,4.79,0,True
7912,Villaspeciosa,2023,5,140.0,8.0,4.79,0,True
7913,Villaspeciosa,2023,6,140.0,8.0,4.79,0,True
7914,Villaspeciosa,2023,7,140.0,8.0,4.79,0,True
7915,Villaspeciosa,2023,8,140.0,8.0,4.79,0,True
7916,Villaspeciosa,2023,9,140.0,8.0,4.79,0,True
7917,Villaspeciosa,2023,10,140.0,8.0,4.79,0,True
7918,Villaspeciosa,2023,11,140.0,8.0,4.79,0,True
7919,Villaspeciosa,2023,12,140.0,8.0,4.79,0,True
7920,Villaurbana,2023,1,136.01,40.0,0.93,0,True
7921,Villaurbana,2023,2,136.01,40.0,0.93,0,True
7922,Villaurbana,2023,3,136.01,40.0,0.93,0,True
7923,Villaurbana,2023,4,136.01,40.0,0.93,0,True
7924,Villaurbana,2023,5,136.01,40.0,0.93,0,True
7925,Villaurbana,2023,6,136.01,40.0,0.93,0,True
7926,Villaurbana,2023,7,136.01,40.0,0.93,0,True
7927,Villaurbana,2023,8,136.01,40.0,0.93,0,True
7928,Villaurbana,2023,9,136.01,40.0,0.93,0,True
7929,Villaurbana,2023,10,136.01,40.0,0.93,0,True
7930,Villaurbana,2023,11,136.01,40.0,0.93,0,True
7931,Villaurbana,2023,12,136.01,40.0,0.93,0,True
7932,Zeddiani,2023,1,60.99,13.0,1.29,0,True
7933,Zeddiani,2023,2,60.99,13.0,1.29,0,True
7934,Zeddiani,2023,3,60.99,13.0,1.29,0,True
7935,Zeddiani,2023,4,60.99,13.0,1.29,0,True
7936,Zeddiani,2023,5,60.99,13.0,1.29,0,True
7937,Zeddiani,2023,6,60.99,13.0,1.29,0,True
7938,Zeddiani,2023,7,60.99,13.0,1.29,0,True
7939,Zeddiani,2023,8,60.99,13.0,1.29,0,True
7940,Zeddiani,2023,9,60.99,13.0,1.29,0,True
7941,Zeddiani,2023,10,60.99,13.0,1.29,0,True
7942,Zeddiani,2023,11,60.99,13.0,1.29,0,True
7943,Zeddiani,2023,12,60.99,13.0,1.29,0,True
7944,Zerfaliu,2023,1,0.0,23.0,0.0,0,True
7945,Zerfaliu,2023,2,0.0,23.0,0.0,0,True
7946,Zerfaliu,2023,3,0.0,23.0,0.0,0,True
7947,Zerfaliu,2023,4,0.0,23.0,0.0,0,True
7948,Zerfaliu,2023,5,0.0,23.0,0.0,0,True
7949,Zerfaliu,2023,6,0.0,23.0,0.0,0,True
7950,Zerfaliu,2023,7,0.0,23.0,0.0,0,True
7951,Zerfaliu,2023,8,0.0,23.0,0.0,0,True
7952,Zerfaliu,2023,9,0.0,23.0,0.0,0,True
7953,Zerfaliu,2023,10,0.0,23.0,0.0,0,True
7954,Zerfaliu,2023,11,0.0,23.0,0.0,0,True
7955,Zerfaliu,2023,12,0.0,23.0,0.0,0,True
7956,Abbasanta,2024,1,3028.0,64.0,12.96,0,True
7957,Abbasanta,2024,2,3028.0,64.0,12.96,0,True
7958,Abbasanta,2024,3,3028.0,64.0,12.96,0,True
7959,Abbasanta,2024,4,3028.0,64.0,12.96,0,True
7960,Abbasanta,2024,5,3028.0,64.0,12.96,0,True
7961,Abbasanta,2024,6,3028.0,64.0,12.96,0,True
7962,Abbasanta,2024,7,3028.0,64.0,12.96,0,True
7963,Abbasanta,2024,8,3028.0,64.0,12.96,0,True
7964,Abbasanta,2024,9,3028.0,64.0,12.96,0,True
7965,Abbasanta,2024,10,3028.0,64.0,12.96,0,True
7966,Abbasanta,2024,11,3028.0,64.0,12.96,0,True
7967,Abbasanta,2024,12,3028.0,64.0,12.96,0,True
7968,Aggius,2024,1,852.01,194.0,1.2,0,True
7969,Aggius,2024,2,852.01,194.0,1.2,0,True
7970,Aggius,2024,3,852.01,194.0,1.2,0,True
7971,Aggius,2024,4,852.01,194.0,1.2,0,True
7972,Aggius,2024,5,852.01,194.0,1.2,0,True
7973,Aggius,2024,6,852.01,194.0,1.2,0,True
7974,Aggius,2024,7,852.01,194.0,1.2,0,True
7975,Aggius,2024,8,852.01,194.0,1.2,0,True
7976,Aggius,2024,9,852.01,194.0,1.2,0,True
7977,Aggius,2024,10,852.01,194.0,1.2,0,True
7978,Aggius,2024,11,852.01,194.0,1.2,0,True
7979,Aggius,2024,12,852.01,194.0,1.2,0,True
7980,Aglientu,2024,1,326465.0,6643.0,13.46,0,True
7981,Aglientu,2024,2,326465.0,6643.0,13.46,0,True
7982,Aglientu,2024,3,326465.0,6643.0,13.46,0,True
7983,Aglientu,2024,4,326465.0,6643.0,13.46,0,True
7984,Aglientu,2024,5,326465.0,6643.0,13.46,0,True
7985,Aglientu,2024,6,326465.0,6643.0,13.46,0,True
7986,Aglientu,2024,7,326465.0,6643.0,13.46,0,True
7987,Aglientu,2024,8,326465.0,6643.0,13.46,0,True
7988,Aglientu,2024,9,326465.0,6643.0,13.46,0,True
