comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili,Unnamed: 0,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,area_km2_reg,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe_attrattivita,indice_attrattivita,gem_score,gem_score_normalized,quadrante,etichetta,icona,eleggibile_gemma,gem_rank,gem_tier,descrizione_breve
Castiadas,2022,9,545.3,0.3188,34.1529,1.0,36.43,0.1779,24.76,0.8359,0.4666,4.0,290,118008,Castiadas,118008.0,2,25,20,5,77,118008,104.02993030115834,147.42179421475615,0.5223108320594073,0.4202294646456209,0.169581438980327,0.1566459403425903,0.1356651511842616,0.1272185155668547,0.0339162877960654,0.0333538132305606,0.0135665151184261,0.0134753138816562,20.112882081862228,8.149273192183465,3.0754147594529826,1.6237730912783472,0.4959215822935578,8.979423996416239,0.0,2.300525372867796,8.709753484265786,46.86788731603496,5,0.4686788731603496,0.24999331094373048,28.817672731265766,Q2,Destinazione Popolare,🏖️,True,10272,Nella Media,territorio in fase di sviluppo
Arzachena,2024,6,848.35,0.496,14.6056,0.4809,101.64,0.4962,13.84,0.4673,0.485,4.0,69,113004,Arzachena,113004.0,47,20,127,21,133,113004,231.31976895622665,274.7116328698245,0.4841440408278003,0.3948382025873501,0.0728036151620752,0.0702754228175315,0.4623029562791778,0.3800125602975917,0.076443795920179,0.0736628264455226,0.1710884956308768,0.1579336544594048,18.60811871376676,3.498593672171688,10.480018801207576,3.659816179079599,6.254109970382124,9.727471216314616,0.0,2.372807854711881,9.460016975316906,48.5271498356234,5,0.48527149835623395,0.2499148216534605,28.808624974462305,Q2,Destinazione Popolare,🏖️,True,10273,Nella Media,territorio in fase di sviluppo
Tissi,2025,6,6.09,0.0036,0.0265,0.0009,1.76,0.0086,9.1,0.3072,0.0096,4.0,58,112059,Tissi,112059.0,2,1,7,4,7,112059,10.220262706480485,53.61212662007829,0.1305674749596377,0.1227196968987043,0.0186524964228053,0.0184806719597046,0.1305674749596377,0.1227196968987043,0.0746099856912215,0.0719577917421633,0.0373049928456107,0.0366259967532398,4.668014058209489,0.8963498008959564,2.9598547312271064,3.5720208483465723,1.3636774748673526,2.888633488670978,0.0,1.3580578076547918,2.6009175337454757,25.233307719572444,3,0.25233307719572445,0.24991067965464547,28.808147510621957,Q4,Zona Satura,⚠️,True,10274,Nella Media,territorio in fase di sviluppo
Tissi,2024,9,7.52,0.0044,0.0328,0.0011,1.76,0.0086,6.01,0.2029,0.0096,4.0,58,112059,Tissi,112059.0,2,1,7,4,7,112059,10.220262706480485,53.61212662007829,0.1305674749596377,0.1227196968987043,0.0186524964228053,0.0184806719597046,0.1305674749596377,0.1227196968987043,0.0746099856912215,0.0719577917421633,0.0373049928456107,0.0366259967532398,4.668014058209489,0.8963498008959564,2.9598547312271064,3.5720208483465723,1.3636774748673526,2.888633488670978,0.0,1.3580578076547918,2.6009175337454757,25.233307719572444,3,0.25233307719572445,0.24991067965464547,28.808147510621957,Q4,Zona Satura,⚠️,True,10275,Nella Media,territorio in fase di sviluppo
Giba,2023,3,0.76,0.0004,0.012,0.0004,5.06,0.0247,4.14,0.1398,0.0048,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.24987925784384207,28.80452539986652,Q4,Zona Satura,⚠️,True,10276,Nella Media,territorio in fase di sviluppo
Arborea,2023,9,256.93,0.1502,6.4931,0.2138,19.89,0.0971,18.47,0.6236,0.21,4.0,150,115006,Arborea,115006.0,0,14,22,7,23,115006,94.6678715798305,138.05973549342832,0.1665945535662337,0.154088866687923,0.1014053804316205,0.0965869829184056,0.1593513121068322,0.1478606349989679,0.0507026902158102,0.0494591691126746,0.0,0.0,6.088417146793133,4.873057766601675,3.612360085943745,2.4274373576168786,0.0,4.131377206519639,0.0,1.63537408446326,3.847343180994922,31.599172482941228,4,0.3159917248294123,0.24963346261523572,28.77619165593496,Q2,Destinazione Popolare,🏖️,True,10277,Nella Media,territorio in fase di sviluppo
Giba,2022,5,1.39,0.0008,0.0219,0.0007,4.59,0.0224,2.97,0.1003,0.006,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.24957795648792105,28.76979325509177,Q4,Zona Satura,⚠️,True,10278,Nella Media,territorio in fase di sviluppo
Villanova Monteleone,2024,2,,,,,0.68,0.0033,5.27,0.1779,0.0242,2.0,65,112066,Villanova Monteleone,112066.0,2,21,6,5,37,112066,202.59957433855996,245.9914382521577,0.1504117389730959,0.1401199121859687,0.0853688248225679,0.0819198599411125,0.0243910928064479,0.0240983802707258,0.0203259106720399,0.0201220965271561,0.0081303642688159,0.0080974909185829,5.450393728878229,4.102417574457935,0.552925538808818,0.9731214395702455,0.2972040408032203,2.9469962400555745,0.0,1.3729548440720918,2.659453198923276,25.5752729309149,3,0.255752729309149,0.2495635132598676,28.768128329667736,Q4,Zona Satura,⚠️,False,10279,Nella Media,territorio in fase di sviluppo
Villanova Monteleone,2024,1,,,,,0.68,0.0033,5.27,0.1779,0.0242,2.0,65,112066,Villanova Monteleone,112066.0,2,21,6,5,37,112066,202.59957433855996,245.9914382521577,0.1504117389730959,0.1401199121859687,0.0853688248225679,0.0819198599411125,0.0243910928064479,0.0240983802707258,0.0203259106720399,0.0201220965271561,0.0081303642688159,0.0080974909185829,5.450393728878229,4.102417574457935,0.552925538808818,0.9731214395702455,0.2972040408032203,2.9469962400555745,0.0,1.3729548440720918,2.659453198923276,25.5752729309149,3,0.255752729309149,0.2495635132598676,28.768128329667736,Q4,Zona Satura,⚠️,False,10280,Nella Media,territorio in fase di sviluppo
Modolo,2023,5,8.41,0.0049,0.1294,0.0043,31.35,0.1531,4.17,0.1408,0.026,4.0,177,115033,Modolo,115033.0,0,4,1,1,7,115033,2.61616471232209,46.0080286259199,0.1521473579517022,0.1416274689819182,0.0869413474009727,0.0833676484504988,0.0217353368502431,0.021502492344096,0.0217353368502431,0.021502492344096,0.0,0.0,5.518822218035976,4.177985491379454,0.4927217871900681,1.040598998319323,0.0,2.9547772454415684,0.0,1.3749242773683688,2.6672572574231874,25.620481766720932,3,0.2562048176672093,0.24954349240786186,28.765820450473996,Q4,Zona Satura,⚠️,True,10281,Nella Media,territorio in fase di sviluppo
Tissi,2024,7,10.11,0.0059,0.0441,0.0015,1.76,0.0086,6.01,0.2029,0.0111,4.0,58,112059,Tissi,112059.0,2,1,7,4,7,112059,10.220262706480485,53.61212662007829,0.1305674749596377,0.1227196968987043,0.0186524964228053,0.0184806719597046,0.1305674749596377,0.1227196968987043,0.0746099856912215,0.0719577917421633,0.0373049928456107,0.0366259967532398,4.668014058209489,0.8963498008959564,2.9598547312271064,3.5720208483465723,1.3636774748673526,2.888633488670978,0.0,1.3580578076547918,2.6009175337454757,25.233307719572444,3,0.25233307719572445,0.24953218003885191,28.764516430991577,Q4,Zona Satura,⚠️,True,10282,Nella Media,territorio in fase di sviluppo
Giba,2023,4,1.36,0.0008,0.0214,0.0007,5.06,0.0247,4.14,0.1398,0.0066,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.24942730580996053,28.752427182704388,Q4,Zona Satura,⚠️,True,10283,Nella Media,territorio in fase di sviluppo
Giba,2023,2,1.29,0.0008,0.0203,0.0007,5.06,0.0247,4.14,0.1398,0.0066,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.24942730580996053,28.752427182704388,Q4,Zona Satura,⚠️,True,10284,Nella Media,territorio in fase di sviluppo
Olmedo,2024,8,92.55,0.0541,0.7416,0.0244,13.88,0.0678,5.11,0.1725,0.0627,4.0,36,112037,Olmedo,112037.0,2,5,12,5,8,112037,33.71854060252011,77.11040451611791,0.1037473483663,0.0987110705470088,0.0648420927289375,0.0628265184302573,0.15562102254945,0.1446378813356548,0.0648420927289375,0.0628265184302573,0.025936837091575,0.0256061825646289,3.610604128712555,3.116000967902542,3.527797562247259,3.104374098619324,0.9481165338233376,3.128208761214086,0.0,1.4178435989000775,2.8412026060864086,26.605705568766645,3,0.26605705568766647,0.24937527829604977,28.746429774760784,Q4,Zona Satura,⚠️,True,10285,Nella Media,territorio in fase di sviluppo
Giba,2024,1,1.22,0.0007,0.0193,0.0006,6.41,0.0313,5.31,0.1793,0.007,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.2493268720246535,28.7408498011128,Q4,Zona Satura,⚠️,True,10286,Nella Media,territorio in fase di sviluppo
Tissi,2025,7,10.13,0.0059,0.0441,0.0015,1.76,0.0086,9.1,0.3072,0.0124,4.0,58,112059,Tissi,112059.0,2,1,7,4,7,112059,10.220262706480485,53.61212662007829,0.1305674749596377,0.1227196968987043,0.0186524964228053,0.0184806719597046,0.1305674749596377,0.1227196968987043,0.0746099856912215,0.0719577917421633,0.0373049928456107,0.0366259967532398,4.668014058209489,0.8963498008959564,2.9598547312271064,3.5720208483465723,1.3636774748673526,2.888633488670978,0.0,1.3580578076547918,2.6009175337454757,25.233307719572444,3,0.25233307719572445,0.24920414703849747,28.726702828645244,Q4,Zona Satura,⚠️,True,10287,Nella Media,territorio in fase di sviluppo
Giba,2023,12,1.92,0.0011,0.0302,0.001,5.06,0.0247,4.14,0.1398,0.0079,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.24910089600771274,28.71480069253173,Q4,Zona Satura,⚠️,True,10288,Nella Media,territorio in fase di sviluppo
Sennariolo,2025,6,15.2,0.0089,1.5629,0.0515,4.61,0.0225,6.78,0.2289,0.0392,4.0,206,115062,Sennariolo,115062.0,0,1,2,0,14,115062,15.838137639891086,59.2300015534889,0.236366699861674,0.2121769977698611,0.0168833357044052,0.0167423963312906,0.0337666714088105,0.0332090943442825,0.0,0.0,0.0,0.0,8.83925279398349,0.8113323950889771,0.7654620123277629,0.0,0.0,3.007701339432844,0.0,1.3882178448965306,2.7203381518672654,25.925638947110446,3,0.25925638947110446,0.24909353900383716,28.713952622920715,Q4,Zona Satura,⚠️,True,10289,Nella Media,territorio in fase di sviluppo
Sennariolo,2023,7,21.7,0.0127,2.2033,0.0725,4.04,0.0197,3.9,0.1317,0.0393,4.0,206,115062,Sennariolo,115062.0,0,1,2,0,14,115062,15.838137639891086,59.2300015534889,0.236366699861674,0.2121769977698611,0.0168833357044052,0.0167423963312906,0.0337666714088105,0.0332090943442825,0.0,0.0,0.0,0.0,8.83925279398349,0.8113323950889771,0.7654620123277629,0.0,0.0,3.007701339432844,0.0,1.3882178448965306,2.7203381518672654,25.925638947110446,3,0.25925638947110446,0.24906761336489006,28.71096407664439,Q4,Zona Satura,⚠️,True,10290,Nella Media,territorio in fase di sviluppo
Tissi,2024,8,14.73,0.0086,0.0643,0.0021,1.76,0.0086,6.01,0.2029,0.0133,4.0,58,112059,Tissi,112059.0,2,1,7,4,7,112059,10.220262706480485,53.61212662007829,0.1305674749596377,0.1227196968987043,0.0186524964228053,0.0184806719597046,0.1305674749596377,0.1227196968987043,0.0746099856912215,0.0719577917421633,0.0373049928456107,0.0366259967532398,4.668014058209489,0.8963498008959564,2.9598547312271064,3.5720208483465723,1.3636774748673526,2.888633488670978,0.0,1.3580578076547918,2.6009175337454757,25.233307719572444,3,0.25233307719572445,0.2489770472690213,28.70052418086701,Q4,Zona Satura,⚠️,True,10291,Nella Media,territorio in fase di sviluppo
Giba,2024,2,1.75,0.001,0.0277,0.0009,6.41,0.0313,5.31,0.1793,0.0084,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.248975353776079,28.700328965542248,Q4,Zona Satura,⚠️,True,10292,Nella Media,territorio in fase di sviluppo
Giba,2023,11,2.15,0.0013,0.0339,0.0011,5.06,0.0247,4.14,0.1398,0.0084,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.248975353776079,28.700328965542248,Q4,Zona Satura,⚠️,True,10293,Nella Media,territorio in fase di sviluppo
Giba,2024,12,1.69,0.001,0.0266,0.0009,6.41,0.0313,5.31,0.1793,0.0084,4.0,359,119007,Giba,119007.0,6,6,2,5,7,119007,30.255088009053864,73.64695192265168,0.0950480612877476,0.0907982538922407,0.0814697668180693,0.0783210111594546,0.0271565889393564,0.0267943915139388,0.0678914723483911,0.0656861177232606,0.0814697668180693,0.0783210111594546,3.267626160118972,3.91504748807416,0.6156170078420499,3.2503659182705245,2.978113046483762,2.867539314011597,0.0,1.3526184686394294,2.57976086248221,25.10844632675262,3,0.2510844632675262,0.248975353776079,28.700328965542248,Q4,Zona Satura,⚠️,True,10294,Nella Media,territorio in fase di sviluppo
Sennariolo,2023,8,22.52,0.0132,2.2865,0.0753,4.04,0.0197,3.9,0.1317,0.0401,4.0,206,115062,Sennariolo,115062.0,0,1,2,0,14,115062,15.838137639891086,59.2300015534889,0.236366699861674,0.2121769977698611,0.0168833357044052,0.0167423963312906,0.0337666714088105,0.0332090943442825,0.0,0.0,0.0,0.0,8.83925279398349,0.8113323950889771,0.7654620123277629,0.0,0.0,3.007701339432844,0.0,1.3882178448965306,2.7203381518672654,25.925638947110446,3,0.25925638947110446,0.24886020825331318,28.687055706433796,Q4,Zona Satura,⚠️,True,10295,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,11,0.01,0.0,0.0002,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10296,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,10,0.01,0.0,0.0005,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10297,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,12,0.01,0.0,0.0003,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10298,Nella Media,territorio in fase di sviluppo
Villaurbana,2023,1,0.02,0.0,0.0009,0.0,0.68,0.0033,0.93,0.0314,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10299,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,6,0.02,0.0,0.0009,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10300,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,5,0.01,0.0,0.0006,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10301,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,4,0.01,0.0,0.0005,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10302,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,3,0.01,0.0,0.0002,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10303,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,2,0.0,0.0,0.0002,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10304,Nella Media,territorio in fase di sviluppo
Villaurbana,2025,1,0.01,0.0,0.0002,0.0,0.95,0.0046,1.57,0.053,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10305,Nella Media,territorio in fase di sviluppo
Villaurbana,2024,12,0.02,0.0,0.0008,0.0,0.95,0.0046,1.12,0.0378,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10306,Nella Media,territorio in fase di sviluppo
Villaurbana,2024,6,0.07,0.0,0.0028,0.0001,0.95,0.0046,1.12,0.0378,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10307,Nella Media,territorio in fase di sviluppo
Villaurbana,2024,11,0.02,0.0,0.0007,0.0,0.95,0.0046,1.12,0.0378,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10308,Nella Media,territorio in fase di sviluppo
Villaurbana,2024,10,0.03,0.0,0.0013,0.0,0.95,0.0046,1.12,0.0378,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10309,Nella Media,territorio in fase di sviluppo
Villaurbana,2024,9,0.05,0.0,0.0021,0.0001,0.95,0.0046,1.12,0.0378,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10310,Nella Media,territorio in fase di sviluppo
Villaurbana,2023,2,0.02,0.0,0.0007,0.0,0.68,0.0033,0.93,0.0314,0.0,4.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,True,10311,Nella Media,territorio in fase di sviluppo
Villaurbana,2022,1,,,,,0.58,0.0028,0.0,0.0,0.0,2.0,229,115085,Villaurbana,115085.0,0,7,5,6,13,115085,58.732847097805774,102.12471101140358,0.1272953418546112,0.1198212609340339,0.0685436456140214,0.066296642499234,0.0489597468671581,0.0477989558153273,0.0587516962405898,0.0570905690991033,0.0,0.0,4.539006984963604,3.2938799025149743,1.109876241761103,2.8127908335975413,0.0,2.8290659445096766,0.0,1.342620894731204,2.5411735063004284,24.87894950747467,2,0.24878949507474668,0.24878949507474668,28.678904331382903,Q3,Territorio Autentico,🌄,False,10312,Nella Media,territorio in fase di sviluppo
