comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Donori,2023,3,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,4,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,5,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,6,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,7,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,8,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,9,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,10,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,11,,,,,0.0,0.0,,,0.0,1.0
Donori,2023,12,,,,,0.0,0.0,,,0.0,1.0
Dorgali,2023,1,6.84,0.004,0.1855,0.0061,29.24,0.1428,17.21,0.581,0.0377,4.0
Dorgali,2023,2,4.96,0.0029,0.1345,0.0044,29.24,0.1428,17.21,0.581,0.0321,4.0
Dorgali,2023,3,7.67,0.0045,0.2079,0.0068,29.24,0.1428,17.21,0.581,0.0399,4.0
Dorgali,2023,4,67.17,0.0393,1.8209,0.06,29.24,0.1428,17.21,0.581,0.1183,4.0
Dorgali,2023,5,138.41,0.0809,3.7519,0.1235,29.24,0.1428,17.21,0.581,0.1697,4.0
Dorgali,2023,6,292.85,0.1712,7.9384,0.2614,29.24,0.1428,17.21,0.581,0.2468,4.0
Dorgali,2023,7,430.89,0.2519,11.6804,0.3846,29.24,0.1428,17.21,0.581,0.2994,4.0
Dorgali,2023,8,465.85,0.2724,12.6281,0.4158,29.24,0.1428,17.21,0.581,0.3114,4.0
Dorgali,2023,9,292.91,0.1712,7.94,0.2614,29.24,0.1428,17.21,0.581,0.2468,4.0
Dorgali,2023,10,121.75,0.0712,3.3002,0.1087,29.24,0.1428,17.21,0.581,0.1592,4.0
Dorgali,2023,11,5.16,0.003,0.1398,0.0046,29.24,0.1428,17.21,0.581,0.0327,4.0
Dorgali,2023,12,1.79,0.001,0.0485,0.0016,29.24,0.1428,17.21,0.581,0.0191,4.0
Dualchi,2023,1,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,2,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,3,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,4,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,5,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,6,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,7,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,8,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,9,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,10,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,11,,,,,0.0,0.0,,,0.0,1.0
Dualchi,2023,12,,,,,0.0,0.0,,,0.0,1.0
Elini,2023,1,0.03,0.0,0.0006,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elini,2023,2,0.02,0.0,0.0005,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elini,2023,3,0.03,0.0,0.0006,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elini,2023,4,0.07,0.0,0.0014,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elini,2023,5,0.09,0.0001,0.0018,0.0001,1.63,0.008,3.07,0.1036,0.0017,4.0
Elini,2023,6,0.15,0.0001,0.0029,0.0001,1.63,0.008,3.07,0.1036,0.0017,4.0
Elini,2023,7,5.66,0.0033,0.112,0.0037,1.63,0.008,3.07,0.1036,0.01,4.0
Elini,2023,8,9.56,0.0056,0.1893,0.0062,1.63,0.008,3.07,0.1036,0.013,4.0
Elini,2023,9,2.58,0.0015,0.0511,0.0017,1.63,0.008,3.07,0.1036,0.0068,4.0
Elini,2023,10,0.08,0.0,0.0015,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elini,2023,11,0.04,0.0,0.0007,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elini,2023,12,0.05,0.0,0.0009,0.0,1.63,0.008,3.07,0.1036,0.0,4.0
Elmas,2023,1,54.9,0.0321,0.0814,0.0027,11.14,0.0544,21.72,0.7333,0.0431,4.0
Elmas,2023,2,48.33,0.0283,0.0717,0.0024,11.14,0.0544,21.72,0.7333,0.0406,4.0
Elmas,2023,3,48.62,0.0284,0.0721,0.0024,11.14,0.0544,21.72,0.7333,0.0406,4.0
Elmas,2023,4,69.17,0.0404,0.1026,0.0034,11.14,0.0544,21.72,0.7333,0.0484,4.0
Elmas,2023,5,106.94,0.0625,0.1586,0.0052,11.14,0.0544,21.72,0.7333,0.06,4.0
Elmas,2023,6,84.52,0.0494,0.1253,0.0041,11.14,0.0544,21.72,0.7333,0.0533,4.0
Elmas,2023,7,104.44,0.0611,0.1548,0.0051,11.14,0.0544,21.72,0.7333,0.0594,4.0
Elmas,2023,8,103.16,0.0603,0.1529,0.005,11.14,0.0544,21.72,0.7333,0.0589,4.0
Elmas,2023,9,99.3,0.0581,0.1472,0.0048,11.14,0.0544,21.72,0.7333,0.0578,4.0
Elmas,2023,10,75.6,0.0442,0.1121,0.0037,11.14,0.0544,21.72,0.7333,0.0505,4.0
Elmas,2023,11,54.18,0.0317,0.0803,0.0026,11.14,0.0544,21.72,0.7333,0.0426,4.0
Elmas,2023,12,33.7,0.0197,0.05,0.0016,11.14,0.0544,21.72,0.7333,0.0335,4.0
Erula,2023,1,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,2,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,3,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,4,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,5,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,6,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,7,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,8,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,9,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,10,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,11,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Erula,2023,12,,,,,0.13,0.0006,0.0,0.0,0.0,2.0
Escalaplano,2023,1,0.02,0.0,0.0011,0.0,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,2,0.02,0.0,0.0009,0.0,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,3,0.03,0.0,0.0011,0.0,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,4,0.06,0.0,0.0025,0.0001,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,5,0.07,0.0,0.0033,0.0001,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,6,0.12,0.0001,0.0055,0.0002,0.18,0.0009,1.68,0.0567,0.001,4.0
Escalaplano,2023,7,0.28,0.0002,0.0125,0.0004,0.18,0.0009,1.68,0.0567,0.0014,4.0
Escalaplano,2023,8,0.17,0.0001,0.0076,0.0003,0.18,0.0009,1.68,0.0567,0.0011,4.0
Escalaplano,2023,9,0.22,0.0001,0.0101,0.0003,0.18,0.0009,1.68,0.0567,0.0011,4.0
Escalaplano,2023,10,0.06,0.0,0.0028,0.0001,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,11,0.03,0.0,0.0013,0.0,0.18,0.0009,1.68,0.0567,0.0,4.0
Escalaplano,2023,12,0.04,0.0,0.0017,0.0001,0.18,0.0009,1.68,0.0567,0.0,4.0
Escolca,2023,1,0.07,0.0,0.0018,0.0001,0.61,0.003,9.25,0.3123,0.0,4.0
Escolca,2023,2,1.34,0.0008,0.0365,0.0012,0.61,0.003,9.25,0.3123,0.0055,4.0
Escolca,2023,3,1.09,0.0006,0.0295,0.001,0.61,0.003,9.25,0.3123,0.0049,4.0
Escolca,2023,4,4.15,0.0024,0.1127,0.0037,0.61,0.003,9.25,0.3123,0.0096,4.0
Escolca,2023,5,2.78,0.0016,0.0754,0.0025,0.61,0.003,9.25,0.3123,0.0078,4.0
Escolca,2023,6,1.83,0.0011,0.0497,0.0016,0.61,0.003,9.25,0.3123,0.0064,4.0
Escolca,2023,7,2.78,0.0016,0.0755,0.0025,0.61,0.003,9.25,0.3123,0.0078,4.0
Escolca,2023,8,2.3,0.0013,0.0625,0.0021,0.61,0.003,9.25,0.3123,0.0071,4.0
Escolca,2023,9,2.53,0.0015,0.0687,0.0023,0.61,0.003,9.25,0.3123,0.0075,4.0
Escolca,2023,10,1.53,0.0009,0.0415,0.0014,0.61,0.003,9.25,0.3123,0.0059,4.0
Escolca,2023,11,0.08,0.0,0.0022,0.0001,0.61,0.003,9.25,0.3123,0.0,4.0
Escolca,2023,12,0.11,0.0001,0.0029,0.0001,0.61,0.003,9.25,0.3123,0.0017,4.0
Esporlatu,2023,1,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,2,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,3,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,4,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,5,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,6,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,7,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,8,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,9,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,10,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,11,,,,,0.0,0.0,,,0.0,1.0
Esporlatu,2023,12,,,,,0.0,0.0,,,0.0,1.0
Esterzili,2023,1,0.0,0.0,0.0007,0.0,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,2,0.0,0.0,0.0006,0.0,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,3,0.0,0.0,0.0007,0.0,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,4,0.01,0.0,0.0016,0.0001,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,5,0.01,0.0,0.002,0.0001,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,6,0.02,0.0,0.0034,0.0001,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,7,0.03,0.0,0.0047,0.0002,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,8,0.03,0.0,0.0047,0.0002,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,9,0.08,0.0,0.0136,0.0004,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,10,0.01,0.0,0.0017,0.0001,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,11,0.0,0.0,0.0008,0.0,0.03,0.0001,1.83,0.0618,0.0,4.0
Esterzili,2023,12,0.01,0.0,0.0011,0.0,0.03,0.0001,1.83,0.0618,0.0,4.0
Florinas,2023,1,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,2,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,3,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,4,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,5,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,6,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,7,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,8,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,9,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,10,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,11,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Florinas,2023,12,,,,,0.33,0.0016,0.0,0.0,0.0,2.0
Fluminimaggiore,2023,1,0.01,0.0,0.0003,0.0,2.71,0.0132,3.65,0.1232,0.0,4.0
Fluminimaggiore,2023,2,0.01,0.0,0.0002,0.0,2.71,0.0132,3.65,0.1232,0.0,4.0
Fluminimaggiore,2023,3,0.23,0.0001,0.0093,0.0003,2.71,0.0132,3.65,0.1232,0.0026,4.0
Fluminimaggiore,2023,4,1.18,0.0007,0.0482,0.0016,2.71,0.0132,3.65,0.1232,0.0065,4.0
Fluminimaggiore,2023,5,2.32,0.0014,0.0949,0.0031,2.71,0.0132,3.65,0.1232,0.0092,4.0
Fluminimaggiore,2023,6,4.74,0.0028,0.1941,0.0064,2.71,0.0132,3.65,0.1232,0.0131,4.0
Fluminimaggiore,2023,7,6.91,0.004,0.2831,0.0093,2.71,0.0132,3.65,0.1232,0.0157,4.0
Fluminimaggiore,2023,8,11.38,0.0067,0.4661,0.0153,2.71,0.0132,3.65,0.1232,0.0202,4.0
Fluminimaggiore,2023,9,6.7,0.0039,0.2745,0.009,2.71,0.0132,3.65,0.1232,0.0155,4.0
Fluminimaggiore,2023,10,2.37,0.0014,0.0971,0.0032,2.71,0.0132,3.65,0.1232,0.0092,4.0
Fluminimaggiore,2023,11,0.01,0.0,0.0003,0.0,2.71,0.0132,3.65,0.1232,0.0,4.0
Fluminimaggiore,2023,12,0.28,0.0002,0.0114,0.0004,2.71,0.0132,3.65,0.1232,0.0034,4.0
Flussio,2023,1,0.2,0.0001,0.0033,0.0001,4.47,0.0218,6.59,0.2225,0.0026,4.0
Flussio,2023,2,0.17,0.0001,0.0028,0.0001,4.47,0.0218,6.59,0.2225,0.0026,4.0
Flussio,2023,3,0.21,0.0001,0.0034,0.0001,4.47,0.0218,6.59,0.2225,0.0026,4.0
Flussio,2023,4,5.98,0.0035,0.0975,0.0032,4.47,0.0218,6.59,0.2225,0.0153,4.0
Flussio,2023,5,0.61,0.0004,0.0099,0.0003,4.47,0.0218,6.59,0.2225,0.0049,4.0
Flussio,2023,6,12.33,0.0072,0.2009,0.0066,4.47,0.0218,6.59,0.2225,0.0219,4.0
Flussio,2023,7,26.73,0.0156,0.4358,0.0143,4.47,0.0218,6.59,0.2225,0.0323,4.0
Flussio,2023,8,43.1,0.0252,0.7025,0.0231,4.47,0.0218,6.59,0.2225,0.041,4.0
Flussio,2023,9,17.11,0.01,0.2788,0.0092,4.47,0.0218,6.59,0.2225,0.0258,4.0
Flussio,2023,10,0.51,0.0003,0.0084,0.0003,4.47,0.0218,6.59,0.2225,0.0046,4.0
Flussio,2023,11,0.24,0.0001,0.004,0.0001,4.47,0.0218,6.59,0.2225,0.0026,4.0
Flussio,2023,12,0.32,0.0002,0.0052,0.0002,4.47,0.0218,6.59,0.2225,0.0037,4.0
Fonni,2023,1,2.93,0.0017,0.09,0.003,2.33,0.0114,4.68,0.158,0.0098,4.0
Fonni,2023,2,3.74,0.0022,0.115,0.0038,2.33,0.0114,4.68,0.158,0.0111,4.0
Fonni,2023,3,0.04,0.0,0.0011,0.0,2.33,0.0114,4.68,0.158,0.0,4.0
Fonni,2023,4,1.65,0.001,0.0508,0.0017,2.33,0.0114,4.68,0.158,0.0074,4.0
Fonni,2023,5,3.47,0.002,0.1065,0.0035,2.33,0.0114,4.68,0.158,0.0106,4.0
Fonni,2023,6,2.19,0.0013,0.0672,0.0022,2.33,0.0114,4.68,0.158,0.0085,4.0
Fonni,2023,7,1.63,0.001,0.0499,0.0016,2.33,0.0114,4.68,0.158,0.0073,4.0
Fonni,2023,8,7.59,0.0044,0.2333,0.0077,2.33,0.0114,4.68,0.158,0.0157,4.0
Fonni,2023,9,5.66,0.0033,0.174,0.0057,2.33,0.0114,4.68,0.158,0.0136,4.0
Fonni,2023,10,6.67,0.0039,0.205,0.0068,2.33,0.0114,4.68,0.158,0.0148,4.0
Fonni,2023,11,0.87,0.0005,0.0266,0.0009,2.33,0.0114,4.68,0.158,0.0053,4.0
Fonni,2023,12,3.42,0.002,0.1051,0.0035,2.33,0.0114,4.68,0.158,0.0106,4.0
Fordongianus,2023,1,118.95,0.0695,5.5969,0.1843,5.4,0.0264,56.48,1.0,0.1356,4.0
Fordongianus,2023,2,110.18,0.0644,5.1841,0.1707,5.4,0.0264,56.48,1.0,0.1305,4.0
Fordongianus,2023,3,124.99,0.0731,5.8809,0.1936,5.4,0.0264,56.48,1.0,0.139,4.0
Fordongianus,2023,4,85.65,0.0501,4.0301,0.1327,5.4,0.0264,56.48,1.0,0.1151,4.0
Fordongianus,2023,5,70.92,0.0415,3.3369,0.1099,5.4,0.0264,56.48,1.0,0.1048,4.0
Fordongianus,2023,6,42.43,0.0248,1.9964,0.0657,5.4,0.0264,56.48,1.0,0.081,4.0
Fordongianus,2023,7,0.59,0.0003,0.0277,0.0009,5.4,0.0264,56.48,1.0,0.0092,4.0
Fordongianus,2023,8,66.01,0.0386,3.1059,0.1023,5.4,0.0264,56.48,1.0,0.101,4.0
Fordongianus,2023,9,107.26,0.0627,5.0469,0.1662,5.4,0.0264,56.48,1.0,0.1288,4.0
Fordongianus,2023,10,121.53,0.0711,5.7184,0.1883,5.4,0.0264,56.48,1.0,0.1371,4.0
Fordongianus,2023,11,130.56,0.0763,6.1432,0.2023,5.4,0.0264,56.48,1.0,0.1421,4.0
Fordongianus,2023,12,133.32,0.0779,6.2732,0.2066,5.4,0.0264,56.48,1.0,0.1436,4.0
Furtei,2023,1,0.03,0.0,0.0005,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Furtei,2023,2,0.02,0.0,0.0004,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Furtei,2023,3,0.03,0.0,0.0005,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Furtei,2023,4,1.31,0.0008,0.0222,0.0007,0.31,0.0015,5.75,0.1941,0.0036,4.0
Furtei,2023,5,0.09,0.0001,0.0014,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Furtei,2023,6,0.45,0.0003,0.0077,0.0003,0.31,0.0015,5.75,0.1941,0.0023,4.0
Furtei,2023,7,1.21,0.0007,0.0205,0.0007,0.31,0.0015,5.75,0.1941,0.0035,4.0
Furtei,2023,8,2.29,0.0013,0.0389,0.0013,0.31,0.0015,5.75,0.1941,0.0047,4.0
Furtei,2023,9,0.94,0.0005,0.0159,0.0005,0.31,0.0015,5.75,0.1941,0.0029,4.0
Furtei,2023,10,0.07,0.0,0.0012,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Furtei,2023,11,0.03,0.0,0.0006,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Furtei,2023,12,0.04,0.0,0.0008,0.0,0.31,0.0015,5.75,0.1941,0.0,4.0
Gadoni,2023,1,1.73,0.001,0.1113,0.0037,0.62,0.003,5.63,0.1901,0.0068,4.0
Gadoni,2023,2,0.05,0.0,0.003,0.0001,0.62,0.003,5.63,0.1901,0.0,4.0
Gadoni,2023,3,0.06,0.0,0.0038,0.0001,0.62,0.003,5.63,0.1901,0.0,4.0
Gadoni,2023,4,1.66,0.001,0.1072,0.0035,0.62,0.003,5.63,0.1901,0.0067,4.0
Gadoni,2023,5,0.17,0.0001,0.0108,0.0004,0.62,0.003,5.63,0.1901,0.0022,4.0
Gadoni,2023,6,0.28,0.0002,0.018,0.0006,0.62,0.003,5.63,0.1901,0.0029,4.0
Gadoni,2023,7,1.88,0.0011,0.1212,0.004,0.62,0.003,5.63,0.1901,0.0071,4.0
Gadoni,2023,8,2.59,0.0015,0.1666,0.0055,0.62,0.003,5.63,0.1901,0.0083,4.0
Gadoni,2023,9,1.82,0.0011,0.1174,0.0039,0.62,0.003,5.63,0.1901,0.007,4.0
Gadoni,2023,10,1.65,0.001,0.1065,0.0035,0.62,0.003,5.63,0.1901,0.0067,4.0
Gadoni,2023,11,0.07,0.0,0.0043,0.0001,0.62,0.003,5.63,0.1901,0.0,4.0
Gadoni,2023,12,0.75,0.0004,0.0484,0.0016,0.62,0.003,5.63,0.1901,0.0044,4.0
Gairo,2023,1,2.64,0.0015,0.1593,0.0052,5.43,0.0265,11.6,0.3916,0.0169,4.0
Gairo,2023,2,4.71,0.0028,0.2838,0.0093,5.43,0.0265,11.6,0.3916,0.0228,4.0
Gairo,2023,3,5.71,0.0033,0.3442,0.0113,5.43,0.0265,11.6,0.3916,0.0249,4.0
Gairo,2023,4,19.87,0.0116,1.198,0.0394,5.43,0.0265,11.6,0.3916,0.0467,4.0
Gairo,2023,5,18.07,0.0106,1.0897,0.0359,5.43,0.0265,11.6,0.3916,0.0446,4.0
Gairo,2023,6,28.34,0.0166,1.7084,0.0563,5.43,0.0265,11.6,0.3916,0.0558,4.0
Gairo,2023,7,39.02,0.0228,2.3527,0.0775,5.43,0.0265,11.6,0.3916,0.0654,4.0
Gairo,2023,8,55.1,0.0322,3.3217,0.1094,5.43,0.0265,11.6,0.3916,0.0778,4.0
Gairo,2023,9,27.4,0.016,1.652,0.0544,5.43,0.0265,11.6,0.3916,0.0548,4.0
Gairo,2023,10,20.67,0.0121,1.2459,0.041,5.43,0.0265,11.6,0.3916,0.0476,4.0
Gairo,2023,11,2.63,0.0015,0.1585,0.0052,5.43,0.0265,11.6,0.3916,0.0169,4.0
Gairo,2023,12,5.59,0.0033,0.3372,0.0111,5.43,0.0265,11.6,0.3916,0.0248,4.0
Galtellì,2023,1,4.46,0.0026,0.1065,0.0035,5.48,0.0268,10.91,0.3683,0.0173,4.0
Galtellì,2023,2,5.55,0.0032,0.1324,0.0044,5.48,0.0268,10.91,0.3683,0.0193,4.0
Galtellì,2023,3,4.48,0.0026,0.107,0.0035,5.48,0.0268,10.91,0.3683,0.0173,4.0
Galtellì,2023,4,10.44,0.0061,0.2492,0.0082,5.48,0.0268,10.91,0.3683,0.0265,4.0
Galtellì,2023,5,15.61,0.0091,0.3727,0.0123,5.48,0.0268,10.91,0.3683,0.0324,4.0
Galtellì,2023,6,25.55,0.0149,0.6099,0.0201,5.48,0.0268,10.91,0.3683,0.0415,4.0
Galtellì,2023,7,44.89,0.0262,1.0717,0.0353,5.48,0.0268,10.91,0.3683,0.055,4.0
Galtellì,2023,8,56.91,0.0333,1.3587,0.0447,5.48,0.0268,10.91,0.3683,0.0619,4.0
Galtellì,2023,9,28.89,0.0169,0.6897,0.0227,5.48,0.0268,10.91,0.3683,0.0441,4.0
Galtellì,2023,10,14.69,0.0086,0.3506,0.0115,5.48,0.0268,10.91,0.3683,0.0314,4.0
Galtellì,2023,11,3.54,0.0021,0.0845,0.0028,5.48,0.0268,10.91,0.3683,0.0155,4.0
Galtellì,2023,12,3.08,0.0018,0.0734,0.0024,5.48,0.0268,10.91,0.3683,0.0144,4.0
Gavoi,2023,1,3.38,0.002,0.0518,0.0017,9.75,0.0476,0.81,0.0273,0.0082,4.0
Gavoi,2023,2,1.99,0.0012,0.0305,0.001,9.75,0.0476,0.81,0.0273,0.0063,4.0
Gavoi,2023,3,0.42,0.0002,0.0064,0.0002,9.75,0.0476,0.81,0.0273,0.0027,4.0
Gavoi,2023,4,3.62,0.0021,0.0555,0.0018,9.75,0.0476,0.81,0.0273,0.0084,4.0
Gavoi,2023,5,0.55,0.0003,0.0084,0.0003,9.75,0.0476,0.81,0.0273,0.0033,4.0
Gavoi,2023,6,0.45,0.0003,0.0068,0.0002,9.75,0.0476,0.81,0.0273,0.003,4.0
Gavoi,2023,7,5.06,0.003,0.0776,0.0026,9.75,0.0476,0.81,0.0273,0.01,4.0
Gavoi,2023,8,3.46,0.002,0.0531,0.0017,9.75,0.0476,0.81,0.0273,0.0082,4.0
Gavoi,2023,9,3.28,0.0019,0.0502,0.0017,9.75,0.0476,0.81,0.0273,0.008,4.0
Gavoi,2023,10,2.41,0.0014,0.037,0.0012,9.75,0.0476,0.81,0.0273,0.0068,4.0
Gavoi,2023,11,1.91,0.0011,0.0293,0.001,9.75,0.0476,0.81,0.0273,0.0061,4.0
Gavoi,2023,12,2.31,0.0014,0.0354,0.0012,9.75,0.0476,0.81,0.0273,0.0068,4.0
Genoni,2023,1,0.02,0.0,0.0011,0.0,0.14,0.0007,10.05,0.3393,0.0,4.0
Genoni,2023,2,0.02,0.0,0.001,0.0,0.14,0.0007,10.05,0.3393,0.0,4.0
Genoni,2023,3,0.02,0.0,0.0012,0.0,0.14,0.0007,10.05,0.3393,0.0,4.0
Genoni,2023,4,0.83,0.0005,0.0471,0.0016,0.14,0.0007,10.05,0.3393,0.0037,4.0
Genoni,2023,5,0.17,0.0001,0.0099,0.0003,0.14,0.0007,10.05,0.3393,0.0016,4.0
Genoni,2023,6,0.77,0.0005,0.0437,0.0014,0.14,0.0007,10.05,0.3393,0.0036,4.0
Genoni,2023,7,1.24,0.0007,0.0708,0.0023,0.14,0.0007,10.05,0.3393,0.0044,4.0
Genoni,2023,8,0.81,0.0005,0.0459,0.0015,0.14,0.0007,10.05,0.3393,0.0037,4.0
Genoni,2023,9,0.5,0.0003,0.0285,0.0009,0.14,0.0007,10.05,0.3393,0.0028,4.0
Genoni,2023,10,0.63,0.0004,0.0356,0.0012,0.14,0.0007,10.05,0.3393,0.0033,4.0
Genoni,2023,11,0.02,0.0,0.0014,0.0,0.14,0.0007,10.05,0.3393,0.0,4.0
Genoni,2023,12,0.03,0.0,0.0018,0.0001,0.14,0.0007,10.05,0.3393,0.0,4.0
Genuri,2023,1,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,2,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,3,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,4,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,5,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,6,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,7,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,8,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,9,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,10,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,11,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Genuri,2023,12,,,,,0.39,0.0019,0.0,0.0,0.0,2.0
Gergei,2023,1,0.0,0.0,0.0001,0.0,1.08,0.0053,2.71,0.0915,0.0,4.0
Gergei,2023,2,0.0,0.0,0.0001,0.0,1.08,0.0053,2.71,0.0915,0.0,4.0
Gergei,2023,3,0.0,0.0,0.0001,0.0,1.08,0.0053,2.71,0.0915,0.0,4.0
Gergei,2023,4,1.08,0.0006,0.0349,0.0011,1.08,0.0053,2.71,0.0915,0.0042,4.0
Gergei,2023,5,1.86,0.0011,0.0598,0.002,1.08,0.0053,2.71,0.0915,0.0057,4.0
Gergei,2023,6,1.59,0.0009,0.0511,0.0017,1.08,0.0053,2.71,0.0915,0.0052,4.0
Gergei,2023,7,1.76,0.001,0.0567,0.0019,1.08,0.0053,2.71,0.0915,0.0055,4.0
Gergei,2023,8,2.2,0.0013,0.0709,0.0023,1.08,0.0053,2.71,0.0915,0.0062,4.0
Gergei,2023,9,1.59,0.0009,0.0511,0.0017,1.08,0.0053,2.71,0.0915,0.0052,4.0
Gergei,2023,10,0.56,0.0003,0.018,0.0006,1.08,0.0053,2.71,0.0915,0.0031,4.0
Gergei,2023,11,0.0,0.0,0.0001,0.0,1.08,0.0053,2.71,0.0915,0.0,4.0
Gergei,2023,12,0.0,0.0,0.0002,0.0,1.08,0.0053,2.71,0.0915,0.0,4.0
Gesico,2023,1,,,,,0.0,0.0,,,0.0,1.0
Gesico,2023,2,,,,,0.0,0.0,,,0.0,1.0
