comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Loculi,2024,7,4.29,0.0025,0.3349,0.011,2.12,0.0104,3.02,0.102,0.0131,4.0
Loculi,2024,8,10.91,0.0064,0.8523,0.0281,2.12,0.0104,3.02,0.102,0.0209,4.0
Loculi,2024,9,2.31,0.0014,0.1808,0.006,2.12,0.0104,3.02,0.102,0.0097,4.0
Loculi,2024,10,1.29,0.0008,0.1007,0.0033,2.12,0.0104,3.02,0.102,0.0073,4.0
Loculi,2024,11,0.0,0.0,0.0003,0.0,2.12,0.0104,3.02,0.102,0.0,4.0
Loculi,2024,12,0.0,0.0,0.0003,0.0,2.12,0.0104,3.02,0.102,0.0,4.0
Loculi,2025,1,0.03,0.0,0.002,0.0001,3.01,0.0147,5.45,0.184,0.0,4.0
Loculi,2025,2,0.02,0.0,0.0018,0.0001,3.01,0.0147,5.45,0.184,0.0,4.0
Loculi,2025,3,0.03,0.0,0.0024,0.0001,3.01,0.0147,5.45,0.184,0.0,4.0
Loculi,2025,4,1.16,0.0007,0.0899,0.003,3.01,0.0147,5.45,0.184,0.0087,4.0
Loculi,2025,5,0.62,0.0004,0.0482,0.0016,3.01,0.0147,5.45,0.184,0.0065,4.0
Loculi,2025,6,7.08,0.0041,0.5495,0.0181,3.01,0.0147,5.45,0.184,0.0212,4.0
Loculi,2025,7,13.52,0.0079,1.0502,0.0346,3.01,0.0147,5.45,0.184,0.0293,4.0
Loculi,2025,8,15.91,0.0093,1.2353,0.0407,3.01,0.0147,5.45,0.184,0.0318,4.0
Loculi,2025,9,6.56,0.0038,0.5094,0.0168,3.01,0.0147,5.45,0.184,0.0204,4.0
Loculi,2025,10,10.03,0.0059,0.779,0.0257,3.01,0.0147,5.45,0.184,0.0253,4.0
Loculi,2025,11,4.9,0.0029,0.3801,0.0125,3.01,0.0147,5.45,0.184,0.0177,4.0
Loculi,2025,12,0.03,0.0,0.0026,0.0001,3.01,0.0147,5.45,0.184,0.0,4.0
Lodine,2022,1,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,2,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,3,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,4,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,5,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,6,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,7,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,8,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,9,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,10,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,11,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2022,12,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2023,1,0.08,0.0,0.0021,0.0001,1.54,0.0075,0.55,0.0186,0.0,4.0
Lodine,2023,2,0.07,0.0,0.0018,0.0001,1.54,0.0075,0.55,0.0186,0.0,4.0
Lodine,2023,3,0.09,0.0001,0.0022,0.0001,1.54,0.0075,0.55,0.0186,0.0011,4.0
Lodine,2023,4,0.19,0.0001,0.005,0.0002,1.54,0.0075,0.55,0.0186,0.0013,4.0
Lodine,2023,5,0.25,0.0001,0.0064,0.0002,1.54,0.0075,0.55,0.0186,0.0013,4.0
Lodine,2023,6,0.42,0.0002,0.0107,0.0004,1.54,0.0075,0.55,0.0186,0.0018,4.0
Lodine,2023,7,0.59,0.0003,0.015,0.0005,1.54,0.0075,0.55,0.0186,0.0021,4.0
Lodine,2023,8,0.58,0.0003,0.0149,0.0005,1.54,0.0075,0.55,0.0186,0.0021,4.0
Lodine,2023,9,0.36,0.0002,0.0092,0.0003,1.54,0.0075,0.55,0.0186,0.0017,4.0
Lodine,2023,10,0.21,0.0001,0.0054,0.0002,1.54,0.0075,0.55,0.0186,0.0013,4.0
Lodine,2023,11,0.1,0.0001,0.0026,0.0001,1.54,0.0075,0.55,0.0186,0.0011,4.0
Lodine,2023,12,0.13,0.0001,0.0034,0.0001,1.54,0.0075,0.55,0.0186,0.0011,4.0
Lodine,2024,1,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,2,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,3,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,4,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,5,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,6,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,7,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,8,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,9,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,10,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,11,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2024,12,,,,,1.54,0.0075,0.0,0.0,0.0,2.0
Lodine,2025,1,0.12,0.0001,0.0033,0.0001,1.54,0.0075,0.73,0.0246,0.0012,4.0
Lodine,2025,2,0.12,0.0001,0.0031,0.0001,1.54,0.0075,0.73,0.0246,0.0012,4.0
Lodine,2025,3,0.15,0.0001,0.004,0.0001,1.54,0.0075,0.73,0.0246,0.0012,4.0
Lodine,2025,4,0.29,0.0002,0.0076,0.0003,1.54,0.0075,0.73,0.0246,0.0018,4.0
Lodine,2025,5,0.35,0.0002,0.0092,0.0003,1.54,0.0075,0.73,0.0246,0.0018,4.0
Lodine,2025,6,0.55,0.0003,0.0147,0.0005,1.54,0.0075,0.73,0.0246,0.0023,4.0
Lodine,2025,7,0.73,0.0004,0.0193,0.0006,1.54,0.0075,0.73,0.0246,0.0026,4.0
Lodine,2025,8,0.74,0.0004,0.0196,0.0006,1.54,0.0075,0.73,0.0246,0.0026,4.0
Lodine,2025,9,0.47,0.0003,0.0123,0.0004,1.54,0.0075,0.73,0.0246,0.0022,4.0
Lodine,2025,10,0.29,0.0002,0.0077,0.0003,1.54,0.0075,0.73,0.0246,0.0018,4.0
Lodine,2025,11,0.13,0.0001,0.0035,0.0001,1.54,0.0075,0.73,0.0246,0.0012,4.0
Lodine,2025,12,0.17,0.0001,0.0044,0.0001,1.54,0.0075,0.73,0.0246,0.0012,4.0
Lodè,2022,1,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,2,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,3,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,4,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,5,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,6,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,7,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,8,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,9,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,10,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,11,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2022,12,,,,,0.36,0.0018,0.0,0.0,0.0,2.0
Lodè,2023,1,0.01,0.0,0.0012,0.0,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,2,0.01,0.0,0.001,0.0,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,3,0.02,0.0,0.0013,0.0,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,4,0.03,0.0,0.0028,0.0001,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,5,0.04,0.0,0.0036,0.0001,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,6,0.07,0.0,0.006,0.0002,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,7,0.54,0.0003,0.0443,0.0015,0.37,0.0018,1.0,0.0338,0.0023,4.0
Lodè,2023,8,0.48,0.0003,0.0395,0.0013,0.37,0.0018,1.0,0.0338,0.0022,4.0
Lodè,2023,9,0.06,0.0,0.0052,0.0002,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,10,0.04,0.0,0.0031,0.0001,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,11,0.02,0.0,0.0014,0.0,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2023,12,0.02,0.0,0.0019,0.0001,0.37,0.0018,1.0,0.0338,0.0,4.0
Lodè,2024,1,0.02,0.0,0.0014,0.0,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,2,0.02,0.0,0.0013,0.0,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,3,0.02,0.0,0.0017,0.0001,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,4,0.03,0.0,0.0029,0.0001,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,5,0.04,0.0,0.0032,0.0001,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,6,0.12,0.0001,0.0095,0.0003,0.28,0.0014,1.78,0.0601,0.0013,4.0
Lodè,2024,7,0.45,0.0003,0.0372,0.0012,0.28,0.0014,1.78,0.0601,0.0023,4.0
Lodè,2024,8,0.82,0.0005,0.0675,0.0022,0.28,0.0014,1.78,0.0601,0.0031,4.0
Lodè,2024,9,0.21,0.0001,0.0174,0.0006,0.28,0.0014,1.78,0.0601,0.0015,4.0
Lodè,2024,10,0.03,0.0,0.0029,0.0001,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,11,0.02,0.0,0.0015,0.0,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2024,12,0.02,0.0,0.0019,0.0001,0.28,0.0014,1.78,0.0601,0.0,4.0
Lodè,2025,1,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,2,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,3,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,4,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,5,0.27,,0.0224,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,6,0.44,,0.0367,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,7,0.43,,0.036,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,8,0.63,,0.0523,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,9,0.15,,0.0122,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,10,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,11,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Lodè,2025,12,,,,,0.41,0.002,1.26,0.0425,0.0092,2.0
Loiri Porto San Paolo,2022,1,,,,,29.24,0.1428,12.35,0.4169,0.244,2.0
Loiri Porto San Paolo,2022,2,1.0,0.0006,0.0322,0.0011,29.24,0.1428,12.35,0.4169,0.0141,4.0
Loiri Porto San Paolo,2022,3,1.43,0.0008,0.0465,0.0015,29.24,0.1428,12.35,0.4169,0.0163,4.0
Loiri Porto San Paolo,2022,4,56.29,0.0329,1.8232,0.06,29.24,0.1428,12.35,0.4169,0.1041,4.0
Loiri Porto San Paolo,2022,5,104.13,0.0609,3.3728,0.1111,29.24,0.1428,12.35,0.4169,0.1417,4.0
Loiri Porto San Paolo,2022,6,217.95,0.1274,7.0593,0.2324,29.24,0.1428,12.35,0.4169,0.2049,4.0
Loiri Porto San Paolo,2022,7,298.38,0.1744,9.6647,0.3182,29.24,0.1428,12.35,0.4169,0.2397,4.0
Loiri Porto San Paolo,2022,8,297.12,0.1737,9.6239,0.3169,29.24,0.1428,12.35,0.4169,0.2393,4.0
Loiri Porto San Paolo,2022,9,221.4,0.1294,7.1711,0.2361,29.24,0.1428,12.35,0.4169,0.2065,4.0
Loiri Porto San Paolo,2022,10,119.13,0.0696,3.8587,0.1271,29.24,0.1428,12.35,0.4169,0.1515,4.0
Loiri Porto San Paolo,2022,11,1.58,0.0009,0.0511,0.0017,29.24,0.1428,12.35,0.4169,0.0174,4.0
Loiri Porto San Paolo,2022,12,0.24,0.0001,0.0077,0.0003,29.24,0.1428,12.35,0.4169,0.0065,4.0
Loiri Porto San Paolo,2023,1,0.55,0.0003,0.0176,0.0006,31.76,0.1551,9.2,0.3106,0.0096,4.0
Loiri Porto San Paolo,2023,2,0.95,0.0006,0.0304,0.001,31.76,0.1551,9.2,0.3106,0.013,4.0
Loiri Porto San Paolo,2023,3,1.65,0.001,0.0529,0.0017,31.76,0.1551,9.2,0.3106,0.0169,4.0
Loiri Porto San Paolo,2023,4,38.15,0.0223,1.2255,0.0404,31.76,0.1551,9.2,0.3106,0.0812,4.0
Loiri Porto San Paolo,2023,5,80.57,0.0471,2.5885,0.0852,31.76,0.1551,9.2,0.3106,0.1179,4.0
Loiri Porto San Paolo,2023,6,284.28,0.1662,9.1331,0.3007,31.76,0.1551,9.2,0.3106,0.2215,4.0
Loiri Porto San Paolo,2023,7,220.37,0.1288,7.0797,0.2331,31.76,0.1551,9.2,0.3106,0.195,4.0
Loiri Porto San Paolo,2023,8,236.33,0.1382,7.5926,0.25,31.76,0.1551,9.2,0.3106,0.202,4.0
Loiri Porto San Paolo,2023,9,145.14,0.0849,4.6628,0.1535,31.76,0.1551,9.2,0.3106,0.1583,4.0
Loiri Porto San Paolo,2023,10,56.47,0.033,1.8143,0.0597,31.76,0.1551,9.2,0.3106,0.0987,4.0
Loiri Porto San Paolo,2023,11,1.07,0.0006,0.0344,0.0011,31.76,0.1551,9.2,0.3106,0.0134,4.0
Loiri Porto San Paolo,2023,12,1.09,0.0006,0.035,0.0012,31.76,0.1551,9.2,0.3106,0.0136,4.0
Loiri Porto San Paolo,2024,1,0.71,0.0004,0.0225,0.0007,40.77,0.1991,8.44,0.2849,0.0112,4.0
Loiri Porto San Paolo,2024,2,1.06,0.0006,0.0337,0.0011,40.77,0.1991,8.44,0.2849,0.0139,4.0
Loiri Porto San Paolo,2024,3,3.21,0.0019,0.1016,0.0033,40.77,0.1991,8.44,0.2849,0.0244,4.0
Loiri Porto San Paolo,2024,4,36.92,0.0216,1.1697,0.0385,40.77,0.1991,8.44,0.2849,0.0829,4.0
Loiri Porto San Paolo,2024,5,103.88,0.0607,3.2911,0.1084,40.77,0.1991,8.44,0.2849,0.139,4.0
Loiri Porto San Paolo,2024,6,198.03,0.1158,6.2737,0.2066,40.77,0.1991,8.44,0.2849,0.1919,4.0
Loiri Porto San Paolo,2024,7,295.31,0.1727,9.3555,0.3081,40.77,0.1991,8.44,0.2849,0.2344,4.0
Loiri Porto San Paolo,2024,8,321.0,0.1877,10.1695,0.3349,40.77,0.1991,8.44,0.2849,0.2444,4.0
Loiri Porto San Paolo,2024,9,201.12,0.1176,6.3716,0.2098,40.77,0.1991,8.44,0.2849,0.1934,4.0
Loiri Porto San Paolo,2024,10,88.59,0.0518,2.8065,0.0924,40.77,0.1991,8.44,0.2849,0.1284,4.0
Loiri Porto San Paolo,2024,11,3.48,0.002,0.1101,0.0036,40.77,0.1991,8.44,0.2849,0.0253,4.0
Loiri Porto San Paolo,2024,12,2.01,0.0012,0.0636,0.0021,40.77,0.1991,8.44,0.2849,0.0194,4.0
Loiri Porto San Paolo,2025,1,0.35,0.0002,0.0108,0.0004,48.38,0.2362,9.15,0.3089,0.0087,4.0
Loiri Porto San Paolo,2025,2,0.39,0.0002,0.0121,0.0004,48.38,0.2362,9.15,0.3089,0.0087,4.0
Loiri Porto San Paolo,2025,3,1.24,0.0007,0.0387,0.0013,48.38,0.2362,9.15,0.3089,0.0161,4.0
Loiri Porto San Paolo,2025,4,45.91,0.0268,1.4318,0.0471,48.38,0.2362,9.15,0.3089,0.098,4.0
Loiri Porto San Paolo,2025,5,128.54,0.0752,4.0089,0.132,48.38,0.2362,9.15,0.3089,0.164,4.0
Loiri Porto San Paolo,2025,6,286.77,0.1677,8.9439,0.2945,48.38,0.2362,9.15,0.3089,0.245,4.0
Loiri Porto San Paolo,2025,7,382.76,0.2238,11.9376,0.3931,48.38,0.2362,9.15,0.3089,0.2831,4.0
Loiri Porto San Paolo,2025,8,401.13,0.2345,12.5105,0.4119,48.38,0.2362,9.15,0.3089,0.2897,4.0
Loiri Porto San Paolo,2025,9,263.04,0.1538,8.2037,0.2701,48.38,0.2362,9.15,0.3089,0.2346,4.0
Loiri Porto San Paolo,2025,10,103.58,0.0606,3.2305,0.1064,48.38,0.2362,9.15,0.3089,0.1473,4.0
Loiri Porto San Paolo,2025,11,1.45,0.0008,0.0453,0.0015,48.38,0.2362,9.15,0.3089,0.0172,4.0
Loiri Porto San Paolo,2025,12,0.7,0.0004,0.0218,0.0007,48.38,0.2362,9.15,0.3089,0.012,4.0
Lotzorai,2022,1,,,,,133.98,0.6541,10.83,0.3656,0.489,2.0
Lotzorai,2022,2,1.6,0.0009,0.0128,0.0004,133.98,0.6541,10.83,0.3656,0.0171,4.0
Lotzorai,2022,3,4.08,0.0024,0.0326,0.0011,133.98,0.6541,10.83,0.3656,0.0282,4.0
Lotzorai,2022,4,110.25,0.0645,0.8804,0.029,133.98,0.6541,10.83,0.3656,0.1454,4.0
Lotzorai,2022,5,184.22,0.1077,1.4712,0.0484,133.98,0.6541,10.83,0.3656,0.1879,4.0
Lotzorai,2022,6,736.48,0.4306,5.8814,0.1937,133.98,0.6541,10.83,0.3656,0.3758,4.0
Lotzorai,2022,7,1479.41,0.8649,11.8143,0.389,133.98,0.6541,10.83,0.3656,0.5326,4.0
Lotzorai,2022,8,1781.34,1.0,14.2254,0.4684,133.98,0.6541,10.83,0.3656,0.5785,4.0
Lotzorai,2022,9,797.79,0.4664,6.371,0.2098,133.98,0.6541,10.83,0.3656,0.3911,4.0
Lotzorai,2022,10,195.17,0.1141,1.5586,0.0513,133.98,0.6541,10.83,0.3656,0.1934,4.0
Lotzorai,2022,11,3.61,0.0021,0.0288,0.0009,133.98,0.6541,10.83,0.3656,0.0259,4.0
Lotzorai,2022,12,,,,,133.98,0.6541,10.83,0.3656,0.489,2.0
Lotzorai,2023,1,1.78,0.001,0.0141,0.0005,139.42,0.6807,8.74,0.2951,0.0178,4.0
Lotzorai,2023,2,3.2,0.0019,0.0254,0.0008,139.42,0.6807,8.74,0.2951,0.0235,4.0
Lotzorai,2023,3,5.03,0.0029,0.04,0.0013,139.42,0.6807,8.74,0.2951,0.0295,4.0
Lotzorai,2023,4,81.67,0.0477,0.6491,0.0214,139.42,0.6807,8.74,0.2951,0.1197,4.0
Lotzorai,2023,5,212.92,0.1245,1.6924,0.0557,139.42,0.6807,8.74,0.2951,0.1932,4.0
Lotzorai,2023,6,525.62,0.3073,4.1778,0.1376,139.42,0.6807,8.74,0.2951,0.3036,4.0
Lotzorai,2023,7,1127.53,0.6592,8.9619,0.2951,139.42,0.6807,8.74,0.2951,0.4446,4.0
Lotzorai,2023,8,1325.6,0.775,10.5362,0.3469,139.42,0.6807,8.74,0.2951,0.4821,4.0
Lotzorai,2023,9,760.03,0.4443,6.0409,0.1989,139.42,0.6807,8.74,0.2951,0.365,4.0
Lotzorai,2023,10,380.76,0.2226,3.0263,0.0996,139.42,0.6807,8.74,0.2951,0.2583,4.0
Lotzorai,2023,11,13.32,0.0078,0.1058,0.0035,139.42,0.6807,8.74,0.2951,0.0484,4.0
Lotzorai,2023,12,11.07,0.0065,0.088,0.0029,139.42,0.6807,8.74,0.2951,0.0441,4.0
Lotzorai,2024,1,22.37,0.0131,0.1786,0.0059,156.88,0.7659,12.13,0.4095,0.0702,4.0
Lotzorai,2024,2,18.05,0.0106,0.1441,0.0047,156.88,0.7659,12.13,0.4095,0.0629,4.0
Lotzorai,2024,3,4.68,0.0027,0.0373,0.0012,156.88,0.7659,12.13,0.4095,0.0317,4.0
Lotzorai,2024,4,123.39,0.0721,0.9853,0.0324,156.88,0.7659,12.13,0.4095,0.1645,4.0
Lotzorai,2024,5,558.88,0.3267,4.4631,0.147,156.88,0.7659,12.13,0.4095,0.3503,4.0
Lotzorai,2024,6,1054.5,0.6165,8.4211,0.2773,156.88,0.7659,12.13,0.4095,0.4812,4.0
Lotzorai,2024,7,1535.92,0.898,12.2656,0.4039,156.88,0.7659,12.13,0.4095,0.5808,4.0
Lotzorai,2024,8,1901.05,1.0,15.1815,0.4999,156.88,0.7659,12.13,0.4095,0.6293,4.0
Lotzorai,2024,9,1267.96,0.7413,10.1257,0.3334,156.88,0.7659,12.13,0.4095,0.5277,4.0
Lotzorai,2024,10,453.84,0.2653,3.6243,0.1193,156.88,0.7659,12.13,0.4095,0.3156,4.0
Lotzorai,2024,11,3.31,0.0019,0.0265,0.0009,156.88,0.7659,12.13,0.4095,0.0271,4.0
Lotzorai,2024,12,2.01,0.0012,0.0161,0.0005,156.88,0.7659,12.13,0.4095,0.0208,4.0
Lotzorai,2025,1,4.38,0.0026,0.0347,0.0011,165.35,0.8073,9.39,0.317,0.0292,4.0
Lotzorai,2025,2,9.29,0.0054,0.0737,0.0024,165.35,0.8073,9.39,0.317,0.0427,4.0
Lotzorai,2025,3,10.47,0.0061,0.0831,0.0027,165.35,0.8073,9.39,0.317,0.0453,4.0
Lotzorai,2025,4,111.85,0.0654,0.8869,0.0292,165.35,0.8073,9.39,0.317,0.1487,4.0
Lotzorai,2025,5,375.43,0.2195,2.977,0.098,165.35,0.8073,9.39,0.317,0.2724,4.0
Lotzorai,2025,6,951.95,0.5566,7.5486,0.2486,165.35,0.8073,9.39,0.317,0.4338,4.0
Lotzorai,2025,7,1262.81,0.7383,10.0136,0.3297,165.35,0.8073,9.39,0.317,0.4996,4.0
Lotzorai,2025,8,1442.0,0.8431,11.4345,0.3765,165.35,0.8073,9.39,0.317,0.5339,4.0
Lotzorai,2025,9,995.8,0.5822,7.8963,0.26,165.35,0.8073,9.39,0.317,0.4436,4.0
Lotzorai,2025,10,488.93,0.2859,3.8771,0.1277,165.35,0.8073,9.39,0.317,0.3109,4.0
Lotzorai,2025,11,6.75,0.0039,0.0535,0.0018,165.35,0.8073,9.39,0.317,0.0366,4.0
Lotzorai,2025,12,4.32,0.0025,0.0343,0.0011,165.35,0.8073,9.39,0.317,0.029,4.0
Lula,2022,1,0.04,0.0,0.0051,0.0002,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,2,0.0,0.0,0.0003,0.0,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,3,0.0,0.0,0.0005,0.0,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,4,0.02,0.0,0.0025,0.0001,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,5,0.01,0.0,0.0012,0.0,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,6,0.02,0.0,0.0021,0.0001,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,7,0.03,0.0,0.003,0.0001,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,8,0.03,0.0,0.0029,0.0001,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,9,0.02,0.0,0.0018,0.0001,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,10,0.01,0.0,0.001,0.0,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,11,0.0,0.0,0.0004,0.0,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2022,12,0.0,0.0,0.0005,0.0,0.35,0.0017,0.14,0.0047,0.0,4.0
Lula,2023,1,0.0,0.0,0.0003,0.0,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2023,2,0.0,0.0,0.0003,0.0,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2023,3,0.0,0.0,0.0004,0.0,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2023,4,0.09,0.0001,0.0104,0.0003,0.35,0.0017,1.49,0.0503,0.0013,4.0
Lula,2023,5,0.06,0.0,0.0074,0.0002,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2023,6,0.12,0.0001,0.0137,0.0005,0.35,0.0017,1.49,0.0503,0.0014,4.0
Lula,2023,7,0.64,0.0004,0.0757,0.0025,0.35,0.0017,1.49,0.0503,0.003,4.0
Lula,2023,8,0.52,0.0003,0.0613,0.002,0.35,0.0017,1.49,0.0503,0.0027,4.0
Lula,2023,9,0.01,0.0,0.0015,0.0,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2023,10,0.01,0.0,0.0009,0.0,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2023,11,0.45,0.0003,0.053,0.0017,0.35,0.0017,1.49,0.0503,0.0026,4.0
Lula,2023,12,0.0,0.0,0.0005,0.0,0.35,0.0017,1.49,0.0503,0.0,4.0
Lula,2024,1,0.03,0.0,0.0035,0.0001,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,2,0.03,0.0,0.0033,0.0001,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,3,0.04,0.0,0.0045,0.0001,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,4,0.06,0.0,0.0074,0.0002,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,5,0.07,0.0,0.0082,0.0003,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,6,0.13,0.0001,0.0159,0.0005,0.26,0.0013,1.52,0.0513,0.0014,4.0
Lula,2024,7,0.26,0.0002,0.0312,0.001,0.26,0.0013,1.52,0.0513,0.0019,4.0
Lula,2024,8,0.41,0.0002,0.0492,0.0016,0.26,0.0013,1.52,0.0513,0.0021,4.0
Lula,2024,9,0.19,0.0001,0.0226,0.0007,0.26,0.0013,1.52,0.0513,0.0015,4.0
Lula,2024,10,0.06,0.0,0.0074,0.0002,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,11,0.03,0.0,0.0038,0.0001,0.26,0.0013,1.52,0.0513,0.0,4.0
Lula,2024,12,0.11,0.0001,0.0128,0.0004,0.26,0.0013,1.52,0.0513,0.0013,4.0
Lula,2025,1,0.03,0.0,0.0037,0.0001,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,2,0.01,0.0,0.0011,0.0,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,3,0.01,0.0,0.0015,0.0,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,4,0.02,0.0,0.0028,0.0001,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,5,0.11,0.0001,0.0133,0.0004,0.26,0.0013,0.77,0.026,0.0011,4.0
Lula,2025,6,0.04,0.0,0.0055,0.0002,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,7,0.06,0.0,0.0072,0.0002,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,8,0.24,0.0001,0.0295,0.001,0.26,0.0013,0.77,0.026,0.0014,4.0
Lula,2025,9,0.1,0.0001,0.0128,0.0004,0.26,0.0013,0.77,0.026,0.0011,4.0
Lula,2025,10,0.02,0.0,0.0029,0.0001,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,11,0.05,0.0,0.0062,0.0002,0.26,0.0013,0.77,0.026,0.0,4.0
Lula,2025,12,0.01,0.0,0.0016,0.0001,0.26,0.0013,0.77,0.026,0.0,4.0
Lunamatrona,2022,1,,,,,12.85,0.0627,0.0,0.0,0.0,2.0
