,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,area_km2_reg,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe
54,112055,Sorso,112055.0,7,9,49,10,25,112055,67.00551465760215,110.39737857119997,0.22645465248865884,0.2041276109294677,0.08152367489591718,0.07837085696741634,0.44385111887777134,0.36731393188488554,0.09058186099546353,0.0867113712382459,0.06340730269682447,0.06147818937392921,8.44846055527445,3.9176380525621646,10.061731182110483,4.336688889030257,2.317842836416171,6.4085815331411276,0.0,2.0026389949568566,6.131294277237019,"40,029830717069",4
182,115038,Narbolia,115038.0,3,4,10,5,34,115038,40.45835191324718,83.85021582684499,0.40548494317786554,0.34038239852006297,0.04770411096210182,0.046601209166069815,0.11926027740525456,0.11266800050040233,0.05963013870262728,0.05791992148298285,0.03577808322157637,0.035152915507462426,15.506906248909441,2.2924315005105047,2.703530082315834,2.8548470645350035,1.3078615611886855,6.324898982062745,0.0,1.99127936396336,6.047363796323447,"39,7690675354101",4
222,115078,Tresnuraghes,115078.0,4,2,13,4,30,115078,31.39960163067711,74.79146554427493,0.4011152847678944,0.33726855145544654,0.026741018984526292,0.026389726783917277,0.17381662339942092,0.1602605110791489,0.053482037969052584,0.052100904253493265,0.053482037969052584,0.052100904253493265,15.334628158605382,1.2850455241599281,3.9402765144515106,2.560501156348513,1.9550265239356168,6.289282957357737,0.0,1.9864051814240447,6.011642250514919,"39,6571794513988",4
145,115001,Abbasanta,115001.0,11,15,19,8,13,115001,39.81551420857588,83.20737812217368,0.15623614507973146,0.14517002713895974,0.18027247509199784,0.1657453229166232,0.2283451351165306,0.20566784489164516,0.09614532004906551,0.09179977102201982,0.1321998150674651,0.12416247928130389,5.680026681174167,8.663033274096742,5.176391966960279,4.603044545639462,4.832541068570205,6.078755504971431,0.0,1.9570981161212144,5.8004910595367525,"38,9844284088847",4
369,119017,San Giovanni Suergiu,119017.0,15,20,6,5,30,119017,72.14462999304249,115.53649390664029,0.25965821694608127,0.23084042777471817,0.17310547796405418,0.15965448716662237,0.051931643389216256,0.05062813443746691,0.043276369491013544,0.04236611646149481,0.12982910847304063,0.122066389847835,9.757543815183128,8.318621657386833,1.1772466338457337,2.0718955060842204,4.745880304534795,6.027740242036906,0.0,1.9498652092031097,5.749324651523971,"38,8183952145241",4
279,117025,Villacidro,117025.0,3,66,26,20,28,117025,183.50928084883762,226.90114476243542,0.12340175731292977,0.11636136539566416,0.29087557080904874,0.25532072519703436,0.11458734607629192,0.10848424320557062,0.0881441123663784,0.08447359588129827,0.01322161685495676,0.013134974147712175,4.3854985762175955,13.97808926323732,2.597598663277478,4.219979458711402,0.4833138867242118,6.011019928809236,0.0,1.9474831867267435,5.732554800316765,"38,7637152904953",4
140,114049,Sorgono,114049.0,2,3,4,9,41,114049,55.98712840443831,99.37899231803613,0.4125620419735226,0.34540510659492724,0.030187466485867506,0.029740791977366485,0.04024995531449001,0.03946102592440218,0.09056239945760253,0.0866935259831526,0.020124977657245004,0.01992514690529192,15.78592784534059,1.4506653136830365,0.912432600125726,4.3357571502243,0.7356650308705996,6.004861277668786,0.0,1.9466043762622303,5.726377902679972,"38,7435419756285",4
322,118040,Sadali,118040.0,6,24,8,5,15,118040,49.340446954173395,92.7323108677712,0.1617559172162634,0.1499325823345274,0.2588094675460214,0.23016640726818652,0.08626982251534047,0.0827496460066489,0.05391863907208779,0.052515254608447845,0.06470236688650535,0.06269529239080868,5.897649138898853,12.437145647765993,1.9556642449667372,2.5814038308096388,2.365183680878576,5.893442945313805,0.0,1.9305706620034053,5.614629466516948,"38,3754840390341",4
374,119022,Villamassargia,119022.0,7,35,0,6,27,119022,91.42604306003834,134.81790697363616,0.20027013181030834,0.18254664130245962,0.25960943012447374,0.2308016968191801,0.0,0.0,0.04450447373562407,0.04354258514137991,0.05192188602489475,0.05061885873059352,7.416110015538986,12.475588024682537,0.0,2.1306921125310687,1.8979954430713604,5.853133372019126,0.0,1.9247059742586277,5.574200466343729,"38,240858659333",4
375,119023,Villaperuccio,119023.0,0,1,2,3,37,119023,36.69789409474355,80.08975800834136,0.4619816680697979,0.3797928223090269,0.012485991028913457,0.01240868388201232,0.024971982057826914,0.02466527763904528,0.03745797308674037,0.03677346443404841,0.0,0.0,17.73434532071553,0.6000170335951199,0.5660938090809081,1.7933344922003398,0.0,5.852526790259671,0.0,1.924617458747128,5.573592087438827,"38,2388267635418",4
192,115048,Paulilatino,115048.0,4,11,4,6,57,115048,104.32575186696523,147.71761578056305,0.3858713782970505,0.32632909580998587,0.07446640633802729,0.07182417215196144,0.027078693213828105,0.026718552367135523,0.040618039820742156,0.03981480570375559,0.027078693213828105,0.026718552367135523,14.733622118962117,3.578499466319107,0.6138511773255392,1.9446255580200849,0.9898568842343451,5.828161259859967,0.0,1.9210554220903262,5.549154368251156,"38,1570593177203",4
107,114016,Gavoi,114016.0,0,6,9,7,27,114016,38.141564860052725,81.53342877365054,0.33115251506172017,0.28604511967163687,0.07358944779149337,0.0710076583787557,0.11038417168724006,0.10470605606437434,0.08585435575674227,0.08236710179686492,0.0,0.0,12.576276995535448,3.53635703129263,2.502316238573672,4.110355280774829,0.0,5.77398889631475,0.0,1.9130901152319617,5.494821505952108,"37,9742136988384",4
215,115071,Solarussa,115071.0,9,9,9,5,18,115071,31.764699773521635,75.15656368711944,0.23950003987589036,0.21470810466405593,0.11975001993794518,0.11310546391098343,0.11975001993794518,0.11310546391098343,0.06652778885441399,0.0644083147120956,0.11975001993794518,0.11310546391098343,8.962787812805713,5.754613435948862,2.7146321332126253,3.1850783320861233,4.3774409897388775,5.585921978258262,0.0,1.8849343372788174,5.306197394079258,"37,3278907465042",4
202,115058,Scano di Montiferro,115058.0,2,7,4,5,38,115058,60.46450723807857,103.85637115167637,0.3658899264302538,0.31180617695760227,0.06740077592136254,0.06522651184395868,0.03851472909792145,0.037791547283929555,0.048143411372401815,0.04702041944931023,0.019257364548960727,0.019074288149999497,13.94583368193944,3.2389590491211977,0.8730964827010196,2.3049095578767584,0.7039495857674887,5.584240555660598,0.0,1.884678999107786,5.304510989859714,"37,3220293946773",4
168,115024,Ghilarza,115024.0,0,5,27,14,23,115024,54.77923078569534,98.17109469929315,0.23428484800389623,0.21049173191170942,0.05093148869649918,0.04967690299223224,0.27503003896109557,0.24296973830234447,0.1426081683501977,0.1333135161976005,0.0,0.0,8.757173732257407,2.447523844402134,6.234699432613068,6.827495619682968,0.0,5.5100973102528155,0.0,1.8733544039202528,5.230148077121317,"37,0620704687412",4
354,119002,Calasetta,119002.0,1,5,21,5,19,119002,31.214637328314907,74.60650124191272,0.2546694950670882,0.22687218735675058,0.06701828817554951,0.06486811198111896,0.281476810337308,0.24801317094020073,0.06701828817554951,0.06486811198111896,0.013403657635109903,0.01331462332403912,9.560858537356877,3.220578516723107,6.38084231210829,3.2085614327054834,0.48996835553565216,5.479851703268885,0.0,1.8686976248042992,5.199812860197703,"36,9551729348993",4
347,118067,Villanova Tulo,118067.0,3,7,5,5,27,118067,40.73066843590893,84.12253234950674,0.3209603806007906,0.2783590331152425,0.08321195052613088,0.07993065572776471,0.05943710751866492,0.05773773643449934,0.05943710751866492,0.05773773643449934,0.03566226451119895,0.0350410911813361,12.174442047283115,3.998768507740772,1.3473891867324408,2.8456055212334386,1.3036278285308744,5.478706189504719,0.0,1.8685208283155808,5.198663952571435,"36,9511145271103",4
306,118024,Isili,118024.0,12,13,11,9,26,118024,67.71637354928622,111.10823746288403,0.23400605205968963,0.21026582989555323,0.11700302602984482,0.11064922915218994,0.09900256048679178,0.09440300525206569,0.08100209494373872,0.07788847662349926,0.1080027932583183,0.10255910931317637,8.746181927327568,5.622606042044329,2.244304694955721,3.878048886059851,3.9480231774512444,5.454876678354599,0.0,1.8648359192911022,5.17476384072026,"36,8665265152376",4
96,114005,Birori,114005.0,3,5,2,2,20,114005,17.26884417031595,60.66070808391376,0.32970271254225064,0.28495539284403665,0.08242567813556266,0.07920452092597662,0.03297027125422507,0.032438410685840774,0.03297027125422507,0.032438410685840774,0.0494554068813376,0.04827136950573766,12.519117102029293,3.960984015801445,0.7474082913208381,1.5784816898790834,1.8078337302888647,5.313018419334066,0.0,1.842613917064436,5.032485292232856,"36,3564148745713",4
329,118047,Sarroch,118047.0,5,25,4,5,20,118047,68.3268175165544,111.7186814301522,0.1790210888991223,0.1646845085022355,0.22377636112390287,0.2019414558962753,0.03580421777982446,0.03517814700151114,0.044755272224780575,0.043782668731604656,0.044755272224780575,0.043782668731604656,6.578345552034327,10.753622045647008,0.8116514731272794,2.1426993180505605,1.6360211317309123,5.309246482528181,0.0,1.8420162530243465,5.028702180150184,"36,3426953464682",4
90,113025,Tempio Pausania,113025.0,9,31,46,15,56,113025,210.55595037891655,253.94781429251435,0.22051774753806463,0.19927515194799414,0.12207232453000007,0.11517726538844354,0.1811395783348388,0.16647971679807588,0.05906725380483874,0.05738857150065641,0.035440352282903244,0.03482679737730573,8.214392225157125,5.866212291754732,4.106281737565919,2.827898438670883,1.2955158659210202,5.305863440391739,0.0,1.8414799053843793,5.0253091149316464,"36,3303833517253",4
144,114053,Torpè,114053.0,0,35,13,6,18,114053,92.35984016078953,135.75170407438733,0.13259502061304962,0.12451147826643916,0.2578236511920409,0.22938296656952994,0.09576307044275806,0.09145098855297097,0.04419834020434987,0.043249452454983975,0.0,0.0,4.747952044294859,12.389772026960468,2.1708681830176566,2.1160356915981526,0.0,5.273407610371828,0.0,1.8363196855420634,4.992757126650737,"36,2119292096046",4
294,118012,Domus de Maria,118012.0,3,6,23,6,45,118012,97.73150806128248,141.12337197488029,0.31886993182114387,0.2767752576681816,0.042515990909485844,0.04163701357508309,0.1629779651530291,0.15098392679902464,0.042515990909485844,0.04163701357508309,0.021257995454742922,0.02103519624808004,12.092024043437739,2.043115255072125,3.694573257184311,2.0354916906875276,0.7770822978693125,5.260332661626275,0.0,1.8342333245349511,4.979643440201255,"36,1640362688379",4
137,114046,Silanus,114046.0,8,5,10,5,27,114046,48.1514344318418,91.54329834543961,0.2949423987118665,0.25846621440307077,0.054618962724419726,0.05317952891637327,0.10923792544883945,0.10367322588866561,0.054618962724419726,0.05317952891637327,0.08739034035907156,0.08378064244493699,11.148657463490219,2.624726216450007,2.476331801385696,2.614932461911015,3.19453857455112,5.20773888017847,0.0,1.8257967201693723,4.9268938369315975,"35,9703718973434",4
281,117027,Villanovaforru,117027.0,0,2,4,3,19,117027,10.769698846771762,54.16156276036957,0.3508022854521924,0.300698701452772,0.03692655636338867,0.036261103560321806,0.07385311272677735,0.07125322018465133,0.05538983454508301,0.05391021009263923,0.0,0.0,13.350988563391416,1.7745137537529976,1.674187887816432,2.651838650664461,0.0,5.18153838261863,0.0,1.821567169718176,4.9006157140489375,"35,8732815047705",4
199,115055,San Vero Milis,115055.0,0,6,28,5,32,115055,72.37594676872168,115.76781068231949,0.27641535079048674,0.2440556419795966,0.05182787827321626,0.05052948712058895,0.2418634319416759,0.21661301928643836,0.04318989856101355,0.04228322901550686,0.0,0.0,10.41821033572763,2.4906000418398775,5.48284037479238,2.0677556317513908,0.0,5.154844530899443,0.0,1.8172395003246238,4.873842775325686,"35,77393876724",4
336,118054,Settimo San Pietro,118054.0,6,11,2,8,11,118054,23.08475281558094,66.47661672917874,0.1654717183459149,0.1531259135157876,0.1654717183459149,0.1531259135157876,0.030085766971984527,0.029642067679720916,0.12034306788793811,0.11363494901771515,0.09025730091595359,0.08641372427044128,6.044148261371507,7.9517796669795455,0.6820190077364402,5.761533707146644,3.299339815203634,5.1317572342959865,0.0,1.8134813702545638,4.850687077011621,"35,6876699478816",4
371,119019,Sant'Anna Arresi,119019.0,4,6,12,6,20,119019,36.72550110151675,80.11736501511456,0.24963377160777686,0.22285052567261096,0.07489013148233306,0.07221845308426757,0.14978026296466612,0.1395708484349756,0.07489013148233306,0.07221845308426757,0.04992675432155537,0.048720403947249386,9.36232017589369,3.598861670933645,3.3953924598561245,3.5854330826092657,1.825063753350965,5.107811300199229,0.0,1.8095684930021514,4.826670197282619,"35,5978488680979",4
198,115054,San Nicolò d'Arcidano,115054.0,3,4,8,5,20,115054,28.22299886750877,71.61486278110658,0.2792716375248909,0.24629088278702113,0.055854327504978186,0.05435022832997902,0.11170865500995637,0.10589816060983426,0.06981790938122273,0.06748845584348076,0.04189074562873364,0.04103708718975255,10.53082225588164,2.6840919415512117,2.5323411604034396,3.3425958413907337,1.5313088640901142,4.991258156850604,0.0,1.7903014329513411,4.709771737004135,"35,1555686670123",4
143,114052,Tonara,114052.0,2,15,15,6,16,114052,52.2172425093186,95.60910642291641,0.16734807591680392,0.15473457439918606,0.15688882117200367,0.14573435126248593,0.15688882117200367,0.14573435126248593,0.06275552846880146,0.06086509028397666,0.02091850948960049,0.020702721589354198,6.118125508266294,7.539326663448091,3.5565374896477744,3.0044779390158807,0.7646724479166725,4.958715751915515,0.0,1.7848549799920432,4.677132917308882,"35,0305439718233",4
62,112063,Usini,112063.0,12,4,13,5,16,112063,30.60584424829272,73.99770816189053,0.2162229128096178,0.19575008319884485,0.05405572820240445,0.05264532177874959,0.17568111665781447,0.1618476534015242,0.06756966025300556,0.06538471949792306,0.16216718460721335,0.1502865246787646,8.045064132256323,2.597659858134085,3.9825430068831302,3.2349588718367563,5.927993009588039,4.9374859373213615,0.0,1.7812858009068158,4.655840204244669,"34,9486125697639",4
303,118021,Goni,118021.0,0,4,1,2,21,118021,18.70992315795332,62.10178707155113,0.33815452002701085,0.2912914408579513,0.06441038476704969,0.06242101652537182,0.016102596191762422,0.015974324561805506,0.032205192383524844,0.031697477124337306,0.0,0.0,12.852337943678938,3.09525514724069,0.36503229872494,1.5418528438680301,0.0,4.933799556239046,0.0,1.7806647424371487,4.652142901365129,"34,9343560166558",4
191,115047,Pau,115047.0,0,8,3,2,14,115047,13.881661737108912,57.27352565070672,0.24444103695277308,0.21868646279813042,0.13968059254444176,0.13074804116954053,0.05238022220416566,0.051054476966897626,0.03492014813611044,0.03432427218168428,0.0,0.0,9.157591493262947,6.712381467778282,1.187415537917492,1.6718338170679117,0.0,4.913630995067139,0.0,1.777260024330962,4.631914585943585,"34,8561998576636",4
84,113019,Padru,113019.0,1,68,14,5,8,113019,158.05587921596506,201.44774312956287,0.039712532271233884,0.03894426366698339,0.33755652430548805,0.29084446005802855,0.06949693147465931,0.06718838041480425,0.02482033266952118,0.024517312025658093,0.0049640665339042355,0.0049517861791921105,1.085968380376715,16.221352707641916,1.575436926344977,1.188295975894532,0.18146058207392282,4.892606530884062,0.0,1.77369843472863,4.610827831690802,"34,7744426740897",4
240,116009,Jerzu,116009.0,1,34,17,9,15,116009,102.24596382146727,145.6378277350651,0.10299521925915449,0.09802940595476879,0.23345583032075018,0.20981984793166683,0.11672791516037509,0.11040290506204298,0.0617971315554927,0.05996287967150079,0.0068663479506103,0.006842881939479664,3.580950697234833,11.218771057913523,2.646123562246387,2.9585938160849645,0.25099814584069974,4.877091573094924,0.0,1.7710620091145195,4.595266907079691,"34,7139228621578",4
181,115037,Morgongiori,115037.0,0,19,2,3,15,115037,45.1187568276181,88.51062074121592,0.16947118746185777,0.15655167010915952,0.2146635041183532,0.19446708709148697,0.022596158328247705,0.022344646887927207,0.033894237492371554,0.03333248603116297,0.0,0.0,6.201831273835916,10.315701706333561,0.5122358853619231,1.6227174129562416,0.0,4.7853295977499855,0.0,1.7553253335688899,4.503233064647401,"34,3526835238059",4
92,114001,Aritzo,114001.0,0,18,8,6,24,114001,75.18265061652284,118.57451453012064,0.202404370746156,0.18432319446844753,0.151803278059617,0.14132878211834976,0.06746812358205201,0.06528960486173357,0.050601092686539,0.049362469596710194,0.0,0.0,7.500254489459735,7.294939775338988,1.5294455594939222,2.42257328360138,0.0,4.743086395111659,0.0,1.7479967653197044,4.460864706285055,"34,1844543995715",4
291,118009,Decimomannu,118009.0,13,11,11,10,4,118009,27.994973167864764,71.38683708146257,0.056032738856820745,0.05451918750881842,0.15409003185625705,0.14331218224918574,0.15409003185625705,0.14331218224918574,0.14008184714205185,0.13110005556785548,0.18210640128466743,0.16729793293986156,1.7294086130312323,7.4048302298848085,3.4930912921894763,6.706545696673147,6.656867580401495,4.740317012359589,0.0,1.747514437440505,4.458087118565516,"34,1733824420004",4
261,117007,Gonnosfanadiga,117007.0,9,36,17,6,20,117007,125.0110455795001,168.40290949309792,0.11876279370826257,0.11222342625842342,0.2137730286748726,0.19373371360499356,0.10094837465202318,0.09617196713349642,0.03562883811247877,0.035008815275085314,0.05344325716871815,0.05206409155735425,4.202602863138877,10.27290971386382,2.2884146638804417,1.7057629935333583,1.9536088985766666,4.737916559071377,0.0,1.747096175639459,4.455679553352771,"34,1637811373393",4
263,117009,Las Plassas,117009.0,0,10,1,1,11,117009,11.07770260505522,54.46956651865303,0.20194763246799594,0.18394326816560705,0.18358875678908723,0.16855114233446025,0.01835887567890872,0.01819238614063511,0.01835887567890872,0.01819238614063511,0.0,0.0,7.482247132603045,8.822397917387418,0.41618025511350526,0.8789478522173284,0.0,4.665351847983068,0.0,1.7343690016392004,4.382899851724273,"33,8716256625942",4
103,114012,Dualchi,114012.0,0,4,3,3,20,114012,23.22395426241343,66.61581817601123,0.3002289928670744,0.2625403973144785,0.060045798573414876,0.05831211339194951,0.045034348930061155,0.04404975466610677,0.045034348930061155,0.04404975466610677,0.0,0.0,11.357086649440665,2.8855140017672842,1.0208907753602448,2.1560603688578306,0.0,4.656091705674744,0.0,1.7327331423374295,4.373612274000481,"33,8340741015866",4
341,118060,Soleminis,118060.0,1,11,6,5,6,118060,12.874648155332983,56.266512068930794,0.10663536408031725,0.1013242083906532,0.19549816748058163,0.17856297506737334,0.10663536408031725,0.1013242083906532,0.08886280340026438,0.08513385199237408,0.017772560680052875,0.017616475367301404,3.7244669951653764,9.394707256584365,2.417333926284637,4.254387444891495,0.6496728405874191,4.652609098745097,0.0,1.73211722595588,4.370119349003914,"33,8199355864024",4
28,112029,Mara,112029.0,0,6,3,3,16,112029,18.645807405538008,62.03767131913582,0.2579078108475797,0.22944987327784921,0.09671542906784239,0.09231973931626883,0.048357714533921195,0.04722485832093081,0.048357714533921195,0.04722485832093081,0.0,0.0,9.688532329246767,4.64768112661506,1.09622867562387,2.315169516429517,0.0,4.635001143016996,0.0,1.7289973503341318,4.352459225440279,"33,7483180581594",4
106,114015,Galtellì,114015.0,3,9,9,5,23,114015,56.244926306838096,99.6367902204359,0.23083842774456026,0.20769558574027186,0.09032808042178445,0.08647864216493109,0.09032808042178445,0.08647864216493109,0.05018226690099136,0.04896373662961453,0.030109360140594815,0.02966497149917071,8.621295216145313,4.340735688461962,2.0476615350165086,2.4025216186138967,1.100642382544486,4.551547275008919,0.0,1.7140766771940044,4.268758105126022,"33,4058102599096",4
27,112028,Laerru,112028.0,3,14,3,3,7,112028,20.16761468614721,63.55947859974502,0.1101330620422692,0.10447988385347953,0.2202661240845384,0.1990689694528187,0.04719988373240109,0.046119824586428,0.04719988373240109,0.046119824586428,0.04719988373240109,0.046119824586428,3.8623671852512773,10.58493683590291,1.0699816261431387,2.259737314914241,1.725383476914577,4.530439634708333,0.0,1.7102673123215475,4.247587928326327,"33,318365332798",4
68,113003,Alà dei Sardi,113003.0,2,44,16,5,40,113003,197.50978299256667,240.90164690616447,0.16604286651299116,0.15361585098579975,0.18264715316429028,0.16775527606386792,0.06641714660519647,0.06430456871520887,0.020755358314123895,0.020542900593066207,0.008302143325649559,0.008267870097258335,6.066666340880887,8.777148948966348,1.505620796256996,0.9936816355893887,0.303483394117329,4.494811883507393,0.0,1.7038043531490001,4.211854621279281,"33,170006482257",4
25,112026,Ittireddu,112026.0,2,5,3,3,17,112026,23.740362731195823,67.13222664479363,0.2532315826488144,0.22572548138129261,0.0744798772496513,0.07183670937704428,0.044687926349790776,0.04371820574447099,0.044687926349790776,0.04371820574447099,0.02979195089986052,0.0293567924213234,9.504167422811305,3.579146813927619,1.0130376671222694,2.1394750731015093,1.0890395433831046,4.378469679053286,0.0,1.6824038874385556,4.095167724852904,"32,6787534185939",4
173,115029,Magomadas,115029.0,3,3,7,2,12,115029,9.033516523433148,52.42538043703096,0.22889676526836863,0.20611682808781998,0.05722419131709216,0.055646785927639664,0.13352311307321504,0.125330581647026,0.03814946087806144,0.03743976366345777,0.05722419131709216,0.055646785927639664,8.544743258983162,2.7499210470719975,3.026856558879601,1.8264400984284157,2.0918202836701516,4.339422594370145,0.0,1.6751175187307032,4.056004953719657,"32,5114929954264",4
270,117016,Sardara,117016.0,1,9,9,5,21,117016,56.31619148280934,99.70805539640715,0.21061487877294124,0.191128394812067,0.09026351947411768,0.08641942800700371,0.09026351947411768,0.08641942800700371,0.05014639970784315,0.048929582743394824,0.01002927994156863,0.009979320474122049,7.823961862112242,4.3376331979815985,2.046197992687432,2.4008044441564813,0.36661857038970774,4.237618980329001,0.0,1.6558670019981527,3.953899721803274,"32,0695925503652",4
48,112049,Santa Maria Coghinas,112049.0,0,15,8,4,4,112049,23.412570560986527,66.80443447458434,0.05987626467404338,0.05815216987074932,0.22453599252766268,0.2025619906307445,0.11975252934808676,0.113107704953435,0.05987626467404338,0.05815216987074932,0.0,0.0,1.8809434072189153,10.790126299130307,2.7146890194278366,2.8666305690226785,0.0,4.23474698618722,0.0,1.6553185119581817,3.951019218682917,"32,0570018237815",4
148,115004,Ales,115004.0,0,6,4,6,13,115004,22.204273141279952,65.59613705487776,0.19818240194730055,0.18080574348530343,0.0914688008987541,0.08752431290603177,0.0609792005991694,0.059192255857383635,0.0914688008987541,0.08752431290603177,0.0,0.0,7.333799207662333,4.395553260825067,1.3823471385633601,4.37915194268766,0.0,4.232370296620788,0.0,1.6548643869984507,3.948635487597735,"32,0465772713081",4
197,115053,Samugheo,115053.0,0,14,7,5,26,115053,81.52995971888191,124.92182363247971,0.20813016688334665,0.18907384775007885,0.11207008986026358,0.10622322429193261,0.05603504493013179,0.05452137122027778,0.04002503209295128,0.03924478218376542,0.0,0.0,7.725999646503272,5.385552713995945,1.2702672920820823,1.916234774302928,0.0,4.2056767470118235,0.0,1.6497497122534401,3.92186285187978,"31,9291686283316",4
365,119013,Nuxis,119013.0,1,26,1,4,9,119013,61.641853943702884,105.0337178573007,0.0856867697688036,0.08221275428182001,0.24753955710987705,0.2211732572469275,0.009520752196533732,0.009475715465392229,0.03808300878613493,0.03737575147511173,0.009520752196533732,0.009475715465392229,2.898548013876897,11.895567633404207,0.2158274366756539,1.8232586441555239,0.3480294278017667,4.194913539252757,0.0,1.6476799813429641,3.91106775550963,"31,8816574356087",4
344,118064,Uta,118064.0,2,35,17,9,17,118064,134.56014155782856,177.95200547142636,0.09553137631106765,0.09123952073047263,0.19668224534631573,0.17955293214258916,0.09553137631106765,0.09123952073047263,0.05057543451762405,0.04933804692818716,0.011238985448360899,0.011176297314792052,3.286681331352227,9.451608377760747,2.1656158721179217,2.421344875454059,0.4108391431602961,4.186315313903577,0.0,1.6460234862522745,3.9024440558343665,"31,8436321748852",4
262,117008,Guspini,117008.0,1,21,30,13,39,117008,175.29806765404254,218.68993156764034,0.178334684731187,0.16410215755206328,0.09602636870140839,0.09169124727054168,0.13718052671629768,0.12855197676161473,0.05944489491039567,0.05774508690679737,0.00457268422387659,0.004562261265225198,6.5512833910748345,4.614568179787028,3.1097670469539027,2.845978349687415,0.16715367033009582,4.18459259114611,0.0,1.6456912640805834,3.9007162290932866,"31,8360059315189",4
264,117010,Lunamatrona,117010.0,0,3,6,5,15,117010,20.775516567377444,64.16738048097525,0.23376363329101915,0.21006936199104065,0.04675272665820383,0.04569273079378385,0.09350545331640767,0.08938854815142971,0.0779212110970064,0.07503438177957263,0.0,0.0,8.736624328402876,2.2467125194130544,2.119689903474507,3.7305487729060047,0.0,4.166185725004929,0.0,1.6421346454414518,3.8822548281508844,"31,7543628576534",4
175,115031,Masullas,115031.0,2,9,7,5,7,115031,18.70936490480073,62.10122881839854,0.11271918661174916,0.10680673732551964,0.14492466850082036,0.13533884313949365,0.11271918661174916,0.10680673732551964,0.08051370472267798,0.07743658057032475,0.03220548188907119,0.03169775759716165,3.9643276957346014,6.964386686427522,2.555249061039073,3.854666760522695,1.1772657456639115,4.137371381179871,0.0,1.636541544215509,3.853355114850068,"31,6259718146827",4
150,115006,Arborea,115006.0,0,14,22,7,23,115006,94.6678715798305,138.05973549342832,0.1665945535662337,0.154088866687923,0.1014053804316205,0.09658698291840562,0.15935131210683223,0.14786063499896795,0.05070269021581025,0.04945916911267465,0.0,0.0,6.088417146793133,4.873057766601675,3.6123600859437452,2.4274373576168786,0.0,4.131377206519639,0.0,1.63537408446326,3.847343180994922,"31,5991724829412",4
53,112054,Siligo,112054.0,0,7,5,3,20,112054,43.18614287315086,86.57800678674866,0.2310055491259142,0.20783135501174538,0.08085194219406996,0.07774956553391521,0.05775138728147855,0.05614532215722091,0.03465083236888713,0.03406400976857504,0.0,0.0,8.627884141348924,3.885357790450982,1.3091753281807321,1.6589400800379726,0.0,4.070380767659264,0.0,1.6234159168854891,3.7861660254040115,"31,3246697437083",4
196,115052,Sagama,115052.0,0,4,1,2,14,115052,11.85006252931079,55.2419264429086,0.253430698411083,0.22588435061883755,0.07240877097459514,0.06990730617370591,0.018102192743648785,0.017940298889275997,0.03620438548729757,0.035564407668399606,0.0,0.0,9.51201775802167,3.4796193482629594,0.4103614690751811,1.7333178469891977,0.0,4.065580135335656,0.0,1.6224686692138552,3.781351170043875,"31,3029254355688",4
91,113026,Trinità d'Agultu e Vignola,113026.0,3,8,39,5,36,113026,134.0923428416265,177.4842067552243,0.20283494885631748,0.18468122795912917,0.045074433079181665,0.04408811070716123,0.2197378612610106,0.1986359678389244,0.02817152067448854,0.02778200202038741,0.016902912404693122,0.016761647813895157,7.517230455905094,2.16606175389074,4.981272315208542,1.3487371461959599,0.6178830003085765,4.057037910246173,0.0,1.6207809186578765,3.772783636542646,"31,2641826977919",3
362,119010,Masainas,119010.0,5,6,6,3,12,119010,23.885530485108642,67.27739439870645,0.17836600402334735,0.16412873648277915,0.08918300201167367,0.08542787575709065,0.08918300201167367,0.08542787575709065,0.04459150100583684,0.043625900863888845,0.07431916834306139,0.07168712916644311,6.5525181850419685,4.285708694667279,2.0217035715126563,2.1348586221570214,2.716724172545497,4.033424554060044,0.0,1.616100578311731,3.7491003200669226,"31,1567443099951",3
226,115082,Villa Sant'Antonio,115082.0,0,2,0,3,18,115082,18.692945891837862,62.08480980543567,0.2899259908568498,0.2545848452989787,0.032213998984094425,0.03170600891924246,0.0,0.0,0.04832099847614163,0.04718983525558907,0.0,0.0,10.950880638767147,1.548050776739551,0.0,2.3134117018066793,0.0,4.019288641086034,0.0,1.6132882186995994,3.7349225260253687,"31,0921858889647",3
176,115032,Milis,115032.0,0,3,2,5,15,115032,18.794776977165203,62.186640890763016,0.24120936241513644,0.21608619659871556,0.04824187248302729,0.04711435362396436,0.03216124832201819,0.03165490322791378,0.08040312080504548,0.07733423149661428,0.0,0.0,9.030179538919365,2.3182737481799216,0.7290684225724842,3.849372455000243,0.0,4.011841851485324,0.0,1.6118034825625855,3.7274536735059907,"31,0581033981485",3
