,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,turismo_log_density_norm,natura_log_density_norm,ristorazione_log_density_norm,servizi_log_density_norm,infrastrutture_log_density_norm,indice,indice_log,classe
30,90031,Illorai,90031,8,6,3,5,9,90031,56.76527864724349,0.15854762302725062,0.1471671715354781,0.10569841535150042,0.10047718540203783,0.05284920767575021,0.05150002031023726,0.08808201279291701,0.08441652499812081,0.1409312204686672,0.1318447890180344,1.6117894513969493,0.7844771893514031,0.792927572001508,2.515585896051963,1.7143252032354117,5.534796838841021,3.7599009597904924,2.5286332929535535,5.611309107142568,5.935046851517806,1.3870120518885727,4.541342001413806,1
31,90032,Ittireddu,90032,2,68,3,3,17,90032,23.810520851372708,0.7139701019610383,0.5388123765934837,2.855880407844153,1.3495993617040993,0.12599472387547733,0.11866684398314341,0.12599472387547733,0.11866684398314341,0.08399648258365155,0.0806546581631601,8.346936052063208,21.195899938697778,1.8903725312314152,3.598357261695085,1.0217557656665055,23.322941029994393,50.502608279679805,5.8265012452015315,7.88798570390456,3.630702271638743,8.823059472360605,22.33410271070813,5
32,90033,Ittiri,90033,8,112,37,12,44,90033,110.82198289923973,0.3970331413398835,0.33435080321453853,1.0106298143197034,0.6984480134476795,0.33386877794490205,0.2880835752974016,0.10828176581996823,0.10281085727756166,0.07218784387997881,0.06970127479804528,4.503705045189365,7.500737201931923,5.009228541082454,3.092482497382458,0.8781123140715621,14.036495283068689,26.136235261944663,14.144804511956622,6.834011465972556,3.13763126034758,4.779825128270805,14.912833148728737,4
33,90034,Laerru,90034,3,15,3,3,7,90034,20.034709478273005,0.34939363645833116,0.29965533336957423,0.7487006495535669,0.5588730261868083,0.14974012991071337,0.13953594284850532,0.14974012991071337,0.13953594284850532,0.14974012991071337,0.13953594284850532,3.9260203789577326,5.556739703941215,2.2466387456509183,4.276516248124041,1.821479142719499,12.460660797132286,20.91327716986567,6.851166825273227,9.275189980835775,6.28126727225686,3.839944140293363,12.3561561210118,4
34,90035,La Maddalena,90035,33,213,74,15,152,90035,55.285897571403204,2.7493448904160047,1.3215811288321497,3.8527004056487435,1.5795353346721637,1.3384968545446339,0.8495083531089774,0.27131692997526363,0.2400533159428187,0.5968972459455799,0.4680625252377228,33.02823381635208,28.594142831616576,20.082251138321656,7.748699430955503,7.260818355673118,58.87553621902104,59.10691464031012,41.71056810023242,15.956749676437127,21.070025121323795,22.961842830684734,45.28201810942827,5
35,90036,Luogosanto,90036,0,26,9,6,19,90036,134.4773548207597,0.14128772851997612,0.13215721132472555,0.19334110218523048,0.1767570219343949,0.06692576614104133,0.06478139739797058,0.044617177427360884,0.043650480908755035,0.0,0.0,1.402493061301823,1.4349475715788866,1.004126411433534,1.2742481546350692,0.0,4.853059048912516,6.614326364354565,3.180744342192056,2.901521249067081,0.0,1.1714473167672357,4.18087636156087,1
36,90037,Luras,90037,0,24,5,3,16,90037,88.7592395329066,0.1802629234342207,0.16573723012734923,0.2703943851513311,0.23932739175232973,0.056332163573193976,0.05480268466220721,0.033799298143916384,0.03324065487061066,0.0,0.0,1.8751128444277998,2.0068250462839687,0.8451843963628624,0.9652939914893556,0.0,6.37823083370238,8.955737427886683,2.6907929772708434,2.2095625164266446,0.0,1.378071092895308,5.02199658000055,1
37,90038,Mara,90038,0,11,3,3,16,90038,18.389956276729407,0.8700401327351903,0.6259598919919204,0.5981525912554434,0.4688483316810804,0.16313252488784818,0.15111681793700638,0.16313252488784818,0.15111681793700638,0.0,0.0,10.23946755214266,4.439395444396017,2.4475726801321596,4.658997515872121,0.0,27.28109639558493,17.544513067621345,7.419783810934864,10.044990323295181,0.0,5.370053290149053,15.561162496262066,4
38,90039,Martis,90039,3,2,4,3,4,90039,22.793064736073738,0.17549197733244482,0.1616867640767347,0.08774598866622241,0.08410765487682391,0.17549197733244482,0.1616867640767347,0.1316189829993336,0.12364933566630011,0.1316189829993336,0.12364933566630011,1.8172595478147031,0.651237072351824,2.633008773673802,3.7589837787227722,1.6010486464930327,6.194262606288411,3.147345848032522,7.938764532741104,8.219180348064357,5.5661251825292934,1.9585413186248464,6.0223577209054575,2
39,90040,Monteleone Rocca Doria,90040,0,14,2,1,7,90040,13.343710206866898,0.5245917283483631,0.4217266551003875,1.0491834566967262,0.7174413999958265,0.14988335095667518,0.13966050327967044,0.07494167547833759,0.0722664047387621,0.0,0.0,6.050501972323404,7.786876335717495,2.2487875747673503,2.1403032910139066,0.0,18.005021469774192,26.846976232905433,6.857282699623012,4.803670075972609,0.0,4.532672684231951,14.20525755047911,4
