comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili,Unnamed: 0,codice_istat,nome_comune,codice_istat_str,infrastrutture,natura,ristorazione,servizi,turismo,com_istat_code,area_km2,turismo_density,turismo_log_density,natura_density,natura_log_density,ristorazione_density,ristorazione_log_density,servizi_density,servizi_log_density,infrastrutture_density,infrastrutture_log_density,turismo_density_norm,natura_density_norm,ristorazione_density_norm,servizi_density_norm,infrastrutture_density_norm,indice_attrattivita_assoluto,indice_attrattivita_og,indice_attrattivita_log,indice_attrattivita_assoluto_norm,indice_attrattivita_log_norm,classe_attrattivita,indice_attrattivita,gem_score,gem_score_normalized,quadrante,etichetta,icona,gem_rank,gem_tier,descrizione_breve
Villaspeciosa,2023,3,0.15,0.0001,0.0015,0.0,0.3,0.0015,4.79,0.1617,0.0,4.0,352,118072,Villaspeciosa,118072,4,14,1,5,3,118072,27.06328360215857,0.1108512937343907,0.1051266526749623,0.5173060374271568,0.4169364186007589,0.0369504312447969,0.0362841279552611,0.1847521562239845,0.1695336018461662,0.1478017249791876,0.1378485695479288,1.0534598428651845,7.325527237125291,0.5543581207043936,5.232519455089495,1.782932555067531,3.2214625600519344,0.0,1.440181646214924,3.6591963550983313,24.028410559883294,3,0.24028410559883295,0.24028410559883295,24.466358374792073,Q3,Territorio Autentico,🌄,9800,Non Consigliata,territorio in fase di sviluppo
Cardedu,2025,9,937.47,0.5481,15.8178,0.5208,63.78,0.3114,21.41,0.7228,0.5035,4.0,235,116004,Cardedu,116004,1,18,15,4,51,116004,33.459401163388534,1.5242352889388973,0.9259381609914406,0.5379653960960814,0.4304603715430062,0.4483044967467345,0.3703935596646609,0.1195478657991292,0.1129249125509765,0.0298869664497823,0.0294490549086351,18.555648027980347,7.618082675649548,6.725800753809703,3.3858145225109104,0.3605265463784766,9.360300061082915,0.0,2.337981199836897,12.712394694475876,48.37209875879928,5,0.4837209875879928,0.24016747033743846,24.45448226631081,Q2,Destinazione Popolare,🏖️,9801,Non Consigliata,territorio in fase di sviluppo
Villasimius,2022,5,713.63,0.4172,11.2049,0.369,204.34,0.9977,17.36,0.5861,0.5478,4.0,350,118070,Villasimius,118070,5,45,67,7,72,118070,58.10880956790811,1.239054810025976,0.8060538170070245,0.774409256266235,0.5734675541615829,1.1530093371075054,0.7668665551621884,0.1204636620858587,0.1137425836444985,0.0860454729184705,0.0825430925674321,15.024206872858867,10.96634427016342,17.29831202886272,3.411751550717508,1.037966741620406,11.324069941940728,0.0,2.511554255981278,15.608447606988353,53.07850381487809,5,0.5307850381487809,0.24002099425087872,24.439567686679435,Q2,Destinazione Popolare,🏖️,9802,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,12,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9803,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,5,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9804,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,6,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9805,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,7,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9806,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,8,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9807,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,9,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9808,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,10,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9809,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,11,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9810,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,1,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9811,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,6,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9812,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,2,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9813,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,5,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9814,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,7,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9815,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,8,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9816,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,4,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9817,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,3,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9818,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,4,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9819,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,11,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9820,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,3,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9821,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,3,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9822,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,6,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9823,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,1,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9824,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,2,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9825,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,12,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9826,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,2,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9827,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,4,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9828,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,5,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9829,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,7,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9830,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,8,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9831,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,9,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9832,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,9,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9833,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,10,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9834,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,11,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9835,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2022,12,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9836,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2023,1,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9837,Non Consigliata,territorio in fase di sviluppo
Villa Verde,2024,10,,,,,0.0,0.0,,,0.0,1.0,227,115083,Villa Verde,115083,0,7,1,2,6,115083,17.67888259864175,0.3393879656433136,0.2922127675671662,0.3959526265838658,0.3335770686525278,0.0565646609405522,0.0550227591737492,0.1131293218811045,0.1071752577099321,0.0,0.0,3.883470549453902,5.607051804532331,0.8486255256276948,3.2040296025899035,0.0,3.217133661483277,0.0,1.439155670131998,3.652812348789887,24.00059138603593,3,0.2400059138603593,0.2400059138603593,24.438032161730913,Q3,Territorio Autentico,🌄,9838,Non Consigliata,territorio in fase di sviluppo
Villaspeciosa,2023,12,0.22,0.0001,0.0023,0.0001,0.3,0.0015,4.79,0.1617,0.0012,4.0,352,118072,Villaspeciosa,118072,4,14,1,5,3,118072,27.06328360215857,0.1108512937343907,0.1051266526749623,0.5173060374271568,0.4169364186007589,0.0369504312447969,0.0362841279552611,0.1847521562239845,0.1695336018461662,0.1478017249791876,0.1378485695479288,1.0534598428651845,7.325527237125291,0.5543581207043936,5.232519455089495,1.782932555067531,3.2214625600519344,0.0,1.440181646214924,3.6591963550983313,24.028410559883294,3,0.24028410559883295,0.23999576467211436,24.436998744742326,Q3,Territorio Autentico,🌄,9839,Non Consigliata,territorio in fase di sviluppo
Villaspeciosa,2023,11,0.17,0.0001,0.0018,0.0001,0.3,0.0015,4.79,0.1617,0.0012,4.0,352,118072,Villaspeciosa,118072,4,14,1,5,3,118072,27.06328360215857,0.1108512937343907,0.1051266526749623,0.5173060374271568,0.4169364186007589,0.0369504312447969,0.0362841279552611,0.1847521562239845,0.1695336018461662,0.1478017249791876,0.1378485695479288,1.0534598428651845,7.325527237125291,0.5543581207043936,5.232519455089495,1.782932555067531,3.2214625600519344,0.0,1.440181646214924,3.6591963550983313,24.028410559883294,3,0.24028410559883295,0.23999576467211436,24.436998744742326,Q3,Territorio Autentico,🌄,9840,Non Consigliata,territorio in fase di sviluppo
Arzachena,2023,5,396.97,0.2321,6.8533,0.2257,87.63,0.4278,15.09,0.5095,0.3269,4.0,69,113004,Arzachena,113004,47,76,127,21,133,113004,231.31976895622665,0.574961667133465,0.4542309336534557,0.3285495240762656,0.284087763713557,0.5490235468116544,0.4376247626178724,0.0907834211263365,0.0868961730530529,0.2031819425208485,0.1849696662225348,6.800622058834193,4.652562145486545,8.236863586695666,2.5711527646109857,2.4509842491573863,5.481471210968414,0.0,1.8689475233244848,6.992124871616283,35.65432725875123,4,0.3565432725875123,0.23998927677865453,24.43633813039961,Q2,Destinazione Popolare,🏖️,9841,Non Consigliata,territorio in fase di sviluppo
Villaspeciosa,2023,10,0.36,0.0002,0.0037,0.0001,0.3,0.0015,4.79,0.1617,0.0015,4.0,352,118072,Villaspeciosa,118072,4,14,1,5,3,118072,27.06328360215857,0.1108512937343907,0.1051266526749623,0.5173060374271568,0.4169364186007589,0.0369504312447969,0.0362841279552611,0.1847521562239845,0.1695336018461662,0.1478017249791876,0.1378485695479288,1.0534598428651845,7.325527237125291,0.5543581207043936,5.232519455089495,1.782932555067531,3.2214625600519344,0.0,1.440181646214924,3.6591963550983313,24.028410559883294,3,0.24028410559883295,0.23992367944043472,24.429658837229887,Q3,Territorio Autentico,🌄,9842,Non Consigliata,territorio in fase di sviluppo
Villaspeciosa,2023,5,0.42,0.0002,0.0044,0.0001,0.3,0.0015,4.79,0.1617,0.0015,4.0,352,118072,Villaspeciosa,118072,4,14,1,5,3,118072,27.06328360215857,0.1108512937343907,0.1051266526749623,0.5173060374271568,0.4169364186007589,0.0369504312447969,0.0362841279552611,0.1847521562239845,0.1695336018461662,0.1478017249791876,0.1378485695479288,1.0534598428651845,7.325527237125291,0.5543581207043936,5.232519455089495,1.782932555067531,3.2214625600519344,0.0,1.440181646214924,3.6591963550983313,24.028410559883294,3,0.24028410559883295,0.23992367944043472,24.429658837229887,Q3,Territorio Autentico,🌄,9843,Non Consigliata,territorio in fase di sviluppo
Villaspeciosa,2023,4,0.33,0.0002,0.0034,0.0001,0.3,0.0015,4.79,0.1617,0.0015,4.0,352,118072,Villaspeciosa,118072,4,14,1,5,3,118072,27.06328360215857,0.1108512937343907,0.1051266526749623,0.5173060374271568,0.4169364186007589,0.0369504312447969,0.0362841279552611,0.1847521562239845,0.1695336018461662,0.1478017249791876,0.1378485695479288,1.0534598428651845,7.325527237125291,0.5543581207043936,5.232519455089495,1.782932555067531,3.2214625600519344,0.0,1.440181646214924,3.6591963550983313,24.028410559883294,3,0.24028410559883295,0.23992367944043472,24.429658837229887,Q3,Territorio Autentico,🌄,9844,Non Consigliata,territorio in fase di sviluppo
