comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Calangianus,2025,8,9.64,0.0056,0.3284,0.0108,1.23,0.006,6.07,0.2049,0.0165,4.0
Calangianus,2025,9,3.97,0.0023,0.1351,0.0044,1.23,0.006,6.07,0.2049,0.0106,4.0
Calangianus,2025,10,1.46,0.0009,0.0497,0.0016,1.23,0.006,6.07,0.2049,0.0065,4.0
Calangianus,2025,11,0.01,0.0,0.0003,0.0,1.23,0.006,6.07,0.2049,0.0,4.0
Calangianus,2025,12,0.3,0.0002,0.0103,0.0003,1.23,0.006,6.07,0.2049,0.0029,4.0
Calasetta,2025,1,1.54,0.0009,0.0172,0.0006,103.23,0.504,6.22,0.21,0.0155,4.0
Calasetta,2025,2,2.11,0.0012,0.0237,0.0008,103.23,0.504,6.22,0.21,0.0179,4.0
Calasetta,2025,3,2.76,0.0016,0.0308,0.001,103.23,0.504,6.22,0.21,0.0203,4.0
Calasetta,2025,4,58.24,0.034,0.6516,0.0215,103.23,0.504,6.22,0.21,0.0938,4.0
Calasetta,2025,5,148.78,0.087,1.6645,0.0548,103.23,0.504,6.22,0.21,0.1499,4.0
Calasetta,2025,6,327.08,0.1912,3.6591,0.1205,103.23,0.504,6.22,0.21,0.2222,4.0
Calasetta,2025,7,620.7,0.3629,6.9441,0.2287,103.23,0.504,6.22,0.21,0.3061,4.0
Calasetta,2025,8,674.91,0.3946,7.5505,0.2486,103.23,0.504,6.22,0.21,0.3192,4.0
Calasetta,2025,9,372.73,0.2179,4.1699,0.1373,103.23,0.504,6.22,0.21,0.2372,4.0
Calasetta,2025,10,123.83,0.0724,1.3853,0.0456,103.23,0.504,6.22,0.21,0.1367,4.0
Calasetta,2025,11,4.23,0.0025,0.0473,0.0016,103.23,0.504,6.22,0.21,0.0255,4.0
Calasetta,2025,12,5.57,0.0033,0.0624,0.0021,103.23,0.504,6.22,0.21,0.0293,4.0
Capoterra,2025,1,9.48,0.0055,0.0281,0.0009,25.06,0.1224,12.55,0.4237,0.0225,4.0
Capoterra,2025,2,13.13,0.0077,0.0388,0.0013,25.06,0.1224,12.55,0.4237,0.0268,4.0
Capoterra,2025,3,18.16,0.0106,0.0537,0.0018,25.06,0.1224,12.55,0.4237,0.0315,4.0
Capoterra,2025,4,85.13,0.0498,0.2519,0.0083,25.06,0.1224,12.55,0.4237,0.068,4.0
Capoterra,2025,5,101.79,0.0595,0.3012,0.0099,25.06,0.1224,12.55,0.4237,0.0743,4.0
Capoterra,2025,6,140.11,0.0819,0.4146,0.0137,25.06,0.1224,12.55,0.4237,0.0873,4.0
Capoterra,2025,7,214.66,0.1255,0.6352,0.0209,25.06,0.1224,12.55,0.4237,0.108,4.0
Capoterra,2025,8,256.33,0.1499,0.7584,0.025,25.06,0.1224,12.55,0.4237,0.1181,4.0
Capoterra,2025,9,162.97,0.0953,0.4822,0.0159,25.06,0.1224,12.55,0.4237,0.0942,4.0
Capoterra,2025,10,106.84,0.0625,0.3161,0.0104,25.06,0.1224,12.55,0.4237,0.0762,4.0
Capoterra,2025,11,27.02,0.0158,0.0799,0.0026,25.06,0.1224,12.55,0.4237,0.0382,4.0
Capoterra,2025,12,11.69,0.0068,0.0346,0.0011,25.06,0.1224,12.55,0.4237,0.025,4.0
Carbonia,2025,1,11.66,0.0068,0.0665,0.0022,6.13,0.0299,13.32,0.4497,0.0212,4.0
Carbonia,2025,2,10.75,0.0063,0.0613,0.002,6.13,0.0299,13.32,0.4497,0.0203,4.0
Carbonia,2025,3,17.1,0.01,0.0974,0.0032,6.13,0.0299,13.32,0.4497,0.0256,4.0
Carbonia,2025,4,21.94,0.0128,0.125,0.0041,6.13,0.0299,13.32,0.4497,0.029,4.0
Carbonia,2025,5,26.31,0.0154,0.1499,0.0049,6.13,0.0299,13.32,0.4497,0.0317,4.0
Carbonia,2025,6,30.27,0.0177,0.1725,0.0057,6.13,0.0299,13.32,0.4497,0.0341,4.0
Carbonia,2025,7,42.24,0.0247,0.2407,0.0079,6.13,0.0299,13.32,0.4497,0.0402,4.0
Carbonia,2025,8,57.19,0.0334,0.3259,0.0107,6.13,0.0299,13.32,0.4497,0.0468,4.0
Carbonia,2025,9,34.24,0.02,0.1951,0.0064,6.13,0.0299,13.32,0.4497,0.0362,4.0
Carbonia,2025,10,21.9,0.0128,0.1248,0.0041,6.13,0.0299,13.32,0.4497,0.029,4.0
Carbonia,2025,11,12.52,0.0073,0.0713,0.0023,6.13,0.0299,13.32,0.4497,0.0218,4.0
Carbonia,2025,12,11.94,0.007,0.0681,0.0022,6.13,0.0299,13.32,0.4497,0.0213,4.0
Cardedu,2025,1,1.28,0.0007,0.0217,0.0007,63.78,0.3114,21.41,0.7228,0.0182,4.0
Cardedu,2025,2,0.92,0.0005,0.0156,0.0005,63.78,0.3114,21.41,0.7228,0.0154,4.0
Cardedu,2025,3,1.86,0.0011,0.0314,0.001,63.78,0.3114,21.41,0.7228,0.0223,4.0
Cardedu,2025,4,221.21,0.1293,3.7324,0.1229,63.78,0.3114,21.41,0.7228,0.2446,4.0
Cardedu,2025,5,419.01,0.245,7.07,0.2328,63.78,0.3114,21.41,0.7228,0.3366,4.0
Cardedu,2025,6,1005.03,0.5876,16.9579,0.5584,63.78,0.3114,21.41,0.7228,0.5213,4.0
Cardedu,2025,7,1357.51,0.7937,22.9051,0.7542,63.78,0.3114,21.41,0.7228,0.6059,4.0
Cardedu,2025,8,1417.23,0.8286,23.9127,0.7874,63.78,0.3114,21.41,0.7228,0.619,4.0
Cardedu,2025,9,937.47,0.5481,15.8178,0.5208,63.78,0.3114,21.41,0.7228,0.5035,4.0
Cardedu,2025,10,377.52,0.2207,6.3698,0.2097,63.78,0.3114,21.41,0.7228,0.3195,4.0
Cardedu,2025,11,2.42,0.0014,0.0409,0.0013,63.78,0.3114,21.41,0.7228,0.0253,4.0
Cardedu,2025,12,0.04,0.0,0.0007,0.0,63.78,0.3114,21.41,0.7228,0.0,4.0
Cargeghe,2025,1,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,2,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,3,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,4,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,5,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,6,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,7,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,8,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,9,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,10,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,11,,,,,0.0,0.0,,,0.0,1.0
Cargeghe,2025,12,,,,,0.0,0.0,,,0.0,1.0
Carloforte,2025,1,6.72,0.0039,0.0583,0.0019,53.15,0.2595,5.92,0.1999,0.0249,4.0
Carloforte,2025,2,6.07,0.0035,0.0527,0.0017,53.15,0.2595,5.92,0.1999,0.0236,4.0
Carloforte,2025,3,13.77,0.0081,0.1194,0.0039,53.15,0.2595,5.92,0.1999,0.0358,4.0
Carloforte,2025,4,62.11,0.0363,0.5385,0.0177,53.15,0.2595,5.92,0.1999,0.076,4.0
Carloforte,2025,5,86.75,0.0507,0.7522,0.0248,53.15,0.2595,5.92,0.1999,0.0899,4.0
Carloforte,2025,6,151.56,0.0886,1.3141,0.0433,53.15,0.2595,5.92,0.1999,0.1188,4.0
Carloforte,2025,7,229.93,0.1344,1.9935,0.0656,53.15,0.2595,5.92,0.1999,0.1462,4.0
Carloforte,2025,8,315.08,0.1842,2.7318,0.09,53.15,0.2595,5.92,0.1999,0.1712,4.0
Carloforte,2025,9,177.25,0.1036,1.5368,0.0506,53.15,0.2595,5.92,0.1999,0.1284,4.0
Carloforte,2025,10,79.96,0.0467,0.6932,0.0228,53.15,0.2595,5.92,0.1999,0.0862,4.0
Carloforte,2025,11,10.91,0.0064,0.0946,0.0031,53.15,0.2595,5.92,0.1999,0.0319,4.0
Carloforte,2025,12,8.25,0.0048,0.0715,0.0024,53.15,0.2595,5.92,0.1999,0.0278,4.0
Castelsardo,2025,1,16.26,0.0095,0.1271,0.0042,162.4,0.7929,10.54,0.3558,0.0579,4.0
Castelsardo,2025,2,12.08,0.0071,0.0945,0.0031,162.4,0.7929,10.54,0.3558,0.0499,4.0
Castelsardo,2025,3,19.39,0.0113,0.1516,0.005,162.4,0.7929,10.54,0.3558,0.0632,4.0
Castelsardo,2025,4,320.09,0.1871,2.5029,0.0824,162.4,0.7929,10.54,0.3558,0.2568,4.0
Castelsardo,2025,5,491.48,0.2873,3.843,0.1265,162.4,0.7929,10.54,0.3558,0.3182,4.0
Castelsardo,2025,6,906.44,0.5299,7.0877,0.2334,162.4,0.7929,10.54,0.3558,0.4322,4.0
Castelsardo,2025,7,1415.39,0.8275,11.0673,0.3644,162.4,0.7929,10.54,0.3558,0.5401,4.0
Castelsardo,2025,8,1592.08,0.9308,12.4489,0.4099,162.4,0.7929,10.54,0.3558,0.5728,4.0
Castelsardo,2025,9,926.58,0.5417,7.2452,0.2386,162.4,0.7929,10.54,0.3558,0.437,4.0
Castelsardo,2025,10,519.39,0.3037,4.0612,0.1337,162.4,0.7929,10.54,0.3558,0.3272,4.0
Castelsardo,2025,11,14.55,0.0085,0.1138,0.0037,162.4,0.7929,10.54,0.3558,0.0546,4.0
Castelsardo,2025,12,12.06,0.0071,0.0943,0.0031,162.4,0.7929,10.54,0.3558,0.0499,4.0
Castiadas,2025,1,0.72,0.0004,0.0435,0.0014,48.51,0.2368,20.75,0.7005,0.0175,4.0
Castiadas,2025,2,0.01,0.0,0.0006,0.0,48.51,0.2368,20.75,0.7005,0.0,4.0
Castiadas,2025,3,1.42,0.0008,0.086,0.0028,48.51,0.2368,20.75,0.7005,0.0247,4.0
Castiadas,2025,4,33.59,0.0196,2.0269,0.0667,48.51,0.2368,20.75,0.7005,0.1214,4.0
Castiadas,2025,5,160.31,0.0937,9.6734,0.3185,48.51,0.2368,20.75,0.7005,0.2653,4.0
Castiadas,2025,6,743.23,0.4345,44.8484,1.0,48.51,0.2368,20.75,0.7005,0.5181,4.0
Castiadas,2025,7,955.08,0.5584,57.6317,1.0,48.51,0.2368,20.75,0.7005,0.5517,4.0
Castiadas,2025,8,941.01,0.5502,56.7826,1.0,48.51,0.2368,20.75,0.7005,0.5496,4.0
Castiadas,2025,9,641.35,0.375,38.7006,1.0,48.51,0.2368,20.75,0.7005,0.4994,4.0
Castiadas,2025,10,193.39,0.1131,11.6696,0.3843,48.51,0.2368,20.75,0.7005,0.2914,4.0
Castiadas,2025,11,2.29,0.0013,0.1381,0.0045,48.51,0.2368,20.75,0.7005,0.0314,4.0
Castiadas,2025,12,1.58,0.0009,0.0953,0.0031,48.51,0.2368,20.75,0.7005,0.0261,4.0
Cheremule,2025,1,0.01,0.0,0.0008,0.0,0.77,0.0038,10.97,0.3704,0.0,4.0
Cheremule,2025,2,0.13,0.0001,0.0085,0.0003,0.77,0.0038,10.97,0.3704,0.0025,4.0
Cheremule,2025,3,0.83,0.0005,0.0529,0.0017,0.77,0.0038,10.97,0.3704,0.0059,4.0
Cheremule,2025,4,3.43,0.002,0.22,0.0072,0.77,0.0038,10.97,0.3704,0.0119,4.0
Cheremule,2025,5,4.13,0.0024,0.2645,0.0087,0.77,0.0038,10.97,0.3704,0.0131,4.0
Cheremule,2025,6,2.97,0.0017,0.1905,0.0063,0.77,0.0038,10.97,0.3704,0.0111,4.0
Cheremule,2025,7,5.58,0.0033,0.3578,0.0118,0.77,0.0038,10.97,0.3704,0.0153,4.0
Cheremule,2025,8,8.46,0.0049,0.5424,0.0179,0.77,0.0038,10.97,0.3704,0.0187,4.0
Cheremule,2025,9,2.64,0.0015,0.1692,0.0056,0.77,0.0038,10.97,0.3704,0.0104,4.0
Cheremule,2025,10,1.53,0.0009,0.0979,0.0032,0.77,0.0038,10.97,0.3704,0.008,4.0
Cheremule,2025,11,0.01,0.0,0.0008,0.0,0.77,0.0038,10.97,0.3704,0.0,4.0
Cheremule,2025,12,1.11,0.0006,0.0712,0.0023,0.77,0.0038,10.97,0.3704,0.0066,4.0
Chiaramonti,2025,1,0.5,0.0003,0.0324,0.0011,0.57,0.0028,5.45,0.184,0.0036,4.0
Chiaramonti,2025,2,0.93,0.0005,0.0609,0.002,0.57,0.0028,5.45,0.184,0.0048,4.0
Chiaramonti,2025,3,0.44,0.0003,0.0286,0.0009,0.57,0.0028,5.45,0.184,0.0034,4.0
Chiaramonti,2025,4,0.94,0.0005,0.0617,0.002,0.57,0.0028,5.45,0.184,0.0048,4.0
Chiaramonti,2025,5,0.69,0.0004,0.0448,0.0015,0.57,0.0028,5.45,0.184,0.0042,4.0
Chiaramonti,2025,6,0.65,0.0004,0.0425,0.0014,0.57,0.0028,5.45,0.184,0.0041,4.0
Chiaramonti,2025,7,1.47,0.0009,0.0964,0.0032,0.57,0.0028,5.45,0.184,0.0062,4.0
Chiaramonti,2025,8,4.08,0.0024,0.2668,0.0088,0.57,0.0028,5.45,0.184,0.0102,4.0
Chiaramonti,2025,9,1.38,0.0008,0.0905,0.003,0.57,0.0028,5.45,0.184,0.0059,4.0
Chiaramonti,2025,10,0.02,0.0,0.0015,0.0,0.57,0.0028,5.45,0.184,0.0,4.0
Chiaramonti,2025,11,0.16,0.0001,0.0106,0.0003,0.57,0.0028,5.45,0.184,0.002,4.0
Chiaramonti,2025,12,0.01,0.0,0.0008,0.0,0.57,0.0028,5.45,0.184,0.0,4.0
Codrongianos,2025,1,0.04,0.0,0.001,0.0,2.09,0.0102,3.84,0.1296,0.0,4.0
Codrongianos,2025,2,0.04,0.0,0.001,0.0,2.09,0.0102,3.84,0.1296,0.0,4.0
Codrongianos,2025,3,0.05,0.0,0.0013,0.0,2.09,0.0102,3.84,0.1296,0.0,4.0
Codrongianos,2025,4,2.25,0.0013,0.0553,0.0018,2.09,0.0102,3.84,0.1296,0.0075,4.0
Codrongianos,2025,5,3.68,0.0022,0.0903,0.003,2.09,0.0102,3.84,0.1296,0.0097,4.0
Codrongianos,2025,6,4.6,0.0027,0.1129,0.0037,2.09,0.0102,3.84,0.1296,0.0107,4.0
Codrongianos,2025,7,5.9,0.0034,0.1449,0.0048,2.09,0.0102,3.84,0.1296,0.0121,4.0
Codrongianos,2025,8,6.49,0.0038,0.1594,0.0052,2.09,0.0102,3.84,0.1296,0.0127,4.0
Codrongianos,2025,9,3.2,0.0019,0.0785,0.0026,2.09,0.0102,3.84,0.1296,0.009,4.0
Codrongianos,2025,10,2.06,0.0012,0.0506,0.0017,2.09,0.0102,3.84,0.1296,0.0072,4.0
Codrongianos,2025,11,0.04,0.0,0.0011,0.0,2.09,0.0102,3.84,0.1296,0.0,4.0
Codrongianos,2025,12,0.91,0.0005,0.0222,0.0007,2.09,0.0102,3.84,0.1296,0.0046,4.0
Collinas,2025,1,0.03,0.0,0.0007,0.0,1.4,0.0068,3.48,0.1175,0.0,4.0
Collinas,2025,2,0.02,0.0,0.0007,0.0,1.4,0.0068,3.48,0.1175,0.0,4.0
Collinas,2025,3,0.03,0.0,0.0009,0.0,1.4,0.0068,3.48,0.1175,0.0,4.0
Collinas,2025,4,0.06,0.0,0.0017,0.0001,1.4,0.0068,3.48,0.1175,0.0,4.0
Collinas,2025,5,0.07,0.0,0.002,0.0001,1.4,0.0068,3.48,0.1175,0.0,4.0
Collinas,2025,6,1.33,0.0008,0.0363,0.0012,1.4,0.0068,3.48,0.1175,0.0053,4.0
Collinas,2025,7,4.12,0.0024,0.1127,0.0037,1.4,0.0068,3.48,0.1175,0.0092,4.0
Collinas,2025,8,8.48,0.005,0.2318,0.0076,1.4,0.0068,3.48,0.1175,0.0132,4.0
Collinas,2025,9,2.28,0.0013,0.0622,0.002,1.4,0.0068,3.48,0.1175,0.0068,4.0
Collinas,2025,10,1.32,0.0008,0.0361,0.0012,1.4,0.0068,3.48,0.1175,0.0053,4.0
Collinas,2025,11,0.03,0.0,0.0008,0.0,1.4,0.0068,3.48,0.1175,0.0,4.0
Collinas,2025,12,0.04,0.0,0.001,0.0,1.4,0.0068,3.48,0.1175,0.0,4.0
Cossoine,2025,1,0.01,0.0,0.0005,0.0,0.82,0.004,4.48,0.1512,0.0,4.0
Cossoine,2025,2,0.01,0.0,0.0005,0.0,0.82,0.004,4.48,0.1512,0.0,4.0
Cossoine,2025,3,0.01,0.0,0.0006,0.0,0.82,0.004,4.48,0.1512,0.0,4.0
Cossoine,2025,4,1.15,0.0007,0.0593,0.002,0.82,0.004,4.48,0.1512,0.0054,4.0
Cossoine,2025,5,0.28,0.0002,0.0147,0.0005,0.82,0.004,4.48,0.1512,0.0028,4.0
Cossoine,2025,6,1.12,0.0007,0.0578,0.0019,0.82,0.004,4.48,0.1512,0.0053,4.0
Cossoine,2025,7,2.01,0.0012,0.1034,0.0034,0.82,0.004,4.48,0.1512,0.007,4.0
Cossoine,2025,8,4.73,0.0028,0.2435,0.008,0.82,0.004,4.48,0.1512,0.0108,4.0
Cossoine,2025,9,2.93,0.0017,0.1512,0.005,0.82,0.004,4.48,0.1512,0.0085,4.0
Cossoine,2025,10,0.02,0.0,0.0012,0.0,0.82,0.004,4.48,0.1512,0.0,4.0
Cossoine,2025,11,0.68,0.0004,0.0349,0.0011,0.82,0.004,4.48,0.1512,0.004,4.0
Cossoine,2025,12,0.45,0.0003,0.0232,0.0008,0.82,0.004,4.48,0.1512,0.0035,4.0
Cuglieri,2025,1,2.37,0.0014,0.1169,0.0038,20.85,0.1018,15.71,0.5304,0.0232,4.0
Cuglieri,2025,2,1.15,0.0007,0.0566,0.0019,20.85,0.1018,15.71,0.5304,0.0164,4.0
Cuglieri,2025,3,2.2,0.0013,0.1087,0.0036,20.85,0.1018,15.71,0.5304,0.0224,4.0
Cuglieri,2025,4,43.36,0.0254,2.1374,0.0704,20.85,0.1018,15.71,0.5304,0.0991,4.0
Cuglieri,2025,5,79.74,0.0466,3.9303,0.1294,20.85,0.1018,15.71,0.5304,0.1343,4.0
Cuglieri,2025,6,193.86,0.1133,9.5551,0.3146,20.85,0.1018,15.71,0.5304,0.2095,4.0
Cuglieri,2025,7,282.45,0.1651,13.9217,0.4584,20.85,0.1018,15.71,0.5304,0.2528,4.0
Cuglieri,2025,8,338.06,0.1976,16.6626,0.5487,20.85,0.1018,15.71,0.5304,0.2766,4.0
Cuglieri,2025,9,192.36,0.1125,9.4809,0.3122,20.85,0.1018,15.71,0.5304,0.2087,4.0
Cuglieri,2025,10,55.95,0.0327,2.7577,0.0908,20.85,0.1018,15.71,0.5304,0.1125,4.0
Cuglieri,2025,11,1.85,0.0011,0.091,0.003,20.85,0.1018,15.71,0.5304,0.0205,4.0
Cuglieri,2025,12,2.33,0.0014,0.1148,0.0038,20.85,0.1018,15.71,0.5304,0.0232,4.0
Curcuris,2025,1,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,2,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,3,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,4,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,5,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,6,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,7,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,8,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,9,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,10,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,11,,,,,0.0,0.0,,,0.0,1.0
Curcuris,2025,12,,,,,0.0,0.0,,,0.0,1.0
Decimomannu,2025,1,2.64,0.0015,0.0089,0.0003,5.04,0.0246,5.79,0.1955,0.0068,4.0
Decimomannu,2025,2,3.75,0.0022,0.0126,0.0004,5.04,0.0246,5.79,0.1955,0.0081,4.0
Decimomannu,2025,3,7.14,0.0042,0.0239,0.0008,5.04,0.0246,5.79,0.1955,0.0113,4.0
Decimomannu,2025,4,4.0,0.0023,0.0134,0.0004,5.04,0.0246,5.79,0.1955,0.0082,4.0
Decimomannu,2025,5,4.97,0.0029,0.0166,0.0005,5.04,0.0246,5.79,0.1955,0.0091,4.0
Decimomannu,2025,6,7.47,0.0044,0.025,0.0008,5.04,0.0246,5.79,0.1955,0.0114,4.0
Decimomannu,2025,7,20.4,0.0119,0.0683,0.0022,5.04,0.0246,5.79,0.1955,0.0188,4.0
Decimomannu,2025,8,24.25,0.0142,0.0812,0.0027,5.04,0.0246,5.79,0.1955,0.0207,4.0
Decimomannu,2025,9,17.72,0.0104,0.0593,0.002,5.04,0.0246,5.79,0.1955,0.0178,4.0
Decimomannu,2025,10,6.22,0.0036,0.0208,0.0007,5.04,0.0246,5.79,0.1955,0.0105,4.0
Decimomannu,2025,11,2.96,0.0017,0.0099,0.0003,5.04,0.0246,5.79,0.1955,0.007,4.0
Decimomannu,2025,12,4.97,0.0029,0.0166,0.0005,5.04,0.0246,5.79,0.1955,0.0091,4.0
Decimoputzu,2025,1,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,2,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,3,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,4,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,5,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,6,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,7,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,8,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,9,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,10,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,11,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Decimoputzu,2025,12,,,,,0.2,0.001,0.0,0.0,0.0,2.0
Desulo,2025,1,0.3,0.0002,0.011,0.0004,1.4,0.0068,1.79,0.0604,0.0024,4.0
Desulo,2025,2,0.08,0.0,0.003,0.0001,1.4,0.0068,1.79,0.0604,0.0,4.0
Desulo,2025,3,0.15,0.0001,0.0055,0.0002,1.4,0.0068,1.79,0.0604,0.0017,4.0
Desulo,2025,4,0.54,0.0003,0.02,0.0007,1.4,0.0068,1.79,0.0604,0.003,4.0
Desulo,2025,5,0.78,0.0005,0.0289,0.001,1.4,0.0068,1.79,0.0604,0.0038,4.0
Desulo,2025,6,0.58,0.0003,0.0215,0.0007,1.4,0.0068,1.79,0.0604,0.003,4.0
Desulo,2025,7,2.17,0.0013,0.0808,0.0027,1.4,0.0068,1.79,0.0604,0.0062,4.0
Desulo,2025,8,1.95,0.0011,0.0724,0.0024,1.4,0.0068,1.79,0.0604,0.0057,4.0
Desulo,2025,9,1.14,0.0007,0.0424,0.0014,1.4,0.0068,1.79,0.0604,0.0045,4.0
Desulo,2025,10,0.63,0.0004,0.0235,0.0008,1.4,0.0068,1.79,0.0604,0.0034,4.0
Desulo,2025,11,0.58,0.0003,0.0215,0.0007,1.4,0.0068,1.79,0.0604,0.003,4.0
Desulo,2025,12,0.23,0.0001,0.0085,0.0003,1.4,0.0068,1.79,0.0604,0.0019,4.0
Dolianova,2025,1,0.68,0.0004,0.0061,0.0002,2.89,0.0141,3.05,0.103,0.0033,4.0
Dolianova,2025,2,0.3,0.0002,0.0027,0.0001,2.89,0.0141,3.05,0.103,0.0023,4.0
Dolianova,2025,3,1.07,0.0006,0.0096,0.0003,2.89,0.0141,3.05,0.103,0.004,4.0
Dolianova,2025,4,0.71,0.0004,0.0064,0.0002,2.89,0.0141,3.05,0.103,0.0033,4.0
Dolianova,2025,5,1.93,0.0011,0.0174,0.0006,2.89,0.0141,3.05,0.103,0.0056,4.0
Dolianova,2025,6,2.69,0.0016,0.0242,0.0008,2.89,0.0141,3.05,0.103,0.0066,4.0
Dolianova,2025,7,3.34,0.002,0.0301,0.001,2.89,0.0141,3.05,0.103,0.0073,4.0
Dolianova,2025,8,12.5,0.0073,0.1126,0.0037,2.89,0.0141,3.05,0.103,0.0141,4.0
Dolianova,2025,9,4.1,0.0024,0.0369,0.0012,2.89,0.0141,3.05,0.103,0.008,4.0
Dolianova,2025,10,3.12,0.0018,0.0281,0.0009,2.89,0.0141,3.05,0.103,0.007,4.0
Dolianova,2025,11,0.89,0.0005,0.008,0.0003,2.89,0.0141,3.05,0.103,0.0038,4.0
Dolianova,2025,12,0.85,0.0005,0.0077,0.0003,2.89,0.0141,3.05,0.103,0.0038,4.0
Domus De Maria,2025,1,0.62,0.0004,0.0372,0.0012,51.89,0.2533,13.99,0.4723,0.0155,4.0
Domus De Maria,2025,2,1.0,0.0006,0.0598,0.002,51.89,0.2533,13.99,0.4723,0.0195,4.0
Domus De Maria,2025,3,1.17,0.0007,0.0696,0.0023,51.89,0.2533,13.99,0.4723,0.0209,4.0
Domus De Maria,2025,4,56.94,0.0333,3.3954,0.1118,51.89,0.2533,13.99,0.4723,0.1453,4.0
Domus De Maria,2025,5,195.28,0.1142,11.6443,0.3834,51.89,0.2533,13.99,0.4723,0.269,4.0
Domus De Maria,2025,6,451.55,0.264,26.9256,0.8866,51.89,0.2533,13.99,0.4723,0.4091,4.0
Domus De Maria,2025,7,631.62,0.3693,37.6626,1.0,51.89,0.2533,13.99,0.4723,0.4585,4.0
Domus De Maria,2025,8,695.03,0.4063,41.4442,1.0,51.89,0.2533,13.99,0.4723,0.4695,4.0
Domus De Maria,2025,9,409.34,0.2393,24.4088,0.8037,51.89,0.2533,13.99,0.4723,0.3895,4.0
Domus De Maria,2025,10,205.6,0.1202,12.2599,0.4037,51.89,0.2533,13.99,0.4723,0.276,4.0
Domus De Maria,2025,11,1.63,0.001,0.097,0.0032,51.89,0.2533,13.99,0.4723,0.0249,4.0
Domus De Maria,2025,12,0.68,0.0004,0.0403,0.0013,51.89,0.2533,13.99,0.4723,0.0158,4.0
Domusnovas,2025,1,0.58,0.0003,0.008,0.0003,2.63,0.0128,2.12,0.0716,0.003,4.0
Domusnovas,2025,2,0.25,0.0001,0.0035,0.0001,2.63,0.0128,2.12,0.0716,0.0017,4.0
Domusnovas,2025,3,0.59,0.0003,0.0082,0.0003,2.63,0.0128,2.12,0.0716,0.003,4.0
Domusnovas,2025,4,0.79,0.0005,0.011,0.0004,2.63,0.0128,2.12,0.0716,0.0037,4.0
Domusnovas,2025,5,0.88,0.0005,0.0122,0.0004,2.63,0.0128,2.12,0.0716,0.0037,4.0
Domusnovas,2025,6,0.68,0.0004,0.0094,0.0003,2.63,0.0128,2.12,0.0716,0.0032,4.0
Domusnovas,2025,7,3.7,0.0022,0.0515,0.0017,2.63,0.0128,2.12,0.0716,0.0077,4.0
Domusnovas,2025,8,6.26,0.0037,0.087,0.0029,2.63,0.0128,2.12,0.0716,0.01,4.0
Domusnovas,2025,9,2.05,0.0012,0.0285,0.0009,2.63,0.0128,2.12,0.0716,0.0056,4.0
Domusnovas,2025,10,3.15,0.0018,0.0439,0.0014,2.63,0.0128,2.12,0.0716,0.0069,4.0
Domusnovas,2025,11,0.66,0.0004,0.0092,0.0003,2.63,0.0128,2.12,0.0716,0.0032,4.0
Domusnovas,2025,12,0.79,0.0005,0.011,0.0004,2.63,0.0128,2.12,0.0716,0.0037,4.0
Donori,2025,1,0.02,0.0,0.0004,0.0,0.88,0.0043,2.85,0.0962,0.0,4.0
Donori,2025,2,0.02,0.0,0.0004,0.0,0.88,0.0043,2.85,0.0962,0.0,4.0
