comune,anno,mese,presenze_annue,letti_totali,utilizzazione_lorda_pct,segmenti_esclusi,copertura_sufficiente
Nughedu Santa Vittoria,2023,4,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,5,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,6,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,7,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,8,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,9,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,10,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,11,136.0,4.0,9.32,0,True
Nughedu Santa Vittoria,2023,12,136.0,4.0,9.32,0,True
Nulvi,2023,1,2083.0,179.0,3.19,0,True
Nulvi,2023,2,2083.0,179.0,3.19,0,True
Nulvi,2023,3,2083.0,179.0,3.19,0,True
Nulvi,2023,4,2083.0,179.0,3.19,0,True
Nulvi,2023,5,2083.0,179.0,3.19,0,True
Nulvi,2023,6,2083.0,179.0,3.19,0,True
Nulvi,2023,7,2083.0,179.0,3.19,0,True
Nulvi,2023,8,2083.0,179.0,3.19,0,True
Nulvi,2023,9,2083.0,179.0,3.19,0,True
Nulvi,2023,10,2083.0,179.0,3.19,0,True
Nulvi,2023,11,2083.0,179.0,3.19,0,True
Nulvi,2023,12,2083.0,179.0,3.19,0,True
Nuoro,2023,1,58938.0,815.0,19.81,0,True
Nuoro,2023,2,58938.0,815.0,19.81,0,True
Nuoro,2023,3,58938.0,815.0,19.81,0,True
Nuoro,2023,4,58938.0,815.0,19.81,0,True
Nuoro,2023,5,58938.0,815.0,19.81,0,True
Nuoro,2023,6,58938.0,815.0,19.81,0,True
Nuoro,2023,7,58938.0,815.0,19.81,0,True
Nuoro,2023,8,58938.0,815.0,19.81,0,True
Nuoro,2023,9,58938.0,815.0,19.81,0,True
Nuoro,2023,10,58938.0,815.0,19.81,0,True
Nuoro,2023,11,58938.0,815.0,19.81,0,True
Nuoro,2023,12,58938.0,815.0,19.81,0,True
Nurachi,2023,1,5630.0,245.0,6.3,0,True
Nurachi,2023,2,5630.0,245.0,6.3,0,True
Nurachi,2023,3,5630.0,245.0,6.3,0,True
Nurachi,2023,4,5630.0,245.0,6.3,0,True
Nurachi,2023,5,5630.0,245.0,6.3,0,True
Nurachi,2023,6,5630.0,245.0,6.3,0,True
Nurachi,2023,7,5630.0,245.0,6.3,0,True
Nurachi,2023,8,5630.0,245.0,6.3,0,True
Nurachi,2023,9,5630.0,245.0,6.3,0,True
Nurachi,2023,10,5630.0,245.0,6.3,0,True
Nurachi,2023,11,5630.0,245.0,6.3,0,True
Nurachi,2023,12,5630.0,245.0,6.3,0,True
Nuragus,2023,1,114.0,9.0,3.47,0,True
Nuragus,2023,2,114.0,9.0,3.47,0,True
Nuragus,2023,3,114.0,9.0,3.47,0,True
Nuragus,2023,4,114.0,9.0,3.47,0,True
Nuragus,2023,5,114.0,9.0,3.47,0,True
Nuragus,2023,6,114.0,9.0,3.47,0,True
Nuragus,2023,7,114.0,9.0,3.47,0,True
Nuragus,2023,8,114.0,9.0,3.47,0,True
Nuragus,2023,9,114.0,9.0,3.47,0,True
Nuragus,2023,10,114.0,9.0,3.47,0,True
Nuragus,2023,11,114.0,9.0,3.47,0,True
Nuragus,2023,12,114.0,9.0,3.47,0,True
Nurallao,2023,1,626.99,23.0,7.47,0,True
Nurallao,2023,2,626.99,23.0,7.47,0,True
Nurallao,2023,3,626.99,23.0,7.47,0,True
Nurallao,2023,4,626.99,23.0,7.47,0,True
Nurallao,2023,5,626.99,23.0,7.47,0,True
Nurallao,2023,6,626.99,23.0,7.47,0,True
Nurallao,2023,7,626.99,23.0,7.47,0,True
Nurallao,2023,8,626.99,23.0,7.47,0,True
Nurallao,2023,9,626.99,23.0,7.47,0,True
Nurallao,2023,10,626.99,23.0,7.47,0,True
Nurallao,2023,11,626.99,23.0,7.47,0,True
Nurallao,2023,12,626.99,23.0,7.47,0,True
Nuraminis,2023,1,3056.0,44.0,19.03,0,True
Nuraminis,2023,2,3056.0,44.0,19.03,0,True
Nuraminis,2023,3,3056.0,44.0,19.03,0,True
Nuraminis,2023,4,3056.0,44.0,19.03,0,True
Nuraminis,2023,5,3056.0,44.0,19.03,0,True
Nuraminis,2023,6,3056.0,44.0,19.03,0,True
Nuraminis,2023,7,3056.0,44.0,19.03,0,True
Nuraminis,2023,8,3056.0,44.0,19.03,0,True
Nuraminis,2023,9,3056.0,44.0,19.03,0,True
Nuraminis,2023,10,3056.0,44.0,19.03,0,True
Nuraminis,2023,11,3056.0,44.0,19.03,0,True
Nuraminis,2023,12,3056.0,44.0,19.03,0,True
Nureci,2023,1,226.01,8.0,7.74,0,True
Nureci,2023,2,226.01,8.0,7.74,0,True
Nureci,2023,3,226.01,8.0,7.74,0,True
Nureci,2023,4,226.01,8.0,7.74,0,True
Nureci,2023,5,226.01,8.0,7.74,0,True
Nureci,2023,6,226.01,8.0,7.74,0,True
Nureci,2023,7,226.01,8.0,7.74,0,True
Nureci,2023,8,226.01,8.0,7.74,0,True
Nureci,2023,9,226.01,8.0,7.74,0,True
Nureci,2023,10,226.01,8.0,7.74,0,True
Nureci,2023,11,226.01,8.0,7.74,0,True
Nureci,2023,12,226.01,8.0,7.74,0,True
Nurri,2023,1,935.0,26.0,9.85,0,True
Nurri,2023,2,935.0,26.0,9.85,0,True
Nurri,2023,3,935.0,26.0,9.85,0,True
Nurri,2023,4,935.0,26.0,9.85,0,True
Nurri,2023,5,935.0,26.0,9.85,0,True
Nurri,2023,6,935.0,26.0,9.85,0,True
Nurri,2023,7,935.0,26.0,9.85,0,True
Nurri,2023,8,935.0,26.0,9.85,0,True
Nurri,2023,9,935.0,26.0,9.85,0,True
Nurri,2023,10,935.0,26.0,9.85,0,True
Nurri,2023,11,935.0,26.0,9.85,0,True
Nurri,2023,12,935.0,26.0,9.85,0,True
Nuxis,2023,1,181.99,8.0,6.23,0,True
Nuxis,2023,2,181.99,8.0,6.23,0,True
Nuxis,2023,3,181.99,8.0,6.23,0,True
Nuxis,2023,4,181.99,8.0,6.23,0,True
Nuxis,2023,5,181.99,8.0,6.23,0,True
Nuxis,2023,6,181.99,8.0,6.23,0,True
Nuxis,2023,7,181.99,8.0,6.23,0,True
Nuxis,2023,8,181.99,8.0,6.23,0,True
Nuxis,2023,9,181.99,8.0,6.23,0,True
Nuxis,2023,10,181.99,8.0,6.23,0,True
Nuxis,2023,11,181.99,8.0,6.23,0,True
Nuxis,2023,12,181.99,8.0,6.23,0,True
Olbia,2023,1,870762.0,18847.0,12.66,0,True
Olbia,2023,2,870762.0,18847.0,12.66,0,True
Olbia,2023,3,870762.0,18847.0,12.66,0,True
Olbia,2023,4,870762.0,18847.0,12.66,0,True
Olbia,2023,5,870762.0,18847.0,12.66,0,True
Olbia,2023,6,870762.0,18847.0,12.66,0,True
Olbia,2023,7,870762.0,18847.0,12.66,0,True
Olbia,2023,8,870762.0,18847.0,12.66,0,True
Olbia,2023,9,870762.0,18847.0,12.66,0,True
Olbia,2023,10,870762.0,18847.0,12.66,0,True
Olbia,2023,11,870762.0,18847.0,12.66,0,True
Olbia,2023,12,870762.0,18847.0,12.66,0,True
Oliena,2023,1,31032.0,445.0,19.11,0,True
Oliena,2023,2,31032.0,445.0,19.11,0,True
Oliena,2023,3,31032.0,445.0,19.11,0,True
Oliena,2023,4,31032.0,445.0,19.11,0,True
Oliena,2023,5,31032.0,445.0,19.11,0,True
Oliena,2023,6,31032.0,445.0,19.11,0,True
Oliena,2023,7,31032.0,445.0,19.11,0,True
Oliena,2023,8,31032.0,445.0,19.11,0,True
Oliena,2023,9,31032.0,445.0,19.11,0,True
Oliena,2023,10,31032.0,445.0,19.11,0,True
Oliena,2023,11,31032.0,445.0,19.11,0,True
Oliena,2023,12,31032.0,445.0,19.11,0,True
Ollastra,2023,1,112.0,6.0,5.11,0,True
Ollastra,2023,2,112.0,6.0,5.11,0,True
Ollastra,2023,3,112.0,6.0,5.11,0,True
Ollastra,2023,4,112.0,6.0,5.11,0,True
Ollastra,2023,5,112.0,6.0,5.11,0,True
Ollastra,2023,6,112.0,6.0,5.11,0,True
Ollastra,2023,7,112.0,6.0,5.11,0,True
Ollastra,2023,8,112.0,6.0,5.11,0,True
Ollastra,2023,9,112.0,6.0,5.11,0,True
Ollastra,2023,10,112.0,6.0,5.11,0,True
Ollastra,2023,11,112.0,6.0,5.11,0,True
Ollastra,2023,12,112.0,6.0,5.11,0,True
Ollolai,2023,1,131.01,42.0,0.85,0,True
Ollolai,2023,2,131.01,42.0,0.85,0,True
Ollolai,2023,3,131.01,42.0,0.85,0,True
Ollolai,2023,4,131.01,42.0,0.85,0,True
Ollolai,2023,5,131.01,42.0,0.85,0,True
Ollolai,2023,6,131.01,42.0,0.85,0,True
Ollolai,2023,7,131.01,42.0,0.85,0,True
Ollolai,2023,8,131.01,42.0,0.85,0,True
Ollolai,2023,9,131.01,42.0,0.85,0,True
Ollolai,2023,10,131.01,42.0,0.85,0,True
Ollolai,2023,11,131.01,42.0,0.85,0,True
Ollolai,2023,12,131.01,42.0,0.85,0,True
Olmedo,2023,1,6121.0,313.0,5.36,0,True
Olmedo,2023,2,6121.0,313.0,5.36,0,True
Olmedo,2023,3,6121.0,313.0,5.36,0,True
Olmedo,2023,4,6121.0,313.0,5.36,0,True
Olmedo,2023,5,6121.0,313.0,5.36,0,True
Olmedo,2023,6,6121.0,313.0,5.36,0,True
Olmedo,2023,7,6121.0,313.0,5.36,0,True
Olmedo,2023,8,6121.0,313.0,5.36,0,True
Olmedo,2023,9,6121.0,313.0,5.36,0,True
Olmedo,2023,10,6121.0,313.0,5.36,0,True
Olmedo,2023,11,6121.0,313.0,5.36,0,True
Olmedo,2023,12,6121.0,313.0,5.36,0,True
Olzai,2023,1,0.0,10.0,0.0,0,True
Olzai,2023,2,0.0,10.0,0.0,0,True
Olzai,2023,3,0.0,10.0,0.0,0,True
Olzai,2023,4,0.0,10.0,0.0,0,True
Olzai,2023,5,0.0,10.0,0.0,0,True
Olzai,2023,6,0.0,10.0,0.0,0,True
Olzai,2023,7,0.0,10.0,0.0,0,True
Olzai,2023,8,0.0,10.0,0.0,0,True
Olzai,2023,9,0.0,10.0,0.0,0,True
Olzai,2023,10,0.0,10.0,0.0,0,True
Olzai,2023,11,0.0,10.0,0.0,0,True
Olzai,2023,12,0.0,10.0,0.0,0,True
Onifai,2023,1,1367.0,57.0,6.57,0,True
Onifai,2023,2,1367.0,57.0,6.57,0,True
Onifai,2023,3,1367.0,57.0,6.57,0,True
Onifai,2023,4,1367.0,57.0,6.57,0,True
Onifai,2023,5,1367.0,57.0,6.57,0,True
Onifai,2023,6,1367.0,57.0,6.57,0,True
Onifai,2023,7,1367.0,57.0,6.57,0,True
Onifai,2023,8,1367.0,57.0,6.57,0,True
Onifai,2023,9,1367.0,57.0,6.57,0,True
Onifai,2023,10,1367.0,57.0,6.57,0,True
Onifai,2023,11,1367.0,57.0,6.57,0,True
Onifai,2023,12,1367.0,57.0,6.57,0,True
Oniferi,2023,1,0.0,12.0,0.0,0,True
Oniferi,2023,2,0.0,12.0,0.0,0,True
Oniferi,2023,3,0.0,12.0,0.0,0,True
Oniferi,2023,4,0.0,12.0,0.0,0,True
Oniferi,2023,5,0.0,12.0,0.0,0,True
Oniferi,2023,6,0.0,12.0,0.0,0,True
Oniferi,2023,7,0.0,12.0,0.0,0,True
Oniferi,2023,8,0.0,12.0,0.0,0,True
Oniferi,2023,9,0.0,12.0,0.0,0,True
Oniferi,2023,10,0.0,12.0,0.0,0,True
Oniferi,2023,11,0.0,12.0,0.0,0,True
Oniferi,2023,12,0.0,12.0,0.0,0,True
Orani,2023,1,1975.0,46.0,11.76,0,True
Orani,2023,2,1975.0,46.0,11.76,0,True
Orani,2023,3,1975.0,46.0,11.76,0,True
Orani,2023,4,1975.0,46.0,11.76,0,True
Orani,2023,5,1975.0,46.0,11.76,0,True
Orani,2023,6,1975.0,46.0,11.76,0,True
Orani,2023,7,1975.0,46.0,11.76,0,True
Orani,2023,8,1975.0,46.0,11.76,0,True
Orani,2023,9,1975.0,46.0,11.76,0,True
Orani,2023,10,1975.0,46.0,11.76,0,True
Orani,2023,11,1975.0,46.0,11.76,0,True
Orani,2023,12,1975.0,46.0,11.76,0,True
Orgosolo,2023,1,4590.0,229.0,5.49,0,True
Orgosolo,2023,2,4590.0,229.0,5.49,0,True
Orgosolo,2023,3,4590.0,229.0,5.49,0,True
Orgosolo,2023,4,4590.0,229.0,5.49,0,True
Orgosolo,2023,5,4590.0,229.0,5.49,0,True
Orgosolo,2023,6,4590.0,229.0,5.49,0,True
Orgosolo,2023,7,4590.0,229.0,5.49,0,True
Orgosolo,2023,8,4590.0,229.0,5.49,0,True
Orgosolo,2023,9,4590.0,229.0,5.49,0,True
Orgosolo,2023,10,4590.0,229.0,5.49,0,True
Orgosolo,2023,11,4590.0,229.0,5.49,0,True
Orgosolo,2023,12,4590.0,229.0,5.49,0,True
Oristano,2023,1,193972.0,3050.0,17.42,0,True
