comune,anno,mese,popolazione_residente,presenze_mese,intensita_turistica_presenze,arrivi_mese,intensita_turistica_arrivi_vs_residenti,n_mesi_con_dati,copertura_sufficiente
Nureci,2025,10,301,62.0,0.206,39.0,0.1296,12,True
Nureci,2025,11,301,26.0,0.0864,23.0,0.0764,12,True
Nureci,2025,12,301,35.0,0.1163,16.0,0.0532,12,True
Nurri,2025,1,2021,66.0,0.0327,2.0,0.001,12,True
Nurri,2025,2,2021,50.0,0.0247,7.0,0.0035,12,True
Nurri,2025,3,2021,163.0,0.0807,39.0,0.0193,12,True
Nurri,2025,4,2021,352.0,0.1742,44.0,0.0218,12,True
Nurri,2025,5,2021,320.0,0.1583,40.0,0.0198,12,True
Nurri,2025,6,2021,304.0,0.1504,41.0,0.0203,12,True
Nurri,2025,7,2021,415.0,0.2053,59.0,0.0292,12,True
Nurri,2025,8,2021,253.0,0.1252,21.0,0.0104,12,True
Nurri,2025,9,2021,303.0,0.1499,38.0,0.0188,12,True
Nurri,2025,10,2021,328.0,0.1623,56.0,0.0277,12,True
Nurri,2025,11,2021,343.0,0.1697,47.0,0.0233,12,True
Nurri,2025,12,2021,212.0,0.1049,31.0,0.0153,12,True
Nuxis,2025,1,1401,4.06,0.0029,1.17,0.0008,12,True
Nuxis,2025,2,1401,3.79,0.0027,1.1,0.0008,12,True
Nuxis,2025,3,1401,4.92,0.0035,1.42,0.001,12,True
Nuxis,2025,4,1401,74.45,0.0531,20.73,0.0148,12,True
Nuxis,2025,5,1401,11.45,0.0082,3.31,0.0024,12,True
Nuxis,2025,6,1401,66.25,0.0473,17.27,0.0123,12,True
Nuxis,2025,7,1401,127.95,0.0913,36.92,0.0264,12,True
Nuxis,2025,8,1401,211.41,0.1509,47.05,0.0336,12,True
Nuxis,2025,9,1401,65.36,0.0467,15.44,0.011,12,True
Nuxis,2025,10,1401,50.57,0.0361,12.76,0.0091,12,True
Nuxis,2025,11,1401,4.3,0.0031,1.24,0.0009,12,True
Nuxis,2025,12,1401,19.47,0.0139,8.58,0.0061,12,True
Olbia,2025,1,61681,10996.0,0.1783,5629.0,0.0913,12,True
Olbia,2025,2,61681,12476.0,0.2023,6299.0,0.1021,12,True
Olbia,2025,3,61681,17635.0,0.2859,8864.0,0.1437,12,True
Olbia,2025,4,61681,51742.0,0.8389,21420.0,0.3473,12,True
Olbia,2025,5,61681,95703.0,1.5516,37205.0,0.6032,12,True
Olbia,2025,6,61681,177793.0,2.8825,53551.0,0.8682,12,True
Olbia,2025,7,61681,249774.0,4.0494,65960.0,1.0694,12,True
Olbia,2025,8,61681,260780.0,4.2279,67922.0,1.1012,12,True
Olbia,2025,9,61681,171796.0,2.7852,52062.0,0.8441,12,True
Olbia,2025,10,61681,86896.0,1.4088,29970.0,0.4859,12,True
Olbia,2025,11,61681,14514.0,0.2353,7156.0,0.116,12,True
Olbia,2025,12,61681,11157.0,0.1809,6740.0,0.1093,12,True
Oliena,2025,1,6475,203.0,0.0314,124.0,0.0192,12,True
Oliena,2025,2,6475,85.0,0.0131,70.0,0.0108,12,True
Oliena,2025,3,6475,253.0,0.0391,146.0,0.0225,12,True
Oliena,2025,4,6475,2594.0,0.4006,1428.0,0.2205,12,True
Oliena,2025,5,6475,4335.0,0.6695,2201.0,0.3399,12,True
Oliena,2025,6,6475,4255.0,0.6571,1971.0,0.3044,12,True
Oliena,2025,7,6475,5721.0,0.8836,2498.0,0.3858,12,True
Oliena,2025,8,6475,6713.0,1.0368,2852.0,0.4405,12,True
Oliena,2025,9,6475,5445.0,0.8409,2591.0,0.4002,12,True
Oliena,2025,10,6475,3890.0,0.6008,2147.0,0.3316,12,True
Oliena,2025,11,6475,559.0,0.0863,408.0,0.063,12,True
Oliena,2025,12,6475,253.0,0.0391,159.0,0.0246,12,True
Ollolai,2025,1,1143,62.0,0.0542,37.0,0.0324,12,True
Ollolai,2025,2,1143,20.0,0.0175,18.0,0.0157,12,True
Ollolai,2025,3,1143,88.0,0.077,58.0,0.0507,12,True
Ollolai,2025,4,1143,64.0,0.056,50.0,0.0437,12,True
Ollolai,2025,5,1143,83.0,0.0726,53.0,0.0464,12,True
Ollolai,2025,6,1143,109.0,0.0954,49.0,0.0429,12,True
Ollolai,2025,7,1143,84.0,0.0735,48.0,0.042,12,True
Ollolai,2025,8,1143,162.0,0.1417,69.0,0.0604,12,True
Ollolai,2025,9,1143,85.0,0.0744,66.0,0.0577,12,True
Ollolai,2025,10,1143,72.0,0.063,50.0,0.0437,12,True
Ollolai,2025,11,1143,39.0,0.0341,38.0,0.0332,12,True
Ollolai,2025,12,1143,26.0,0.0227,22.0,0.0192,12,True
Olmedo,2025,1,4222,72.0,0.0171,32.0,0.0076,12,True
Olmedo,2025,2,4222,179.0,0.0424,62.0,0.0147,12,True
Olmedo,2025,3,4222,282.0,0.0668,81.0,0.0192,12,True
Olmedo,2025,4,4222,767.0,0.1817,263.0,0.0623,12,True
Olmedo,2025,5,4222,1209.0,0.2864,306.0,0.0725,12,True
Olmedo,2025,6,4222,1737.0,0.4114,524.0,0.1241,12,True
Olmedo,2025,7,4222,3200.0,0.7579,870.0,0.2061,12,True
Olmedo,2025,8,4222,4108.0,0.973,1070.0,0.2534,12,True
Olmedo,2025,9,4222,1892.0,0.4481,606.0,0.1435,12,True
Olmedo,2025,10,4222,908.0,0.2151,209.0,0.0495,12,True
Olmedo,2025,11,4222,267.0,0.0632,48.0,0.0114,12,True
Olmedo,2025,12,4222,283.0,0.067,90.0,0.0213,12,True
Onifai,2025,3,705,9.0,0.0128,9.0,0.0128,10,True
Onifai,2025,4,705,146.0,0.2071,113.0,0.1603,10,True
Onifai,2025,5,705,66.0,0.0936,49.0,0.0695,10,True
Onifai,2025,6,705,228.0,0.3234,80.0,0.1135,10,True
Onifai,2025,7,705,762.0,1.0809,163.0,0.2312,10,True
Onifai,2025,8,705,836.0,1.1858,156.0,0.2213,10,True
Onifai,2025,9,705,314.0,0.4454,120.0,0.1702,10,True
Onifai,2025,10,705,116.0,0.1645,65.0,0.0922,10,True
Onifai,2025,11,705,23.0,0.0326,21.0,0.0298,10,True
Onifai,2025,12,705,23.0,0.0326,13.0,0.0184,10,True
Orani,2025,1,2619,102.0,0.0389,51.0,0.0195,12,True
Orani,2025,2,2619,46.0,0.0176,32.0,0.0122,12,True
Orani,2025,3,2619,106.0,0.0405,40.0,0.0153,12,True
Orani,2025,4,2619,40.0,0.0153,29.0,0.0111,12,True
Orani,2025,5,2619,261.0,0.0997,120.0,0.0458,12,True
Orani,2025,6,2619,141.0,0.0538,70.0,0.0267,12,True
Orani,2025,7,2619,172.0,0.0657,87.0,0.0332,12,True
Orani,2025,8,2619,199.0,0.076,117.0,0.0447,12,True
Orani,2025,9,2619,214.0,0.0817,131.0,0.05,12,True
Orani,2025,10,2619,125.0,0.0477,108.0,0.0412,12,True
Orani,2025,11,2619,153.0,0.0584,85.0,0.0325,12,True
Orani,2025,12,2619,176.0,0.0672,76.0,0.029,12,True
Orgosolo,2025,1,3849,191.0,0.0496,101.0,0.0262,12,True
Orgosolo,2025,2,3849,163.0,0.0423,79.0,0.0205,12,True
Orgosolo,2025,3,3849,331.0,0.086,201.0,0.0522,12,True
Orgosolo,2025,4,3849,608.0,0.158,321.0,0.0834,12,True
Orgosolo,2025,5,3849,759.0,0.1972,476.0,0.1237,12,True
Orgosolo,2025,6,3849,559.0,0.1452,344.0,0.0894,12,True
Orgosolo,2025,7,3849,874.0,0.2271,427.0,0.1109,12,True
Orgosolo,2025,8,3849,1264.0,0.3284,726.0,0.1886,12,True
Orgosolo,2025,9,3849,844.0,0.2193,487.0,0.1265,12,True
Orgosolo,2025,10,3849,619.0,0.1608,408.0,0.106,12,True
Orgosolo,2025,11,3849,158.0,0.041,124.0,0.0322,12,True
Orgosolo,2025,12,3849,138.0,0.0359,100.0,0.026,12,True
Oristano,2025,1,30067,6351.0,0.2112,2837.0,0.0944,12,True
Oristano,2025,2,30067,6185.0,0.2057,3136.0,0.1043,12,True
Oristano,2025,3,30067,9324.0,0.3101,4761.0,0.1583,12,True
Oristano,2025,4,30067,14291.0,0.4753,7711.0,0.2565,12,True
Oristano,2025,5,30067,19179.0,0.6379,10519.0,0.3499,12,True
Oristano,2025,6,30067,28307.0,0.9415,11799.0,0.3924,12,True
Oristano,2025,7,30067,38012.0,1.2642,11635.0,0.387,12,True
Oristano,2025,8,30067,47219.0,1.5705,13551.0,0.4507,12,True
Oristano,2025,9,30067,31132.0,1.0354,13598.0,0.4523,12,True
Oristano,2025,10,30067,15606.0,0.519,7948.0,0.2643,12,True
Oristano,2025,11,30067,6657.0,0.2214,3134.0,0.1042,12,True
Oristano,2025,12,30067,7667.0,0.255,4359.0,0.145,12,True
Orosei,2025,1,6847,577.0,0.0843,278.0,0.0406,12,True
Orosei,2025,2,6847,500.0,0.073,233.0,0.034,12,True
Orosei,2025,3,6847,2557.0,0.3734,1074.0,0.1569,12,True
Orosei,2025,4,6847,22585.0,3.2985,7586.0,1.1079,12,True
Orosei,2025,5,6847,53576.0,7.8247,16320.0,2.3835,12,True
Orosei,2025,6,6847,184174.0,26.8985,34723.0,5.0713,12,True
Orosei,2025,7,6847,263755.0,38.5213,38706.0,5.653,12,True
Orosei,2025,8,6847,277116.0,40.4726,41262.0,6.0263,12,True
Orosei,2025,9,6847,177197.0,25.8795,31945.0,4.6655,12,True
Orosei,2025,10,6847,60756.0,8.8734,13690.0,1.9994,12,True
Orosei,2025,11,6847,1436.0,0.2097,593.0,0.0866,12,True
Orosei,2025,12,6847,623.0,0.091,283.0,0.0413,12,True
Orroli,2025,1,1934,30.09,0.0156,24.09,0.0125,12,True
Orroli,2025,2,1934,8.08,0.0042,8.08,0.0042,12,True
Orroli,2025,3,1934,20.11,0.0104,15.11,0.0078,12,True
Orroli,2025,4,1934,55.21,0.0285,46.21,0.0239,12,True
Orroli,2025,5,1934,77.25,0.0399,63.25,0.0327,12,True
Orroli,2025,6,1934,42.41,0.0219,27.41,0.0142,12,True
Orroli,2025,7,1934,100.53,0.052,47.53,0.0246,12,True
Orroli,2025,8,1934,233.54,0.1208,74.54,0.0385,12,True
Orroli,2025,9,1934,119.34,0.0617,43.34,0.0224,12,True
Orroli,2025,10,1934,152.21,0.0787,57.21,0.0296,12,True
Orroli,2025,11,1934,0.1,0.0001,0.1,0.0001,12,True
Orroli,2025,12,1934,0.12,0.0001,0.12,0.0001,12,True
Ortueri,2025,1,978,1.5,0.0015,1.05,0.0011,12,True
Ortueri,2025,2,978,1.4,0.0014,0.98,0.001,12,True
Ortueri,2025,3,978,1.82,0.0019,1.28,0.0013,12,True
Ortueri,2025,4,978,23.5,0.024,9.45,0.0097,12,True
Ortueri,2025,5,978,27.24,0.0279,11.97,0.0122,12,True
Ortueri,2025,6,978,6.76,0.0069,4.73,0.0048,12,True
Ortueri,2025,7,978,24.87,0.0254,15.21,0.0156,12,True
Ortueri,2025,8,978,21.04,0.0215,18.33,0.0187,12,True
Ortueri,2025,9,978,16.69,0.0171,14.98,0.0153,12,True
Ortueri,2025,10,978,3.54,0.0036,2.48,0.0025,12,True
Ortueri,2025,11,978,1.59,0.0016,1.12,0.0011,12,True
Ortueri,2025,12,978,2.03,0.0021,1.42,0.0015,12,True
Oschiri,2025,1,2917,0.36,0.0001,0.36,0.0001,12,True
Oschiri,2025,2,2917,0.34,0.0001,0.34,0.0001,12,True
Oschiri,2025,3,2917,0.44,0.0002,0.44,0.0002,12,True
Oschiri,2025,4,2917,0.84,0.0003,0.84,0.0003,12,True
Oschiri,2025,5,2917,25.02,0.0086,23.02,0.0079,12,True
Oschiri,2025,6,2917,82.62,0.0283,65.62,0.0225,12,True
Oschiri,2025,7,2917,250.13,0.0857,141.13,0.0484,12,True
Oschiri,2025,8,2917,456.17,0.1564,307.17,0.1053,12,True
Oschiri,2025,9,2917,253.36,0.0869,129.36,0.0443,12,True
Oschiri,2025,10,2917,43.85,0.015,39.85,0.0137,12,True
Oschiri,2025,11,2917,42.38,0.0145,31.38,0.0108,12,True
Oschiri,2025,12,2917,17.49,0.006,17.49,0.006,12,True
Osidda,2025,1,214,0.15,0.0007,0.15,0.0007,12,True
Osidda,2025,2,214,0.14,0.0007,0.14,0.0007,12,True
Osidda,2025,3,214,0.18,0.0008,0.18,0.0008,12,True
Osidda,2025,4,214,0.35,0.0016,0.35,0.0016,12,True
Osidda,2025,5,214,0.42,0.002,0.42,0.002,12,True
Osidda,2025,6,214,0.68,0.0032,0.68,0.0032,12,True
Osidda,2025,7,214,0.89,0.0042,0.89,0.0042,12,True
Osidda,2025,8,214,7.9,0.0369,6.9,0.0322,12,True
Osidda,2025,9,214,0.57,0.0027,0.57,0.0027,12,True
Osidda,2025,10,214,0.35,0.0016,0.35,0.0016,12,True
Osidda,2025,11,214,0.16,0.0007,0.16,0.0007,12,True
Osidda,2025,12,214,0.2,0.0009,0.2,0.0009,12,True
Osilo,2025,1,2774,1.05,0.0004,0.3,0.0001,12,True
Osilo,2025,2,2774,0.98,0.0004,0.28,0.0001,12,True
Osilo,2025,3,2774,1.28,0.0005,0.36,0.0001,12,True
Osilo,2025,4,2774,2.45,0.0009,0.7,0.0003,12,True
Osilo,2025,5,2774,64.97,0.0234,19.85,0.0072,12,True
Osilo,2025,6,2774,176.73,0.0637,44.35,0.016,12,True
Osilo,2025,7,2774,452.21,0.163,121.77,0.0439,12,True
Osilo,2025,8,2774,360.33,0.1299,85.81,0.0309,12,True
Osilo,2025,9,2774,139.98,0.0505,26.14,0.0094,12,True
Osilo,2025,10,2774,45.48,0.0164,11.71,0.0042,12,True
Osilo,2025,11,2774,1.12,0.0004,0.32,0.0001,12,True
Osilo,2025,12,2774,1.42,0.0005,0.41,0.0001,12,True
Osini,2025,1,690,0.18,0.0003,0.18,0.0003,12,True
Osini,2025,2,690,0.17,0.0002,0.17,0.0002,12,True
Osini,2025,3,690,28.22,0.0409,18.22,0.0264,12,True
Osini,2025,4,690,313.42,0.4542,242.42,0.3513,12,True
Osini,2025,5,690,363.51,0.5268,278.51,0.4036,12,True
Osini,2025,6,690,295.81,0.4287,180.81,0.262,12,True
Osini,2025,7,690,624.06,0.9044,207.06,0.3001,12,True
Osini,2025,8,690,625.09,0.9059,336.09,0.4871,12,True
Osini,2025,9,690,324.68,0.4706,184.68,0.2677,12,True
Osini,2025,10,690,145.43,0.2108,87.43,0.1267,12,True
Osini,2025,11,690,35.19,0.051,34.19,0.0496,12,True
Osini,2025,12,690,11.24,0.0163,11.24,0.0163,12,True
Ossi,2025,1,5401,77.0,0.0143,29.0,0.0054,12,True
Ossi,2025,2,5401,82.0,0.0152,24.0,0.0044,12,True
Ossi,2025,3,5401,91.0,0.0168,29.0,0.0054,12,True
Ossi,2025,4,5401,134.0,0.0248,58.0,0.0107,12,True
Ossi,2025,5,5401,125.0,0.0231,57.0,0.0106,12,True
Ossi,2025,6,5401,262.0,0.0485,82.0,0.0152,12,True
Ossi,2025,7,5401,422.0,0.0781,106.0,0.0196,12,True
Ossi,2025,8,5401,441.0,0.0817,170.0,0.0315,12,True
Ossi,2025,9,5401,321.0,0.0594,117.0,0.0217,12,True
Ossi,2025,10,5401,171.0,0.0317,69.0,0.0128,12,True
Ossi,2025,11,5401,36.0,0.0067,23.0,0.0043,12,True
Ossi,2025,12,5401,87.0,0.0161,36.0,0.0067,12,True
Ottana,2025,1,2167,1043.0,0.4813,137.0,0.0632,12,True
Ottana,2025,2,2167,562.0,0.2593,115.0,0.0531,12,True
Ottana,2025,3,2167,523.0,0.2413,142.0,0.0655,12,True
Ottana,2025,4,2167,395.0,0.1823,112.0,0.0517,12,True
Ottana,2025,5,2167,674.0,0.311,96.0,0.0443,12,True
Ottana,2025,6,2167,312.0,0.144,102.0,0.0471,12,True
Ottana,2025,7,2167,424.0,0.1957,139.0,0.0641,12,True
Ottana,2025,8,2167,385.0,0.1777,83.0,0.0383,12,True
Ottana,2025,9,2167,445.0,0.2054,125.0,0.0577,12,True
Ottana,2025,10,2167,615.0,0.2838,119.0,0.0549,12,True
Ottana,2025,11,2167,462.0,0.2132,99.0,0.0457,12,True
Ottana,2025,12,2167,200.0,0.0923,59.0,0.0272,12,True
Ovodda,2025,1,1453,25.64,0.0176,2.8,0.0019,12,True
Ovodda,2025,2,1453,23.93,0.0165,2.61,0.0018,12,True
Ovodda,2025,3,1453,31.08,0.0214,3.39,0.0023,12,True
Ovodda,2025,4,1453,59.66,0.0411,6.51,0.0045,12,True
Ovodda,2025,5,1453,72.26,0.0497,7.89,0.0054,12,True
Ovodda,2025,6,1453,115.2,0.0793,12.57,0.0087,12,True
Ovodda,2025,7,1453,151.17,0.104,16.5,0.0114,12,True
Ovodda,2025,8,1453,154.07,0.106,16.82,0.0116,12,True
Ovodda,2025,9,1453,96.91,0.0667,10.58,0.0073,12,True
Ovodda,2025,10,1453,60.38,0.0416,6.59,0.0045,12,True
Ovodda,2025,11,1453,27.15,0.0187,2.96,0.002,12,True
Ovodda,2025,12,1453,34.55,0.0238,3.77,0.0026,12,True
Ozieri,2025,1,9685,210.0,0.0217,90.0,0.0093,12,True
Ozieri,2025,2,9685,253.0,0.0261,114.0,0.0118,12,True
Ozieri,2025,3,9685,276.0,0.0285,136.0,0.014,12,True
Ozieri,2025,4,9685,315.0,0.0325,146.0,0.0151,12,True
Ozieri,2025,5,9685,546.0,0.0564,215.0,0.0222,12,True
Ozieri,2025,6,9685,460.0,0.0475,178.0,0.0184,12,True
Ozieri,2025,7,9685,431.0,0.0445,155.0,0.016,12,True
Ozieri,2025,8,9685,350.0,0.0361,133.0,0.0137,12,True
Ozieri,2025,9,9685,472.0,0.0487,229.0,0.0236,12,True
Ozieri,2025,10,9685,368.0,0.038,155.0,0.016,12,True
Ozieri,2025,11,9685,331.0,0.0342,163.0,0.0168,12,True
Ozieri,2025,12,9685,250.0,0.0258,117.0,0.0121,12,True
Pabillonis,2025,1,2433,96.0,0.0395,26.0,0.0107,12,True
Pabillonis,2025,2,2433,56.0,0.023,11.0,0.0045,12,True
Pabillonis,2025,3,2433,67.0,0.0275,28.0,0.0115,12,True
Pabillonis,2025,4,2433,81.0,0.0333,19.0,0.0078,12,True
Pabillonis,2025,5,2433,110.0,0.0452,24.0,0.0099,12,True
Pabillonis,2025,6,2433,63.0,0.0259,22.0,0.009,12,True
Pabillonis,2025,7,2433,196.0,0.0806,44.0,0.0181,12,True
Pabillonis,2025,8,2433,329.0,0.1352,76.0,0.0312,12,True
Pabillonis,2025,9,2433,201.0,0.0826,41.0,0.0169,12,True
Pabillonis,2025,10,2433,74.0,0.0304,17.0,0.007,12,True
Pabillonis,2025,11,2433,14.0,0.0058,8.0,0.0033,12,True
Pabillonis,2025,12,2433,78.0,0.0321,20.0,0.0082,12,True
Padria,2025,1,576,2.74,0.0048,0.45,0.0008,12,True
Padria,2025,2,576,2.56,0.0044,0.42,0.0007,12,True
Padria,2025,3,576,3.32,0.0058,0.55,0.001,12,True
Padria,2025,4,576,6.37,0.0111,1.05,0.0018,12,True
Padria,2025,5,576,7.72,0.0134,1.27,0.0022,12,True
Padria,2025,6,576,24.3,0.0422,6.03,0.0105,12,True
Padria,2025,7,576,16.15,0.028,2.66,0.0046,12,True
Padria,2025,8,576,16.46,0.0286,2.71,0.0047,12,True
Padria,2025,9,576,10.35,0.018,1.71,0.003,12,True
Padria,2025,10,576,14.45,0.0251,5.06,0.0088,12,True
Padria,2025,11,576,2.9,0.005,0.48,0.0008,12,True
Padria,2025,12,576,3.69,0.0064,0.61,0.0011,12,True
Padru,2025,1,2103,46.0,0.0219,4.0,0.0019,11,True
Padru,2025,2,2103,83.0,0.0395,2.0,0.001,11,True
Padru,2025,4,2103,46.0,0.0219,11.0,0.0052,11,True
Padru,2025,5,2103,34.0,0.0162,14.0,0.0067,11,True
Padru,2025,6,2103,678.0,0.3224,156.0,0.0742,11,True
Padru,2025,7,2103,1414.0,0.6724,302.0,0.1436,11,True
Padru,2025,8,2103,1960.0,0.932,509.0,0.242,11,True
Padru,2025,9,2103,334.0,0.1588,101.0,0.048,11,True
Padru,2025,10,2103,440.0,0.2092,133.0,0.0632,11,True
Padru,2025,11,2103,159.0,0.0756,37.0,0.0176,11,True
Padru,2025,12,2103,201.0,0.0956,57.0,0.0271,11,True
Palau,2025,1,4084,328.0,0.0803,62.0,0.0152,12,True
Palau,2025,2,4084,369.0,0.0904,142.0,0.0348,12,True
Palau,2025,3,4084,888.0,0.2174,272.0,0.0666,12,True
Palau,2025,4,4084,28228.0,6.9119,8415.0,2.0605,12,True
Palau,2025,5,4084,52166.0,12.7733,15156.0,3.7111,12,True
Palau,2025,6,4084,123766.0,30.3051,27809.0,6.8093,12,True
Palau,2025,7,4084,164228.0,40.2125,28169.0,6.8974,12,True
Palau,2025,8,4084,178479.0,43.702,30636.0,7.5015,12,True
Palau,2025,9,4084,118309.0,28.9689,25109.0,6.1481,12,True
Palau,2025,10,4084,48469.0,11.868,10550.0,2.5833,12,True
Palau,2025,11,4084,796.0,0.1949,170.0,0.0416,12,True
Palau,2025,12,4084,233.0,0.0571,45.0,0.011,12,True
Palmas Arborea,2025,1,1480,0.12,0.0001,0.06,0.0,12,True
Palmas Arborea,2025,2,1480,0.11,0.0001,0.06,0.0,12,True
Palmas Arborea,2025,3,1480,0.15,0.0001,0.07,0.0,12,True
Palmas Arborea,2025,4,1480,0.28,0.0002,0.14,0.0001,12,True
Palmas Arborea,2025,5,1480,0.34,0.0002,0.17,0.0001,12,True
Palmas Arborea,2025,6,1480,40.54,0.0274,8.27,0.0056,12,True
Palmas Arborea,2025,7,1480,76.71,0.0518,9.35,0.0063,12,True
Palmas Arborea,2025,8,1480,203.72,0.1376,47.36,0.032,12,True
Palmas Arborea,2025,9,1480,128.45,0.0868,13.23,0.0089,12,True
Palmas Arborea,2025,10,1480,0.28,0.0002,0.14,0.0001,12,True
Palmas Arborea,2025,11,1480,0.13,0.0001,0.06,0.0,12,True
Palmas Arborea,2025,12,1480,22.16,0.015,5.08,0.0034,12,True
Pattada,2025,1,2801,1.35,0.0005,0.57,0.0002,12,True
Pattada,2025,2,2801,1.26,0.0004,0.53,0.0002,12,True
Pattada,2025,3,2801,1.64,0.0006,0.69,0.0002,12,True
Pattada,2025,4,2801,3.15,0.0011,1.33,0.0005,12,True
Pattada,2025,5,2801,21.82,0.0078,12.61,0.0045,12,True
Pattada,2025,6,2801,6.08,0.0022,2.57,0.0009,12,True
Pattada,2025,7,2801,43.98,0.0157,11.37,0.0041,12,True
Pattada,2025,8,2801,86.14,0.0308,12.44,0.0044,12,True
Pattada,2025,9,2801,5.12,0.0018,2.16,0.0008,12,True
Pattada,2025,10,2801,3.19,0.0011,1.35,0.0005,12,True
Pattada,2025,11,2801,35.43,0.0126,27.61,0.0099,12,True
Pattada,2025,12,2801,1.82,0.0006,0.77,0.0003,12,True
Pau,2025,1,266,1.93,0.0073,0.21,0.0008,12,True
Pau,2025,2,266,1.8,0.0068,0.2,0.0008,12,True
Pau,2025,3,266,2.33,0.0088,0.26,0.001,12,True
Pau,2025,4,266,4.48,0.0168,0.49,0.0018,12,True
Pau,2025,5,266,5.43,0.0204,0.59,0.0022,12,True
Pau,2025,6,266,8.65,0.0325,0.95,0.0036,12,True
Pau,2025,7,266,11.36,0.0427,1.24,0.0047,12,True
Pau,2025,8,266,130.57,0.4909,16.27,0.0612,12,True
Pau,2025,9,266,7.28,0.0274,0.8,0.003,12,True
Pau,2025,10,266,4.54,0.0171,0.5,0.0019,12,True
Pau,2025,11,266,2.04,0.0077,0.22,0.0008,12,True
Pau,2025,12,266,2.6,0.0098,0.28,0.0011,12,True
Pauli Arbarei,2025,1,538,4.06,0.0075,4.06,0.0075,12,True
Pauli Arbarei,2025,2,538,6.06,0.0113,5.06,0.0094,12,True
Pauli Arbarei,2025,3,538,0.07,0.0001,0.07,0.0001,12,True
Pauli Arbarei,2025,4,538,12.14,0.0226,8.14,0.0151,12,True
Pauli Arbarei,2025,5,538,15.17,0.0282,11.17,0.0208,12,True
Pauli Arbarei,2025,6,538,25.27,0.047,19.27,0.0358,12,True
Pauli Arbarei,2025,7,538,17.35,0.0322,17.35,0.0322,12,True
Pauli Arbarei,2025,8,538,55.36,0.1029,43.36,0.0806,12,True
Pauli Arbarei,2025,9,538,67.23,0.125,43.23,0.0804,12,True
Pauli Arbarei,2025,10,538,31.14,0.0579,31.14,0.0579,12,True
Pauli Arbarei,2025,11,538,17.06,0.0317,13.06,0.0243,12,True
Pauli Arbarei,2025,12,538,22.08,0.041,20.08,0.0373,12,True
Paulilatino,2025,1,2086,47.0,0.0225,14.0,0.0067,12,True
Paulilatino,2025,2,2086,189.0,0.0906,29.0,0.0139,12,True
Paulilatino,2025,3,2086,212.0,0.1016,53.0,0.0254,12,True
Paulilatino,2025,4,2086,302.0,0.1448,98.0,0.047,12,True
Paulilatino,2025,5,2086,239.0,0.1146,76.0,0.0364,12,True
Paulilatino,2025,6,2086,215.0,0.1031,89.0,0.0427,12,True
Paulilatino,2025,7,2086,412.0,0.1975,131.0,0.0628,12,True
Paulilatino,2025,8,2086,626.0,0.3001,218.0,0.1045,12,True
Paulilatino,2025,9,2086,536.0,0.257,142.0,0.0681,12,True
Paulilatino,2025,10,2086,290.0,0.139,77.0,0.0369,12,True
Paulilatino,2025,11,2086,36.0,0.0173,15.0,0.0072,12,True
Paulilatino,2025,12,2086,67.0,0.0321,26.0,0.0125,12,True
Perdasdefogu,2025,1,1710,2.62,0.0015,0.09,0.0001,12,True
Perdasdefogu,2025,2,1710,13.44,0.0079,5.08,0.003,12,True
Perdasdefogu,2025,3,1710,15.17,0.0089,9.11,0.0053,12,True
Perdasdefogu,2025,4,1710,25.09,0.0147,13.21,0.0077,12,True
Perdasdefogu,2025,5,1710,19.38,0.0113,6.25,0.0037,12,True
Perdasdefogu,2025,6,1710,57.76,0.0338,7.41,0.0043,12,True
Perdasdefogu,2025,7,1710,118.44,0.0693,31.53,0.0184,12,True
Perdasdefogu,2025,8,1710,115.73,0.0677,23.54,0.0138,12,True
Perdasdefogu,2025,9,1710,88.9,0.052,13.34,0.0078,12,True
Perdasdefogu,2025,10,1710,97.17,0.0568,21.21,0.0124,12,True
Perdasdefogu,2025,11,1710,2.77,0.0016,0.1,0.0001,12,True
Perdasdefogu,2025,12,1710,3.53,0.0021,0.12,0.0001,12,True
Perdaxius,2025,1,1297,1.93,0.0015,0.21,0.0002,12,True
Perdaxius,2025,2,1297,1.8,0.0014,0.2,0.0002,12,True
Perdaxius,2025,3,1297,2.33,0.0018,0.26,0.0002,12,True
Perdaxius,2025,4,1297,4.48,0.0035,0.49,0.0004,12,True
Perdaxius,2025,5,1297,5.43,0.0042,0.59,0.0005,12,True
Perdaxius,2025,6,1297,24.65,0.019,2.95,0.0023,12,True
Perdaxius,2025,7,1297,35.36,0.0273,4.24,0.0033,12,True
Perdaxius,2025,8,1297,11.57,0.0089,1.27,0.001,12,True
Perdaxius,2025,9,1297,7.28,0.0056,0.8,0.0006,12,True
Perdaxius,2025,10,1297,4.54,0.0035,0.5,0.0004,12,True
Perdaxius,2025,11,1297,2.04,0.0016,0.22,0.0002,12,True
Perdaxius,2025,12,1297,2.6,0.002,0.28,0.0002,12,True
Perfugas,2025,1,2229,0.42,0.0002,0.36,0.0002,12,True
Perfugas,2025,2,2229,0.39,0.0002,0.34,0.0002,12,True
Perfugas,2025,3,2229,0.51,0.0002,0.44,0.0002,12,True
Perfugas,2025,4,2229,6.98,0.0031,6.84,0.0031,12,True
Perfugas,2025,5,2229,61.19,0.0275,26.02,0.0117,12,True
Perfugas,2025,6,2229,416.89,0.187,103.62,0.0465,12,True
Perfugas,2025,7,2229,511.48,0.2295,165.13,0.0741,12,True
