comune,anno,mese,letti_totali,superficie_kmq,densita_ricettiva,copertura_sufficiente
Tratalias,2024,10,78,30.975,2.52,True
Tratalias,2024,11,78,30.975,2.52,True
Tratalias,2024,12,78,30.975,2.52,True
Tresnuraghes,2024,1,722,31.4,22.99,True
Tresnuraghes,2024,2,722,31.4,22.99,True
Tresnuraghes,2024,3,722,31.4,22.99,True
Tresnuraghes,2024,4,722,31.4,22.99,True
Tresnuraghes,2024,5,722,31.4,22.99,True
Tresnuraghes,2024,6,722,31.4,22.99,True
Tresnuraghes,2024,7,722,31.4,22.99,True
Tresnuraghes,2024,8,722,31.4,22.99,True
Tresnuraghes,2024,9,722,31.4,22.99,True
Tresnuraghes,2024,10,722,31.4,22.99,True
Tresnuraghes,2024,11,722,31.4,22.99,True
Tresnuraghes,2024,12,722,31.4,22.99,True
Triei,2024,1,105,32.849,3.2,True
Triei,2024,2,105,32.849,3.2,True
Triei,2024,3,105,32.849,3.2,True
Triei,2024,4,105,32.849,3.2,True
Triei,2024,5,105,32.849,3.2,True
Triei,2024,6,105,32.849,3.2,True
Triei,2024,7,105,32.849,3.2,True
Triei,2024,8,105,32.849,3.2,True
Triei,2024,9,105,32.849,3.2,True
Triei,2024,10,105,32.849,3.2,True
Triei,2024,11,105,32.849,3.2,True
Triei,2024,12,105,32.849,3.2,True
Trinità D'Agultu E Vignola,2024,1,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,2,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,3,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,4,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,5,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,6,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,7,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,8,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,9,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,10,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,11,7268,134.092,54.2,True
Trinità D'Agultu E Vignola,2024,12,7268,134.092,54.2,True
Tuili,2024,1,52,24.449,2.13,True
Tuili,2024,2,52,24.449,2.13,True
Tuili,2024,3,52,24.449,2.13,True
Tuili,2024,4,52,24.449,2.13,True
Tuili,2024,5,52,24.449,2.13,True
Tuili,2024,6,52,24.449,2.13,True
Tuili,2024,7,52,24.449,2.13,True
Tuili,2024,8,52,24.449,2.13,True
Tuili,2024,9,52,24.449,2.13,True
Tuili,2024,10,52,24.449,2.13,True
Tuili,2024,11,52,24.449,2.13,True
Tuili,2024,12,52,24.449,2.13,True
Tula,2024,1,50,66.278,0.75,True
Tula,2024,2,50,66.278,0.75,True
Tula,2024,3,50,66.278,0.75,True
Tula,2024,4,50,66.278,0.75,True
Tula,2024,5,50,66.278,0.75,True
Tula,2024,6,50,66.278,0.75,True
Tula,2024,7,50,66.278,0.75,True
Tula,2024,8,50,66.278,0.75,True
Tula,2024,9,50,66.278,0.75,True
Tula,2024,10,50,66.278,0.75,True
Tula,2024,11,50,66.278,0.75,True
Tula,2024,12,50,66.278,0.75,True
Turri,2024,1,21,9.423,2.23,True
Turri,2024,2,21,9.423,2.23,True
Turri,2024,3,21,9.423,2.23,True
Turri,2024,4,21,9.423,2.23,True
Turri,2024,5,21,9.423,2.23,True
Turri,2024,6,21,9.423,2.23,True
Turri,2024,7,21,9.423,2.23,True
Turri,2024,8,21,9.423,2.23,True
Turri,2024,9,21,9.423,2.23,True
Turri,2024,10,21,9.423,2.23,True
Turri,2024,11,21,9.423,2.23,True
Turri,2024,12,21,9.423,2.23,True
Ulassai,2024,1,209,122.361,1.71,True
Ulassai,2024,2,209,122.361,1.71,True
Ulassai,2024,3,209,122.361,1.71,True
Ulassai,2024,4,209,122.361,1.71,True
Ulassai,2024,5,209,122.361,1.71,True
Ulassai,2024,6,209,122.361,1.71,True
Ulassai,2024,7,209,122.361,1.71,True
Ulassai,2024,8,209,122.361,1.71,True
Ulassai,2024,9,209,122.361,1.71,True
Ulassai,2024,10,209,122.361,1.71,True
Ulassai,2024,11,209,122.361,1.71,True
Ulassai,2024,12,209,122.361,1.71,True
Ulà Tirso,2024,1,15,19.183,0.78,True
Ulà Tirso,2024,2,15,19.183,0.78,True
Ulà Tirso,2024,3,15,19.183,0.78,True
Ulà Tirso,2024,4,15,19.183,0.78,True
Ulà Tirso,2024,5,15,19.183,0.78,True
Ulà Tirso,2024,6,15,19.183,0.78,True
Ulà Tirso,2024,7,15,19.183,0.78,True
Ulà Tirso,2024,8,15,19.183,0.78,True
Ulà Tirso,2024,9,15,19.183,0.78,True
Ulà Tirso,2024,10,15,19.183,0.78,True
Ulà Tirso,2024,11,15,19.183,0.78,True
Ulà Tirso,2024,12,15,19.183,0.78,True
Uras,2024,1,35,39.267,0.89,True
Uras,2024,2,35,39.267,0.89,True
Uras,2024,3,35,39.267,0.89,True
Uras,2024,4,35,39.267,0.89,True
Uras,2024,5,35,39.267,0.89,True
Uras,2024,6,35,39.267,0.89,True
Uras,2024,7,35,39.267,0.89,True
Uras,2024,8,35,39.267,0.89,True
Uras,2024,9,35,39.267,0.89,True
Uras,2024,10,35,39.267,0.89,True
Uras,2024,11,35,39.267,0.89,True
Uras,2024,12,35,39.267,0.89,True
Uri,2024,1,87,56.764,1.53,True
Uri,2024,2,87,56.764,1.53,True
Uri,2024,3,87,56.764,1.53,True
Uri,2024,4,87,56.764,1.53,True
Uri,2024,5,87,56.764,1.53,True
Uri,2024,6,87,56.764,1.53,True
Uri,2024,7,87,56.764,1.53,True
Uri,2024,8,87,56.764,1.53,True
Uri,2024,9,87,56.764,1.53,True
Uri,2024,10,87,56.764,1.53,True
Uri,2024,11,87,56.764,1.53,True
Uri,2024,12,87,56.764,1.53,True
Urzulei,2024,1,191,129.632,1.47,True
Urzulei,2024,2,191,129.632,1.47,True
Urzulei,2024,3,191,129.632,1.47,True
Urzulei,2024,4,191,129.632,1.47,True
Urzulei,2024,5,191,129.632,1.47,True
Urzulei,2024,6,191,129.632,1.47,True
Urzulei,2024,7,191,129.632,1.47,True
Urzulei,2024,8,191,129.632,1.47,True
Urzulei,2024,9,191,129.632,1.47,True
Urzulei,2024,10,191,129.632,1.47,True
Urzulei,2024,11,191,129.632,1.47,True
Urzulei,2024,12,191,129.632,1.47,True
Usellus,2024,1,10,35.117,0.28,True
Usellus,2024,2,10,35.117,0.28,True
Usellus,2024,3,10,35.117,0.28,True
Usellus,2024,4,10,35.117,0.28,True
Usellus,2024,5,10,35.117,0.28,True
Usellus,2024,6,10,35.117,0.28,True
Usellus,2024,7,10,35.117,0.28,True
Usellus,2024,8,10,35.117,0.28,True
Usellus,2024,9,10,35.117,0.28,True
Usellus,2024,10,10,35.117,0.28,True
Usellus,2024,11,10,35.117,0.28,True
Usellus,2024,12,10,35.117,0.28,True
Usini,2024,1,22,30.606,0.72,True
Usini,2024,2,22,30.606,0.72,True
Usini,2024,3,22,30.606,0.72,True
Usini,2024,4,22,30.606,0.72,True
Usini,2024,5,22,30.606,0.72,True
Usini,2024,6,22,30.606,0.72,True
Usini,2024,7,22,30.606,0.72,True
Usini,2024,8,22,30.606,0.72,True
Usini,2024,9,22,30.606,0.72,True
Usini,2024,10,22,30.606,0.72,True
Usini,2024,11,22,30.606,0.72,True
Usini,2024,12,22,30.606,0.72,True
Ussana,2024,1,36,32.8,1.1,True
Ussana,2024,2,36,32.8,1.1,True
Ussana,2024,3,36,32.8,1.1,True
Ussana,2024,4,36,32.8,1.1,True
Ussana,2024,5,36,32.8,1.1,True
Ussana,2024,6,36,32.8,1.1,True
Ussana,2024,7,36,32.8,1.1,True
Ussana,2024,8,36,32.8,1.1,True
Ussana,2024,9,36,32.8,1.1,True
Ussana,2024,10,36,32.8,1.1,True
Ussana,2024,11,36,32.8,1.1,True
Ussana,2024,12,36,32.8,1.1,True
Ussaramanna,2024,1,0,9.546,0.0,False
Ussaramanna,2024,2,0,9.546,0.0,False
Ussaramanna,2024,3,0,9.546,0.0,False
Ussaramanna,2024,4,0,9.546,0.0,False
Ussaramanna,2024,5,0,9.546,0.0,False
Ussaramanna,2024,6,0,9.546,0.0,False
Ussaramanna,2024,7,0,9.546,0.0,False
Ussaramanna,2024,8,0,9.546,0.0,False
Ussaramanna,2024,9,0,9.546,0.0,False
Ussaramanna,2024,10,0,9.546,0.0,False
Ussaramanna,2024,11,0,9.546,0.0,False
Ussaramanna,2024,12,0,9.546,0.0,False
Ussassai,2024,1,26,47.43,0.55,True
Ussassai,2024,2,26,47.43,0.55,True
Ussassai,2024,3,26,47.43,0.55,True
Ussassai,2024,4,26,47.43,0.55,True
Ussassai,2024,5,26,47.43,0.55,True
Ussassai,2024,6,26,47.43,0.55,True
Ussassai,2024,7,26,47.43,0.55,True
Ussassai,2024,8,26,47.43,0.55,True
Ussassai,2024,9,26,47.43,0.55,True
Ussassai,2024,10,26,47.43,0.55,True
Ussassai,2024,11,26,47.43,0.55,True
Ussassai,2024,12,26,47.43,0.55,True
Uta,2024,1,165,134.56,1.23,True
Uta,2024,2,165,134.56,1.23,True
Uta,2024,3,165,134.56,1.23,True
Uta,2024,4,165,134.56,1.23,True
Uta,2024,5,165,134.56,1.23,True
Uta,2024,6,165,134.56,1.23,True
Uta,2024,7,165,134.56,1.23,True
Uta,2024,8,165,134.56,1.23,True
Uta,2024,9,165,134.56,1.23,True
Uta,2024,10,165,134.56,1.23,True
Uta,2024,11,165,134.56,1.23,True
Uta,2024,12,165,134.56,1.23,True
Valledoria,2024,1,5508,25.374,217.07,True
Valledoria,2024,2,5508,25.374,217.07,True
Valledoria,2024,3,5508,25.374,217.07,True
Valledoria,2024,4,5508,25.374,217.07,True
Valledoria,2024,5,5508,25.374,217.07,True
Valledoria,2024,6,5508,25.374,217.07,True
Valledoria,2024,7,5508,25.374,217.07,True
Valledoria,2024,8,5508,25.374,217.07,True
Valledoria,2024,9,5508,25.374,217.07,True
Valledoria,2024,10,5508,25.374,217.07,True
Valledoria,2024,11,5508,25.374,217.07,True
Valledoria,2024,12,5508,25.374,217.07,True
Vallermosa,2024,1,88,61.567,1.43,True
Vallermosa,2024,2,88,61.567,1.43,True
Vallermosa,2024,3,88,61.567,1.43,True
Vallermosa,2024,4,88,61.567,1.43,True
Vallermosa,2024,5,88,61.567,1.43,True
Vallermosa,2024,6,88,61.567,1.43,True
Vallermosa,2024,7,88,61.567,1.43,True
Vallermosa,2024,8,88,61.567,1.43,True
Vallermosa,2024,9,88,61.567,1.43,True
Vallermosa,2024,10,88,61.567,1.43,True
Vallermosa,2024,11,88,61.567,1.43,True
Vallermosa,2024,12,88,61.567,1.43,True
Viddalba,2024,1,469,50.366,9.31,True
Viddalba,2024,2,469,50.366,9.31,True
Viddalba,2024,3,469,50.366,9.31,True
Viddalba,2024,4,469,50.366,9.31,True
Viddalba,2024,5,469,50.366,9.31,True
Viddalba,2024,6,469,50.366,9.31,True
Viddalba,2024,7,469,50.366,9.31,True
Viddalba,2024,8,469,50.366,9.31,True
Viddalba,2024,9,469,50.366,9.31,True
Viddalba,2024,10,469,50.366,9.31,True
Viddalba,2024,11,469,50.366,9.31,True
Viddalba,2024,12,469,50.366,9.31,True
Villa San Pietro,2024,1,293,40.276,7.27,True
Villa San Pietro,2024,2,293,40.276,7.27,True
Villa San Pietro,2024,3,293,40.276,7.27,True
Villa San Pietro,2024,4,293,40.276,7.27,True
Villa San Pietro,2024,5,293,40.276,7.27,True
Villa San Pietro,2024,6,293,40.276,7.27,True
Villa San Pietro,2024,7,293,40.276,7.27,True
Villa San Pietro,2024,8,293,40.276,7.27,True
Villa San Pietro,2024,9,293,40.276,7.27,True
Villa San Pietro,2024,10,293,40.276,7.27,True
Villa San Pietro,2024,11,293,40.276,7.27,True
Villa San Pietro,2024,12,293,40.276,7.27,True
Villa Sant'Antonio,2024,1,0,18.693,0.0,False
Villa Sant'Antonio,2024,2,0,18.693,0.0,False
Villa Sant'Antonio,2024,3,0,18.693,0.0,False
Villa Sant'Antonio,2024,4,0,18.693,0.0,False
Villa Sant'Antonio,2024,5,0,18.693,0.0,False
Villa Sant'Antonio,2024,6,0,18.693,0.0,False
Villa Sant'Antonio,2024,7,0,18.693,0.0,False
Villa Sant'Antonio,2024,8,0,18.693,0.0,False
Villa Sant'Antonio,2024,9,0,18.693,0.0,False
Villa Sant'Antonio,2024,10,0,18.693,0.0,False
Villa Sant'Antonio,2024,11,0,18.693,0.0,False
Villa Sant'Antonio,2024,12,0,18.693,0.0,False
Villa Verde,2024,1,0,17.679,0.0,False
Villa Verde,2024,2,0,17.679,0.0,False
Villa Verde,2024,3,0,17.679,0.0,False
Villa Verde,2024,4,0,17.679,0.0,False
Villa Verde,2024,5,0,17.679,0.0,False
Villa Verde,2024,6,0,17.679,0.0,False
Villa Verde,2024,7,0,17.679,0.0,False
Villa Verde,2024,8,0,17.679,0.0,False
Villa Verde,2024,9,0,17.679,0.0,False
Villa Verde,2024,10,0,17.679,0.0,False
Villa Verde,2024,11,0,17.679,0.0,False
Villa Verde,2024,12,0,17.679,0.0,False
Villacidro,2024,1,107,183.509,0.58,True
Villacidro,2024,2,107,183.509,0.58,True
Villacidro,2024,3,107,183.509,0.58,True
Villacidro,2024,4,107,183.509,0.58,True
Villacidro,2024,5,107,183.509,0.58,True
Villacidro,2024,6,107,183.509,0.58,True
Villacidro,2024,7,107,183.509,0.58,True
Villacidro,2024,8,107,183.509,0.58,True
Villacidro,2024,9,107,183.509,0.58,True
Villacidro,2024,10,107,183.509,0.58,True
Villacidro,2024,11,107,183.509,0.58,True
Villacidro,2024,12,107,183.509,0.58,True
Villagrande Strisaili,2024,1,155,210.239,0.74,True
Villagrande Strisaili,2024,2,155,210.239,0.74,True
Villagrande Strisaili,2024,3,155,210.239,0.74,True
Villagrande Strisaili,2024,4,155,210.239,0.74,True
Villagrande Strisaili,2024,5,155,210.239,0.74,True
Villagrande Strisaili,2024,6,155,210.239,0.74,True
Villagrande Strisaili,2024,7,155,210.239,0.74,True
Villagrande Strisaili,2024,8,155,210.239,0.74,True
Villagrande Strisaili,2024,9,155,210.239,0.74,True
Villagrande Strisaili,2024,10,155,210.239,0.74,True
Villagrande Strisaili,2024,11,155,210.239,0.74,True
Villagrande Strisaili,2024,12,155,210.239,0.74,True
Villamar,2024,1,12,38.207,0.31,True
Villamar,2024,2,12,38.207,0.31,True
Villamar,2024,3,12,38.207,0.31,True
Villamar,2024,4,12,38.207,0.31,True
Villamar,2024,5,12,38.207,0.31,True
Villamar,2024,6,12,38.207,0.31,True
Villamar,2024,7,12,38.207,0.31,True
Villamar,2024,8,12,38.207,0.31,True
Villamar,2024,9,12,38.207,0.31,True
Villamar,2024,10,12,38.207,0.31,True
Villamar,2024,11,12,38.207,0.31,True
Villamar,2024,12,12,38.207,0.31,True
Villamassargia,2024,1,99,91.426,1.08,True
Villamassargia,2024,2,99,91.426,1.08,True
Villamassargia,2024,3,99,91.426,1.08,True
Villamassargia,2024,4,99,91.426,1.08,True
Villamassargia,2024,5,99,91.426,1.08,True
Villamassargia,2024,6,99,91.426,1.08,True
Villamassargia,2024,7,99,91.426,1.08,True
Villamassargia,2024,8,99,91.426,1.08,True
Villamassargia,2024,9,99,91.426,1.08,True
Villamassargia,2024,10,99,91.426,1.08,True
Villamassargia,2024,11,99,91.426,1.08,True
Villamassargia,2024,12,99,91.426,1.08,True
Villanova Monteleone,2024,1,138,202.6,0.68,True
Villanova Monteleone,2024,2,138,202.6,0.68,True
Villanova Monteleone,2024,3,138,202.6,0.68,True
Villanova Monteleone,2024,4,138,202.6,0.68,True
Villanova Monteleone,2024,5,138,202.6,0.68,True
Villanova Monteleone,2024,6,138,202.6,0.68,True
Villanova Monteleone,2024,7,138,202.6,0.68,True
Villanova Monteleone,2024,8,138,202.6,0.68,True
Villanova Monteleone,2024,9,138,202.6,0.68,True
Villanova Monteleone,2024,10,138,202.6,0.68,True
Villanova Monteleone,2024,11,138,202.6,0.68,True
Villanova Monteleone,2024,12,138,202.6,0.68,True
Villanova Truschedu,2024,1,2,16.618,0.12,True
Villanova Truschedu,2024,2,2,16.618,0.12,True
Villanova Truschedu,2024,3,2,16.618,0.12,True
Villanova Truschedu,2024,4,2,16.618,0.12,True
Villanova Truschedu,2024,5,2,16.618,0.12,True
Villanova Truschedu,2024,6,2,16.618,0.12,True
Villanova Truschedu,2024,7,2,16.618,0.12,True
Villanova Truschedu,2024,8,2,16.618,0.12,True
Villanova Truschedu,2024,9,2,16.618,0.12,True
Villanova Truschedu,2024,10,2,16.618,0.12,True
Villanova Truschedu,2024,11,2,16.618,0.12,True
Villanova Truschedu,2024,12,2,16.618,0.12,True
Villanova Tulo,2024,1,3,40.731,0.07,True
Villanova Tulo,2024,2,3,40.731,0.07,True
Villanova Tulo,2024,3,3,40.731,0.07,True
Villanova Tulo,2024,4,3,40.731,0.07,True
Villanova Tulo,2024,5,3,40.731,0.07,True
Villanova Tulo,2024,6,3,40.731,0.07,True
Villanova Tulo,2024,7,3,40.731,0.07,True
Villanova Tulo,2024,8,3,40.731,0.07,True
Villanova Tulo,2024,9,3,40.731,0.07,True
Villanova Tulo,2024,10,3,40.731,0.07,True
Villanova Tulo,2024,11,3,40.731,0.07,True
Villanova Tulo,2024,12,3,40.731,0.07,True
Villanovaforru,2024,1,79,10.77,7.34,True
Villanovaforru,2024,2,79,10.77,7.34,True
Villanovaforru,2024,3,79,10.77,7.34,True
Villanovaforru,2024,4,79,10.77,7.34,True
Villanovaforru,2024,5,79,10.77,7.34,True
Villanovaforru,2024,6,79,10.77,7.34,True
Villanovaforru,2024,7,79,10.77,7.34,True
Villanovaforru,2024,8,79,10.77,7.34,True
Villanovaforru,2024,9,79,10.77,7.34,True
Villanovaforru,2024,10,79,10.77,7.34,True
Villanovaforru,2024,11,79,10.77,7.34,True
Villanovaforru,2024,12,79,10.77,7.34,True
Villanovafranca,2024,1,22,27.724,0.79,True
Villanovafranca,2024,2,22,27.724,0.79,True
Villanovafranca,2024,3,22,27.724,0.79,True
Villanovafranca,2024,4,22,27.724,0.79,True
Villanovafranca,2024,5,22,27.724,0.79,True
Villanovafranca,2024,6,22,27.724,0.79,True
Villanovafranca,2024,7,22,27.724,0.79,True
Villanovafranca,2024,8,22,27.724,0.79,True
Villanovafranca,2024,9,22,27.724,0.79,True
Villanovafranca,2024,10,22,27.724,0.79,True
Villanovafranca,2024,11,22,27.724,0.79,True
Villanovafranca,2024,12,22,27.724,0.79,True
Villaperuccio,2024,1,14,36.698,0.38,True
Villaperuccio,2024,2,14,36.698,0.38,True
Villaperuccio,2024,3,14,36.698,0.38,True
Villaperuccio,2024,4,14,36.698,0.38,True
Villaperuccio,2024,5,14,36.698,0.38,True
Villaperuccio,2024,6,14,36.698,0.38,True
Villaperuccio,2024,7,14,36.698,0.38,True
Villaperuccio,2024,8,14,36.698,0.38,True
Villaperuccio,2024,9,14,36.698,0.38,True
Villaperuccio,2024,10,14,36.698,0.38,True
Villaperuccio,2024,11,14,36.698,0.38,True
Villaperuccio,2024,12,14,36.698,0.38,True
Villaputzu,2024,1,1026,180.687,5.68,True
Villaputzu,2024,2,1026,180.687,5.68,True
Villaputzu,2024,3,1026,180.687,5.68,True
Villaputzu,2024,4,1026,180.687,5.68,True
Villaputzu,2024,5,1026,180.687,5.68,True
Villaputzu,2024,6,1026,180.687,5.68,True
Villaputzu,2024,7,1026,180.687,5.68,True
Villaputzu,2024,8,1026,180.687,5.68,True
Villaputzu,2024,9,1026,180.687,5.68,True
Villaputzu,2024,10,1026,180.687,5.68,True
Villaputzu,2024,11,1026,180.687,5.68,True
Villaputzu,2024,12,1026,180.687,5.68,True
Villasalto,2024,1,4,130.342,0.03,True
Villasalto,2024,2,4,130.342,0.03,True
Villasalto,2024,3,4,130.342,0.03,True
Villasalto,2024,4,4,130.342,0.03,True
Villasalto,2024,5,4,130.342,0.03,True
Villasalto,2024,6,4,130.342,0.03,True
Villasalto,2024,7,4,130.342,0.03,True
Villasalto,2024,8,4,130.342,0.03,True
Villasalto,2024,9,4,130.342,0.03,True
Villasalto,2024,10,4,130.342,0.03,True
Villasalto,2024,11,4,130.342,0.03,True
Villasalto,2024,12,4,130.342,0.03,True
Villasimius,2024,1,14333,58.173,246.39,True
Villasimius,2024,2,14333,58.173,246.39,True
Villasimius,2024,3,14333,58.173,246.39,True
Villasimius,2024,4,14333,58.173,246.39,True
Villasimius,2024,5,14333,58.173,246.39,True
Villasimius,2024,6,14333,58.173,246.39,True
Villasimius,2024,7,14333,58.173,246.39,True
Villasimius,2024,8,14333,58.173,246.39,True
Villasimius,2024,9,14333,58.173,246.39,True
Villasimius,2024,10,14333,58.173,246.39,True
Villasimius,2024,11,14333,58.173,246.39,True
Villasimius,2024,12,14333,58.173,246.39,True
Villasor,2024,1,32,86.793,0.37,True
Villasor,2024,2,32,86.793,0.37,True
Villasor,2024,3,32,86.793,0.37,True
Villasor,2024,4,32,86.793,0.37,True
Villasor,2024,5,32,86.793,0.37,True
Villasor,2024,6,32,86.793,0.37,True
Villasor,2024,7,32,86.793,0.37,True
Villasor,2024,8,32,86.793,0.37,True
Villasor,2024,9,32,86.793,0.37,True
Villasor,2024,10,32,86.793,0.37,True
Villasor,2024,11,32,86.793,0.37,True
Villasor,2024,12,32,86.793,0.37,True
Villaspeciosa,2024,1,8,27.063,0.3,True
Villaspeciosa,2024,2,8,27.063,0.3,True
Villaspeciosa,2024,3,8,27.063,0.3,True
Villaspeciosa,2024,4,8,27.063,0.3,True
Villaspeciosa,2024,5,8,27.063,0.3,True
Villaspeciosa,2024,6,8,27.063,0.3,True
Villaspeciosa,2024,7,8,27.063,0.3,True
Villaspeciosa,2024,8,8,27.063,0.3,True
Villaspeciosa,2024,9,8,27.063,0.3,True
Villaspeciosa,2024,10,8,27.063,0.3,True
Villaspeciosa,2024,11,8,27.063,0.3,True
Villaspeciosa,2024,12,8,27.063,0.3,True
Villaurbana,2024,1,56,58.733,0.95,True
Villaurbana,2024,2,56,58.733,0.95,True
Villaurbana,2024,3,56,58.733,0.95,True
Villaurbana,2024,4,56,58.733,0.95,True
Villaurbana,2024,5,56,58.733,0.95,True
Villaurbana,2024,6,56,58.733,0.95,True
Villaurbana,2024,7,56,58.733,0.95,True
Villaurbana,2024,8,56,58.733,0.95,True
Villaurbana,2024,9,56,58.733,0.95,True
Villaurbana,2024,10,56,58.733,0.95,True
Villaurbana,2024,11,56,58.733,0.95,True
Villaurbana,2024,12,56,58.733,0.95,True
Zeddiani,2024,1,9,12.052,0.75,True
Zeddiani,2024,2,9,12.052,0.75,True
Zeddiani,2024,3,9,12.052,0.75,True
Zeddiani,2024,4,9,12.052,0.75,True
Zeddiani,2024,5,9,12.052,0.75,True
Zeddiani,2024,6,9,12.052,0.75,True
Zeddiani,2024,7,9,12.052,0.75,True
Zeddiani,2024,8,9,12.052,0.75,True
Zeddiani,2024,9,9,12.052,0.75,True
Zeddiani,2024,10,9,12.052,0.75,True
Zeddiani,2024,11,9,12.052,0.75,True
Zeddiani,2024,12,9,12.052,0.75,True
Zerfaliu,2024,1,0,15.751,0.0,False
Zerfaliu,2024,2,0,15.751,0.0,False
Zerfaliu,2024,3,0,15.751,0.0,False
Zerfaliu,2024,4,0,15.751,0.0,False
Zerfaliu,2024,5,0,15.751,0.0,False
Zerfaliu,2024,6,0,15.751,0.0,False
Zerfaliu,2024,7,0,15.751,0.0,False
Zerfaliu,2024,8,0,15.751,0.0,False
Zerfaliu,2024,9,0,15.751,0.0,False
Zerfaliu,2024,10,0,15.751,0.0,False
Zerfaliu,2024,11,0,15.751,0.0,False
Zerfaliu,2024,12,0,15.751,0.0,False
