comune,anno,mese,densita_turistica,densita_turistica_norm,intensita_turistica_presenze,intensita_turistica_norm,densita_ricettiva,densita_ricettiva_norm,utilizzazione_lorda_pct,utilizzazione_lorda_norm,indice_overtourism,n_indicatori_disponibili
Musei,2024,9,2.16,0.0013,0.0297,0.001,0.49,0.0024,7.4,0.2498,0.0053,4.0
Musei,2024,10,0.65,0.0004,0.0089,0.0003,0.49,0.0024,7.4,0.2498,0.0029,4.0
Musei,2024,11,0.44,0.0003,0.0061,0.0002,0.49,0.0024,7.4,0.2498,0.0024,4.0
Musei,2024,12,0.79,0.0005,0.0108,0.0004,0.49,0.0024,7.4,0.2498,0.0033,4.0
Narbolia,2024,1,1.56,0.0009,0.0385,0.0013,52.72,0.2574,10.6,0.3579,0.0181,4.0
Narbolia,2024,2,0.32,0.0002,0.008,0.0003,52.72,0.2574,10.6,0.3579,0.0086,4.0
Narbolia,2024,3,0.0,0.0,0.0001,0.0,52.72,0.2574,10.6,0.3579,0.0,4.0
Narbolia,2024,4,1.24,0.0007,0.0306,0.001,52.72,0.2574,10.6,0.3579,0.0159,4.0
Narbolia,2024,5,122.65,0.0717,3.0258,0.0996,52.72,0.2574,10.6,0.3579,0.1602,4.0
Narbolia,2024,6,219.45,0.1283,5.4138,0.1783,52.72,0.2574,10.6,0.3579,0.2143,4.0
Narbolia,2024,7,457.78,0.2676,11.2931,0.3719,52.72,0.2574,10.6,0.3579,0.3094,4.0
Narbolia,2024,8,723.66,0.4231,17.8523,0.5878,52.72,0.2574,10.6,0.3579,0.3891,4.0
Narbolia,2024,9,328.85,0.1923,8.1125,0.2671,52.72,0.2574,10.6,0.3579,0.2623,4.0
Narbolia,2024,10,161.83,0.0946,3.9922,0.1315,52.72,0.2574,10.6,0.3579,0.184,4.0
Narbolia,2024,11,14.39,0.0084,0.355,0.0117,52.72,0.2574,10.6,0.3579,0.0549,4.0
Narbolia,2024,12,8.33,0.0049,0.2056,0.0068,52.72,0.2574,10.6,0.3579,0.0419,4.0
Narcao,2024,1,0.0,0.0,0.0001,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,2,0.0,0.0,0.0001,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,3,0.01,0.0,0.0002,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,4,0.01,0.0,0.0003,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,5,0.01,0.0,0.0003,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,6,0.02,0.0,0.0006,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,7,0.03,0.0,0.0007,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,8,0.03,0.0,0.0008,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,9,0.01,0.0,0.0004,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,10,0.01,0.0,0.0003,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,11,0.0,0.0,0.0001,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Narcao,2024,12,0.01,0.0,0.0002,0.0,0.81,0.004,0.05,0.0017,0.0,4.0
Neoneli,2024,1,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,2,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,3,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,4,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,5,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,6,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,7,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,8,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,9,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,10,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,11,,,,,0.0,0.0,,,0.0,1.0
Neoneli,2024,12,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,1,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,2,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,3,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,4,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,5,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,6,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,7,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,8,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,9,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,10,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,11,,,,,0.0,0.0,,,0.0,1.0
Noragugume,2024,12,,,,,0.0,0.0,,,0.0,1.0
Norbello,2024,1,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,2,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,3,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,4,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,5,5.9,,0.1383,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,6,13.85,,0.3247,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,7,45.59,,1.0687,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,8,49.96,,1.1713,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,9,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,10,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,11,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Norbello,2024,12,,,,,7.76,0.0379,4.07,0.1374,0.0722,2.0
Nughedu San Nicolò,2024,1,,,,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,2,,,,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,3,,,,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,4,0.04,,0.0041,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,5,0.16,,0.0152,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,6,1.24,,0.1159,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,7,0.77,,0.0717,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,8,1.39,,0.1297,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,9,0.67,,0.0621,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,10,0.28,,0.0262,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,11,,,,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu San Nicolò,2024,12,,,,,1.64,0.008,0.76,0.0257,0.0143,2.0
Nughedu Santa Vittoria,2024,1,0.0,0.0,0.0001,0.0,0.14,0.0007,8.08,0.2728,0.0,4.0
Nughedu Santa Vittoria,2024,2,0.0,0.0,0.0001,0.0,0.14,0.0007,8.08,0.2728,0.0,4.0
Nughedu Santa Vittoria,2024,3,0.46,0.0003,0.0308,0.001,0.14,0.0007,8.08,0.2728,0.0028,4.0
Nughedu Santa Vittoria,2024,4,0.25,0.0001,0.0168,0.0006,0.14,0.0007,8.08,0.2728,0.0018,4.0
Nughedu Santa Vittoria,2024,5,0.39,0.0002,0.0262,0.0009,0.14,0.0007,8.08,0.2728,0.0024,4.0
Nughedu Santa Vittoria,2024,6,0.71,0.0004,0.0477,0.0016,0.14,0.0007,8.08,0.2728,0.0033,4.0
Nughedu Santa Vittoria,2024,7,0.36,0.0002,0.0244,0.0008,0.14,0.0007,8.08,0.2728,0.0024,4.0
Nughedu Santa Vittoria,2024,8,0.96,0.0006,0.0644,0.0021,0.14,0.0007,8.08,0.2728,0.0039,4.0
Nughedu Santa Vittoria,2024,9,0.29,0.0002,0.0193,0.0006,0.14,0.0007,8.08,0.2728,0.0022,4.0
Nughedu Santa Vittoria,2024,10,0.36,0.0002,0.0238,0.0008,0.14,0.0007,8.08,0.2728,0.0024,4.0
Nughedu Santa Vittoria,2024,11,0.35,0.0002,0.0237,0.0008,0.14,0.0007,8.08,0.2728,0.0024,4.0
Nughedu Santa Vittoria,2024,12,0.0,0.0,0.0002,0.0,0.14,0.0007,8.08,0.2728,0.0,4.0
Nule,2024,1,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,2,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,3,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,4,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,5,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,6,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,7,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,8,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,9,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,10,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,11,,,,,0.0,0.0,,,0.0,1.0
Nule,2024,12,,,,,0.0,0.0,,,0.0,1.0
Nulvi,2024,1,,,,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,2,,,,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,3,0.07,,0.0019,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,4,0.59,,0.0155,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,5,2.42,,0.063,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,6,4.24,,0.1105,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,7,8.55,,0.223,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,8,17.31,,0.4513,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,9,5.51,,0.1437,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,10,2.8,,0.073,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,11,0.18,,0.0046,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nulvi,2024,12,,,,,3.11,0.0152,3.67,0.1239,0.0434,2.0
Nuoro,2024,1,15.63,0.0091,0.0895,0.0029,4.59,0.0224,17.2,0.5807,0.0242,4.0
Nuoro,2024,2,19.28,0.0113,0.1103,0.0036,4.59,0.0224,17.2,0.5807,0.027,4.0
Nuoro,2024,3,18.7,0.0109,0.107,0.0035,4.59,0.0224,17.2,0.5807,0.0265,4.0
Nuoro,2024,4,23.07,0.0135,0.132,0.0043,4.59,0.0224,17.2,0.5807,0.0295,4.0
Nuoro,2024,5,22.91,0.0134,0.1311,0.0043,4.59,0.0224,17.2,0.5807,0.0294,4.0
Nuoro,2024,6,22.34,0.0131,0.1279,0.0042,4.59,0.0224,17.2,0.5807,0.0291,4.0
Nuoro,2024,7,31.12,0.0182,0.1781,0.0059,4.59,0.0224,17.2,0.5807,0.0344,4.0
Nuoro,2024,8,39.17,0.0229,0.2241,0.0074,4.59,0.0224,17.2,0.5807,0.0385,4.0
Nuoro,2024,9,28.78,0.0168,0.1647,0.0054,4.59,0.0224,17.2,0.5807,0.033,4.0
Nuoro,2024,10,27.26,0.0159,0.156,0.0051,4.59,0.0224,17.2,0.5807,0.032,4.0
Nuoro,2024,11,23.33,0.0136,0.1335,0.0044,4.59,0.0224,17.2,0.5807,0.0297,4.0
Nuoro,2024,12,16.79,0.0098,0.0961,0.0032,4.59,0.0224,17.2,0.5807,0.0253,4.0
Nurachi,2024,1,0.08,0.0,0.0007,0.0,15.46,0.0755,6.82,0.2302,0.0,4.0
Nurachi,2024,2,1.69,0.001,0.0164,0.0005,15.46,0.0755,6.82,0.2302,0.0097,4.0
Nurachi,2024,3,3.84,0.0022,0.0371,0.0012,15.46,0.0755,6.82,0.2302,0.0146,4.0
Nurachi,2024,4,16.37,0.0096,0.1582,0.0052,15.46,0.0755,6.82,0.2302,0.0305,4.0
Nurachi,2024,5,18.44,0.0108,0.1782,0.0059,15.46,0.0755,6.82,0.2302,0.0324,4.0
Nurachi,2024,6,47.78,0.0279,0.4618,0.0152,15.46,0.0755,6.82,0.2302,0.0521,4.0
Nurachi,2024,7,84.19,0.0492,0.8136,0.0268,15.46,0.0755,6.82,0.2302,0.0692,4.0
Nurachi,2024,8,125.15,0.0732,1.2094,0.0398,15.46,0.0755,6.82,0.2302,0.0844,4.0
Nurachi,2024,9,62.04,0.0363,0.5995,0.0197,15.46,0.0755,6.82,0.2302,0.0594,4.0
Nurachi,2024,10,13.75,0.008,0.1329,0.0044,15.46,0.0755,6.82,0.2302,0.028,4.0
Nurachi,2024,11,2.83,0.0017,0.0273,0.0009,15.46,0.0755,6.82,0.2302,0.0128,4.0
Nurachi,2024,12,8.46,0.0049,0.0817,0.0027,15.46,0.0755,6.82,0.2302,0.0219,4.0
Nuragus,2024,1,0.48,0.0003,0.0115,0.0004,0.46,0.0022,1.4,0.0473,0.0019,4.0
Nuragus,2024,2,0.02,0.0,0.0004,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,3,0.02,0.0,0.0005,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,4,0.04,0.0,0.0009,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,5,0.04,0.0,0.001,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,6,0.08,0.0,0.0019,0.0001,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,7,0.11,0.0001,0.0025,0.0001,0.46,0.0022,1.4,0.0473,0.001,4.0
Nuragus,2024,8,1.19,0.0007,0.0283,0.0009,0.46,0.0022,1.4,0.0473,0.0028,4.0
Nuragus,2024,9,0.06,0.0,0.0014,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,10,0.29,0.0002,0.007,0.0002,0.46,0.0022,1.4,0.0473,0.0014,4.0
Nuragus,2024,11,0.02,0.0,0.0005,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nuragus,2024,12,0.02,0.0,0.0006,0.0,0.46,0.0022,1.4,0.0473,0.0,4.0
Nurallao,2024,1,0.6,0.0004,0.0185,0.0006,0.66,0.0032,6.41,0.2164,0.0036,4.0
Nurallao,2024,2,0.22,0.0001,0.0069,0.0002,0.66,0.0032,6.41,0.2164,0.0019,4.0
Nurallao,2024,3,0.98,0.0006,0.0302,0.001,0.66,0.0032,6.41,0.2164,0.0045,4.0
Nurallao,2024,4,2.66,0.0016,0.0824,0.0027,0.66,0.0032,6.41,0.2164,0.0074,4.0
Nurallao,2024,5,1.55,0.0009,0.0479,0.0016,0.66,0.0032,6.41,0.2164,0.0056,4.0
Nurallao,2024,6,0.94,0.0005,0.0291,0.001,0.66,0.0032,6.41,0.2164,0.0043,4.0
Nurallao,2024,7,2.44,0.0014,0.0756,0.0025,0.66,0.0032,6.41,0.2164,0.007,4.0
Nurallao,2024,8,3.79,0.0022,0.1174,0.0039,0.66,0.0032,6.41,0.2164,0.0088,4.0
Nurallao,2024,9,0.71,0.0004,0.0221,0.0007,0.66,0.0032,6.41,0.2164,0.0037,4.0
Nurallao,2024,10,0.05,0.0,0.0015,0.0,0.66,0.0032,6.41,0.2164,0.0,4.0
Nurallao,2024,11,1.46,0.0009,0.0452,0.0015,0.66,0.0032,6.41,0.2164,0.0055,4.0
Nurallao,2024,12,0.03,0.0,0.001,0.0,0.66,0.0032,6.41,0.2164,0.0,4.0
Nuraminis,2024,1,4.35,0.0025,0.0842,0.0028,0.82,0.004,18.54,0.6259,0.0115,4.0
Nuraminis,2024,2,4.21,0.0025,0.0816,0.0027,0.82,0.004,18.54,0.6259,0.0114,4.0
Nuraminis,2024,3,4.37,0.0026,0.0846,0.0028,0.82,0.004,18.54,0.6259,0.0116,4.0
Nuraminis,2024,4,3.28,0.0019,0.0636,0.0021,0.82,0.004,18.54,0.6259,0.01,4.0
Nuraminis,2024,5,5.74,0.0034,0.1113,0.0037,0.82,0.004,18.54,0.6259,0.0133,4.0
Nuraminis,2024,6,5.03,0.0029,0.0975,0.0032,0.82,0.004,18.54,0.6259,0.0123,4.0
Nuraminis,2024,7,6.45,0.0038,0.125,0.0041,0.82,0.004,18.54,0.6259,0.0141,4.0
Nuraminis,2024,8,4.26,0.0025,0.0825,0.0027,0.82,0.004,18.54,0.6259,0.0114,4.0
Nuraminis,2024,9,3.86,0.0023,0.0747,0.0025,0.82,0.004,18.54,0.6259,0.011,4.0
Nuraminis,2024,10,5.7,0.0033,0.1104,0.0036,0.82,0.004,18.54,0.6259,0.0131,4.0
Nuraminis,2024,11,3.52,0.0021,0.0683,0.0022,0.82,0.004,18.54,0.6259,0.0104,4.0
Nuraminis,2024,12,4.74,0.0028,0.0919,0.003,0.82,0.004,18.54,0.6259,0.012,4.0
Nureci,2024,1,0.07,0.0,0.0028,0.0001,0.61,0.003,12.33,0.4163,0.0,4.0
Nureci,2024,2,0.06,0.0,0.0026,0.0001,0.61,0.003,12.33,0.4163,0.0,4.0
Nureci,2024,3,0.08,0.0,0.0036,0.0001,0.61,0.003,12.33,0.4163,0.0,4.0
Nureci,2024,4,2.04,0.0012,0.0868,0.0029,0.61,0.003,12.33,0.4163,0.0081,4.0
Nureci,2024,5,4.12,0.0024,0.1748,0.0058,0.61,0.003,12.33,0.4163,0.0115,4.0
Nureci,2024,6,1.82,0.0011,0.0773,0.0025,0.61,0.003,12.33,0.4163,0.0077,4.0
Nureci,2024,7,2.23,0.0013,0.0947,0.0031,0.61,0.003,12.33,0.4163,0.0084,4.0
Nureci,2024,8,5.82,0.0034,0.2471,0.0081,0.61,0.003,12.33,0.4163,0.0136,4.0
Nureci,2024,9,3.2,0.0019,0.1358,0.0045,0.61,0.003,12.33,0.4163,0.0102,4.0
Nureci,2024,10,3.95,0.0023,0.1677,0.0055,0.61,0.003,12.33,0.4163,0.0112,4.0
Nureci,2024,11,2.89,0.0017,0.1228,0.004,0.61,0.003,12.33,0.4163,0.0096,4.0
Nureci,2024,12,1.16,0.0007,0.0491,0.0016,0.61,0.003,12.33,0.4163,0.0061,4.0
Nurri,2024,1,0.01,0.0,0.0003,0.0,0.35,0.0017,9.53,0.3217,0.0,4.0
Nurri,2024,2,0.01,0.0,0.0002,0.0,0.35,0.0017,9.53,0.3217,0.0,4.0
Nurri,2024,3,1.19,0.0007,0.0435,0.0014,0.35,0.0017,9.53,0.3217,0.0048,4.0
Nurri,2024,4,1.54,0.0009,0.0566,0.0019,0.35,0.0017,9.53,0.3217,0.0055,4.0
Nurri,2024,5,3.43,0.002,0.1255,0.0041,0.35,0.0017,9.53,0.3217,0.0082,4.0
Nurri,2024,6,0.36,0.0002,0.0131,0.0004,0.35,0.0017,9.53,0.3217,0.0026,4.0
Nurri,2024,7,0.69,0.0004,0.0254,0.0008,0.35,0.0017,9.53,0.3217,0.0036,4.0
Nurri,2024,8,2.36,0.0014,0.0864,0.0028,0.35,0.0017,9.53,0.3217,0.0068,4.0
Nurri,2024,9,0.47,0.0003,0.0173,0.0006,0.35,0.0017,9.53,0.3217,0.0031,4.0
Nurri,2024,10,1.06,0.0006,0.0387,0.0013,0.35,0.0017,9.53,0.3217,0.0045,4.0
Nurri,2024,11,0.13,0.0001,0.0047,0.0002,0.35,0.0017,9.53,0.3217,0.0018,4.0
Nurri,2024,12,1.0,0.0006,0.0365,0.0012,0.35,0.0017,9.53,0.3217,0.0045,4.0
Nuxis,2024,1,0.0,0.0,0.0002,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,2,0.0,0.0,0.0002,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,3,0.01,0.0,0.0002,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,4,0.01,0.0,0.0004,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,5,0.01,0.0,0.0004,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,6,0.02,0.0,0.0008,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,7,0.02,0.0,0.0011,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,8,0.2,0.0001,0.0088,0.0003,0.41,0.002,0.87,0.0294,0.0012,4.0
Nuxis,2024,9,0.58,0.0003,0.0252,0.0008,0.41,0.002,0.87,0.0294,0.0019,4.0
Nuxis,2024,10,0.41,0.0002,0.018,0.0006,0.41,0.002,0.87,0.0294,0.0016,4.0
Nuxis,2024,11,0.0,0.0,0.0002,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Nuxis,2024,12,0.01,0.0,0.0002,0.0,0.41,0.002,0.87,0.0294,0.0,4.0
Olbia,2024,1,37.91,0.0222,0.2377,0.0078,64.29,0.3139,11.94,0.4031,0.0684,4.0
Olbia,2024,2,42.73,0.025,0.2679,0.0088,64.29,0.3139,11.94,0.4031,0.0726,4.0
Olbia,2024,3,54.77,0.032,0.3433,0.0113,64.29,0.3139,11.94,0.4031,0.0822,4.0
Olbia,2024,4,101.11,0.0591,0.6339,0.0209,64.29,0.3139,11.94,0.4031,0.1118,4.0
Olbia,2024,5,231.21,0.1352,1.4495,0.0477,64.29,0.3139,11.94,0.4031,0.169,4.0
Olbia,2024,6,436.97,0.2555,2.7395,0.0902,64.29,0.3139,11.94,0.4031,0.2324,4.0
Olbia,2024,7,570.58,0.3336,3.5771,0.1178,64.29,0.3139,11.94,0.4031,0.2655,4.0
Olbia,2024,8,609.09,0.3561,3.8185,0.1257,64.29,0.3139,11.94,0.4031,0.2743,4.0
Olbia,2024,9,420.4,0.2458,2.6356,0.0868,64.29,0.3139,11.94,0.4031,0.2279,4.0
Olbia,2024,10,214.92,0.1257,1.3474,0.0444,64.29,0.3139,11.94,0.4031,0.163,4.0
Olbia,2024,11,49.73,0.0291,0.3117,0.0103,64.29,0.3139,11.94,0.4031,0.0785,4.0
Olbia,2024,12,32.29,0.0189,0.2024,0.0067,64.29,0.3139,11.94,0.4031,0.0633,4.0
Oliena,2024,1,1.6,0.0009,0.0407,0.0013,2.57,0.0125,20.1,0.6786,0.01,4.0
Oliena,2024,2,0.89,0.0005,0.0225,0.0007,2.57,0.0125,20.1,0.6786,0.0074,4.0
Oliena,2024,3,2.76,0.0016,0.0701,0.0023,2.57,0.0125,20.1,0.6786,0.0133,4.0
Oliena,2024,4,16.05,0.0094,0.408,0.0134,2.57,0.0125,20.1,0.6786,0.0322,4.0
Oliena,2024,5,21.99,0.0129,0.5591,0.0184,2.57,0.0125,20.1,0.6786,0.0377,4.0
Oliena,2024,6,25.34,0.0148,0.6443,0.0212,2.57,0.0125,20.1,0.6786,0.0404,4.0
Oliena,2024,7,27.31,0.016,0.6943,0.0229,2.57,0.0125,20.1,0.6786,0.042,4.0
Oliena,2024,8,35.25,0.0206,0.896,0.0295,2.57,0.0125,20.1,0.6786,0.0476,4.0
Oliena,2024,9,29.07,0.017,0.7389,0.0243,2.57,0.0125,20.1,0.6786,0.0433,4.0
Oliena,2024,10,23.14,0.0135,0.5882,0.0194,2.57,0.0125,20.1,0.6786,0.0386,4.0
Oliena,2024,11,4.07,0.0024,0.1034,0.0034,2.57,0.0125,20.1,0.6786,0.0162,4.0
Oliena,2024,12,0.79,0.0005,0.0201,0.0007,2.57,0.0125,20.1,0.6786,0.0074,4.0
Ollastra,2024,1,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,2,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,3,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,4,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,5,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,6,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,7,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,8,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,9,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,10,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,11,,,,,0.0,0.0,,,0.0,1.0
Ollastra,2024,12,,,,,0.0,0.0,,,0.0,1.0
Ollolai,2024,1,0.03,0.0,0.0007,0.0,1.48,0.0072,1.03,0.0348,0.0,4.0
Ollolai,2024,2,0.03,0.0,0.0006,0.0,1.48,0.0072,1.03,0.0348,0.0,4.0
Ollolai,2024,3,0.04,0.0,0.0009,0.0,1.48,0.0072,1.03,0.0348,0.0,4.0
Ollolai,2024,4,0.06,0.0,0.0015,0.0,1.48,0.0072,1.03,0.0348,0.0,4.0
Ollolai,2024,5,0.07,0.0,0.0016,0.0001,1.48,0.0072,1.03,0.0348,0.0,4.0
Ollolai,2024,6,0.13,0.0001,0.0031,0.0001,1.48,0.0072,1.03,0.0348,0.0013,4.0
Ollolai,2024,7,0.18,0.0001,0.0042,0.0001,1.48,0.0072,1.03,0.0348,0.0013,4.0
Ollolai,2024,8,0.18,0.0001,0.0043,0.0001,1.48,0.0072,1.03,0.0348,0.0013,4.0
Ollolai,2024,9,0.1,0.0001,0.0024,0.0001,1.48,0.0072,1.03,0.0348,0.0013,4.0
Ollolai,2024,10,1.73,0.001,0.0405,0.0013,1.48,0.0072,1.03,0.0348,0.0042,4.0
Ollolai,2024,11,2.58,0.0015,0.0605,0.002,1.48,0.0072,1.03,0.0348,0.0052,4.0
Ollolai,2024,12,0.45,0.0003,0.0105,0.0003,1.48,0.0072,1.03,0.0348,0.0022,4.0
Olmedo,2024,1,0.99,0.0006,0.0079,0.0003,13.88,0.0678,5.11,0.1725,0.0068,4.0
Olmedo,2024,2,0.01,0.0,0.0001,0.0,13.88,0.0678,5.11,0.1725,0.0,4.0
Olmedo,2024,3,1.73,0.001,0.0139,0.0005,13.88,0.0678,5.11,0.1725,0.0087,4.0
Olmedo,2024,4,7.76,0.0045,0.0622,0.002,13.88,0.0678,5.11,0.1725,0.018,4.0
Olmedo,2024,5,18.55,0.0108,0.1487,0.0049,13.88,0.0678,5.11,0.1725,0.028,4.0
Olmedo,2024,6,28.48,0.0167,0.2282,0.0075,13.88,0.0678,5.11,0.1725,0.0348,4.0
Olmedo,2024,7,55.09,0.0322,0.4415,0.0145,13.88,0.0678,5.11,0.1725,0.0483,4.0
Olmedo,2024,8,92.55,0.0541,0.7416,0.0244,13.88,0.0678,5.11,0.1725,0.0627,4.0
Olmedo,2024,9,36.95,0.0216,0.2961,0.0097,13.88,0.0678,5.11,0.1725,0.0396,4.0
Olmedo,2024,10,12.27,0.0072,0.0983,0.0032,13.88,0.0678,5.11,0.1725,0.0228,4.0
Olmedo,2024,11,2.35,0.0014,0.0188,0.0006,13.88,0.0678,5.11,0.1725,0.01,4.0
Olmedo,2024,12,2.15,0.0013,0.0172,0.0006,13.88,0.0678,5.11,0.1725,0.0098,4.0
Olzai,2024,1,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,2,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,3,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,4,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,5,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,6,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,7,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,8,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,9,,,,,0.0,0.0,,,0.0,1.0
Olzai,2024,10,,,,,0.0,0.0,,,0.0,1.0
