anno,Provincia,Comune,Tipologia,Stelle,Numero Strutture,letti,camere
2022,Provincia di Sassari,TEMPIO PAUSANIA,Affittacamere,II Categoria,2,8,6
2022,Provincia di Sassari,TEMPIO PAUSANIA,Agriturismo,NULL,6,56,29
2022,Provincia di Sassari,TEMPIO PAUSANIA,Albergo,3 Stelle,4,270,129
2022,Provincia di Sassari,TEMPIO PAUSANIA,Albergo,4 Stelle,1,41,18
2022,Provincia di Sassari,TEMPIO PAUSANIA,Alloggi privati,NULL,37,169,69
2022,Provincia di Sassari,TEMPIO PAUSANIA,Bed and breakfast,1 Stella,4,18,11
2022,Provincia di Sassari,TEMPIO PAUSANIA,Bed and breakfast,2 Stelle,7,31,13
2022,Provincia di Sassari,TEMPIO PAUSANIA,Bed and breakfast,3 Stelle,1,6,3
2022,Provincia di Sassari,TEMPIO PAUSANIA,Case e appartamenti per vacanze,II Categoria,2,45,0
2022,Provincia di Sassari,TEMPIO PAUSANIA,Locanda,III Categoria,1,12,4
2022,Provincia di Sassari,TEMPIO PAUSANIA,Turismo Rurale,3 Stelle,3,47,20
2022,Provincia di Sassari,TERGU,Affittacamere,II Categoria,1,9,5
2022,Provincia di Sassari,TERGU,Agriturismo,NULL,1,8,4
2022,Provincia di Sassari,TERGU,Alloggi privati,NULL,4,20,14
2022,Provincia di Sassari,TERGU,Case e appartamenti per vacanze,NULL,1,77,43
2022,Provincia di Sassari,TERGU,Case e appartamenti per vacanze,II Categoria,1,84,28
2022,Provincia di Sassari,TERGU,Case e appartamenti per vacanze,III Categoria,1,9,3
2022,Provincia di Sassari,TERGU,Turismo Rurale,3 Stelle,1,18,12
2022,Provincia di Oristano,TERRALBA,Affittacamere,I Categoria,1,12,6
2022,Provincia di Oristano,TERRALBA,Albergo,1 Stella,1,9,8
2022,Provincia di Oristano,TERRALBA,Albergo,2 Stelle,1,14,9
2022,Provincia di Oristano,TERRALBA,Alloggi privati,NULL,10,45,22
2022,Provincia di Oristano,TERRALBA,Bed and breakfast,1 Stella,6,22,13
2022,Provincia di Nuoro,TERTENIA,Agriturismo,NULL,1,3,1
2022,Provincia di Nuoro,TERTENIA,Albergo,3 Stelle,2,40,21
2022,Provincia di Nuoro,TERTENIA,Albergo residenziale,4 Stelle,1,20,13
2022,Provincia di Nuoro,TERTENIA,Alloggi privati,NULL,101,497,229
2022,Provincia di Nuoro,TERTENIA,Campeggio,3 Stelle,1,85,40
2022,Provincia di Nuoro,TERTENIA,Case e appartamenti per vacanze,II Categoria,1,108,54
2022,Provincia di Nuoro,TERTENIA,Villaggio albergo,4 Stelle,1,83,43
2022,Provincia di Nuoro,TETI,Affittacamere,I Categoria,1,6,3
2022,Provincia di Nuoro,TETI,Agriturismo,NULL,4,50,33
2022,Provincia del Sud Sardegna,TEULADA,Affittacamere,II Categoria,4,24,13
2022,Provincia del Sud Sardegna,TEULADA,Agriturismo,NULL,3,36,18
2022,Provincia del Sud Sardegna,TEULADA,Albergo,3 Stelle,3,116,65
2022,Provincia del Sud Sardegna,TEULADA,Albergo residenziale,4 Stelle,1,197,45
2022,Provincia del Sud Sardegna,TEULADA,Alloggi privati,NULL,102,453,203
2022,Provincia del Sud Sardegna,TEULADA,Bed and breakfast,1 Stella,2,9,4
2022,Provincia del Sud Sardegna,TEULADA,Bed and breakfast,2 Stelle,3,12,5
2022,Provincia del Sud Sardegna,TEULADA,Bed and breakfast,3 Stelle,17,102,48
2022,Provincia del Sud Sardegna,TEULADA,Case e appartamenti per vacanze,II Categoria,3,72,22
2022,Provincia del Sud Sardegna,TEULADA,Case e appartamenti per vacanze,III Categoria,1,9,4
2022,Provincia di Sassari,THIESI,Agriturismo,NULL,1,4,2
2022,Provincia di Sassari,THIESI,Albergo,3 Stelle,1,31,15
2022,Provincia di Sassari,THIESI,Alloggi privati,NULL,2,9,4
2022,Provincia di Sassari,THIESI,Bed and breakfast,2 Stelle,1,6,3
2022,Provincia di Sassari,THIESI,Bed and breakfast,3 Stelle,1,2,1
2022,Provincia di Sassari,TISSI,Alloggi privati,NULL,2,6,3
2022,Provincia di Nuoro,TONARA,Affittacamere,I Categoria,1,8,5
2022,Provincia di Nuoro,TONARA,Agriturismo,NULL,3,35,21
2022,Provincia di Nuoro,TONARA,Albergo,1 Stella,1,10,7
2022,Provincia di Nuoro,TONARA,Albergo,2 Stelle,1,24,14
2022,Provincia di Nuoro,TONARA,Albergo,3 Stelle,1,22,11
2022,Provincia di Nuoro,TONARA,Alloggi privati,NULL,1,5,2
2022,Provincia di Nuoro,TONARA,Bed and breakfast,2 Stelle,1,2,2
2022,Provincia di Nuoro,TONARA,Campeggio,1 Stella,1,210,55
2022,Provincia di Nuoro,TORPÈ,Affittacamere,NULL,1,12,6
2022,Provincia di Nuoro,TORPÈ,Affittacamere,I Categoria,1,2,2
2022,Provincia di Nuoro,TORPÈ,Affittacamere,II Categoria,2,22,12
2022,Provincia di Nuoro,TORPÈ,Affittacamere,III Categoria,1,8,4
2022,Provincia di Nuoro,TORPÈ,Agriturismo,NULL,3,45,18
2022,Provincia di Nuoro,TORPÈ,Alloggi privati,NULL,11,58,26
2022,Provincia di Nuoro,TORPÈ,Bed and breakfast,1 Stella,3,9,5
2022,Provincia di Nuoro,TORPÈ,Bed and breakfast,2 Stelle,3,13,7
2022,Provincia di Nuoro,TORPÈ,Bed and breakfast,3 Stelle,2,12,6
2022,Provincia di Nuoro,TORPÈ,Turismo Rurale,3 Stelle,4,45,23
2022,Provincia di Sassari,TORRALBA,Bed and breakfast,2 Stelle,1,2,2
2022,Provincia di Nuoro,TORTOLÌ,Affittacamere,I Categoria,1,12,6
2022,Provincia di Nuoro,TORTOLÌ,Affittacamere,II Categoria,15,124,68
2022,Provincia di Nuoro,TORTOLÌ,Agriturismo,NULL,2,30,15
2022,Provincia di Nuoro,TORTOLÌ,Albergo,2 Stelle,1,28,14
2022,Provincia di Nuoro,TORTOLÌ,Albergo,3 Stelle,7,296,129
2022,Provincia di Nuoro,TORTOLÌ,Albergo,4 Stelle,6,483,237
2022,Provincia di Nuoro,TORTOLÌ,Albergo residenziale,3 Stelle,2,133,36
2022,Provincia di Nuoro,TORTOLÌ,Alloggi privati,NULL,196,915,404
2022,Provincia di Nuoro,TORTOLÌ,Bed and breakfast,1 Stella,10,42,24
2022,Provincia di Nuoro,TORTOLÌ,Bed and breakfast,2 Stelle,4,16,10
2022,Provincia di Nuoro,TORTOLÌ,Bed and breakfast,3 Stelle,17,93,44
2022,Provincia di Nuoro,TORTOLÌ,Boat and Breakfast,NULL,2,10,5
2022,Provincia di Nuoro,TORTOLÌ,Campeggio,3 Stelle,2,1112,279
2022,Provincia di Nuoro,TORTOLÌ,Campeggio,4 Stelle,1,656,206
2022,Provincia di Nuoro,TORTOLÌ,Case e appartamenti per vacanze,I Categoria,3,62,20
2022,Provincia di Nuoro,TORTOLÌ,Case e appartamenti per vacanze,II Categoria,10,142,56
2022,Provincia di Nuoro,TORTOLÌ,Locanda,II Categoria,3,35,17
2022,Provincia di Nuoro,TORTOLÌ,Residence,I Categoria,1,32,11
2022,Provincia di Nuoro,TORTOLÌ,Villaggi turistici,3 Stelle,2,1024,234
2022,Provincia di Nuoro,TORTOLÌ,Villaggio albergo,4 Stelle,3,2301,991
2022,Provincia di Oristano,TRAMATZA,Affittacamere,II Categoria,1,6,3
2022,Provincia di Oristano,TRAMATZA,Agriturismo,NULL,1,14,7
2022,Provincia di Oristano,TRAMATZA,Albergo,2 Stelle,1,27,14
2022,Provincia di Oristano,TRAMATZA,Alloggi privati,NULL,1,11,5
2022,Provincia di Oristano,TRAMATZA,Bed and breakfast,3 Stelle,1,2,2
2022,Provincia del Sud Sardegna,TRATALIAS,Agriturismo,NULL,5,69,34
2022,Provincia del Sud Sardegna,TRATALIAS,Alloggi privati,NULL,3,10,4
2022,Provincia del Sud Sardegna,TRATALIAS,Bed and breakfast,1 Stella,1,3,2
2022,Provincia di Oristano,TRESNURAGHES,Affittacamere,II Categoria,1,10,3
2022,Provincia di Oristano,TRESNURAGHES,Agriturismo,NULL,2,30,13
2022,Provincia di Oristano,TRESNURAGHES,Albergo,2 Stelle,1,16,9
2022,Provincia di Oristano,TRESNURAGHES,Albergo,3 Stelle,1,48,22
2022,Provincia di Oristano,TRESNURAGHES,Albergo diffuso,3 Stelle,4,110,44
2022,Provincia di Oristano,TRESNURAGHES,Alloggi privati,NULL,58,281,133
2022,Provincia di Oristano,TRESNURAGHES,Bed and breakfast,1 Stella,1,6,3
2022,Provincia di Oristano,TRESNURAGHES,Case e appartamenti per vacanze,II Categoria,1,18,9
2022,Provincia di Nuoro,TRIEI,Affittacamere,II Categoria,1,5,3
2022,Provincia di Nuoro,TRIEI,Agriturismo,NULL,1,21,10
2022,Provincia di Nuoro,TRIEI,Alloggi privati,NULL,8,38,17
2022,Provincia di Nuoro,TRIEI,Bed and breakfast,2 Stelle,3,12,8
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Affittacamere,II Categoria,2,10,6
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Agriturismo,NULL,2,47,17
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Albergo,2 Stelle,2,25,17
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Albergo,3 Stelle,2,60,29
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Albergo,4 Stelle,4,740,305
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Albergo,5 Stelle,1,662,219
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Alloggi privati,NULL,153,767,289
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Bed and breakfast,1 Stella,1,1,1
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Bed and breakfast,3 Stelle,1,4,0
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Case e appartamenti per vacanze,NULL,1,44,0
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Case e appartamenti per vacanze,I Categoria,1,48,22
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Case e appartamenti per vacanze,II Categoria,8,1723,591
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Case e appartamenti per vacanze,III Categoria,1,60,0
2022,Provincia di Sassari,TRINITÀ D'AGULTU E VIGNOLA,Residence,I Categoria,1,345,115
2022,Provincia del Sud Sardegna,TUILI,Agriturismo,NULL,1,10,5
2022,Provincia del Sud Sardegna,TUILI,Bed and breakfast,1 Stella,1,3,2
2022,Provincia del Sud Sardegna,TUILI,Bed and breakfast,2 Stelle,3,13,6
2022,Provincia di Sassari,TULA,Agriturismo,NULL,2,32,14
2022,Provincia di Sassari,TULA,Bed and breakfast,1 Stella,1,5,3
2022,Provincia di Sassari,TULA,Bed and breakfast,2 Stelle,2,5,6
2022,Provincia di Sassari,TULA,Turismo Rurale,3 Stelle,1,20,12
2022,Provincia del Sud Sardegna,TURRI,Agriturismo,NULL,1,16,8
2022,Provincia di Oristano,ULÀ TIRSO,Agriturismo,NULL,1,10,5
2022,Provincia di Nuoro,ULASSAI,Affittacamere,II Categoria,2,13,8
2022,Provincia di Nuoro,ULASSAI,Albergo,3 Stelle,1,24,13
2022,Provincia di Nuoro,ULASSAI,Alloggi privati,NULL,8,45,19
2022,Provincia di Nuoro,ULASSAI,Bed and breakfast,1 Stella,2,10,5
2022,Provincia di Nuoro,ULASSAI,Bed and breakfast,2 Stelle,1,4,2
2022,Provincia di Nuoro,ULASSAI,Campeggio,1 Stella,1,75,25
2022,Provincia di Oristano,URAS,Agriturismo,NULL,2,16,9
2022,Provincia di Oristano,URAS,Alloggi privati,NULL,1,4,2
2022,Provincia di Oristano,URAS,Bed and breakfast,1 Stella,3,10,6
2022,Provincia di Oristano,URAS,Bed and breakfast,3 Stelle,1,8,3
2022,Provincia di Sassari,URI,Albergo,3 Stelle,1,29,15
2022,Provincia di Sassari,URI,Alloggi privati,NULL,2,9,4
2022,Provincia di Sassari,URI,Bed and breakfast,2 Stelle,2,10,5
2022,Provincia di Nuoro,URZULEI,Albergo,3 Stelle,1,70,36
2022,Provincia di Nuoro,URZULEI,Alloggi privati,NULL,4,15,7
2022,Provincia di Nuoro,URZULEI,Bed and breakfast,1 Stella,2,8,5
2022,Provincia di Nuoro,URZULEI,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia di Nuoro,URZULEI,Campeggio,1 Stella,1,44,11
2022,Provincia di Sassari,USINI,Alloggi privati,NULL,1,2,1
2022,Provincia di Sassari,USINI,Bed and breakfast,1 Stella,1,6,3
2022,Provincia di Sassari,USINI,Bed and breakfast,2 Stelle,1,2,1
2022,Provincia di Sassari,USINI,Bed and breakfast,3 Stelle,1,2,1
2022,Provincia del Sud Sardegna,USSANA,Alloggi privati,NULL,2,9,4
2022,Provincia del Sud Sardegna,USSANA,Bed and breakfast,NULL,1,4,2
2022,Provincia di Nuoro,USSASSAI,Alloggi privati,NULL,1,5,2
2022,Provincia di Nuoro,USSASSAI,Bed and breakfast,1 Stella,4,21,10
2022,Città metropolitana di Cagliari,UTA,Agriturismo,NULL,1,8,4
2022,Città metropolitana di Cagliari,UTA,Albergo,3 Stelle,1,20,10
2022,Città metropolitana di Cagliari,UTA,Alloggi privati,NULL,2,15,5
2022,Città metropolitana di Cagliari,UTA,Bed and breakfast,NULL,2,12,6
2022,Città metropolitana di Cagliari,UTA,Bed and breakfast,2 Stelle,1,6,3
2022,Città metropolitana di Cagliari,UTA,Bed and breakfast,3 Stelle,1,6,3
2022,Città metropolitana di Cagliari,UTA,Turismo Rurale,2 Stelle,1,13,7
2022,Provincia di Sassari,VALLEDORIA,Affittacamere,I Categoria,1,12,6
2022,Provincia di Sassari,VALLEDORIA,Agriturismo,NULL,6,60,27
2022,Provincia di Sassari,VALLEDORIA,Albergo,2 Stelle,1,20,10
2022,Provincia di Sassari,VALLEDORIA,Albergo,3 Stelle,3,148,70
2022,Provincia di Sassari,VALLEDORIA,Albergo,4 Stelle,2,340,147
2022,Provincia di Sassari,VALLEDORIA,Albergo residenziale,3 Stelle,2,546,232
2022,Provincia di Sassari,VALLEDORIA,Alloggi privati,NULL,148,725,291
2022,Provincia di Sassari,VALLEDORIA,Bed and breakfast,1 Stella,3,14,7
2022,Provincia di Sassari,VALLEDORIA,Bed and breakfast,2 Stelle,1,2,1
2022,Provincia di Sassari,VALLEDORIA,Bed and breakfast,3 Stelle,1,10,3
2022,Provincia di Sassari,VALLEDORIA,Campeggio,3 Stelle,1,560,140
2022,Provincia di Sassari,VALLEDORIA,Campeggio,4 Stelle,1,1000,261
2022,Provincia di Sassari,VALLEDORIA,Case e appartamenti per vacanze,NULL,3,90,44
2022,Provincia di Sassari,VALLEDORIA,Case e appartamenti per vacanze,I Categoria,1,115,66
2022,Provincia di Sassari,VALLEDORIA,Case e appartamenti per vacanze,II Categoria,4,493,129
2022,Provincia di Sassari,VALLEDORIA,Locanda,NULL,1,11,4
2022,Provincia di Sassari,VALLEDORIA,Turismo Rurale,2 Stelle,1,14,7
2022,Provincia del Sud Sardegna,VALLERMOSA,Albergo,1 Stella,1,24,12
2022,Provincia del Sud Sardegna,VALLERMOSA,Alloggi privati,NULL,1,4,2
2022,Provincia del Sud Sardegna,VALLERMOSA,Bed and breakfast,3 Stelle,1,6,3
2022,Provincia di Sassari,VIDDALBA,Alloggi privati,NULL,38,177,82
2022,Provincia di Sassari,VIDDALBA,Case e appartamenti per vacanze,II Categoria,1,22,7
2022,Provincia del Sud Sardegna,VILLA SAN PIETRO,Affittacamere,II Categoria,1,5,4
2022,Provincia del Sud Sardegna,VILLA SAN PIETRO,Albergo,3 Stelle,1,20,10
2022,Provincia del Sud Sardegna,VILLA SAN PIETRO,Alloggi privati,NULL,22,106,50
2022,Provincia del Sud Sardegna,VILLA SAN PIETRO,Bed and breakfast,2 Stelle,1,3,1
2022,Provincia del Sud Sardegna,VILLA SAN PIETRO,Bed and breakfast,3 Stelle,4,24,9
2022,Provincia del Sud Sardegna,VILLA SAN PIETRO,Residence,II Categoria,1,12,7
2022,Provincia di Oristano,VILLA SANT'ANTONIO,Agriturismo,NULL,1,10,5
2022,Provincia del Sud Sardegna,VILLACIDRO,Agriturismo,NULL,3,28,16
2022,Provincia del Sud Sardegna,VILLACIDRO,Albergo,3 Stelle,1,42,26
2022,Provincia del Sud Sardegna,VILLACIDRO,Alloggi privati,NULL,7,27,9
2022,Provincia del Sud Sardegna,VILLACIDRO,Bed and breakfast,1 Stella,2,7,4
2022,Provincia del Sud Sardegna,VILLACIDRO,Bed and breakfast,2 Stelle,2,12,5
2022,Provincia del Sud Sardegna,VILLACIDRO,Case per ferie,III Categoria,1,11,4
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Affittacamere,II Categoria,2,17,8
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Agriturismo,NULL,1,10,5
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Albergo,3 Stelle,1,14,7
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Albergo,4 Stelle,1,72,24
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Alloggi privati,NULL,1,6,3
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Bed and breakfast,1 Stella,2,9,5
2022,Provincia di Nuoro,VILLAGRANDE STRISAILI,Bed and breakfast,2 Stelle,1,5,3
2022,Provincia del Sud Sardegna,VILLAMAR,Affittacamere,II Categoria,1,8,4
2022,Provincia del Sud Sardegna,VILLAMAR,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia del Sud Sardegna,VILLAMASSARGIA,Agriturismo,NULL,3,30,13
2022,Provincia del Sud Sardegna,VILLAMASSARGIA,Alloggi privati,NULL,6,26,10
2022,Provincia del Sud Sardegna,VILLAMASSARGIA,Bed and breakfast,2 Stelle,2,12,5
2022,Provincia del Sud Sardegna,VILLAMASSARGIA,Bed and breakfast,3 Stelle,1,2,1
2022,Provincia di Sassari,VILLANOVA MONTELEONE,Affittacamere,NULL,1,0,0
2022,Provincia di Sassari,VILLANOVA MONTELEONE,Affittacamere,II Categoria,1,7,4
2022,Provincia di Sassari,VILLANOVA MONTELEONE,Agriturismo,NULL,3,18,8
2022,Provincia di Sassari,VILLANOVA MONTELEONE,Albergo,2 Stelle,1,24,11
2022,Provincia di Sassari,VILLANOVA MONTELEONE,Alloggi privati,NULL,8,42,19
2022,Provincia di Sassari,VILLANOVA MONTELEONE,Bed and breakfast,1 Stella,1,6,3
2022,Provincia di Oristano,VILLANOVA TRUSCHEDU,Alloggi privati,NULL,1,2,1
2022,Provincia del Sud Sardegna,VILLANOVA TULO,Bed and breakfast,1 Stella,1,3,2
2022,Provincia del Sud Sardegna,VILLANOVAFORRU,Affittacamere,II Categoria,1,9,4
2022,Provincia del Sud Sardegna,VILLANOVAFORRU,Albergo,3 Stelle,1,72,30
2022,Provincia del Sud Sardegna,VILLANOVAFORRU,Bed and breakfast,2 Stelle,1,2,1
2022,Provincia del Sud Sardegna,VILLANOVAFRANCA,Affittacamere,II Categoria,1,2,1
2022,Provincia del Sud Sardegna,VILLANOVAFRANCA,Alloggi privati,NULL,1,8,4
2022,Provincia del Sud Sardegna,VILLANOVAFRANCA,Bed and breakfast,1 Stella,1,6,3
2022,Provincia del Sud Sardegna,VILLAPERUCCIO,Agriturismo,NULL,1,6,3
2022,Provincia del Sud Sardegna,VILLAPERUCCIO,Bed and breakfast,2 Stelle,1,8,3
2022,Provincia del Sud Sardegna,VILLAPERUCCIO,Locanda,II Categoria,1,6,3
2022,Provincia del Sud Sardegna,VILLAPUTZU,Affittacamere,II Categoria,2,16,10
2022,Provincia del Sud Sardegna,VILLAPUTZU,Agriturismo,NULL,2,32,15
2022,Provincia del Sud Sardegna,VILLAPUTZU,Albergo,3 Stelle,1,20,16
2022,Provincia del Sud Sardegna,VILLAPUTZU,Alloggi privati,NULL,64,331,140
2022,Provincia del Sud Sardegna,VILLAPUTZU,Bed and breakfast,NULL,1,4,1
2022,Provincia del Sud Sardegna,VILLAPUTZU,Bed and breakfast,1 Stella,3,9,5
2022,Provincia del Sud Sardegna,VILLAPUTZU,Bed and breakfast,2 Stelle,1,6,3
2022,Provincia del Sud Sardegna,VILLAPUTZU,Bed and breakfast,3 Stelle,2,9,5
2022,Provincia del Sud Sardegna,VILLAPUTZU,Campeggio,3 Stelle,1,1000,232
2022,Provincia del Sud Sardegna,VILLAPUTZU,Case e appartamenti per vacanze,NULL,2,160,65
2022,Provincia del Sud Sardegna,VILLAPUTZU,Case e appartamenti per vacanze,II Categoria,1,22,8
2022,Provincia del Sud Sardegna,VILLAPUTZU,Residence,I Categoria,1,81,27
2022,Provincia del Sud Sardegna,VILLAPUTZU,Residence,II Categoria,1,59,27
2022,Provincia del Sud Sardegna,VILLASALTO,Bed and breakfast,NULL,1,4,2
2022,Provincia del Sud Sardegna,VILLASIMIUS,Affittacamere,NULL,2,7,5
2022,Provincia del Sud Sardegna,VILLASIMIUS,Affittacamere,I Categoria,6,48,22
2022,Provincia del Sud Sardegna,VILLASIMIUS,Affittacamere,II Categoria,14,103,54
2022,Provincia del Sud Sardegna,VILLASIMIUS,Affittacamere,III Categoria,1,4,2
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo,1 Stella,1,12,7
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo,2 Stelle,2,69,35
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo,3 Stelle,26,758,379
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo,4 Stelle,6,746,309
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo,5 Stelle,2,1044,429
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo residenziale,2 Stelle,3,78,34
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo residenziale,3 Stelle,9,797,256
2022,Provincia del Sud Sardegna,VILLASIMIUS,Albergo residenziale,4 Stelle,1,165,45
2022,Provincia del Sud Sardegna,VILLASIMIUS,Alloggi privati,NULL,709,3473,1550
2022,Provincia del Sud Sardegna,VILLASIMIUS,Bed and breakfast,NULL,1,4,3
2022,Provincia del Sud Sardegna,VILLASIMIUS,Bed and breakfast,1 Stella,4,13,7
2022,Provincia del Sud Sardegna,VILLASIMIUS,Bed and breakfast,2 Stelle,5,25,12
2022,Provincia del Sud Sardegna,VILLASIMIUS,Bed and breakfast,3 Stelle,14,75,36
2022,Provincia del Sud Sardegna,VILLASIMIUS,Campeggio,3 Stelle,1,959,214
2022,Provincia del Sud Sardegna,VILLASIMIUS,Case e appartamenti per vacanze,NULL,1,10,3
2022,Provincia del Sud Sardegna,VILLASIMIUS,Case e appartamenti per vacanze,I Categoria,1,10,5
2022,Provincia del Sud Sardegna,VILLASIMIUS,Case e appartamenti per vacanze,II Categoria,7,421,139
2022,Provincia del Sud Sardegna,VILLASIMIUS,Case per ferie,III Categoria,1,17,9
2022,Provincia del Sud Sardegna,VILLASIMIUS,Residence,I Categoria,1,164,43
2022,Provincia del Sud Sardegna,VILLASIMIUS,Turismo Rurale,3 Stelle,1,20,10
2022,Provincia del Sud Sardegna,VILLASIMIUS,Villaggio albergo,4 Stelle,1,2865,914
2022,Provincia del Sud Sardegna,VILLASOR,Alloggi privati,NULL,1,4,2
2022,Provincia del Sud Sardegna,VILLASOR,Bed and breakfast,1 Stella,1,6,3
2022,Provincia del Sud Sardegna,VILLASPECIOSA,Bed and breakfast,1 Stella,1,4,2
2022,Provincia di Oristano,VILLAURBANA,Agriturismo,NULL,1,10,5
2022,Provincia di Oristano,VILLAURBANA,Alloggi privati,NULL,3,24,9
2022,Provincia di Oristano,ZEDDIANI,Agriturismo,NULL,1,4,2
2022,Provincia di Oristano,ZEDDIANI,Bed and breakfast,3 Stelle,1,4,2
2022,Provincia di Oristano,ZERFALIU,Agriturismo,NULL,1,16,6
2022,Provincia di Oristano,ZERFALIU,Alloggi privati,NULL,1,7,3
