anno,provincia,comune,tipologia,categoria,Numero strutture,Letti,Camere
2025,Città Metropolitana di Sassari,Florinas,Altri alloggi privati,,5,34,18
2025,Città Metropolitana di Sassari,Florinas,Bed & Breakfast,2 Stelle,1,5,3
2025,Città Metropolitana di Sassari,Giave,Agriturismo,,1,8,0
2025,Città Metropolitana di Sassari,Giave,Bed & Breakfast,2 Stelle,1,7,3
2025,Città Metropolitana di Sassari,Ittireddu,Albergo diffuso,2 Stelle,1,11,7
2025,Città Metropolitana di Sassari,Ittiri,Affittacamere,II Categoria,2,20,8
2025,Città Metropolitana di Sassari,Ittiri,Agriturismo,,1,14,5
2025,Città Metropolitana di Sassari,Ittiri,Altri alloggi privati,,1,7,2
2025,Città Metropolitana di Sassari,Ittiri,Bed & Breakfast,2 Stelle,1,4,3
2025,Città Metropolitana di Sassari,Laerru,Affittacamere,III Categoria,1,3,2
2025,Città Metropolitana di Sassari,Laerru,Albergo,3 Stelle,1,16,14
2025,Città Metropolitana di Sassari,Laerru,Altri alloggi privati,,1,6,3
2025,Città Metropolitana di Sassari,Mara,Bed & Breakfast,3 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Martis,Agriturismo,,2,22,9
2025,Città Metropolitana di Sassari,Martis,Altri alloggi privati,,5,32,10
2025,Città Metropolitana di Sassari,Martis,Bed & Breakfast,1 Stella,1,3,2
2025,Città Metropolitana di Sassari,Monteleone Rocca Doria,Bed & Breakfast,3 Stelle,2,11,2
2025,Città Metropolitana di Sassari,Mores,Affittacamere,3 Stelle,1,11,4
2025,Città Metropolitana di Sassari,Mores,Affittacamere,II Categoria,1,6,4
2025,Città Metropolitana di Sassari,Mores,Agriturismo,,2,14,3
2025,Città Metropolitana di Sassari,Mores,Albergo,4 Stelle,1,22,11
2025,Città Metropolitana di Sassari,Muros,Agriturismo,,1,10,4
2025,Città Metropolitana di Sassari,Muros,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Nughedu San Nicolò,Affittacamere,II Categoria,1,6,3
2025,Città Metropolitana di Sassari,Nughedu San Nicolò,Campeggio,3 Stelle,1,105,29
2025,Città Metropolitana di Sassari,Nule,Altri alloggi privati,,1,4,3
2025,Città Metropolitana di Sassari,Nule,Bed & Breakfast,2 Stelle,1,3,3
2025,Città Metropolitana di Sassari,Nulvi,Agriturismo,,10,117,31
2025,Città Metropolitana di Sassari,Nulvi,Altri alloggi privati,,28,131,51
2025,Città Metropolitana di Sassari,Nulvi,Bed & Breakfast,2 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Nulvi,Casa/App. vacanze,III Categoria,1,16,4
2025,Città Metropolitana di Sassari,Olmedo,Affittacamere,3 Stelle,2,15,7
2025,Città Metropolitana di Sassari,Olmedo,Affittacamere,II Categoria,2,12,9
2025,Città Metropolitana di Sassari,Olmedo,Agriturismo,,4,45,18
2025,Città Metropolitana di Sassari,Olmedo,Altri alloggi privati,,76,376,157
2025,Città Metropolitana di Sassari,Olmedo,Bed & Breakfast,1 Stella,2,8,4
2025,Città Metropolitana di Sassari,Olmedo,Bed & Breakfast,2 Stelle,5,24,13
2025,Città Metropolitana di Sassari,Olmedo,Bed & Breakfast,3 Stelle,3,14,7
2025,Città Metropolitana di Sassari,Olmedo,Campeggio,1 Stella,1,100,48
2025,Città Metropolitana di Sassari,Olmedo,Casa/App. vacanze,1 Stella,1,11,5
2025,Città Metropolitana di Sassari,Osilo,Affittacamere,,1,11,6
2025,Città Metropolitana di Sassari,Osilo,Affittacamere,II Categoria,1,3,1
2025,Città Metropolitana di Sassari,Osilo,Altri alloggi privati,,11,64,31
2025,Città Metropolitana di Sassari,Ossi,Affittacamere,,2,15,6
2025,Città Metropolitana di Sassari,Ossi,Affittacamere,2 Stelle,1,4,4
2025,Città Metropolitana di Sassari,Ossi,Affittacamere,II Categoria,1,4,1
2025,Città Metropolitana di Sassari,Ossi,Agriturismo,,1,14,0
2025,Città Metropolitana di Sassari,Ossi,Altri alloggi privati,,9,37,15
2025,Città Metropolitana di Sassari,Ossi,Bed & Breakfast,1 Stella,2,5,2
2025,Città Metropolitana di Sassari,Ossi,Bed & Breakfast,3 Stelle,2,5,4
2025,Città Metropolitana di Sassari,Ozieri,Affittacamere,3 Stelle,1,9,4
2025,Città Metropolitana di Sassari,Ozieri,Affittacamere,III Categoria,1,13,6
2025,Città Metropolitana di Sassari,Ozieri,Agriturismo,,2,14,0
2025,Città Metropolitana di Sassari,Ozieri,Albergo,3 Stelle,1,28,14
2025,Città Metropolitana di Sassari,Ozieri,Altri alloggi privati,,11,40,24
2025,Città Metropolitana di Sassari,Ozieri,Bed & Breakfast,1 Stella,3,11,6
2025,Città Metropolitana di Sassari,Ozieri,Bed & Breakfast,2 Stelle,6,27,15
2025,Città Metropolitana di Sassari,Ozieri,Bed & Breakfast,3 Stelle,3,16,8
2025,Città Metropolitana di Sassari,Ozieri,Casa/App. vacanze,II Categoria,1,12,3
2025,Città Metropolitana di Sassari,Padria,Affittacamere,2 Stelle,1,18,5
2025,Città Metropolitana di Sassari,Padria,Altri alloggi privati,,1,6,3
2025,Città Metropolitana di Sassari,Pattada,Agriturismo,,1,12,6
2025,Città Metropolitana di Sassari,Pattada,Albergo,3 Stelle,2,93,39
2025,Città Metropolitana di Sassari,Pattada,Altri alloggi privati,,2,10,3
2025,Città Metropolitana di Sassari,Perfugas,Agriturismo,,2,34,6
2025,Città Metropolitana di Sassari,Perfugas,Albergo,2 Stelle,1,18,9
2025,Città Metropolitana di Sassari,Perfugas,Altri alloggi privati,,10,55,21
2025,Città Metropolitana di Sassari,Perfugas,Bed & Breakfast,2 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Perfugas,Bed & Breakfast,3 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Perfugas,Campeggio,1 Stella,1,12,5
2025,Città Metropolitana di Sassari,Ploaghe,Affittacamere,,1,6,3
2025,Città Metropolitana di Sassari,Ploaghe,Affittacamere,3 Stelle,1,5,3
2025,Città Metropolitana di Sassari,Ploaghe,Altri alloggi privati,,2,9,4
2025,Città Metropolitana di Sassari,Ploaghe,Bed & Breakfast,1 Stella,3,12,5
2025,Città Metropolitana di Sassari,Ploaghe,Bed & Breakfast,3 Stelle,2,14,6
2025,Città Metropolitana di Sassari,Porto Torres,Affittacamere,,5,41,23
2025,Città Metropolitana di Sassari,Porto Torres,Affittacamere,1 Stella,2,12,6
2025,Città Metropolitana di Sassari,Porto Torres,Affittacamere,2 Stelle,3,26,11
2025,Città Metropolitana di Sassari,Porto Torres,Affittacamere,3 Stelle,3,21,10
2025,Città Metropolitana di Sassari,Porto Torres,Affittacamere,I Categoria,3,22,12
2025,Città Metropolitana di Sassari,Porto Torres,Affittacamere,II Categoria,10,86,42
2025,Città Metropolitana di Sassari,Porto Torres,Agriturismo,,2,30,14
2025,Città Metropolitana di Sassari,Porto Torres,Albergo,3 Stelle,2,126,64
2025,Città Metropolitana di Sassari,Porto Torres,Albergo,4 Stelle,1,87,36
2025,Città Metropolitana di Sassari,Porto Torres,Altri alloggi privati,,331,1436,611
2025,Città Metropolitana di Sassari,Porto Torres,Bed & Breakfast,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Porto Torres,Bed & Breakfast,2 Stelle,5,17,8
2025,Città Metropolitana di Sassari,Porto Torres,Bed & Breakfast,3 Stelle,6,26,12
2025,Città Metropolitana di Sassari,Porto Torres,Casa/App. vacanze,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Porto Torres,Casa/App. vacanze,2 Stelle,2,61,24
2025,Città Metropolitana di Sassari,Porto Torres,Casa/App. vacanze,3 Stelle,1,10,5
2025,Città Metropolitana di Sassari,Porto Torres,Casa/App. vacanze,II Categoria,4,42,16
2025,Città Metropolitana di Sassari,Porto Torres,Ostello,III Categoria,1,20,4
2025,Città Metropolitana di Sassari,Porto Torres,Residence,I Categoria,1,22,8
2025,Città Metropolitana di Sassari,Porto Torres,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,1,35,12
2025,Città Metropolitana di Sassari,Pozzomaggiore,Affittacamere,3 Stelle,1,6,2
2025,Città Metropolitana di Sassari,Pozzomaggiore,Affittacamere,III Categoria,1,11,4
2025,Città Metropolitana di Sassari,Pozzomaggiore,Altri alloggi privati,,5,29,13
2025,Città Metropolitana di Sassari,Pozzomaggiore,Bed & Breakfast,1 Stella,2,11,5
2025,Città Metropolitana di Sassari,Pozzomaggiore,Bed & Breakfast,2 Stelle,3,18,7
2025,Città Metropolitana di Sassari,Pozzomaggiore,Bed & Breakfast,3 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Putifigari,Affittacamere,II Categoria,1,10,6
2025,Città Metropolitana di Sassari,Putifigari,Altri alloggi privati,,9,51,22
2025,Città Metropolitana di Sassari,Putifigari,Bed & Breakfast,2 Stelle,1,4,2
2025,Città Metropolitana di Sassari,Santa Maria Coghinas,Agriturismo,,2,30,14
2025,Città Metropolitana di Sassari,Santa Maria Coghinas,Albergo,4 Stelle,1,96,36
2025,Città Metropolitana di Sassari,Santa Maria Coghinas,Altri alloggi privati,,48,204,86
2025,Città Metropolitana di Sassari,Santa Maria Coghinas,Bed & Breakfast,3 Stelle,3,20,8
2025,Città Metropolitana di Sassari,Santa Maria Coghinas,Casa/App. vacanze,3 Stelle,1,39,13
2025,Città Metropolitana di Sassari,Santa Maria Coghinas,Casa/App. vacanze,II Categoria,2,68,26
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,,6,49,24
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,1 Stella,6,39,22
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,2 Stelle,10,88,39
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,3 Stelle,9,49,26
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,I Categoria,6,56,24
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,II Categoria,21,161,76
2025,Città Metropolitana di Sassari,Sassari,Affittacamere,III Categoria,1,6,3
2025,Città Metropolitana di Sassari,Sassari,Agriturismo,,19,251,92
2025,Città Metropolitana di Sassari,Sassari,Albergo,3 Stelle,4,671,312
2025,Città Metropolitana di Sassari,Sassari,Albergo,4 Stelle,3,431,269
2025,Città Metropolitana di Sassari,Sassari,Altri alloggi privati,,563,2431,1057
2025,Città Metropolitana di Sassari,Sassari,Bed & Breakfast,,4,19,11
2025,Città Metropolitana di Sassari,Sassari,Bed & Breakfast,1 Stella,15,65,35
2025,Città Metropolitana di Sassari,Sassari,Bed & Breakfast,2 Stelle,25,104,52
2025,Città Metropolitana di Sassari,Sassari,Bed & Breakfast,3 Stelle,14,98,40
2025,Città Metropolitana di Sassari,Sassari,Casa per ferie e ospitalità religiosa,III Categoria,1,11,9
2025,Città Metropolitana di Sassari,Sassari,Casa/App. vacanze,1 Stella,3,63,29
2025,Città Metropolitana di Sassari,Sassari,Casa/App. vacanze,3 Stelle,1,20,4
2025,Città Metropolitana di Sassari,Sassari,Casa/App. vacanze,I Categoria,5,17,7
2025,Città Metropolitana di Sassari,Sassari,Casa/App. vacanze,II Categoria,5,33,14
2025,Città Metropolitana di Sassari,Sassari,Casa/App. vacanze,III Categoria,1,43,12
2025,Città Metropolitana di Sassari,Sassari,Residence,III Categoria,1,20,9
2025,Città Metropolitana di Sassari,Sedini,Agriturismo,,1,18,0
2025,Città Metropolitana di Sassari,Sedini,Altri alloggi privati,,11,64,28
2025,Città Metropolitana di Sassari,Sedini,Bed & Breakfast,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Sedini,Bed & Breakfast,2 Stelle,1,9,3
2025,Città Metropolitana di Sassari,Sennori,Agriturismo,,1,14,4
2025,Città Metropolitana di Sassari,Sennori,Albergo,2 Stelle,1,17,9
2025,Città Metropolitana di Sassari,Sennori,Altri alloggi privati,,38,167,71
2025,Città Metropolitana di Sassari,Sennori,Bed & Breakfast,2 Stelle,3,19,7
2025,Città Metropolitana di Sassari,Sorso,Affittacamere,,3,34,16
2025,Città Metropolitana di Sassari,Sorso,Affittacamere,1 Stella,1,3,3
2025,Città Metropolitana di Sassari,Sorso,Affittacamere,2 Stelle,1,5,3
2025,Città Metropolitana di Sassari,Sorso,Affittacamere,3 Stelle,3,35,15
2025,Città Metropolitana di Sassari,Sorso,Affittacamere,II Categoria,2,16,10
2025,Città Metropolitana di Sassari,Sorso,Affittacamere,III Categoria,2,12,3
2025,Città Metropolitana di Sassari,Sorso,Agriturismo,,3,29,6
2025,Città Metropolitana di Sassari,Sorso,Albergo,3 Stelle,2,530,227
2025,Città Metropolitana di Sassari,Sorso,Albergo,4 Stelle,2,947,476
2025,Città Metropolitana di Sassari,Sorso,Albergo Rurale,3 Stelle,1,20,18
2025,Città Metropolitana di Sassari,Sorso,Altri alloggi privati,,304,1567,700
2025,Città Metropolitana di Sassari,Sorso,Bed & Breakfast,1 Stella,3,17,7
2025,Città Metropolitana di Sassari,Sorso,Bed & Breakfast,2 Stelle,4,30,11
2025,Città Metropolitana di Sassari,Sorso,Bed & Breakfast,3 Stelle,5,29,10
2025,Città Metropolitana di Sassari,Sorso,Campeggio,4 Stelle,2,1997,685
2025,Città Metropolitana di Sassari,Sorso,Casa/App. vacanze,II Categoria,1,18,3
2025,Città Metropolitana di Sassari,Sorso,Villaggio albergo,3 Stelle,1,18,18
2025,Città Metropolitana di Sassari,Stintino,Affittacamere,,8,65,38
2025,Città Metropolitana di Sassari,Stintino,Affittacamere,2 Stelle,1,6,5
2025,Città Metropolitana di Sassari,Stintino,Affittacamere,3 Stelle,2,17,9
2025,Città Metropolitana di Sassari,Stintino,Affittacamere,II Categoria,11,95,50
2025,Città Metropolitana di Sassari,Stintino,Agriturismo,,6,74,35
2025,Città Metropolitana di Sassari,Stintino,Albergo,2 Stelle,1,18,8
2025,Città Metropolitana di Sassari,Stintino,Albergo,3 Stelle,5,356,155
2025,Città Metropolitana di Sassari,Stintino,Albergo,4 Stelle,6,1669,567
2025,Città Metropolitana di Sassari,Stintino,Albergo Rurale,2 Stelle,1,20,9
2025,Città Metropolitana di Sassari,Stintino,Albergo diffuso,3 Stelle,1,55,23
2025,Città Metropolitana di Sassari,Stintino,Altri alloggi privati,,718,3643,1453
2025,Città Metropolitana di Sassari,Stintino,Altri alloggi privati,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Stintino,Bed & Breakfast,1 Stella,3,15,7
2025,Città Metropolitana di Sassari,Stintino,Bed & Breakfast,2 Stelle,6,26,14
2025,Città Metropolitana di Sassari,Stintino,Bed & Breakfast,3 Stelle,6,33,13
2025,Città Metropolitana di Sassari,Stintino,Boat & Breakfast,,2,8,4
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,,5,365,126
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,1 Stella,7,324,91
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,2 Stelle,2,116,41
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,3 Stelle,1,10,5
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,II Categoria,5,130,60
2025,Città Metropolitana di Sassari,Stintino,Casa/App. vacanze,III Categoria,1,40,14
2025,Città Metropolitana di Sassari,Stintino,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,5,2920,690
2025,Città Metropolitana di Sassari,Tergu,Affittacamere,3 Stelle,1,12,4
2025,Città Metropolitana di Sassari,Tergu,Agriturismo,,1,8,4
2025,Città Metropolitana di Sassari,Tergu,Albergo Rurale,3 Stelle,1,18,12
2025,Città Metropolitana di Sassari,Tergu,Altri alloggi privati,,28,127,60
2025,Città Metropolitana di Sassari,Tergu,Bed & Breakfast,,1,9,3
2025,Città Metropolitana di Sassari,Tergu,Bed & Breakfast,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Tergu,Casa/App. vacanze,1 Stella,1,12,4
2025,Città Metropolitana di Sassari,Tergu,Casa/App. vacanze,II Categoria,2,182,71
2025,Città Metropolitana di Sassari,Thiesi,Affittacamere,3 Stelle,1,11,5
2025,Città Metropolitana di Sassari,Thiesi,Albergo,3 Stelle,1,31,15
2025,Città Metropolitana di Sassari,Thiesi,Altri alloggi privati,,2,9,3
2025,Città Metropolitana di Sassari,Thiesi,Bed & Breakfast,2 Stelle,1,6,3
2025,Città Metropolitana di Sassari,Thiesi,Bed & Breakfast,3 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Tissi,Affittacamere,I Categoria,1,6,3
2025,Città Metropolitana di Sassari,Tissi,Altri alloggi privati,,4,12,5
2025,Città Metropolitana di Sassari,Torralba,Altri alloggi privati,,1,8,4
2025,Città Metropolitana di Sassari,Torralba,Bed & Breakfast,2 Stelle,1,2,2
2025,Città Metropolitana di Sassari,Tula,Agriturismo,,1,20,11
2025,Città Metropolitana di Sassari,Tula,Albergo Rurale,3 Stelle,1,20,12
2025,Città Metropolitana di Sassari,Tula,Bed & Breakfast,1 Stella,1,5,3
2025,Città Metropolitana di Sassari,Tula,Bed & Breakfast,2 Stelle,2,5,6
2025,Città Metropolitana di Sassari,Uri,Agriturismo,,1,4,1
2025,Città Metropolitana di Sassari,Uri,Albergo,3 Stelle,1,29,15
2025,Città Metropolitana di Sassari,Uri,Altri alloggi privati,,10,48,20
2025,Città Metropolitana di Sassari,Uri,Bed & Breakfast,2 Stelle,2,10,5
2025,Città Metropolitana di Sassari,Uri,Bed & Breakfast,3 Stelle,1,8,3
2025,Città Metropolitana di Sassari,Usini,Altri alloggi privati,,4,18,8
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,,1,6,3
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,1 Stella,1,6,3
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Usini,Bed & Breakfast,3 Stelle,2,6,3
2025,Città Metropolitana di Sassari,Valledoria,Affittacamere,I Categoria,1,12,6
2025,Città Metropolitana di Sassari,Valledoria,Agriturismo,,6,77,27
2025,Città Metropolitana di Sassari,Valledoria,Albergo,2 Stelle,1,20,10
2025,Città Metropolitana di Sassari,Valledoria,Albergo,3 Stelle,3,144,73
2025,Città Metropolitana di Sassari,Valledoria,Albergo,4 Stelle,3,472,215
2025,Città Metropolitana di Sassari,Valledoria,Albergo Rurale,2 Stelle,1,14,7
2025,Città Metropolitana di Sassari,Valledoria,Altri alloggi privati,,546,2504,976
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,,1,4,2
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,1 Stella,3,14,7
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Valledoria,Bed & Breakfast,3 Stelle,1,10,3
2025,Città Metropolitana di Sassari,Valledoria,Campeggio,4 Stelle,2,1600,485
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,,3,80,39
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,1 Stella,4,81,22
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,2 Stelle,3,256,61
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,3 Stelle,2,95,32
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,II Categoria,3,263,80
2025,Città Metropolitana di Sassari,Valledoria,Casa/App. vacanze,III Categoria,1,53,15
2025,Città Metropolitana di Sassari,Valledoria,Locanda,II Categoria,1,11,4
2025,Città Metropolitana di Sassari,Valledoria,Residenza Turistico Alberghiera (R.T.A.),3 Stelle,3,510,158
2025,Città Metropolitana di Sassari,Viddalba,Agriturismo,,1,11,0
2025,Città Metropolitana di Sassari,Viddalba,Altri alloggi privati,,133,557,220
2025,Città Metropolitana di Sassari,Viddalba,Casa/App. vacanze,II Categoria,1,22,7
2025,Città Metropolitana di Sassari,Villanova Monteleone,Affittacamere,,1,7,5
2025,Città Metropolitana di Sassari,Villanova Monteleone,Affittacamere,3 Stelle,1,8,4
2025,Città Metropolitana di Sassari,Villanova Monteleone,Affittacamere,II Categoria,2,11,6
2025,Città Metropolitana di Sassari,Villanova Monteleone,Agriturismo,,2,15,8
2025,Città Metropolitana di Sassari,Villanova Monteleone,Albergo,2 Stelle,1,24,11
2025,Città Metropolitana di Sassari,Villanova Monteleone,Altri alloggi privati,,17,87,39
2025,Città Metropolitana di Sassari,Villanova Monteleone,Bed & Breakfast,2 Stelle,1,2,1
2025,Città Metropolitana di Sassari,Villanova Monteleone,Bed & Breakfast,3 Stelle,1,6,3
2025,Provincia del Medio Campidano,Arbus,Affittacamere,,1,6,3
2025,Provincia del Medio Campidano,Arbus,Affittacamere,2 Stelle,2,15,7
2025,Provincia del Medio Campidano,Arbus,Affittacamere,3 Stelle,1,9,5
2025,Provincia del Medio Campidano,Arbus,Affittacamere,I Categoria,1,3,2
2025,Provincia del Medio Campidano,Arbus,Agriturismo,,16,208,118
2025,Provincia del Medio Campidano,Arbus,Albergo,1 Stella,1,14,8
2025,Provincia del Medio Campidano,Arbus,Albergo,2 Stelle,2,37,16
2025,Provincia del Medio Campidano,Arbus,Albergo,3 Stelle,7,221,116
2025,Provincia del Medio Campidano,Arbus,Albergo,4 Stelle,1,25,25
2025,Provincia del Medio Campidano,Arbus,Albergo,5 Stelle,1,66,28
2025,Provincia del Medio Campidano,Arbus,Albergo Rurale,3 Stelle,1,19,11
2025,Provincia del Medio Campidano,Arbus,Altri alloggi privati,,330,1465,590
2025,Provincia del Medio Campidano,Arbus,Bed & Breakfast,1 Stella,7,33,16
2025,Provincia del Medio Campidano,Arbus,Bed & Breakfast,2 Stelle,4,19,11
2025,Provincia del Medio Campidano,Arbus,Bed & Breakfast,3 Stelle,5,25,14
2025,Provincia del Medio Campidano,Arbus,Campeggio,3 Stelle,1,147,47
2025,Provincia del Medio Campidano,Arbus,Casa per ferie e ospitalità religiosa,III Categoria,1,9,5
2025,Provincia del Medio Campidano,Arbus,Casa/App. vacanze,1 Stella,1,12,6
2025,Provincia del Medio Campidano,Arbus,Casa/App. vacanze,II Categoria,2,61,22
2025,Provincia del Medio Campidano,Barumini,Affittacamere,II Categoria,1,11,6
2025,Provincia del Medio Campidano,Barumini,Albergo,3 Stelle,2,35,17
2025,Provincia del Medio Campidano,Barumini,Altri alloggi privati,,2,7,4
2025,Provincia del Medio Campidano,Barumini,Bed & Breakfast,2 Stelle,1,8,3
2025,Provincia del Medio Campidano,Barumini,Bed & Breakfast,3 Stelle,1,2,1
2025,Provincia del Medio Campidano,Collinas,Altri alloggi privati,,6,29,12
2025,Provincia del Medio Campidano,Furtei,Altri alloggi privati,,1,2,1
2025,Provincia del Medio Campidano,Furtei,Bed & Breakfast,1 Stella,1,3,2
2025,Provincia del Medio Campidano,Furtei,Bed & Breakfast,3 Stelle,1,3,1
2025,Provincia del Medio Campidano,Genuri,Bed & Breakfast,3 Stelle,1,3,1
2025,Provincia del Medio Campidano,Gesturi,Affittacamere,I Categoria,1,12,6
2025,Provincia del Medio Campidano,Gesturi,Affittacamere,III Categoria,1,7,4
2025,Provincia del Medio Campidano,Gesturi,Agriturismo,,1,6,0
2025,Provincia del Medio Campidano,Gesturi,Altri alloggi privati,,1,4,2
2025,Provincia del Medio Campidano,Gesturi,Bed & Breakfast,1 Stella,1,1,1
2025,Provincia del Medio Campidano,Gesturi,Bed & Breakfast,3 Stelle,1,5,3
2025,Provincia del Medio Campidano,Gonnosfanadiga,Affittacamere,2 Stelle,1,3,3
2025,Provincia del Medio Campidano,Gonnosfanadiga,Affittacamere,3 Stelle,1,6,3
2025,Provincia del Medio Campidano,Gonnosfanadiga,Affittacamere,II Categoria,3,12,8
2025,Provincia del Medio Campidano,Gonnosfanadiga,Agriturismo,,1,12,7
2025,Provincia del Medio Campidano,Gonnosfanadiga,Altri alloggi privati,,6,29,14
2025,Provincia del Medio Campidano,Gonnosfanadiga,Bed & Breakfast,2 Stelle,1,4,2
2025,Provincia del Medio Campidano,Guspini,Affittacamere,2 Stelle,1,6,3
2025,Provincia del Medio Campidano,Guspini,Affittacamere,3 Stelle,2,14,9
2025,Provincia del Medio Campidano,Guspini,Affittacamere,II Categoria,2,15,9
2025,Provincia del Medio Campidano,Guspini,Agriturismo,,3,22,11
2025,Provincia del Medio Campidano,Guspini,Albergo,2 Stelle,1,20,17
2025,Provincia del Medio Campidano,Guspini,Albergo,3 Stelle,2,27,19
2025,Provincia del Medio Campidano,Guspini,Altri alloggi privati,,18,75,34
2025,Provincia del Medio Campidano,Guspini,Bed & Breakfast,,1,4,2
2025,Provincia del Medio Campidano,Guspini,Bed & Breakfast,1 Stella,8,40,19
2025,Provincia del Medio Campidano,Guspini,Bed & Breakfast,3 Stelle,5,20,8
2025,Provincia del Medio Campidano,Guspini,Villaggio albergo,4 Stelle,1,115,29
2025,Provincia del Medio Campidano,Las Plassas,Bed & Breakfast,2 Stelle,1,4,3
2025,Provincia del Medio Campidano,Las Plassas,Bed & Breakfast,3 Stelle,1,3,1
2025,Provincia del Medio Campidano,Lunamatrona,Altri alloggi privati,,4,18,9
2025,Provincia del Medio Campidano,Lunamatrona,Bed & Breakfast,3 Stelle,1,3,3
2025,Provincia del Medio Campidano,Lunamatrona,Campeggio,3 Stelle,1,256,90
2025,Provincia del Medio Campidano,Pabillonis,Affittacamere,II Categoria,1,2,1
2025,Provincia del Medio Campidano,Pabillonis,Agriturismo,,1,9,0
2025,Provincia del Medio Campidano,Pabillonis,Altri alloggi privati,,4,18,8
2025,Provincia del Medio Campidano,Pabillonis,Bed & Breakfast,1 Stella,1,5,2
2025,Provincia del Medio Campidano,Pauli Arbarei,Affittacamere,II Categoria,1,12,5
2025,Provincia del Medio Campidano,Pauli Arbarei,Agriturismo,,1,12,6
2025,Provincia del Medio Campidano,Pauli Arbarei,Altri alloggi privati,,1,3,1
2025,Provincia del Medio Campidano,Samassi,Altri alloggi privati,,4,23,6
2025,Provincia del Medio Campidano,San Gavino Monreale,Affittacamere,1 Stella,1,5,3
2025,Provincia del Medio Campidano,San Gavino Monreale,Albergo,1 Stella,1,19,16
2025,Provincia del Medio Campidano,San Gavino Monreale,Albergo,3 Stelle,1,13,10
2025,Provincia del Medio Campidano,San Gavino Monreale,Altri alloggi privati,,2,10,6
2025,Provincia del Medio Campidano,San Gavino Monreale,Bed & Breakfast,1 Stella,2,6,4
2025,Provincia del Medio Campidano,San Gavino Monreale,Bed & Breakfast,3 Stelle,1,4,2
2025,Provincia del Medio Campidano,Sanluri,Affittacamere,2 Stelle,1,6,4
2025,Provincia del Medio Campidano,Sanluri,Affittacamere,3 Stelle,1,7,4
2025,Provincia del Medio Campidano,Sanluri,Affittacamere,II Categoria,1,4,3
2025,Provincia del Medio Campidano,Sanluri,Agriturismo,,1,14,5
2025,Provincia del Medio Campidano,Sanluri,Albergo,3 Stelle,1,23,12
2025,Provincia del Medio Campidano,Sanluri,Altri alloggi privati,,14,59,27
2025,Provincia del Medio Campidano,Sardara,Agriturismo,,1,19,0
2025,Provincia del Medio Campidano,Sardara,Albergo,2 Stelle,2,59,28
2025,Provincia del Medio Campidano,Sardara,Albergo,3 Stelle,1,170,83
2025,Provincia del Medio Campidano,Sardara,Albergo,4 Stelle,2,117,58
2025,Provincia del Medio Campidano,Sardara,Altri alloggi privati,,3,11,6
2025,Provincia del Medio Campidano,Sardara,Bed & Breakfast,,1,4,1
2025,Provincia del Medio Campidano,Sardara,Bed & Breakfast,1 Stella,2,10,6
2025,Provincia del Medio Campidano,Sardara,Bed & Breakfast,3 Stelle,5,21,9
2025,Provincia del Medio Campidano,Serramanna,Affittacamere,3 Stelle,1,6,3
2025,Provincia del Medio Campidano,Serramanna,Altri alloggi privati,,10,40,20
