anno,provincia,comune,mese,macro-tipologia,provenienza,arrivi,presenze
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Emilia Romagna,274,1994
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Toscana,336,2265
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Umbria,68,534
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Marche,96,634
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Lazio,561,4009
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Abruzzo,82,535
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Molise,2,33
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Campania,275,1894
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Puglia,114,628
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Basilicata,15,100
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Calabria,68,434
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Sicilia,104,488
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Sardegna,2857,8439
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Bolzano,123,881
2024,Provincia di Nuoro,Tortolì,7,Esercizi Alberghieri,Trento,78,607
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Paesi Bassi,0,0
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Germania,2,6
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Belgio,7,14
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Austria,2,2
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Polonia,0,0
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Repubblica Ceca,5,20
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Slovenia,4,8
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Stati Uniti d'America,4,8
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Brasile,2,2
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Piemonte,1,1
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Lombardia,4,10
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Liguria,4,4
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Emilia Romagna,1,1
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Lazio,1,1
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Abruzzo,1,2
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Campania,1,1
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Puglia,3,3
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Sicilia,2,2
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Sardegna,49,67
2024,Provincia di Nuoro,Ulassai,7,Esercizi Alberghieri,Trento,2,10
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Francia,12,12
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Paesi Bassi,2,2
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Germania,7,7
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Regno Unito,2,2
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Danimarca,9,13
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Belgio,12,12
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Lussemburgo,1,1
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Svezia,2,2
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),13,15
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Malta,1,1
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Repubblica Ceca,3,3
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Croazia,2,4
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Brasile,1,1
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Lombardia,9,9
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Liguria,0,2
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Emilia Romagna,3,3
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Toscana,2,3
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Lazio,4,4
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Campania,2,2
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Puglia,4,4
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Sicilia,2,2
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Sardegna,37,72
2024,Provincia di Nuoro,Urzulei,7,Esercizi Alberghieri,Bolzano,0,31
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Francia,177,979
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Paesi Bassi,112,589
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Germania,527,3453
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Regno Unito,111,713
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Irlanda,18,91
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Danimarca,16,98
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Portogallo,52,298
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Spagna,103,459
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Belgio,61,274
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Lussemburgo,7,17
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Islanda,5,13
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Norvegia,35,168
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Svezia,41,148
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),264,2069
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Austria,114,798
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Malta,24,92
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Turchia,4,8
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Estonia,2,5
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Lettonia,3,12
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Lituania,10,26
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Polonia,121,869
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Repubblica Ceca,83,498
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Slovacchia,19,79
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Ungheria,24,181
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Romania,54,332
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Bulgaria,9,47
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Ucraina,38,207
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Bielorussia,7,58
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Moldavia,10,60
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Russia,18,104
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Slovenia,31,143
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Croazia,4,8
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi Europei,10,89
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,7,46
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi dell'Africa,5,23
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Sud Africa,0,0
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Stati Uniti d'America,41,145
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Canada,11,49
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Messico,1,5
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Venezuela,2,2
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Brasile,11,28
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Argentina,13,58
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi Centro - Sud America,14,60
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Cipro,2,18
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Israele,13,70
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,India,5,29
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Cina,14,35
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Corea del Sud,1,5
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi Asia Occidentale,10,47
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi dell'Asia,5,79
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Australia,26,107
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Altri Paesi o territori dell'Oceania,4,14
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Piemonte,99,722
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Valle d'Aosta,0,8
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Lombardia,428,4060
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Veneto,93,797
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Friuli-Venezia Giulia,18,130
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Liguria,30,254
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Emilia Romagna,118,947
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Toscana,103,869
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Umbria,50,367
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Marche,23,169
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Lazio,230,1548
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Abruzzo,14,87
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Molise,2,30
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Campania,84,599
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Puglia,27,169
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Basilicata,3,28
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Calabria,5,27
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Sicilia,25,138
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Sardegna,1407,4730
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Bolzano,17,179
2024,Provincia di Nuoro,Cardedu,7,Esercizi Alberghieri,Trento,10,40
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Francia,69,87
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Paesi Bassi,12,60
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Germania,19,45
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Regno Unito,9,14
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Danimarca,7,16
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Portogallo,11,14
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Spagna,23,40
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Belgio,17,55
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Lussemburgo,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Norvegia,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Svezia,8,24
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),6,6
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Austria,6,6
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Turchia,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Lituania,1,2
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Polonia,9,12
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Repubblica Ceca,5,20
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Romania,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Bulgaria,5,10
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Ucraina,10,70
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Croazia,9,46
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Altri Paesi Europei,2,14
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Egitto,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,6,6
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Altri Paesi dell'Africa,2,14
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Stati Uniti d'America,16,46
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Argentina,8,18
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Altri Paesi Centro - Sud America,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Cina,2,6
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Corea del Sud,2,2
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Altri Paesi dell'Asia,4,5
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Piemonte,36,84
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Valle d'Aosta,1,1
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Lombardia,115,301
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Veneto,34,66
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Friuli-Venezia Giulia,5,7
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Liguria,17,72
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Emilia Romagna,33,69
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Toscana,16,49
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Umbria,6,14
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Marche,8,18
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Lazio,78,181
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Abruzzo,3,6
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Molise,3,12
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Campania,28,50
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Puglia,10,52
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Calabria,5,8
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Sicilia,21,60
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Sardegna,97,168
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Bolzano,5,30
2024,Città metropolitana di Cagliari,Assemini,7,Esercizi Alberghieri,Trento,1,1
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Francia,1488,3566
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Paesi Bassi,403,1209
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Germania,803,2364
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Regno Unito,944,2768
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Irlanda,125,420
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Danimarca,158,487
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Grecia,86,194
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Portogallo,455,1023
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Spagna,1070,2906
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Belgio,357,874
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Lussemburgo,23,60
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Islanda,7,14
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Norvegia,115,379
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Svezia,393,1122
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Finlandia,44,201
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),550,1409
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Austria,188,497
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Malta,119,250
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Turchia,52,89
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Estonia,30,123
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Lettonia,21,38
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Lituania,48,131
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Polonia,367,975
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Repubblica Ceca,108,276
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Slovacchia,36,128
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Ungheria,133,504
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Romania,134,827
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Bulgaria,49,161
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Ucraina,83,185
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Bielorussia,6,20
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Moldavia,10,25
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Russia,64,190
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Slovenia,50,118
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Croazia,54,341
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi Europei,91,312
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Egitto,10,19
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,54,206
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi dell'Africa,62,141
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Sud Africa,14,20
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Stati Uniti d'America,1047,2481
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Canada,313,770
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Messico,47,102
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Venezuela,15,35
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Brasile,361,751
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Argentina,260,500
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi Centro - Sud America,190,435
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Cipro,7,22
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Israele,13,66
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,India,26,92
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Cina,53,148
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Corea del Sud,17,39
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Giappone,63,136
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi Asia Occidentale,115,428
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi dell'Asia,79,169
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Australia,400,957
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Nuova Zelanda,24,60
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Altri Paesi o territori dell'Oceania,1,3
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Piemonte,509,1020
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Valle d'Aosta,12,13
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Lombardia,1581,2833
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Veneto,490,948
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Friuli-Venezia Giulia,127,285
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Liguria,179,327
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Emilia Romagna,401,769
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Toscana,419,812
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Umbria,121,247
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Marche,157,355
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Lazio,1555,3174
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Abruzzo,105,219
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Molise,14,38
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Campania,484,947
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Puglia,287,629
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Basilicata,45,88
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Calabria,117,221
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Sicilia,639,1429
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Sardegna,1847,2558
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Bolzano,48,90
2024,Città metropolitana di Cagliari,Cagliari,7,Esercizi Alberghieri,Trento,48,90
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Francia,99,423
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Paesi Bassi,68,201
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Germania,132,740
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Regno Unito,77,546
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Irlanda,14,60
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Danimarca,6,25
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Grecia,0,6
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Portogallo,50,179
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Spagna,76,276
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Belgio,42,160
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Norvegia,2,18
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Svezia,29,131
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Svizzera (incluso Liechtenstein),84,311
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Austria,3,33
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Malta,4,16
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Turchia,2,8
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Lettonia,4,4
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Lituania,3,16
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Polonia,27,214
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Repubblica Ceca,18,99
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Ungheria,3,23
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Romania,6,29
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Ucraina,5,29
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Bielorussia,1,3
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Russia,1,9
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Slovenia,1,7
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Croazia,2,22
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Altri Paesi Europei,3,5
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Altri Paesi Africa Mediterranea,1,1
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Altri Paesi dell'Africa,1,1
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Stati Uniti d'America,14,39
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Canada,3,7
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Brasile,12,15
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Argentina,5,37
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Altri Paesi Centro - Sud America,1,2
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Cina,12,23
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Giappone,1,5
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Altri Paesi Asia Occidentale,2,8
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Australia,10,35
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Piemonte,21,87
2024,Città metropolitana di Cagliari,Capoterra,7,Esercizi Alberghieri,Lombardia,43,207
