"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Austria","482","2021"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Austria","125","479"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Malta","6","8"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Turchia","9","28"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Turchia","5","13"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Estonia",,"3"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Lettonia","18","44"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Lituania","11","21"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Lituania","2","7"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Polonia","92","327"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Polonia","18","124"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Polonia","289","1894"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Repubblica Ceca","95","497"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Repubblica Ceca","143","567"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","4","40"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Slovacchia","26","84"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Slovacchia","16","32"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Ungheria","2","8"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Ungheria","24","59"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Ungheria","19","57"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Romania","78","259"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Romania","20","91"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Bulgaria","1","5"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Ucraina","2","5"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Ucraina","12","59"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Ucraina","4","4"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Bielorussia","4","28"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Bielorussia","3","3"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Moldavia","3","17"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Moldavia","1","8"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Russia","21","69"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Russia","1","3"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Russia","11","111"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Slovenia","106","244"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Slovenia","8","22"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Slovenia","30","129"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Croazia","5","45"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Croazia","7","29"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Croazia","1","2"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi Europei","26","197"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Europei","1","7"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi Europei","3","22"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Egitto","2","10"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Egitto","1","2"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi Africa Mediterranea","1","3"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi Africa Mediterranea","15","34"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi dell'Africa","9","42"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi dell'Africa","5","19"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Sud Africa","1","2"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Stati Uniti d'America","56","265"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","42","226"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Stati Uniti d'America","144","451"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Canada","7","23"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Canada","31","95"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi o territori del Nord Americani","1","2"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi o territori del Nord Americani","2","2"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Messico","1","2"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Venezuela","4","5"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Venezuela","1","1"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Brasile","53","159"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Brasile","26","52"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Argentina","1","1"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Argentina","74","212"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","8","37"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","6","47"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi Centro - Sud America","38","83"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Cipro","1","5"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","India","2","4"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Cina","4","15"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Cina","35","76"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Corea del Sud","2","5"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Giappone","1","3"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Giappone","6","10"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi Asia Occidentale","6","18"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi Asia Occidentale","6","11"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Altri Paesi dell'Asia","23","129"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Altri Paesi dell'Asia","10","57"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Australia","31","118"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Australia","10","30"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Australia","13","41"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Nuova Zelanda","3","4"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Nuova Zelanda","2","4"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Piemonte","413","2179"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Piemonte","442","2022"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","11","87"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Valle d'Aosta","19","199"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Valle d'Aosta","24","123"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Valle d'Aosta","1","1"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","46","270"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Lombardia","602","3584"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Lombardia","1152","6176"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Veneto","46","270"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Veneto","300","1471"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Veneto","570","3095"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","7","30"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Friuli-Venezia Giulia","106","558"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Friuli-Venezia Giulia","36","142"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Liguria","101","562"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Liguria","27","138"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Liguria","311","1848"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","24","156"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Emilia Romagna","285","1473"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Emilia Romagna","452","2457"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Toscana","331","1674"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Toscana","161","958"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Toscana","10","52"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Umbria","90","549"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Umbria","25","121"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Marche","207","1256"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Marche","10","36"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Marche","59","198"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Lazio","15","96"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Lazio","434","2142"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Lazio","176","864"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Abruzzo","82","417"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Abruzzo","5","35"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Abruzzo","38","205"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Molise","1","4"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Molise","6","27"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Campania","8","34"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Campania","534","3162"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Campania","37","170"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Puglia","323","1830"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Puglia","31","96"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Basilicata","34","193"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Basilicata","3","9"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Calabria","55","239"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Calabria","17","32"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Sicilia","12","40"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Sicilia",,"4"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Sicilia","118","461"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Sardegna","619","1613"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","24","66"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Sardegna","128","369"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Bolzano","196","1038"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Bolzano","104","505"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Bolzano","5","30"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Complementari","Trento","105","581"
"2022","Provincia di Sassari","PALAU","6","Alberghiero","Trento","94","487"
"2022","Provincia di Sassari","PALAU","6","Extra-Alberghiero - Alloggi privati in affitto","Trento","5","20"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Francia","842","2909"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Francia","764","3355"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Francia","107","522"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Paesi Bassi","289","1161"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Paesi Bassi","580","2928"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","53","322"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Germania","1720","10757"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Germania","142","1006"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Germania","391","2188"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Regno Unito","112","651"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Regno Unito","306","1389"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","69","391"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Irlanda","1","1"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Irlanda","25","190"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Irlanda","26","130"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Danimarca","98","458"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Danimarca","87","391"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Danimarca","27","176"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Grecia","2","12"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Grecia","2","12"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Portogallo","38","127"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Portogallo",,"4"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Portogallo","75","293"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Spagna","464","1464"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Spagna","35","118"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Spagna","320","988"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Belgio","182","729"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Belgio","142","655"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Belgio","22","167"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Lussemburgo","12","98"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Lussemburgo","2","3"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Islanda","11","60"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Norvegia","75","302"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Norvegia","12","76"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Norvegia","61","392"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Svezia","44","236"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Svezia","108","432"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Svezia","17","102"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Finlandia","2","39"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Finlandia","14","36"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","1036","7528"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","84","697"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Svizzera (incluso Liechtenstein)","605","3375"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Austria","468","2637"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Austria","12","52"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Austria","153","745"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Malta","2","5"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Malta","24","82"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Turchia","7","13"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Turchia","2","9"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Estonia","2","2"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Lettonia",,"2"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Lettonia","9","47"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Lituania","7","34"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Lituania","2","2"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Polonia","178","936"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Polonia","316","2005"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Polonia","30","282"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","8","41"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Repubblica Ceca","228","1177"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Repubblica Ceca","112","549"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Slovacchia","36","148"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Slovacchia","2","2"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Slovacchia","18","37"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Ungheria","9","45"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Ungheria","40","238"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Ungheria","39","152"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Romania","19","118"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Romania","39","221"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Romania","7","37"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Bulgaria","3","9"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Bulgaria","3","15"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Ucraina","23","102"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Ucraina",,"108"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Ucraina","10","111"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Moldavia","8","51"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Moldavia","4","28"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Russia","22","108"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Russia","6","55"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Slovenia","28","147"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Slovenia","149","690"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Croazia","1","5"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Croazia","6","26"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi Europei","35","178"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi Europei","34","147"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Egitto","4","16"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Africa Mediterranea","2","4"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi Africa Mediterranea","10","37"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi Africa Mediterranea","10","64"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Africa","1","2"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi dell'Africa",,"62"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi dell'Africa","4","14"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Sud Africa","3","9"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Sud Africa","2","10"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Stati Uniti d'America","255","904"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Stati Uniti d'America","73","407"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","40","201"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Canada","10","47"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Canada","33","106"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Canada","11","35"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi o territori del Nord Americani",,"1"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi o territori del Nord Americani","14","41"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Messico","1","3"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Venezuela","7","17"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Brasile","1","4"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Brasile","11","74"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Brasile","86","362"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Argentina","46","218"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Argentina","9","40"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","11","67"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi Centro - Sud America","16","61"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","1","4"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Cipro","6","36"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Cipro","1","1"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Israele","8","20"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Israele","1","6"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","India","6","20"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","India","2","6"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","India","1","5"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Cina","3","19"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Cina","11","33"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Cina","35","96"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Corea del Sud","3","4"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Giappone","3","6"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Giappone","5","51"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi Asia Occidentale","7","38"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Asia Occidentale","9","38"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi Asia Occidentale","14","55"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Asia","1","2"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Altri Paesi dell'Asia","10","19"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Altri Paesi dell'Asia","2","3"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Australia","11","81"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Australia","40","157"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Australia","9","29"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Nuova Zelanda","2","4"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Nuova Zelanda","16","37"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","35","190"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Piemonte","543","3875"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Piemonte","478","3077"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Valle d'Aosta","17","134"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Valle d'Aosta","4","101"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","131","918"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Lombardia","985","7390"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Lombardia","1526","11095"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Veneto","480","3231"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Veneto","60","497"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Veneto","423","2892"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","6","36"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Friuli-Venezia Giulia","63","316"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Friuli-Venezia Giulia","124","669"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Liguria","290","1988"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Liguria","127","798"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Liguria","19","162"
"2022","Provincia di Sassari","PALAU","7","Alberghiero","Emilia Romagna","501","3464"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Complementari","Emilia Romagna","337","2424"
"2022","Provincia di Sassari","PALAU","7","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","61","402"
